B00, 100
B00, Trade, 4319381.943, 116, B00, S04, 1
B00, Trade, 4319389.593, 128, B00, S01, 1
B00, Trade, 4319390.593, 127, B00, S07, 1
B00, Trade, 4319398.743, 84, B00, S00, 1
B00, Trade, 4319407.643, 81, S00, B00, 1
B00, Trade, 4319412.743, 90, B00, S01, 1
B00, Trade, 4319417.643, 140, B00, S00, 1
B00, Trade, 4319420.243, 137, B00, S07, 1
B00, Trade, 4319432.743, 68, B00, S01, 1
B00, Trade, 4319435.643, 81, B00, S00, 1
B00, Trade, 4319441.593, 101, B00, S00, 1
B00, Trade, 4319452.193, 81, B00, S02, 1
B00, Trade, 4319454.643, 137, B00, S08, 1
B00, Trade, 4319463.643, 99, B00, S07, 1
B00, Trade, 4319466.143, 72, B00, S07, 1
B00, Trade, 4319475.793, 67, B00, S08, 1
B00, Trade, 4319481.543, 98, B00, S01, 1
B00, Trade, 4319487.593, 72, B00, S07, 1
B00, Trade, 4319492.443, 140, B00, S08, 1
B00, Trade, 4319503.943, 86, B00, S01, 1
B00, Trade, 4319511.993, 140, B00, S04, 1
B00, Trade, 4319516.393, 135, B00, S00, 1
B00, Trade, 4319522.143, 132, B00, S01, 1
B00, Trade, 4319527.293, 113, B00, S01, 1
B00, Trade, 4319531.643, 125, B00, S00, 1
B00, Trade, 4319537.743, 70, B00, S01, 1
B00, Trade, 4319544.793, 75, S02, B00, 1
B00, Trade, 4319554.243, 83, B00, S00, 1
B00, Trade, 4319561.893, 140, B00, S02, 1
B00, Trade, 4319564.693, 130, B00, S08, 1
B00, Trade, 4319577.093, 81, B00, S05, 1
B00, Trade, 4319581.593, 81, B00, S02, 1
B00, Trade, 4319592.543, 139, B00, S04, 1
B00, Trade, 4319594.193, 128, B00, S03, 1
B00, Trade, 4319602.043, 105, B00, S08, 1
B00, Trade, 4319603.343, 106, B00, S01, 1
B00, Trade, 4319613.743, 124, B00, S00, 1
B00, Trade, 4319619.343, 116, B00, S01, 1
B00, Trade, 4319621.893, 106, B00, S07, 1
B00, Trade, 4319629.793, 105, B00, S01, 1
B00, Trade, 4319633.043, 114, B00, S07, 1
B00, Trade, 4319637.743, 111, B00, S04, 1
B00, Trade, 4319639.243, 108, B00, S06, 1
B00, Trade, 4319648.293, 80, B00, S07, 1
B00, Trade, 4319654.043, 129, B00, S07, 1
B00, Trade, 4319656.593, 117, B00, S07, 1
B00, Trade, 4319661.643, 72, B00, S02, 1
