B00, 100
B00, Trade, 4319304.293, 60, S07, B00, 1
B00, Trade, 4319311.893, 106, S04, B00, 1
B00, Trade, 4319316.493, 61, S01, B00, 1
B00, Trade, 4319318.043, 140, B00, S01, 1
B00, Trade, 4319329.643, 121, S00, B00, 1
B00, Trade, 4319335.443, 60, S05, B00, 1
B00, Trade, 4319339.693, 63, S08, B00, 1
B00, Trade, 4319346.593, 60, S03, B00, 1
B00, Trade, 4319349.693, 61, S07, B00, 1
B00, Trade, 4319370.793, 140, B00, S03, 1
B00, Trade, 4319376.443, 140, B00, S00, 1
B00, Trade, 4319383.593, 140, B00, S07, 1
B00, Trade, 4319388.943, 140, B00, S01, 1
B00, Trade, 4319393.043, 140, B00, S07, 1
B00, Trade, 4319400.043, 140, B00, S01, 1
B00, Trade, 4319406.243, 140, B00, S03, 1
B00, Trade, 4319411.193, 140, B00, S08, 1
B00, Trade, 4319418.293, 140, B00, S09, 1
B00, Trade, 4319428.493, 140, B00, S00, 1
B00, Trade, 4319434.943, 126, S04, B00, 1
B00, Trade, 4319446.193, 139, B00, S00, 1
B00, Trade, 4319450.693, 140, B00, S07, 1
B00, Trade, 4319461.443, 139, B00, S02, 1
B00, Trade, 4319461.943, 61, S07, B00, 1
B00, Trade, 4319468.593, 140, B00, S09, 1
B00, Trade, 4319473.243, 140, B00, S00, 1
B00, Trade, 4319477.843, 86, S00, B00, 1
B00, Trade, 4319486.193, 140, B00, S00, 1
B00, Trade, 4319492.593, 140, B00, S09, 1
B00, Trade, 4319502.243, 138, B00, S06, 1
B00, Trade, 4319505.893, 139, B00, S09, 1
B00, Trade, 4319508.343, 140, B00, S07, 1
B00, Trade, 4319521.393, 140, B00, S06, 1
B00, Trade, 4319529.043, 140, B00, S00, 1
B00, Trade, 4319535.393, 140, B00, S09, 1
B00, Trade, 4319540.643, 140, B00, S06, 1
B00, Trade, 4319546.593, 140, B00, S09, 1
B00, Trade, 4319560.893, 140, B00, S06, 1
B00, Trade, 4319566.093, 60, S05, B00, 1
B00, Trade, 4319571.793, 60, S05, B00, 1
B00, Trade, 4319574.493, 62, S07, B00, 1
B00, Trade, 4319600.043, 139, B00, S01, 1
B00, Trade, 4319604.743, 140, B00, S03, 1
B00, Trade, 4319610.793, 140, B00, S07, 1
B00, Trade, 4319618.693, 140, B00, S08, 1
