B00, 100
B00, Trade, 4319442.743, 109, S06, B00, 1
B00, Trade, 4319449.143, 68, B00, S02, 1
B00, Trade, 4319454.543, 130, B00, S08, 1
B00, Trade, 4319459.893, 120, B00, S08, 1
B00, Trade, 4319461.993, 86, S02, B00, 1
B00, Trade, 4319470.343, 85, S08, B00, 1
B00, Trade, 4319473.943, 116, B00, S05, 1
B00, Trade, 4319477.243, 134, B00, S02, 1
B00, Trade, 4319488.143, 122, B00, S05, 1
B00, Trade, 4319490.893, 138, B00, S00, 1
B00, Trade, 4319493.093, 130, B00, S09, 1
B00, Trade, 4319499.993, 121, S02, B00, 1
B00, Trade, 4319503.993, 138, B00, S09, 1
B00, Trade, 4319509.393, 137, B00, S06, 1
B00, Trade, 4319513.343, 122, S02, B00, 1
B00, Trade, 4319520.143, 133, B00, S03, 1
B00, Trade, 4319528.093, 123, B00, S00, 1
B00, Trade, 4319535.593, 115, S00, B00, 1
B00, Trade, 4319539.893, 135, B00, S06, 1
B00, Trade, 4319543.693, 135, B00, S05, 1
B00, Trade, 4319550.393, 126, S04, B00, 1
B00, Trade, 4319558.893, 112, B00, S09, 1
B00, Trade, 4319560.593, 82, B00, S01, 1
B00, Trade, 4319565.843, 136, B00, S04, 1
B00, Trade, 4319568.443, 127, B00, S06, 1
B00, Trade, 4319577.293, 95, S07, B00, 1
B00, Trade, 4319584.243, 136, B00, S07, 1
B00, Trade, 4319586.893, 110, S00, B00, 1
B00, Trade, 4319593.593, 135, S05, B00, 1
B00, Trade, 4319598.143, 136, B00, S01, 1
B00, Trade, 4319608.193, 139, B00, S08, 1
B00, Trade, 4319612.943, 123, B00, S01, 1
B00, Trade, 4319617.443, 138, B00, S09, 1
B00, Trade, 4319621.643, 128, B00, S06, 1
B00, Trade, 4319628.393, 129, B00, S02, 1
B00, Trade, 4319631.193, 139, B00, S00, 1
B00, Trade, 4319634.843, 137, B00, S06, 1
B00, Trade, 4319643.643, 103, B00, S00, 1
B00, Trade, 4319652.543, 136, B00, S03, 1
B00, Trade, 4319656.843, 121, B00, S07, 1
B00, Trade, 4319665.893, 119, B00, S03, 1
B00, Trade, 4319671.493, 140, S09, B00, 1
B00, Trade, 4319679.143, 101, S07, B00, 1
B00, Trade, 4319684.343, 121, B00, S06, 1
B00, Trade, 4319688.793, 109, B00, S00, 1
B00, Trade, 4319694.093, 73, S01, B00, 1
B00, Trade, 4319698.843, 137, B00, S05, 1
B00, Trade, 4319703.943, 119, B00, S08, 1
B00, Trade, 4319705.643, 133, B00, S09, 1
B00, Trade, 4319711.543, 134, B00, S05, 1
B00, Trade, 4319718.343, 139, B00, S06, 1
B00, Trade, 4319725.543, 105, S04, B00, 1
B00, Trade, 4319729.193, 129, B00, S03, 1
B00, Trade, 4319735.643, 139, B00, S00, 1
B00, Trade, 4319743.993, 130, S00, B00, 1
B00, Trade, 4319752.193, 106, S08, B00, 1
B00, Trade, 4319755.843, 133, B00, S07, 1
B00, Trade, 4319758.393, 102, S06, B00, 1
B00, Trade, 4319765.243, 113, S05, B00, 1
B00, Trade, 4319769.143, 107, S09, B00, 1
B00, Trade, 4319774.693, 81, S00, B00, 1
B00, Trade, 4319778.893, 126, B00, S00, 1
B00, Trade, 4319785.943, 105, B00, S01, 1
B00, Trade, 4319794.493, 129, B00, S05, 1
