B00, 0
B01, 0
B02, 100
B02, Trade, 4245271.243, 72, B02, S01, 1
B02, Trade, 4245627.943, 69, S01, B02, 1
B02, Trade, 4246428.993, 74, B02, S01, 1
B02, Trade, 4247069.593, 74, B02, S01, 1
B02, Trade, 4247761.793, 72, B02, S01, 1
B02, Trade, 4247932.843, 73, B02, S01, 1
B02, Trade, 4248221.243, 77, B02, S01, 1
B02, Trade, 4249138.693, 77, B02, S00, 1
B02, Trade, 4249956.493, 75, B02, S01, 1
B02, Trade, 4250928.443, 77, B02, S01, 1
B02, Trade, 4251244.843, 73, B02, S01, 1
B02, Trade, 4251867.243, 72, S00, B02, 1
B02, Trade, 4252317.693, 77, B02, S01, 1
B02, Trade, 4252998.043, 73, B02, S01, 1
B02, Trade, 4253062.593, 77, B02, S01, 1
B02, Trade, 4253133.343, 77, B02, S01, 1
B02, Trade, 4254067.443, 76, B02, S01, 1
B02, Trade, 4254953.143, 77, B02, S01, 1
B02, Trade, 4256133.043, 73, B02, S01, 1
B02, Trade, 4256924.143, 76, B02, S01, 1
B02, Trade, 4257902.293, 76, B02, S01, 1
B02, Trade, 4258117.643, 76, B02, S01, 1
B02, Trade, 4258197.493, 77, B02, S01, 1
B02, Trade, 4258421.743, 75, B02, S01, 1
B02, Trade, 4259960.393, 77, S00, B02, 1
B02, Trade, 4260335.743, 77, B02, S01, 1
B02, Trade, 4260964.843, 74, B02, S01, 1
B02, Trade, 4261418.693, 71, B02, S01, 1
B02, Trade, 4261695.543, 77, B02, S01, 1
B02, Trade, 4264513.393, 77, B02, S01, 1
B02, Trade, 4266467.093, 77, B02, S01, 1
B02, Trade, 4268218.243, 76, B02, S01, 1
B02, Trade, 4269636.043, 74, S01, B02, 1
B02, Trade, 4270103.543, 74, B02, S01, 1
B02, Trade, 4271133.443, 75, B02, S01, 1
B02, Trade, 4272285.893, 77, B02, S01, 1
B02, Trade, 4275034.793, 75, B02, S01, 1
B02, Trade, 4276511.343, 75, B02, S01, 1
B02, Trade, 4276598.343, 73, B02, S01, 1
B02, Trade, 4277013.143, 75, B02, S01, 1
B02, Trade, 4277333.593, 76, B02, S01, 1
B02, Trade, 4277898.943, 73, B02, S01, 1
B02, Trade, 4279016.343, 72, B02, S01, 1
B02, Trade, 4279175.343, 72, B02, S01, 1
B02, Trade, 4279608.893, 76, B02, S01, 1
B02, Trade, 4279788.143, 75, B02, S01, 1
B02, Trade, 4280559.593, 77, B02, S01, 1
B02, Trade, 4280690.493, 76, B02, S01, 1
B02, Trade, 4281409.343, 76, B02, S01, 1
B02, Trade, 4281506.893, 77, B02, S01, 1
B02, Trade, 4281622.643, 75, B02, S01, 1
B02, Trade, 4281943.543, 76, B02, S01, 1
B02, Trade, 4282517.643, 77, B02, S01, 1
B02, Trade, 4282741.643, 76, B02, S01, 1
B02, Trade, 4283479.793, 77, B02, S01, 1
B02, Trade, 4284490.543, 71, B02, S01, 1
B02, Trade, 4284506.593, 75, B02, S01, 1
