B00, 15
B00, Trade, 1005916.650, 60, B00, S00, 1
B00, Trade, 1170243.851, 60, B00, S00, 1
B00, Trade, 1256545.701, 60, B00, S00, 1
B00, Trade, 1619740.951, 60, B00, S00, 1
B00, Trade, 2271311.201, 60, B00, S00, 1
B00, Trade, 2281030.801, 60, B00, S00, 1
B00, Trade, 2574734.350, 60, B00, S00, 1
B00, Trade, 2891087.298, 60, B00, S00, 1
B00, Trade, 2990118.048, 60, B00, S00, 1
B00, Trade, 3162844.447, 60, B00, S00, 1
B00, Trade, 3347260.247, 60, B00, S00, 1
B00, Trade, 3579125.896, 60, B00, S00, 1
B00, Trade, 3667196.396, 60, B00, S00, 1
B00, Trade, 3789346.745, 60, B00, S00, 1
B00, Trade, 4259058.893, 60, S00, B00, 1
B01, 100
B01, Trade, 3539943.146, 68, B01, S00, 1
B01, Trade, 3544382.046, 68, B01, S00, 1
B01, Trade, 3549571.796, 68, B01, S00, 1
B01, Trade, 3550851.246, 68, B01, S00, 1
B01, Trade, 3562398.646, 68, B01, S00, 1
B01, Trade, 3562627.696, 68, B01, S00, 1
B01, Trade, 3585749.046, 68, B01, S00, 1
B01, Trade, 3591062.846, 68, B01, S00, 1
B01, Trade, 3591463.496, 68, B01, S00, 1
B01, Trade, 3627749.846, 68, B01, S00, 1
B01, Trade, 3641572.846, 68, B01, S00, 1
B01, Trade, 3646603.046, 68, B01, S00, 1
B01, Trade, 3649445.196, 68, B01, S00, 1
B01, Trade, 3652952.096, 68, B01, S00, 1
B01, Trade, 3657021.646, 68, B01, S00, 1
B01, Trade, 3665564.196, 67, B01, S00, 1
B01, Trade, 3666010.346, 67, B01, S00, 1
B01, Trade, 3667120.346, 67, B01, S00, 1
B01, Trade, 3668443.696, 68, B01, S01, 1
B01, Trade, 3671949.096, 68, B01, S01, 1
B01, Trade, 3691434.945, 68, B01, S00, 1
B01, Trade, 3699218.745, 68, B01, S00, 1
B01, Trade, 3699642.245, 68, B01, S00, 1
B01, Trade, 3708156.495, 68, B01, S00, 1
B01, Trade, 3709950.095, 68, B01, S00, 1
B01, Trade, 3712450.045, 68, B01, S00, 1
B01, Trade, 3712939.845, 68, B01, S00, 1
B01, Trade, 3713101.245, 63, B01, S00, 1
B01, Trade, 3713733.995, 68, B01, S00, 1
B01, Trade, 3731235.095, 68, B01, S00, 1
B01, Trade, 3748390.545, 68, B01, S00, 1
B01, Trade, 3755735.195, 68, B01, S01, 1
B01, Trade, 3761315.195, 68, B01, S01, 1
B01, Trade, 3787934.945, 68, B01, S00, 1
B01, Trade, 3788329.595, 68, B01, S01, 1
B01, Trade, 3788461.045, 68, B01, S01, 1
B01, Trade, 3790421.145, 68, B01, S00, 1
B01, Trade, 3790589.295, 68, B01, S01, 1
B01, Trade, 3790748.245, 68, B01, S00, 1
B01, Trade, 3791704.695, 68, B01, S00, 1
B01, Trade, 3792794.345, 68, B01, S01, 1
B01, Trade, 3793109.945, 68, B01, S01, 1
B01, Trade, 3793152.845, 68, B01, S00, 1
B01, Trade, 3793872.045, 68, B01, S00, 1
B01, Trade, 3819799.395, 68, B01, S00, 1
B01, Trade, 3825674.095, 68, B01, S01, 1
B01, Trade, 3826497.395, 68, B01, S00, 1
B01, Trade, 3834066.045, 68, B01, S00, 1
B01, Trade, 3851056.895, 68, B01, S00, 1
B01, Trade, 3891889.145, 68, B01, S01, 1
B01, Trade, 3909726.795, 68, B01, S00, 1
B01, Trade, 3911521.495, 68, B01, S00, 1
B01, Trade, 3911676.895, 67, B01, S00, 1
B01, Trade, 3921979.145, 68, B01, S00, 1
B01, Trade, 3926292.245, 68, B01, S00, 1
B01, Trade, 3927603.595, 66, B01, S00, 1
B01, Trade, 3928097.895, 68, B01, S00, 1
B01, Trade, 3928790.145, 67, B01, S00, 1
B01, Trade, 3929386.895, 68, B01, S00, 1
B01, Trade, 3929408.895, 68, B01, S01, 1
B01, Trade, 3929537.895, 66, B01, S00, 1
B01, Trade, 3947182.244, 68, B01, S00, 1
B01, Trade, 3972645.444, 68, B01, S01, 1
B01, Trade, 3996061.844, 68, B01, S01, 1
B01, Trade, 3998377.944, 68, B01, S00, 1
B01, Trade, 4002216.244, 68, B01, S00, 1
B01, Trade, 4019269.294, 68, B01, S00, 1
B01, Trade, 4040221.244, 68, B01, S00, 1
B01, Trade, 4041315.494, 68, B01, S00, 1
B01, Trade, 4042302.844, 61, S00, B01, 1
B01, Trade, 4098655.144, 68, B01, S00, 1
B01, Trade, 4106015.044, 68, B01, S01, 1
B01, Trade, 4133969.894, 67, B01, S00, 1
B01, Trade, 4147230.744, 66, B01, S00, 1
B01, Trade, 4151929.594, 68, B01, S00, 1
B01, Trade, 4155334.944, 68, B01, S00, 1
B01, Trade, 4156660.094, 68, B01, S01, 1
B01, Trade, 4157107.744, 68, B01, S00, 1
B01, Trade, 4158960.694, 61, S00, B01, 1
B01, Trade, 4161395.794, 68, B01, S00, 1
B01, Trade, 4172608.094, 68, B01, S00, 1
B01, Trade, 4172668.094, 68, B01, S00, 1
B01, Trade, 4175126.194, 67, B01, S00, 1
B01, Trade, 4183277.194, 68, B01, S00, 1
B01, Trade, 4183394.494, 68, B01, S00, 1
B01, Trade, 4186325.694, 68, B01, S00, 1
B01, Trade, 4186669.394, 68, B01, S01, 1
B01, Trade, 4193009.294, 68, B01, S00, 1
B01, Trade, 4193551.894, 68, B01, S00, 1
B01, Trade, 4196187.244, 67, B01, S00, 1
B01, Trade, 4224020.043, 68, B01, S01, 1
B01, Trade, 4224117.943, 68, B01, S00, 1
B01, Trade, 4238914.293, 68, B01, S00, 1
B01, Trade, 4239785.693, 68, B01, S00, 1
B01, Trade, 4247377.943, 68, B01, S00, 1
B01, Trade, 4270649.793, 68, B01, S00, 1
B01, Trade, 4273564.143, 68, B01, S00, 1
B01, Trade, 4318247.943, 68, B01, S00, 1
B01, Trade, 4319212.143, 68, B01, S00, 1
B01, Trade, 4319694.393, 61, S00, B01, 1
B02, 100
B02, Trade, 4235095.993, 75, B02, S00, 1
B02, Trade, 4236114.893, 76, B02, S00, 1
B02, Trade, 4236481.393, 76, B02, S00, 1
B02, Trade, 4237092.343, 76, B02, S00, 1
B02, Trade, 4237647.893, 75, B02, S00, 1
B02, Trade, 4238301.393, 74, B02, S00, 1
B02, Trade, 4238828.443, 76, B02, S00, 1
B02, Trade, 4239057.893, 76, B02, S00, 1
B02, Trade, 4239125.593, 75, B02, S00, 1
B02, Trade, 4239278.093, 75, B02, S00, 1
B02, Trade, 4239528.443, 75, B02, S00, 1
B02, Trade, 4240019.593, 76, B02, S00, 1
B02, Trade, 4240075.593, 75, B02, S00, 1
B02, Trade, 4240255.593, 73, B02, S00, 1
B02, Trade, 4241948.043, 76, B02, S00, 1
B02, Trade, 4242561.193, 75, B02, S00, 1
B02, Trade, 4245444.093, 76, B02, S00, 1
B02, Trade, 4247807.893, 76, B02, S00, 1
B02, Trade, 4248790.093, 75, B02, S01, 1
B02, Trade, 4249838.293, 76, B02, S01, 1
B02, Trade, 4249898.393, 75, B02, S01, 1
B02, Trade, 4251367.343, 74, B02, S01, 1
B02, Trade, 4255485.543, 76, B02, S01, 1
B02, Trade, 4256132.343, 76, B02, S01, 1
B02, Trade, 4257131.793, 75, B02, S00, 1
B02, Trade, 4257474.443, 74, B02, S00, 1
B02, Trade, 4257589.343, 73, B02, S01, 1
B02, Trade, 4258607.093, 76, B02, S00, 1
B02, Trade, 4260494.443, 75, B02, S01, 1
B02, Trade, 4261691.693, 76, B02, S01, 1
B02, Trade, 4262172.893, 75, B02, S00, 1
B02, Trade, 4263001.043, 74, B02, S00, 1
B02, Trade, 4263507.793, 74, B02, S00, 1
B02, Trade, 4268237.193, 76, B02, S00, 1
B02, Trade, 4268376.393, 76, B02, S00, 1
B02, Trade, 4268959.593, 74, B02, S00, 1
B02, Trade, 4269217.143, 73, B02, S00, 1
B02, Trade, 4269646.843, 76, S01, B02, 1
B02, Trade, 4269960.893, 74, B02, S00, 1
B02, Trade, 4270064.593, 74, B02, S01, 1
B02, Trade, 4270587.743, 75, B02, S00, 1
B02, Trade, 4271083.443, 76, B02, S01, 1
B02, Trade, 4271215.793, 76, B02, S00, 1
B02, Trade, 4272526.643, 76, B02, S01, 1
B02, Trade, 4273068.143, 75, B02, S00, 1
B02, Trade, 4274496.493, 76, B02, S01, 1
B02, Trade, 4275055.993, 76, B02, S00, 1
B02, Trade, 4275322.843, 74, B02, S00, 1
B02, Trade, 4276749.643, 75, B02, S01, 1
B02, Trade, 4277542.843, 74, B02, S00, 1
B02, Trade, 4279542.893, 76, B02, S00, 1
B02, Trade, 4279997.643, 75, B02, S00, 1
B02, Trade, 4280691.793, 75, B02, S00, 1
B02, Trade, 4281641.993, 74, B02, S00, 1
B02, Trade, 4282354.593, 76, B02, S00, 1
B02, Trade, 4283019.693, 75, B02, S00, 1
B02, Trade, 4283469.143, 73, B02, S00, 1
B02, Trade, 4298797.893, 76, B02, S01, 1
B02, Trade, 4300220.093, 76, B02, S01, 1
B02, Trade, 4300508.793, 71, S01, B02, 1
B02, Trade, 4301385.593, 76, B02, S01, 1
