B00, 100
B00, Trade, 4319103.893, 121, B00, S01, 1
B00, Trade, 4319118.193, 99, B00, S04, 1
B00, Trade, 4319123.843, 108, B00, S09, 1
B00, Trade, 4319132.243, 118, S02, B00, 1
B00, Trade, 4319138.243, 110, B00, S02, 1
B00, Trade, 4319142.993, 87, B00, S06, 1
B00, Trade, 4319150.443, 103, B00, S06, 1
B00, Trade, 4319155.243, 109, B00, S01, 1
B00, Trade, 4319160.043, 105, B00, S04, 1
B00, Trade, 4319163.693, 116, B00, S01, 1
B00, Trade, 4319184.543, 81, B00, S02, 1
B00, Trade, 4319198.193, 106, B00, S06, 1
B00, Trade, 4319222.943, 87, B00, S04, 1
B00, Trade, 4319238.343, 82, B00, S01, 1
B00, Trade, 4319246.393, 93, B00, S03, 1
B00, Trade, 4319248.943, 107, B00, S01, 1
B00, Trade, 4319272.143, 100, B00, S06, 1
B00, Trade, 4319275.443, 78, B00, S00, 1
B00, Trade, 4319277.343, 94, S02, B00, 1
B00, Trade, 4319286.193, 93, B00, S06, 1
B00, Trade, 4319298.493, 116, B00, S03, 1
B00, Trade, 4319321.143, 126, S04, B00, 1
B00, Trade, 4319331.343, 115, S01, B00, 1
B00, Trade, 4319333.843, 112, B00, S05, 1
B00, Trade, 4319340.343, 114, B00, S04, 1
B00, Trade, 4319350.993, 118, B00, S08, 1
B00, Trade, 4319355.293, 119, B00, S04, 1
B00, Trade, 4319359.793, 86, B00, S06, 1
B00, Trade, 4319368.293, 73, B00, S08, 1
B00, Trade, 4319386.043, 100, B00, S01, 1
B00, Trade, 4319398.293, 72, B00, S06, 1
B00, Trade, 4319405.293, 119, S04, B00, 1
B00, Trade, 4319411.393, 91, S02, B00, 1
B00, Trade, 4319427.743, 107, B00, S08, 1
B00, Trade, 4319432.893, 126, S07, B00, 1
B00, Trade, 4319449.693, 66, B00, S09, 1
B00, Trade, 4319457.293, 103, B00, S08, 1
B00, Trade, 4319462.893, 111, B00, S03, 1
B00, Trade, 4319464.993, 129, B00, S06, 1
B00, Trade, 4319473.293, 104, S07, B00, 1
B00, Trade, 4319482.293, 80, B00, S06, 1
B00, Trade, 4319496.243, 116, B00, S00, 1
B00, Trade, 4319505.993, 99, B00, S00, 1
B00, Trade, 4319513.443, 98, B00, S01, 1
B00, Trade, 4319517.143, 106, B00, S01, 1
B00, Trade, 4319523.593, 123, B00, S06, 1
B00, Trade, 4319532.243, 96, S05, B00, 1
B00, Trade, 4319539.643, 100, S03, B00, 1
B00, Trade, 4319551.043, 96, B00, S02, 1
B00, Trade, 4319553.043, 109, B00, S06, 1
B00, Trade, 4319577.143, 104, B00, S02, 1
B00, Trade, 4319580.993, 76, S05, B00, 1
B00, Trade, 4319586.293, 109, B00, S03, 1
B00, Trade, 4319595.643, 103, B00, S08, 1
B00, Trade, 4319598.793, 93, B00, S03, 1
B00, Trade, 4319614.443, 83, B00, S03, 1
B00, Trade, 4319623.393, 105, B00, S04, 1
B00, Trade, 4319633.093, 119, B00, S02, 1
B00, Trade, 4319638.393, 129, B00, S02, 1
B00, Trade, 4319649.643, 62, B00, S04, 1
B00, Trade, 4319653.243, 87, B00, S02, 1
B00, Trade, 4319665.243, 71, B00, S03, 1
B00, Trade, 4319674.243, 70, B00, S06, 1
B00, Trade, 4319686.343, 115, B00, S01, 1
B00, Trade, 4319693.793, 75, B00, S04, 1
B00, Trade, 4319702.493, 103, B00, S03, 1
B00, Trade, 4319717.743, 106, S09, B00, 1
B00, Trade, 4319730.093, 132, B00, S06, 1
B00, Trade, 4319731.343, 114, B00, S01, 1
B00, Trade, 4319751.293, 79, B00, S06, 1
B00, Trade, 4319755.143, 72, S06, B00, 1
B00, Trade, 4319769.243, 115, B00, S00, 1
B00, Trade, 4319779.543, 82, B00, S02, 1
B00, Trade, 4319784.843, 104, B00, S08, 1
B00, Trade, 4319792.193, 90, B00, S03, 1
B00, Trade, 4319794.743, 69, B00, S08, 1
B00, Trade, 4319807.543, 106, B00, S04, 1
B00, Trade, 4319820.843, 94, B00, S05, 1
B00, Trade, 4319826.943, 60, S01, B00, 1
B00, Trade, 4319835.893, 70, B00, S08, 1
B00, Trade, 4319840.893, 105, B00, S06, 1
B00, Trade, 4319844.043, 91, B00, S08, 1
B00, Trade, 4319845.643, 85, B00, S01, 1
B00, Trade, 4319853.943, 90, B00, S01, 1
B00, Trade, 4319859.443, 114, B00, S01, 1
B00, Trade, 4319874.143, 78, B00, S04, 1
B00, Trade, 4319881.193, 109, B00, S06, 1
B00, Trade, 4319893.493, 105, B00, S08, 1
B00, Trade, 4319917.593, 109, B00, S00, 1
B00, Trade, 4319925.593, 89, B00, S02, 1
B00, Trade, 4319931.343, 123, B00, S01, 1
B00, Trade, 4319935.493, 83, B00, S03, 1
B00, Trade, 4319947.793, 92, B00, S06, 1
B00, Trade, 4319954.393, 97, B00, S05, 1
B00, Trade, 4319961.893, 72, B00, S08, 1
B00, Trade, 4319972.993, 101, B00, S06, 1
B00, Trade, 4319975.893, 90, B00, S02, 1
B00, Trade, 4319981.243, 90, B00, S06, 1
B00, Trade, 4319990.193, 93, B00, S06, 1
B00, Trade, 4319996.743, 119, B00, S04, 1
B01, 100
B01, Trade, 4319190.893, 103, S08, B01, 1
B01, Trade, 4319197.693, 111, B01, S02, 1
B01, Trade, 4319206.993, 87, B01, S00, 1
B01, Trade, 4319221.943, 100, B01, S06, 1
B01, Trade, 4319224.443, 89, B01, S01, 1
B01, Trade, 4319232.093, 120, B01, S00, 1
B01, Trade, 4319236.643, 60, S06, B01, 1
B01, Trade, 4319247.143, 129, B01, S08, 1
B01, Trade, 4319251.593, 101, S08, B01, 1
B01, Trade, 4319258.693, 126, B01, S05, 1
B01, Trade, 4319274.243, 90, B01, S00, 1
B01, Trade, 4319286.143, 96, B01, S04, 1
B01, Trade, 4319303.443, 87, B01, S08, 1
B01, Trade, 4319309.743, 125, B01, S06, 1
B01, Trade, 4319316.593, 117, B01, S00, 1
B01, Trade, 4319329.993, 64, S00, B01, 1
B01, Trade, 4319337.443, 94, S08, B01, 1
B01, Trade, 4319341.193, 114, B01, S08, 1
B01, Trade, 4319346.493, 110, B01, S05, 1
B01, Trade, 4319363.343, 115, B01, S02, 1
B01, Trade, 4319368.493, 89, S01, B01, 1
B01, Trade, 4319372.343, 129, B01, S00, 1
B01, Trade, 4319377.943, 98, S08, B01, 1
B01, Trade, 4319381.293, 100, S02, B01, 1
B01, Trade, 4319387.093, 68, B01, S08, 1
B01, Trade, 4319393.793, 73, B01, S03, 1
B01, Trade, 4319398.793, 76, S04, B01, 1
B01, Trade, 4319401.393, 67, S03, B01, 1
B01, Trade, 4319410.043, 116, B01, S06, 1
B01, Trade, 4319414.293, 108, S05, B01, 1
B01, Trade, 4319418.343, 139, B01, S05, 1
B01, Trade, 4319432.543, 90, S05, B01, 1
B01, Trade, 4319441.893, 112, B01, S02, 1
B01, Trade, 4319444.643, 95, B01, S02, 1
B01, Trade, 4319450.843, 85, S08, B01, 1
B01, Trade, 4319456.093, 89, B01, S08, 1
B01, Trade, 4319468.193, 112, B01, S01, 1
B01, Trade, 4319474.393, 110, S09, B01, 1
B01, Trade, 4319479.343, 123, B01, S01, 1
B01, Trade, 4319486.143, 110, S02, B01, 1
B01, Trade, 4319495.143, 120, B01, S06, 1
B01, Trade, 4319505.343, 105, S06, B01, 1
B01, Trade, 4319508.893, 114, B01, S01, 1
B01, Trade, 4319514.743, 117, B01, S05, 1
B01, Trade, 4319521.093, 70, S06, B01, 1
B01, Trade, 4319521.543, 72, S08, B01, 1
B01, Trade, 4319529.643, 107, S09, B01, 1
B01, Trade, 4319541.343, 109, B01, S06, 1
B01, Trade, 4319547.043, 135, B01, S01, 1
B01, Trade, 4319551.843, 97, S08, B01, 1
B01, Trade, 4319563.743, 125, S04, B01, 1
B01, Trade, 4319570.093, 103, S07, B01, 1
B01, Trade, 4319582.793, 101, B01, S08, 1
B01, Trade, 4319588.143, 126, S01, B01, 1
B01, Trade, 4319592.043, 73, B01, S08, 1
B01, Trade, 4319595.693, 101, B01, S00, 1
B01, Trade, 4319603.593, 108, B01, S00, 1
B01, Trade, 4319610.643, 64, S08, B01, 1
B01, Trade, 4319623.293, 108, B01, S08, 1
B01, Trade, 4319627.143, 123, B01, S04, 1
B01, Trade, 4319648.443, 79, B01, S08, 1
B01, Trade, 4319667.643, 122, B01, S04, 1
B01, Trade, 4319675.743, 106, B01, S00, 1
