Trd, 4318182.693, 62
Trd, 4318183.443, 60
Trd, 4318184.393, 79
Trd, 4318185.493, 62
Trd, 4318185.643, 61
Trd, 4318186.243, 60
Trd, 4318186.543, 60
Trd, 4318187.393, 61
Trd, 4318189.243, 60
Trd, 4318190.043, 60
Trd, 4318190.743, 60
Trd, 4318191.043, 61
Trd, 4318191.193, 78
Trd, 4318191.593, 61
Trd, 4318192.643, 61
Trd, 4318193.843, 70
Trd, 4318195.193, 62
Trd, 4318195.443, 60
Trd, 4318195.943, 60
Trd, 4318196.293, 61
Trd, 4318196.993, 67
Trd, 4318197.243, 85
Trd, 4318197.543, 134
Trd, 4318197.793, 125
Trd, 4318198.343, 78
Trd, 4318199.593, 64
Trd, 4318199.843, 68
Trd, 4318200.343, 139
Trd, 4318201.443, 60
Trd, 4318202.243, 64
Trd, 4318202.343, 72
Trd, 4318203.593, 68
Trd, 4318204.393, 60
Trd, 4318204.643, 62
Trd, 4318205.243, 64
Trd, 4318205.793, 77
Trd, 4318206.493, 85
Trd, 4318206.893, 66
Trd, 4318207.393, 80
Trd, 4318208.043, 140
Trd, 4318208.243, 66
Trd, 4318208.993, 66
Trd, 4318209.043, 66
Trd, 4318209.943, 138
Trd, 4318210.293, 129
Trd, 4318210.793, 118
Trd, 4318212.093, 108
Trd, 4318212.593, 140
Trd, 4318212.893, 115
Trd, 4318213.093, 140
Trd, 4318213.343, 86
Trd, 4318215.943, 64
Trd, 4318217.993, 60
Trd, 4318218.143, 62
Trd, 4318218.693, 61
Trd, 4318220.193, 60
Trd, 4318220.393, 64
Trd, 4318222.393, 60
Trd, 4318222.993, 60
Trd, 4318223.343, 67
Trd, 4318223.443, 88
Trd, 4318223.493, 67
Trd, 4318223.893, 71
Trd, 4318223.993, 73
Trd, 4318224.593, 60
Trd, 4318225.193, 133
Trd, 4318226.343, 108
Trd, 4318226.593, 107
Trd, 4318227.843, 61
Trd, 4318228.893, 61
Trd, 4318229.143, 64
Trd, 4318229.193, 65
Trd, 4318230.543, 64
Trd, 4318230.843, 83
Trd, 4318231.393, 117
Trd, 4318231.743, 116
Trd, 4318232.193, 138
Trd, 4318234.043, 117
Trd, 4318234.893, 105
Trd, 4318235.393, 104
Trd, 4318235.593, 97
Trd, 4318236.193, 110
Trd, 4318236.393, 87
Trd, 4318237.443, 140
Trd, 4318238.493, 138
Trd, 4318238.593, 137
Trd, 4318238.793, 129
Trd, 4318239.993, 108
Trd, 4318240.243, 102
Trd, 4318240.993, 140
Trd, 4318242.493, 61
Trd, 4318242.543, 63
Trd, 4318243.193, 63
Trd, 4318244.143, 101
Trd, 4318244.793, 106
Trd, 4318245.593, 138
Trd, 4318245.743, 104
Trd, 4318246.193, 93
Trd, 4318246.443, 108
Trd, 4318247.493, 67
Trd, 4318248.043, 65
Trd, 4318249.593, 64
Trd, 4318251.343, 124
Trd, 4318251.593, 120
Trd, 4318251.693, 108
Trd, 4318252.143, 60
Trd, 4318252.393, 65
Trd, 4318253.093, 128
Trd, 4318253.743, 138
Trd, 4318253.843, 130
Trd, 4318253.943, 140
Trd, 4318255.743, 61
Trd, 4318256.243, 61
Trd, 4318257.043, 81
Trd, 4318258.043, 60
Trd, 4318259.043, 61
Trd, 4318259.593, 64
Trd, 4318259.843, 134
Trd, 4318260.943, 62
Trd, 4318261.393, 140
Trd, 4318262.343, 62
Trd, 4318263.593, 60
Trd, 4318265.743, 61
