Trd, 8638796.612, 140
Trd, 8638796.912, 140
Trd, 8638797.479, 140
Trd, 8638798.112, 140
Trd, 8638798.212, 140
Trd, 8638798.779, 140
Trd, 8638798.879, 139
Trd, 8638799.346, 139
Trd, 8638800.446, 140
Trd, 8638800.512, 140
Trd, 8638801.312, 140
Trd, 8638801.879, 140
Trd, 8638801.912, 140
Trd, 8638802.479, 139
Trd, 8638803.679, 140
Trd, 8638803.979, 140
Trd, 8638804.046, 140
Trd, 8638804.312, 139
Trd, 8638804.412, 140
Trd, 8638804.946, 140
Trd, 8638804.979, 139
Trd, 8638805.079, 139
Trd, 8638805.212, 140
Trd, 8638805.446, 140
Trd, 8638806.379, 140
Trd, 8638806.446, 134
Trd, 8638806.579, 139
Trd, 8638807.079, 140
Trd, 8638807.512, 140
Trd, 8638808.579, 140
Trd, 8638808.912, 140
Trd, 8638809.079, 140
Trd, 8638809.279, 140
Trd, 8638809.512, 140
Trd, 8638811.212, 140
Trd, 8638811.412, 140
Trd, 8638811.646, 139
Trd, 8638811.679, 139
Trd, 8638812.712, 140
Trd, 8638812.879, 140
Trd, 8638813.946, 140
Trd, 8638814.046, 140
Trd, 8638814.112, 139
Trd, 8638814.579, 140
Trd, 8638815.346, 140
Trd, 8638815.712, 140
Trd, 8638816.012, 140
Trd, 8638816.846, 140
Trd, 8638817.046, 140
Trd, 8638818.146, 140
Trd, 8638819.246, 140
Trd, 8638819.579, 140
Trd, 8638819.612, 140
Trd, 8638820.246, 140
Trd, 8638820.679, 140
Trd, 8638820.846, 140
Trd, 8638821.079, 140
Trd, 8638821.146, 139
Trd, 8638821.479, 139
Trd, 8638821.779, 139
Trd, 8638822.179, 140
Trd, 8638822.212, 139
Trd, 8638822.912, 140
Trd, 8638823.179, 140
Trd, 8638823.579, 139
Trd, 8638824.279, 140
Trd, 8638824.546, 140
Trd, 8638825.346, 140
Trd, 8638826.712, 140
Trd, 8638827.379, 140
Trd, 8638827.679, 140
Trd, 8638827.879, 139
Trd, 8638827.979, 140
Trd, 8638828.312, 139
Trd, 8638828.979, 140
Trd, 8638829.212, 140
Trd, 8638829.246, 140
Trd, 8638829.412, 140
Trd, 8638830.212, 140
Trd, 8638830.279, 140
Trd, 8638830.346, 140
Trd, 8638830.579, 139
Trd, 8638830.679, 140
Trd, 8638831.179, 140
Trd, 8638831.212, 139
Trd, 8638832.112, 140
Trd, 8638832.312, 139
Trd, 8638833.012, 140
Trd, 8638833.912, 140
Trd, 8638834.312, 140
Trd, 8638834.612, 140
Trd, 8638835.646, 140
Trd, 8638836.046, 140
Trd, 8638836.246, 139
Trd, 8638837.679, 140
Trd, 8638838.012, 140
Trd, 8638838.346, 140
Trd, 8638838.479, 140
Trd, 8638839.079, 140
Trd, 8638839.546, 140
Trd, 8638839.579, 139
Trd, 8638840.179, 139
Trd, 8638840.312, 140
Trd, 8638840.779, 140
Trd, 8638841.046, 139
Trd, 8638842.479, 140
Trd, 8638842.979, 140
Trd, 8638843.079, 140
Trd, 8638843.612, 140
Trd, 8638843.712, 140
Trd, 8638844.112, 140
Trd, 8638844.312, 140
Trd, 8638844.379, 140
Trd, 8638844.846, 140
Trd, 8638845.246, 139
Trd, 8638846.146, 139
Trd, 8638846.612, 140
Trd, 8638847.246, 140
Trd, 8638847.579, 140
Trd, 8638847.746, 140
Trd, 8638847.812, 140
