B00, 100
B00, Trade, 8639328.112, 140, B00, S01, 1
B00, Trade, 8639331.346, 132, B00, S06, 1
B00, Trade, 8639335.346, 128, S05, B00, 1
B00, Trade, 8639339.612, 82, B00, S11, 1
B00, Trade, 8639348.746, 129, B00, S08, 1
B00, Trade, 8639354.012, 122, S09, B00, 1
B00, Trade, 8639359.146, 119, B00, S01, 1
B00, Trade, 8639369.412, 103, S03, B00, 1
B00, Trade, 8639372.579, 128, B00, S00, 1
B00, Trade, 8639385.312, 113, B00, S00, 1
B00, Trade, 8639400.446, 95, B00, S06, 1
B00, Trade, 8639402.346, 91, S09, B00, 1
B00, Trade, 8639408.212, 103, S04, B00, 1
B00, Trade, 8639409.379, 119, B00, S13, 1
B00, Trade, 8639416.946, 130, S02, B00, 1
B00, Trade, 8639421.512, 111, S07, B00, 1
B00, Trade, 8639424.446, 112, B00, S11, 1
B00, Trade, 8639431.846, 108, S10, B00, 1
B00, Trade, 8639440.946, 126, B00, S00, 1
B00, Trade, 8639447.812, 94, S14, B00, 1
B00, Trade, 8639459.746, 102, B00, S10, 1
B00, Trade, 8639464.446, 115, S14, B00, 1
B00, Trade, 8639466.546, 127, B00, S01, 1
B00, Trade, 8639471.212, 135, B00, S02, 1
B00, Trade, 8639477.979, 122, B00, S01, 1
B00, Trade, 8639481.612, 91, B00, S11, 1
B00, Trade, 8639487.812, 85, B00, S13, 1
B00, Trade, 8639489.379, 64, S01, B00, 1
B00, Trade, 8639496.979, 119, B00, S14, 1
B00, Trade, 8639499.679, 134, B00, S04, 1
B00, Trade, 8639510.212, 136, B00, S02, 1
B00, Trade, 8639518.012, 109, B00, S04, 1
B00, Trade, 8639522.212, 134, B00, S03, 1
B00, Trade, 8639529.112, 98, S12, B00, 1
B00, Trade, 8639536.212, 132, S13, B00, 1
B00, Trade, 8639543.646, 107, B00, S09, 1
B00, Trade, 8639544.879, 116, B00, S01, 1
B00, Trade, 8639551.779, 106, B00, S01, 1
B00, Trade, 8639557.046, 139, B00, S13, 1
B00, Trade, 8639565.512, 113, B00, S07, 1
B00, Trade, 8639575.546, 89, S04, B00, 1
B00, Trade, 8639577.579, 91, B00, S09, 1
B00, Trade, 8639585.146, 113, B00, S06, 1
B00, Trade, 8639591.812, 108, B00, S14, 1
B00, Trade, 8639598.546, 115, S03, B00, 1
B00, Trade, 8639600.479, 140, B00, S11, 1
B00, Trade, 8639608.246, 108, B00, S08, 1
B00, Trade, 8639614.846, 92, B00, S14, 1
B00, Trade, 8639619.212, 66, S03, B00, 1
B00, Trade, 8639627.812, 88, B00, S07, 1
B00, Trade, 8639631.379, 116, B00, S01, 1
