B00, 100
B00, Trade, 8639462.012, 113, S05, B00, 1
B00, Trade, 8639466.746, 124, B00, S11, 1
B00, Trade, 8639474.079, 129, B00, S06, 1
B00, Trade, 8639483.146, 138, B00, S14, 1
B00, Trade, 8639485.446, 90, S11, B00, 1
B00, Trade, 8639490.512, 113, S05, B00, 1
B00, Trade, 8639495.012, 133, B00, S04, 1
B00, Trade, 8639499.212, 136, S11, B00, 1
B00, Trade, 8639509.846, 132, B00, S08, 1
B00, Trade, 8639518.012, 132, B00, S06, 1
B00, Trade, 8639523.846, 127, B00, S12, 1
B00, Trade, 8639526.579, 101, S07, B00, 1
B00, Trade, 8639528.679, 129, S10, B00, 1
B00, Trade, 8639535.146, 66, S01, B00, 1
B00, Trade, 8639539.946, 67, S02, B00, 1
B00, Trade, 8639544.346, 135, S05, B00, 1
B00, Trade, 8639551.512, 136, B00, S02, 1
B00, Trade, 8639555.879, 61, S08, B00, 1
B00, Trade, 8639558.979, 119, B00, S09, 1
B00, Trade, 8639564.112, 140, B00, S08, 1
B00, Trade, 8639574.146, 70, S14, B00, 1
B00, Trade, 8639582.546, 67, S01, B00, 1
B00, Trade, 8639585.012, 79, S06, B00, 1
B00, Trade, 8639590.312, 136, B00, S06, 1
B00, Trade, 8639600.512, 88, S08, B00, 1
B00, Trade, 8639610.746, 60, S00, B00, 1
B00, Trade, 8639615.279, 62, S11, B00, 1
B00, Trade, 8639619.046, 124, S10, B00, 1
B00, Trade, 8639623.446, 76, S02, B00, 1
B00, Trade, 8639627.079, 106, B00, S07, 1
B00, Trade, 8639630.812, 68, S06, B00, 1
B00, Trade, 8639639.612, 125, S13, B00, 1
B00, Trade, 8639640.812, 97, S12, B00, 1
B00, Trade, 8639650.512, 63, S04, B00, 1
B00, Trade, 8639653.812, 134, B00, S06, 1
B00, Trade, 8639659.779, 83, S03, B00, 1
B00, Trade, 8639667.679, 111, S08, B00, 1
B00, Trade, 8639670.146, 140, B00, S13, 1
B00, Trade, 8639671.512, 137, B00, S14, 1
B00, Trade, 8639682.712, 130, B00, S03, 1
B00, Trade, 8639689.079, 124, S09, B00, 1
B00, Trade, 8639694.212, 130, B00, S08, 1
B00, Trade, 8639697.746, 72, S09, B00, 1
B00, Trade, 8639704.746, 62, S14, B00, 1
B00, Trade, 8639711.112, 131, B00, S02, 1
B00, Trade, 8639715.279, 93, S05, B00, 1
B00, Trade, 8639719.346, 120, S03, B00, 1
B00, Trade, 8639723.546, 66, S01, B00, 1
B00, Trade, 8639730.612, 136, B00, S04, 1
B00, Trade, 8639732.579, 139, B00, S00, 1
B00, Trade, 8639741.346, 80, S01, B00, 1
B00, Trade, 8639746.379, 67, S03, B00, 1
B00, Trade, 8639752.412, 118, S06, B00, 1
B00, Trade, 8639759.346, 75, S14, B00, 1
B00, Trade, 8639766.512, 128, B00, S13, 1
B00, Trade, 8639768.846, 121, S09, B00, 1
B00, Trade, 8639774.846, 95, S03, B00, 1
B00, Trade, 8639777.346, 64, S00, B00, 1
B00, Trade, 8639784.146, 111, B00, S05, 1
B00, Trade, 8639790.612, 71, S01, B00, 1
B00, Trade, 8639794.079, 126, B00, S11, 1
B00, Trade, 8639801.312, 136, B00, S09, 1
B00, Trade, 8639803.046, 140, B00, S05, 1
B00, Trade, 8639811.246, 111, B00, S12, 1
B00, Trade, 8639814.112, 131, B00, S14, 1
B00, Trade, 8639820.712, 97, S03, B00, 1
B00, Trade, 8639828.379, 108, B00, S14, 1
B00, Trade, 8639830.079, 103, S02, B00, 1
