B00, 100
B00, Trade, 4319416.393, 130, S02, B00, 1
B00, Trade, 4319425.843, 136, S02, B00, 1
B00, Trade, 4319429.243, 137, B00, S01, 1
B00, Trade, 4319430.793, 125, S02, B00, 1
B00, Trade, 4319440.243, 140, B00, S09, 1
B00, Trade, 4319445.043, 139, B00, S09, 1
B00, Trade, 4319454.493, 131, S09, B00, 1
B00, Trade, 4319460.643, 138, B00, S00, 1
B00, Trade, 4319469.443, 139, B00, S08, 1
B00, Trade, 4319472.843, 137, B00, S07, 1
B00, Trade, 4319481.193, 139, B00, S01, 1
B00, Trade, 4319486.193, 140, B00, S01, 1
B00, Trade, 4319488.293, 138, B00, S00, 1
B00, Trade, 4319493.943, 140, B00, S04, 1
B00, Trade, 4319499.693, 140, B00, S06, 1
B00, Trade, 4319501.543, 131, S03, B00, 1
B00, Trade, 4319514.643, 140, B00, S07, 1
B00, Trade, 4319515.843, 140, B00, S00, 1
B00, Trade, 4319521.493, 140, B00, S04, 1
B00, Trade, 4319526.793, 139, S02, B00, 1
B00, Trade, 4319530.293, 139, B00, S04, 1
B00, Trade, 4319535.843, 140, B00, S04, 1
B00, Trade, 4319541.543, 140, B00, S07, 1
B00, Trade, 4319547.943, 134, B00, S04, 1
B00, Trade, 4319552.493, 139, S02, B00, 1
B00, Trade, 4319560.093, 137, S02, B00, 1
B00, Trade, 4319564.393, 140, B00, S08, 1
B00, Trade, 4319571.443, 135, S03, B00, 1
B00, Trade, 4319574.243, 140, B00, S00, 1
B00, Trade, 4319581.443, 140, B00, S04, 1
B00, Trade, 4319587.843, 140, B00, S07, 1
B00, Trade, 4319591.093, 140, B00, S04, 1
B00, Trade, 4319594.643, 138, B00, S04, 1
B00, Trade, 4319601.793, 140, B00, S03, 1
B00, Trade, 4319608.593, 136, B00, S08, 1
B00, Trade, 4319613.243, 61, S03, B00, 1
B00, Trade, 4319618.143, 140, B00, S04, 1
B00, Trade, 4319621.093, 140, B00, S01, 1
B00, Trade, 4319624.343, 138, B00, S00, 1
B00, Trade, 4319634.493, 138, B00, S09, 1
B00, Trade, 4319637.993, 140, B00, S00, 1
B00, Trade, 4319643.493, 139, S02, B00, 1
B00, Trade, 4319646.193, 136, S03, B00, 1
B00, Trade, 4319651.343, 140, B00, S08, 1
B00, Trade, 4319661.143, 137, B00, S08, 1
B00, Trade, 4319663.893, 140, B00, S04, 1
B00, Trade, 4319670.393, 138, B00, S07, 1
B00, Trade, 4319682.793, 140, B00, S00, 1
B00, Trade, 4319689.893, 140, B00, S03, 1
B00, Trade, 4319694.593, 139, B00, S01, 1
B00, Trade, 4319696.193, 139, B00, S08, 1
B00, Trade, 4319703.193, 139, S03, B00, 1
B00, Trade, 4319709.993, 140, B00, S04, 1
B00, Trade, 4319714.043, 131, S02, B00, 1
B00, Trade, 4319717.293, 140, B00, S09, 1
B00, Trade, 4319722.943, 137, B00, S01, 1
B00, Trade, 4319729.443, 116, S03, B00, 1
B00, Trade, 4319738.943, 140, B00, S01, 1
B00, Trade, 4319745.593, 140, B00, S05, 1
B00, Trade, 4319750.843, 140, B00, S08, 1
B00, Trade, 4319754.293, 137, B00, S01, 1
B00, Trade, 4319758.943, 139, B00, S07, 1
B00, Trade, 4319765.993, 139, B00, S09, 1
B00, Trade, 4319771.693, 140, B00, S07, 1
B00, Trade, 4319778.343, 138, B00, S01, 1
B00, Trade, 4319786.893, 138, B00, S08, 1
B00, Trade, 4319793.443, 137, B00, S07, 1
B00, Trade, 4319795.793, 137, S06, B00, 1
B00, Trade, 4319798.843, 140, B00, S04, 1
B00, Trade, 4319805.593, 66, S00, B00, 1
B00, Trade, 4319812.143, 140, B00, S09, 1
B00, Trade, 4319812.993, 60, S08, B00, 1
B00, Trade, 4319821.443, 138, B00, S06, 1
B00, Trade, 4319828.843, 137, B00, S08, 1
B00, Trade, 4319832.293, 139, B00, S04, 1
B00, Trade, 4319840.343, 63, S04, B00, 1
B00, Trade, 4319846.793, 138, B00, S00, 1
B00, Trade, 4319854.093, 136, B00, S01, 1
B00, Trade, 4319859.743, 140, B00, S01, 1
B00, Trade, 4319869.093, 139, B00, S09, 1
B00, Trade, 4319877.093, 140, B00, S01, 1
B00, Trade, 4319883.293, 136, B00, S00, 1
B00, Trade, 4319885.343, 139, B00, S04, 1
B00, Trade, 4319894.493, 140, B00, S06, 1
B00, Trade, 4319899.643, 140, B00, S01, 1
B00, Trade, 4319909.743, 140, B00, S01, 1
B00, Trade, 4319915.793, 137, B00, S08, 1
B00, Trade, 4319918.793, 139, B00, S04, 1
B00, Trade, 4319920.793, 139, B00, S00, 1
B00, Trade, 4319928.843, 138, B00, S04, 1
B00, Trade, 4319934.043, 133, S06, B00, 1
B00, Trade, 4319940.093, 140, B00, S08, 1
B00, Trade, 4319941.343, 140, B00, S00, 1
B00, Trade, 4319950.843, 139, B00, S04, 1
B00, Trade, 4319954.193, 140, B00, S04, 1
B00, Trade, 4319966.343, 140, B00, S09, 1
B00, Trade, 4319973.793, 136, S03, B00, 1
B00, Trade, 4319979.543, 132, S02, B00, 1
B00, Trade, 4319986.693, 140, B00, S07, 1
B00, Trade, 4319993.593, 60, S08, B00, 1
B01, 100
B01, Trade, 4319141.643, 122, B01, S08, 1
B01, Trade, 4319149.443, 127, B01, S06, 1
B01, Trade, 4319164.243, 115, B01, S07, 1
B01, Trade, 4319170.093, 135, B01, S05, 1
B01, Trade, 4319174.293, 130, B01, S07, 1
B01, Trade, 4319179.643, 127, B01, S06, 1
B01, Trade, 4319186.293, 134, B01, S00, 1
B01, Trade, 4319205.043, 98, B01, S04, 1
B01, Trade, 4319217.493, 138, B01, S09, 1
B01, Trade, 4319223.993, 138, S02, B01, 1
B01, Trade, 4319229.693, 81, B01, S01, 1
B01, Trade, 4319252.093, 138, B01, S08, 1
B01, Trade, 4319257.643, 105, B01, S08, 1
B01, Trade, 4319270.193, 137, B01, S01, 1
B01, Trade, 4319275.643, 109, B01, S09, 1
B01, Trade, 4319285.393, 85, B01, S01, 1
B01, Trade, 4319292.443, 134, B01, S08, 1
B01, Trade, 4319303.293, 108, B01, S08, 1
B01, Trade, 4319309.093, 129, B01, S00, 1
B01, Trade, 4319313.193, 105, B01, S00, 1
B01, Trade, 4319322.343, 136, B01, S00, 1
B01, Trade, 4319333.543, 121, B01, S04, 1
B01, Trade, 4319344.193, 113, B01, S09, 1
B01, Trade, 4319374.493, 85, B01, S00, 1
B01, Trade, 4319377.943, 64, S08, B01, 1
B01, Trade, 4319382.743, 90, B01, S07, 1
B01, Trade, 4319388.643, 97, B01, S01, 1
B01, Trade, 4319396.743, 130, B01, S00, 1
B01, Trade, 4319400.943, 125, B01, S00, 1
