B00, 100
B00, Trade, 2958996.598, 60, B00, S00, 1
B00, Trade, 2968819.198, 60, B00, S00, 1
B00, Trade, 2974579.348, 60, B00, S00, 1
B00, Trade, 2976978.198, 60, B00, S00, 1
B00, Trade, 2978280.248, 60, B00, S00, 1
B00, Trade, 2990739.998, 60, B00, S00, 1
B00, Trade, 3028052.148, 60, B00, S00, 1
B00, Trade, 3037959.948, 60, B00, S00, 1
B00, Trade, 3074802.248, 60, B00, S00, 1
B00, Trade, 3104200.048, 60, B00, S00, 1
B00, Trade, 3106494.398, 60, B00, S00, 1
B00, Trade, 3107696.898, 60, S00, B00, 1
B00, Trade, 3110251.598, 60, B00, S00, 1
B00, Trade, 3113672.248, 60, B00, S00, 1
B00, Trade, 3115410.098, 60, B00, S00, 1
B00, Trade, 3163711.297, 60, B00, S00, 1
B00, Trade, 3241014.197, 60, B00, S00, 1
B00, Trade, 3255574.597, 60, B00, S00, 1
B00, Trade, 3295359.647, 60, B00, S00, 1
B00, Trade, 3296870.847, 60, B00, S00, 1
B00, Trade, 3300037.497, 60, B00, S00, 1
B00, Trade, 3301956.397, 60, B00, S00, 1
B00, Trade, 3313513.047, 60, B00, S00, 1
B00, Trade, 3313605.747, 60, B00, S00, 1
B00, Trade, 3314274.647, 60, B00, S00, 1
B00, Trade, 3317513.747, 60, B00, S00, 1
B00, Trade, 3356101.797, 60, B00, S00, 1
B00, Trade, 3386733.347, 60, B00, S00, 1
B00, Trade, 3388743.797, 60, S00, B00, 1
B00, Trade, 3389576.097, 60, B00, S00, 1
B00, Trade, 3398569.597, 60, B00, S00, 1
B00, Trade, 3401267.847, 60, B00, S00, 1
B00, Trade, 3406062.797, 60, B00, S00, 1
B00, Trade, 3406344.047, 60, B00, S00, 1
B00, Trade, 3407276.196, 60, B00, S00, 1
B00, Trade, 3410143.146, 60, B00, S00, 1
B00, Trade, 3412054.296, 60, S00, B00, 1
B00, Trade, 3420391.746, 60, B00, S00, 1
B00, Trade, 3424634.946, 60, B00, S00, 1
B00, Trade, 3426000.646, 60, B00, S00, 1
B00, Trade, 3437070.546, 60, B00, S00, 1
B00, Trade, 3480395.046, 60, B00, S00, 1
B00, Trade, 3530578.696, 60, B00, S00, 1
B00, Trade, 3531885.596, 60, B00, S00, 1
B00, Trade, 3540571.446, 60, B00, S00, 1
B00, Trade, 3541723.346, 60, B00, S00, 1
B00, Trade, 3566975.646, 60, B00, S00, 1
B00, Trade, 3604753.646, 60, B00, S00, 1
B00, Trade, 3630902.296, 60, B00, S00, 1
B00, Trade, 3630925.996, 60, B00, S00, 1
B00, Trade, 3636897.196, 60, B00, S00, 1
B00, Trade, 3637322.196, 60, B00, S00, 1
B00, Trade, 3637771.496, 60, B00, S00, 1
B00, Trade, 3639351.596, 60, B00, S00, 1
B00, Trade, 3640064.046, 60, B00, S00, 1
B00, Trade, 3640175.896, 60, B00, S00, 1
B00, Trade, 3641042.296, 60, B00, S00, 1
B00, Trade, 3641333.846, 60, B00, S00, 1
B00, Trade, 3641753.346, 60, B00, S00, 1
B00, Trade, 3641966.346, 60, B00, S00, 1
B00, Trade, 3642528.196, 60, B00, S00, 1
B00, Trade, 3643054.146, 60, B00, S00, 1
B00, Trade, 3643139.896, 60, B00, S00, 1
B00, Trade, 3658897.946, 60, B00, S00, 1
B00, Trade, 3684204.545, 60, S00, B00, 1
B00, Trade, 3708772.645, 60, B00, S00, 1
B00, Trade, 3711127.195, 60, B00, S00, 1
B00, Trade, 3711200.395, 60, B00, S00, 1
B00, Trade, 3729891.195, 60, B00, S00, 1
B00, Trade, 3732984.645, 60, B00, S00, 1
B00, Trade, 3751993.745, 60, B00, S00, 1
B00, Trade, 3765786.145, 60, B00, S00, 1
B00, Trade, 3766006.395, 60, B00, S00, 1
B00, Trade, 3766989.045, 60, B00, S00, 1
B00, Trade, 3767191.945, 60, B00, S00, 1
B00, Trade, 3767257.045, 60, B00, S00, 1
B00, Trade, 3772332.695, 60, S00, B00, 1
B00, Trade, 3872900.845, 60, B00, S00, 1
B00, Trade, 3875300.295, 60, B00, S00, 1
B00, Trade, 3876117.445, 60, B00, S00, 1
B00, Trade, 3897143.195, 60, B00, S00, 1
B00, Trade, 3899662.495, 60, B00, S00, 1
B00, Trade, 3901037.345, 60, B00, S00, 1
B00, Trade, 3903737.545, 60, B00, S00, 1
