B00, 24
B00, Trade, 208583.600, 60, S00, B00, 1
B00, Trade, 341639.300, 60, B00, S00, 1
B00, Trade, 344690.750, 60, B00, S00, 1
B00, Trade, 756746.150, 60, B00, S00, 1
B00, Trade, 775581.600, 60, B00, S00, 1
B00, Trade, 781203.850, 60, B00, S00, 1
B00, Trade, 864259.150, 60, B00, S00, 1
B00, Trade, 869283.350, 60, B00, S00, 1
B00, Trade, 985799.500, 60, S00, B00, 1
B00, Trade, 1010742.200, 60, B00, S00, 1
B00, Trade, 1167159.801, 60, B00, S00, 1
B00, Trade, 1194889.851, 60, B00, S00, 1
B00, Trade, 1854399.501, 60, B00, S00, 1
B00, Trade, 2023778.851, 60, B00, S00, 1
B00, Trade, 2064990.451, 60, B00, S00, 1
B00, Trade, 2201869.801, 60, B00, S00, 1
B00, Trade, 2300876.651, 60, B00, S00, 1
B00, Trade, 2416303.950, 60, B00, S00, 1
B00, Trade, 2588182.950, 60, B00, S00, 1
B00, Trade, 3059375.748, 60, B00, S00, 1
B00, Trade, 3106127.148, 60, B00, S00, 1
B00, Trade, 3108458.398, 60, B00, S00, 1
B00, Trade, 3112937.948, 60, B00, S00, 1
B00, Trade, 4002349.744, 60, B00, S00, 1
B01, 100
B01, Trade, 3105378.348, 66, B01, S00, 1
B01, Trade, 3105893.648, 66, B01, S00, 1
B01, Trade, 3106165.198, 64, B01, S00, 1
B01, Trade, 3106206.498, 67, B01, S00, 1
B01, Trade, 3106375.398, 67, B01, S00, 1
B01, Trade, 3106968.148, 67, B01, S00, 1
B01, Trade, 3107682.348, 67, B01, S00, 1
B01, Trade, 3107701.098, 67, B01, S00, 1
B01, Trade, 3107821.048, 66, B01, S00, 1
B01, Trade, 3108437.348, 66, B01, S00, 1
B01, Trade, 3109070.898, 67, B01, S00, 1
B01, Trade, 3109109.698, 67, B01, S00, 1
B01, Trade, 3109430.398, 67, B01, S00, 1
B01, Trade, 3109548.348, 67, B01, S00, 1
B01, Trade, 3109905.748, 67, B01, S00, 1
B01, Trade, 3110071.398, 67, B01, S00, 1
B01, Trade, 3110194.948, 63, S00, B01, 1
B01, Trade, 3111382.298, 67, B01, S00, 1
B01, Trade, 3114582.498, 65, S00, B01, 1
B01, Trade, 3115809.548, 66, B01, S00, 1
B01, Trade, 3117038.998, 67, B01, S00, 1
B01, Trade, 3129889.848, 67, B01, S00, 1
B01, Trade, 3140530.097, 66, B01, S00, 1
B01, Trade, 3140706.247, 66, B01, S00, 1
B01, Trade, 3143556.547, 61, S00, B01, 1
B01, Trade, 3176722.747, 67, B01, S00, 1
B01, Trade, 3227071.297, 67, B01, S00, 1
B01, Trade, 3227999.747, 67, B01, S00, 1
B01, Trade, 3238327.897, 67, B01, S00, 1
B01, Trade, 3251749.747, 67, B01, S00, 1
B01, Trade, 3252311.147, 66, B01, S00, 1
B01, Trade, 3270791.647, 67, B01, S00, 1
B01, Trade, 3273247.497, 67, B01, S00, 1
B01, Trade, 3294478.047, 67, B01, S00, 1
B01, Trade, 3295345.047, 67, B01, S00, 1
B01, Trade, 3312964.547, 67, B01, S00, 1
B01, Trade, 3314877.997, 67, B01, S00, 1
B01, Trade, 3316955.847, 67, B01, S00, 1
B01, Trade, 3454189.146, 67, B01, S00, 1
B01, Trade, 3472017.146, 67, B01, S00, 1
B01, Trade, 3474444.046, 62, S00, B01, 1
B01, Trade, 3475592.446, 67, B01, S00, 1
B01, Trade, 3475858.896, 66, B01, S00, 1
B01, Trade, 3477539.996, 67, B01, S00, 1
B01, Trade, 3637003.746, 67, B01, S00, 1
B01, Trade, 3642655.096, 66, B01, S00, 1
B01, Trade, 3645467.846, 67, B01, S00, 1
B01, Trade, 3646558.046, 62, S00, B01, 1
B01, Trade, 3648797.146, 67, B01, S00, 1
B01, Trade, 3649055.946, 67, B01, S00, 1
B01, Trade, 3649844.796, 67, B01, S00, 1
B01, Trade, 3670948.196, 67, B01, S00, 1
B01, Trade, 3705642.445, 67, B01, S00, 1
B01, Trade, 3708776.345, 67, B01, S00, 1
B01, Trade, 3720191.845, 67, B01, S00, 1
B01, Trade, 3722410.795, 67, B01, S00, 1
B01, Trade, 3723101.795, 66, B01, S00, 1
B01, Trade, 3723859.545, 67, B01, S00, 1
B01, Trade, 3742257.895, 67, B01, S00, 1
B01, Trade, 3761434.145, 67, B01, S00, 1
B01, Trade, 3763190.945, 67, B01, S00, 1
B01, Trade, 3768125.245, 67, B01, S00, 1
B01, Trade, 3795538.445, 64, S00, B01, 1
B01, Trade, 3805607.995, 67, B01, S00, 1
B01, Trade, 3816795.695, 67, B01, S00, 1
B01, Trade, 3927200.445, 67, B01, S00, 1
B01, Trade, 3952939.694, 67, B01, S00, 1
B01, Trade, 3952955.594, 67, B01, S00, 1
B01, Trade, 3953625.344, 67, B01, S00, 1
B01, Trade, 4023136.644, 67, B01, S00, 1
B01, Trade, 4034545.294, 67, B01, S00, 1
B01, Trade, 4063634.344, 66, B01, S00, 1
B01, Trade, 4066838.444, 67, B01, S00, 1
B01, Trade, 4067899.194, 66, B01, S00, 1
B01, Trade, 4070320.994, 66, B01, S00, 1
B01, Trade, 4073182.194, 67, B01, S00, 1
B01, Trade, 4075256.544, 67, B01, S00, 1
B01, Trade, 4076908.444, 66, B01, S00, 1
B01, Trade, 4079549.044, 67, B01, S00, 1
B01, Trade, 4080748.694, 66, B01, S00, 1
B01, Trade, 4081655.944, 66, B01, S00, 1
B01, Trade, 4084867.044, 67, B01, S00, 1
B01, Trade, 4104432.944, 67, B01, S00, 1
B01, Trade, 4108026.994, 67, B01, S00, 1
B01, Trade, 4109070.644, 67, B01, S00, 1
B01, Trade, 4136659.044, 67, B01, S00, 1
B01, Trade, 4137271.644, 67, B01, S00, 1
B01, Trade, 4137478.644, 61, S00, B01, 1
B01, Trade, 4148599.644, 67, B01, S00, 1
B01, Trade, 4149816.494, 66, B01, S00, 1
B01, Trade, 4153866.244, 66, B01, S00, 1
B01, Trade, 4158654.644, 67, B01, S00, 1
B01, Trade, 4200362.644, 67, B01, S00, 1
