B00, 0
B01, 0
B02, 100
B02, Trade, 4160403.144, 74, B02, S01, 1
B02, Trade, 4164920.194, 68, B02, S01, 1
B02, Trade, 4167077.644, 77, B02, S01, 1
B02, Trade, 4168837.494, 77, B02, S01, 1
B02, Trade, 4172799.944, 76, B02, S01, 1
B02, Trade, 4172978.894, 75, B02, S01, 1
B02, Trade, 4173642.294, 77, B02, S01, 1
B02, Trade, 4175723.044, 74, B02, S01, 1
B02, Trade, 4175758.044, 76, B02, S01, 1
B02, Trade, 4177119.244, 77, B02, S01, 1
B02, Trade, 4182150.994, 77, B02, S01, 1
B02, Trade, 4185914.044, 77, B02, S01, 1
B02, Trade, 4186396.044, 74, B02, S01, 1
B02, Trade, 4186893.194, 76, B02, S01, 1
B02, Trade, 4187468.944, 71, B02, S01, 1
B02, Trade, 4187757.844, 73, B02, S01, 1
B02, Trade, 4188516.744, 77, B02, S01, 1
B02, Trade, 4189787.994, 77, B02, S01, 1
B02, Trade, 4190369.194, 77, B02, S01, 1
B02, Trade, 4195265.194, 74, B02, S01, 1
B02, Trade, 4195644.594, 74, S01, B02, 1
B02, Trade, 4197940.794, 75, B02, S01, 1
B02, Trade, 4201176.594, 76, B02, S01, 1
B02, Trade, 4201942.994, 77, B02, S01, 1
B02, Trade, 4202294.844, 71, B02, S01, 1
B02, Trade, 4204817.644, 69, S01, B02, 1
B02, Trade, 4205475.094, 77, B02, S01, 1
B02, Trade, 4206537.494, 73, B02, S01, 1
B02, Trade, 4210240.994, 75, B02, S01, 1
B02, Trade, 4212677.343, 77, B02, S01, 1
B02, Trade, 4213590.343, 77, B02, S01, 1
B02, Trade, 4213824.893, 75, B02, S01, 1
B02, Trade, 4215345.143, 71, B02, S01, 1
B02, Trade, 4215505.743, 70, S01, B02, 1
B02, Trade, 4217077.243, 77, B02, S01, 1
B02, Trade, 4221241.743, 74, B02, S01, 1
B02, Trade, 4223166.793, 76, B02, S01, 1
B02, Trade, 4224658.193, 72, S01, B02, 1
B02, Trade, 4224694.143, 68, B02, S01, 1
B02, Trade, 4224954.093, 73, S01, B02, 1
B02, Trade, 4228299.093, 76, B02, S01, 1
B02, Trade, 4232057.993, 76, B02, S01, 1
B02, Trade, 4234557.343, 69, B02, S01, 1
B02, Trade, 4234995.893, 76, B02, S01, 1
B02, Trade, 4235939.843, 73, B02, S01, 1
B02, Trade, 4240682.843, 75, B02, S01, 1
B02, Trade, 4249317.243, 75, S01, B02, 1
B02, Trade, 4250417.843, 75, B02, S01, 1
B02, Trade, 4255192.443, 68, S01, B02, 1
B02, Trade, 4256748.543, 70, B02, S01, 1
B02, Trade, 4257309.693, 77, B02, S01, 1
B02, Trade, 4258797.493, 75, S01, B02, 1
B02, Trade, 4259173.843, 73, B02, S01, 1
B02, Trade, 4259356.193, 76, B02, S01, 1
B02, Trade, 4259511.193, 75, B02, S01, 1
B02, Trade, 4261722.743, 76, B02, S01, 1
B02, Trade, 4262347.793, 75, B02, S01, 1
B02, Trade, 4263791.393, 75, B02, S01, 1
B02, Trade, 4268576.243, 72, B02, S01, 1
B02, Trade, 4269119.693, 77, B02, S01, 1
B02, Trade, 4276657.193, 75, B02, S01, 1
B02, Trade, 4277980.343, 75, B02, S01, 1
B02, Trade, 4281629.643, 69, S01, B02, 1
B02, Trade, 4282520.843, 75, B02, S01, 1
B02, Trade, 4284706.343, 76, B02, S01, 1
B02, Trade, 4285413.093, 76, B02, S01, 1
B02, Trade, 4285472.343, 74, B02, S01, 1
B02, Trade, 4288630.943, 77, B02, S01, 1
B02, Trade, 4292811.143, 74, B02, S01, 1
B02, Trade, 4295196.993, 70, S01, B02, 1
B02, Trade, 4296716.493, 75, B02, S01, 1
B02, Trade, 4298566.043, 75, S01, B02, 1
B02, Trade, 4299161.993, 74, B02, S01, 1
B02, Trade, 4299198.343, 73, B02, S01, 1
B02, Trade, 4299256.893, 76, B02, S01, 1
B02, Trade, 4300313.393, 73, B02, S01, 1
B02, Trade, 4303398.693, 68, S01, B02, 1
B02, Trade, 4303544.543, 75, S01, B02, 1
B02, Trade, 4304349.293, 72, B02, S01, 1
B02, Trade, 4305362.943, 77, B02, S01, 1
B02, Trade, 4306019.243, 74, B02, S01, 1
B02, Trade, 4306334.493, 73, B02, S01, 1
B02, Trade, 4307313.993, 77, B02, S01, 1
B02, Trade, 4308482.543, 72, B02, S01, 1
B02, Trade, 4308835.493, 74, B02, S01, 1
B02, Trade, 4309062.293, 72, B02, S01, 1
B02, Trade, 4309669.293, 77, B02, S01, 1
B02, Trade, 4309894.293, 77, B02, S01, 1
B02, Trade, 4309993.643, 72, B02, S01, 1
B02, Trade, 4311677.443, 75, B02, S01, 1
B02, Trade, 4312146.993, 76, B02, S01, 1
B02, Trade, 4312743.793, 76, B02, S01, 1
B02, Trade, 4313131.043, 77, B02, S01, 1
B02, Trade, 4313372.893, 75, B02, S01, 1
B02, Trade, 4313503.193, 75, B02, S01, 1
B02, Trade, 4313701.843, 77, B02, S01, 1
B02, Trade, 4313934.943, 77, B02, S01, 1
B02, Trade, 4314636.043, 77, B02, S01, 1
B02, Trade, 4316770.593, 74, B02, S01, 1
B02, Trade, 4318518.193, 77, B02, S01, 1
B03, 100
B03, Trade, 4312501.243, 85, B03, S01, 1
B03, Trade, 4312525.643, 84, B03, S01, 1
B03, Trade, 4312568.043, 84, B03, S01, 1
B03, Trade, 4312752.143, 85, B03, S01, 1
B03, Trade, 4312929.643, 85, B03, S01, 1
B03, Trade, 4313004.393, 85, B03, S01, 1
B03, Trade, 4313088.343, 85, B03, S01, 1
B03, Trade, 4313129.593, 85, B03, S01, 1
