B00, 100
B00, Trade, 4319160.443, 124, S03, B00, 1
B00, Trade, 4319165.943, 101, B00, S03, 1
B00, Trade, 4319168.993, 129, B00, S05, 1
B00, Trade, 4319178.993, 130, S03, B00, 1
B00, Trade, 4319182.593, 113, B00, S04, 1
B00, Trade, 4319187.743, 118, S04, B00, 1
B00, Trade, 4319199.543, 108, S05, B00, 1
B00, Trade, 4319217.193, 136, B00, S05, 1
B00, Trade, 4319227.393, 66, S01, B00, 1
B00, Trade, 4319231.943, 116, S03, B00, 1
B00, Trade, 4319240.443, 72, S04, B00, 1
B00, Trade, 4319265.293, 131, B00, S09, 1
B00, Trade, 4319275.343, 140, B00, S04, 1
B00, Trade, 4319284.493, 126, B00, S01, 1
B00, Trade, 4319287.793, 136, B00, S04, 1
B00, Trade, 4319300.743, 60, S04, B00, 1
B00, Trade, 4319311.293, 115, S06, B00, 1
B00, Trade, 4319313.493, 120, S03, B00, 1
B00, Trade, 4319318.643, 130, B00, S06, 1
B00, Trade, 4319331.243, 100, B00, S04, 1
B00, Trade, 4319334.943, 121, S06, B00, 1
B00, Trade, 4319339.993, 90, S03, B00, 1
B00, Trade, 4319348.743, 109, S04, B00, 1
B00, Trade, 4319353.343, 131, B00, S08, 1
B00, Trade, 4319357.743, 135, B00, S02, 1
B00, Trade, 4319364.893, 105, B00, S08, 1
B00, Trade, 4319372.993, 125, B00, S06, 1
B00, Trade, 4319377.993, 83, S01, B00, 1
B00, Trade, 4319388.193, 109, B00, S07, 1
B00, Trade, 4319392.593, 100, B00, S00, 1
B00, Trade, 4319397.693, 138, B00, S02, 1
B00, Trade, 4319402.793, 122, S01, B00, 1
B00, Trade, 4319406.993, 126, B00, S00, 1
B00, Trade, 4319414.243, 123, B00, S00, 1
B00, Trade, 4319433.843, 108, B00, S04, 1
B00, Trade, 4319445.643, 137, B00, S05, 1
B00, Trade, 4319450.843, 111, B00, S04, 1
B00, Trade, 4319452.493, 136, B00, S00, 1
B00, Trade, 4319459.843, 108, S04, B00, 1
B00, Trade, 4319469.043, 111, B00, S03, 1
B00, Trade, 4319472.093, 132, S01, B00, 1
B00, Trade, 4319482.443, 81, S01, B00, 1
B00, Trade, 4319484.693, 117, B00, S06, 1
B00, Trade, 4319494.693, 68, S06, B00, 1
B00, Trade, 4319498.443, 113, B00, S05, 1
B00, Trade, 4319513.243, 135, B00, S01, 1
B00, Trade, 4319520.843, 85, S06, B00, 1
B00, Trade, 4319541.893, 98, S03, B00, 1
B00, Trade, 4319545.043, 99, B00, S08, 1
B00, Trade, 4319551.493, 123, B00, S01, 1
B00, Trade, 4319554.293, 123, S07, B00, 1
B00, Trade, 4319566.943, 125, B00, S03, 1
B00, Trade, 4319571.193, 116, B00, S06, 1
B00, Trade, 4319574.343, 105, B00, S00, 1
B00, Trade, 4319579.243, 122, B00, S04, 1
B00, Trade, 4319595.843, 121, B00, S01, 1
B00, Trade, 4319603.293, 107, B00, S06, 1
B00, Trade, 4319614.393, 106, S03, B00, 1
B00, Trade, 4319624.743, 106, S04, B00, 1
B00, Trade, 4319628.043, 125, B00, S03, 1
B00, Trade, 4319632.143, 139, B00, S03, 1
B00, Trade, 4319634.943, 131, B00, S02, 1
B00, Trade, 4319642.693, 117, B00, S03, 1
B00, Trade, 4319655.443, 104, B00, S06, 1
B00, Trade, 4319662.493, 95, B00, S03, 1
B00, Trade, 4319665.943, 117, B00, S08, 1
B00, Trade, 4319679.043, 135, B00, S05, 1
B00, Trade, 4319689.593, 124, B00, S00, 1
B00, Trade, 4319707.693, 119, S04, B00, 1
B00, Trade, 4319717.543, 127, S04, B00, 1
B00, Trade, 4319740.193, 134, B00, S05, 1
B00, Trade, 4319744.943, 123, B00, S00, 1
B00, Trade, 4319761.843, 127, S06, B00, 1
B00, Trade, 4319764.843, 122, B00, S03, 1
B00, Trade, 4319774.343, 116, B00, S07, 1
B00, Trade, 4319786.443, 119, B00, S04, 1
B00, Trade, 4319792.743, 87, B00, S05, 1
B00, Trade, 4319802.893, 113, S04, B00, 1
B00, Trade, 4319809.293, 92, B00, S05, 1
B00, Trade, 4319830.643, 67, S02, B00, 1
B00, Trade, 4319849.493, 118, B00, S04, 1
B00, Trade, 4319857.243, 123, B00, S08, 1
B00, Trade, 4319860.893, 104, B00, S02, 1
B00, Trade, 4319867.693, 136, B00, S06, 1
B00, Trade, 4319877.643, 84, B00, S02, 1
B00, Trade, 4319887.493, 114, S05, B00, 1
B00, Trade, 4319892.343, 135, B00, S03, 1
B00, Trade, 4319898.193, 106, B00, S00, 1
B00, Trade, 4319911.793, 72, B00, S03, 1
B00, Trade, 4319921.743, 109, B00, S03, 1
B00, Trade, 4319931.893, 80, S06, B00, 1
B00, Trade, 4319933.393, 129, B00, S08, 1
B00, Trade, 4319952.743, 118, B00, S07, 1
B00, Trade, 4319954.443, 119, B00, S00, 1
B00, Trade, 4319962.693, 117, B00, S01, 1
B00, Trade, 4319969.493, 110, S02, B00, 1
B00, Trade, 4319977.093, 125, B00, S00, 1
B00, Trade, 4319981.693, 135, B00, S00, 1
B00, Trade, 4319988.243, 139, B00, S01, 1
B00, Trade, 4319995.093, 127, B00, S06, 1
B01, 100
B01, Trade, 4319021.443, 130, B01, S06, 1
B01, Trade, 4319027.493, 120, B01, S00, 1
B01, Trade, 4319029.393, 93, B01, S06, 1
B01, Trade, 4319039.393, 110, B01, S08, 1
B01, Trade, 4319041.193, 112, B01, S02, 1
B01, Trade, 4319047.693, 107, B01, S02, 1
B01, Trade, 4319050.443, 114, B01, S05, 1
B01, Trade, 4319075.193, 122, B01, S08, 1
B01, Trade, 4319080.143, 123, B01, S08, 1
B01, Trade, 4319088.543, 82, S02, B01, 1
B01, Trade, 4319099.943, 119, B01, S02, 1
B01, Trade, 4319104.343, 77, B01, S08, 1
B01, Trade, 4319111.693, 121, B01, S06, 1
B01, Trade, 4319115.143, 124, B01, S02, 1
B01, Trade, 4319127.643, 94, B01, S03, 1
B01, Trade, 4319137.193, 113, B01, S03, 1
B01, Trade, 4319146.843, 126, B01, S08, 1
B01, Trade, 4319154.043, 97, B01, S01, 1
B01, Trade, 4319165.543, 110, B01, S03, 1
B01, Trade, 4319172.493, 113, B01, S00, 1
B01, Trade, 4319177.593, 113, B01, S08, 1
B01, Trade, 4319181.493, 124, B01, S01, 1
B01, Trade, 4319188.693, 107, B01, S00, 1
B01, Trade, 4319209.343, 105, B01, S05, 1
B01, Trade, 4319236.993, 83, B01, S05, 1
B01, Trade, 4319252.793, 111, B01, S05, 1
B01, Trade, 4319262.043, 112, B01, S03, 1
B01, Trade, 4319265.393, 128, B01, S01, 1
B01, Trade, 4319270.593, 121, B01, S06, 1
B01, Trade, 4319276.743, 128, B01, S02, 1
B01, Trade, 4319281.693, 127, B01, S00, 1
B01, Trade, 4319287.843, 109, B01, S02, 1
B01, Trade, 4319295.193, 113, B01, S08, 1
B01, Trade, 4319299.493, 131, B01, S06, 1
B01, Trade, 4319304.943, 103, B01, S03, 1
B01, Trade, 4319321.743, 115, B01, S03, 1
B01, Trade, 4319328.393, 114, B01, S08, 1
B01, Trade, 4319330.793, 93, B01, S02, 1
B01, Trade, 4319347.543, 94, B01, S07, 1
B01, Trade, 4319359.093, 118, B01, S05, 1
B01, Trade, 4319370.143, 125, B01, S02, 1
B01, Trade, 4319377.393, 89, B01, S08, 1
B01, Trade, 4319394.093, 82, B01, S05, 1
B01, Trade, 4319396.193, 70, S04, B01, 1
B01, Trade, 4319409.043, 107, B01, S02, 1
B01, Trade, 4319420.793, 120, B01, S02, 1
B01, Trade, 4319423.393, 112, B01, S03, 1
B01, Trade, 4319430.243, 111, B01, S01, 1
B01, Trade, 4319473.543, 108, B01, S04, 1
B01, Trade, 4319480.293, 124, B01, S00, 1
B01, Trade, 4319488.793, 102, B01, S06, 1
B01, Trade, 4319505.143, 99, B01, S02, 1
B01, Trade, 4319514.243, 127, B01, S03, 1
B01, Trade, 4319522.793, 92, B01, S06, 1
B01, Trade, 4319533.043, 114, B01, S03, 1
B01, Trade, 4319538.893, 103, B01, S04, 1
B01, Trade, 4319549.743, 74, B01, S05, 1
B01, Trade, 4319560.193, 121, B01, S08, 1
B01, Trade, 4319561.843, 108, B01, S07, 1
B01, Trade, 4319565.993, 94, S06, B01, 1
B01, Trade, 4319584.393, 105, B01, S01, 1
B01, Trade, 4319587.343, 80, B01, S06, 1
B01, Trade, 4319601.693, 100, B01, S03, 1
B01, Trade, 4319607.743, 97, B01, S05, 1
B01, Trade, 4319615.143, 79, S01, B01, 1
B01, Trade, 4319656.993, 109, B01, S05, 1
B01, Trade, 4319661.543, 73, B01, S06, 1
B01, Trade, 4319688.493, 107, B01, S08, 1
B01, Trade, 4319699.293, 96, S00, B01, 1
B01, Trade, 4319702.793, 99, B01, S02, 1
B01, Trade, 4319709.293, 105, B01, S08, 1
B01, Trade, 4319719.393, 105, B01, S03, 1
B01, Trade, 4319737.593, 129, B01, S07, 1
