B00, 100
B00, Trade, 4317858.143, 125, S06, B00, 1
B00, Trade, 4317874.893, 94, B00, S03, 1
B00, Trade, 4317881.093, 63, S08, B00, 1
B00, Trade, 4317884.193, 124, B00, S01, 1
B00, Trade, 4317896.743, 102, B00, S09, 1
B00, Trade, 4317903.393, 60, S01, B00, 1
B00, Trade, 4317905.443, 63, S02, B00, 1
B00, Trade, 4317931.243, 68, B00, S02, 1
B00, Trade, 4317934.993, 124, B00, S03, 1
B00, Trade, 4317943.643, 82, B00, S03, 1
B00, Trade, 4317988.893, 118, B00, S09, 1
B00, Trade, 4317996.243, 89, S04, B00, 1
B00, Trade, 4318027.043, 101, B00, S00, 1
B00, Trade, 4318030.593, 119, B00, S00, 1
B00, Trade, 4318043.143, 112, B00, S00, 1
B00, Trade, 4318105.243, 61, S08, B00, 1
B00, Trade, 4318132.793, 102, S09, B00, 1
B00, Trade, 4318157.793, 125, B00, S07, 1
B00, Trade, 4318186.843, 105, B00, S03, 1
B00, Trade, 4318190.643, 117, B00, S09, 1
B00, Trade, 4318203.743, 106, B00, S02, 1
B00, Trade, 4318231.893, 89, B00, S07, 1
B00, Trade, 4318273.993, 109, B00, S01, 1
B00, Trade, 4318279.443, 62, S08, B00, 1
B00, Trade, 4318292.343, 84, B00, S08, 1
B00, Trade, 4318317.693, 112, B00, S00, 1
B00, Trade, 4318341.793, 90, B00, S02, 1
B00, Trade, 4318349.593, 128, B00, S05, 1
B00, Trade, 4318352.943, 94, S00, B00, 1
B00, Trade, 4318426.343, 61, S08, B00, 1
B00, Trade, 4318431.693, 65, S08, B00, 1
B00, Trade, 4318452.243, 100, B00, S01, 1
B00, Trade, 4318466.643, 93, B00, S02, 1
B00, Trade, 4318492.643, 62, S04, B00, 1
B00, Trade, 4318522.893, 114, B00, S01, 1
B00, Trade, 4318591.743, 66, S01, B00, 1
B00, Trade, 4318604.193, 99, B00, S01, 1
B00, Trade, 4318614.143, 118, S07, B00, 1
B00, Trade, 4318619.593, 110, B00, S08, 1
B00, Trade, 4318625.943, 96, B00, S08, 1
B00, Trade, 4318641.093, 132, B00, S01, 1
B00, Trade, 4318660.043, 70, B00, S02, 1
B00, Trade, 4318687.893, 68, S02, B00, 1
B00, Trade, 4318720.393, 118, B00, S02, 1
B00, Trade, 4318724.843, 106, B00, S01, 1
B00, Trade, 4318750.943, 87, S04, B00, 1
B00, Trade, 4318818.543, 128, B00, S05, 1
B00, Trade, 4318877.993, 115, B00, S09, 1
B00, Trade, 4318880.643, 91, B00, S09, 1
B00, Trade, 4318937.843, 67, B00, S02, 1
B00, Trade, 4318940.593, 83, B00, S07, 1
B00, Trade, 4318955.843, 69, B00, S08, 1
B00, Trade, 4318997.643, 112, B00, S05, 1
B00, Trade, 4319015.793, 102, S03, B00, 1
B00, Trade, 4319020.643, 101, B00, S02, 1
B00, Trade, 4319024.943, 64, S07, B00, 1
B00, Trade, 4319030.393, 62, B00, S02, 1
B00, Trade, 4319055.743, 117, B00, S02, 1
B00, Trade, 4319059.293, 80, B00, S02, 1
B00, Trade, 4319119.343, 117, B00, S02, 1
B00, Trade, 4319158.643, 127, B00, S07, 1
B00, Trade, 4319183.093, 102, B00, S02, 1
B00, Trade, 4319216.243, 101, B00, S07, 1
