B00, 100
B00, Trade, 4319152.143, 74, S08, B00, 1
B00, Trade, 4319157.843, 90, B00, S08, 1
B00, Trade, 4319166.443, 61, S03, B00, 1
B00, Trade, 4319169.543, 96, S04, B00, 1
B00, Trade, 4319177.643, 129, B00, S03, 1
B00, Trade, 4319183.343, 123, B00, S03, 1
B00, Trade, 4319191.643, 125, B00, S00, 1
B00, Trade, 4319195.593, 64, B00, S01, 1
B00, Trade, 4319196.593, 92, B00, S03, 1
B00, Trade, 4319206.543, 111, B00, S08, 1
B00, Trade, 4319210.643, 68, B00, S01, 1
B00, Trade, 4319226.043, 77, B00, S03, 1
B00, Trade, 4319234.693, 127, B00, S06, 1
B00, Trade, 4319248.593, 87, S06, B00, 1
B00, Trade, 4319255.243, 84, B00, S03, 1
B00, Trade, 4319262.343, 110, B00, S05, 1
B00, Trade, 4319268.543, 124, B00, S08, 1
B00, Trade, 4319288.743, 120, B00, S08, 1
B00, Trade, 4319293.743, 100, B00, S01, 1
B00, Trade, 4319298.093, 80, S06, B00, 1
B00, Trade, 4319306.893, 87, S04, B00, 1
B00, Trade, 4319314.193, 79, B00, S00, 1
B00, Trade, 4319317.393, 97, B00, S08, 1
B00, Trade, 4319321.443, 94, B00, S04, 1
B00, Trade, 4319323.593, 88, S00, B00, 1
B00, Trade, 4319337.493, 104, B00, S01, 1
B00, Trade, 4319352.343, 91, B00, S01, 1
B00, Trade, 4319355.943, 69, S01, B00, 1
B00, Trade, 4319363.893, 130, B00, S00, 1
B00, Trade, 4319369.543, 118, S04, B00, 1
B00, Trade, 4319374.593, 114, B00, S05, 1
B00, Trade, 4319381.743, 76, B00, S04, 1
B00, Trade, 4319391.743, 115, B00, S03, 1
B00, Trade, 4319410.993, 75, B00, S06, 1
B00, Trade, 4319421.093, 115, B00, S08, 1
B00, Trade, 4319425.993, 101, B00, S03, 1
B00, Trade, 4319438.343, 76, B00, S05, 1
B00, Trade, 4319448.443, 101, B00, S00, 1
B00, Trade, 4319457.793, 128, B00, S00, 1
B00, Trade, 4319468.443, 120, B00, S06, 1
B00, Trade, 4319476.043, 102, B00, S09, 1
B00, Trade, 4319480.143, 87, S07, B00, 1
B00, Trade, 4319481.143, 105, B00, S09, 1
B00, Trade, 4319490.843, 104, B00, S01, 1
B00, Trade, 4319494.543, 108, B00, S08, 1
B00, Trade, 4319500.093, 79, B00, S01, 1
B00, Trade, 4319510.243, 111, S07, B00, 1
B00, Trade, 4319530.143, 134, B00, S01, 1
B00, Trade, 4319544.543, 73, B00, S04, 1
B00, Trade, 4319555.143, 93, B00, S03, 1
B00, Trade, 4319560.743, 118, B00, S05, 1
B00, Trade, 4319565.743, 74, B00, S01, 1
B00, Trade, 4319581.143, 114, B00, S07, 1
B00, Trade, 4319584.843, 62, S09, B00, 1
B00, Trade, 4319601.443, 121, B00, S05, 1
B00, Trade, 4319609.843, 116, B00, S07, 1
B00, Trade, 4319614.543, 102, B00, S00, 1
B00, Trade, 4319621.843, 78, B00, S04, 1
B00, Trade, 4319629.093, 82, B00, S01, 1
B00, Trade, 4319635.393, 115, B00, S01, 1
B00, Trade, 4319637.243, 94, S05, B00, 1
B00, Trade, 4319645.343, 90, S08, B00, 1
B00, Trade, 4319667.843, 135, B00, S00, 1
B00, Trade, 4319673.093, 115, B00, S04, 1
B00, Trade, 4319679.143, 129, B00, S06, 1
B00, Trade, 4319687.743, 84, B00, S05, 1
B00, Trade, 4319694.693, 126, B00, S04, 1
B00, Trade, 4319707.643, 107, B00, S01, 1
B00, Trade, 4319710.893, 70, B00, S06, 1
B00, Trade, 4319721.593, 124, B00, S00, 1
B00, Trade, 4319722.443, 80, S08, B00, 1
B00, Trade, 4319733.843, 132, B00, S05, 1
B00, Trade, 4319739.993, 70, B00, S05, 1
B00, Trade, 4319744.893, 108, B00, S07, 1
B00, Trade, 4319749.493, 93, B00, S00, 1
B00, Trade, 4319763.393, 116, B00, S05, 1
B00, Trade, 4319764.343, 96, B00, S07, 1
B00, Trade, 4319770.543, 79, B00, S03, 1
B00, Trade, 4319786.043, 89, B00, S09, 1
B00, Trade, 4319795.943, 118, B00, S09, 1
B00, Trade, 4319808.993, 95, B00, S03, 1
B00, Trade, 4319818.893, 99, B00, S07, 1
B00, Trade, 4319828.493, 135, B00, S04, 1
B00, Trade, 4319832.243, 76, B00, S00, 1
B00, Trade, 4319837.943, 74, B00, S00, 1
B00, Trade, 4319843.593, 60, S03, B00, 1
B00, Trade, 4319880.493, 112, B00, S06, 1
B00, Trade, 4319902.093, 88, S08, B00, 1
B00, Trade, 4319914.043, 111, B00, S03, 1
B00, Trade, 4319920.493, 67, B00, S08, 1
B00, Trade, 4319936.993, 93, S07, B00, 1
B00, Trade, 4319946.043, 94, B00, S03, 1
B00, Trade, 4319954.543, 99, B00, S08, 1
B00, Trade, 4319962.893, 108, B00, S07, 1
B00, Trade, 4319973.543, 116, B00, S08, 1
