B00, 100
B00, Trade, 4319324.543, 63, S04, B00, 1
B00, Trade, 4319336.493, 60, S04, B00, 1
B00, Trade, 4319341.393, 60, S06, B00, 1
B00, Trade, 4319343.343, 62, S08, B00, 1
B00, Trade, 4319353.693, 64, S08, B00, 1
B00, Trade, 4319354.493, 60, S06, B00, 1
B00, Trade, 4319359.793, 64, S04, B00, 1
B00, Trade, 4319379.943, 105, B00, S02, 1
B00, Trade, 4319382.943, 61, S04, B00, 1
B00, Trade, 4319390.993, 67, S09, B00, 1
B00, Trade, 4319407.293, 61, S00, B00, 1
B00, Trade, 4319408.343, 70, S04, B00, 1
B00, Trade, 4319413.193, 74, S07, B00, 1
B00, Trade, 4319416.493, 102, B00, S09, 1
B00, Trade, 4319424.793, 72, S00, B00, 1
B00, Trade, 4319433.093, 60, S01, B00, 1
B00, Trade, 4319436.593, 65, S03, B00, 1
B00, Trade, 4319444.543, 62, S09, B00, 1
B00, Trade, 4319449.243, 60, S03, B00, 1
B00, Trade, 4319453.893, 62, S04, B00, 1
B00, Trade, 4319460.893, 65, B00, S08, 1
B00, Trade, 4319470.343, 93, B00, S08, 1
B00, Trade, 4319473.593, 94, B00, S06, 1
B00, Trade, 4319482.193, 60, S01, B00, 1
B00, Trade, 4319484.643, 63, S09, B00, 1
B00, Trade, 4319488.993, 60, S01, B00, 1
B00, Trade, 4319493.843, 60, S07, B00, 1
B00, Trade, 4319499.943, 70, B00, S07, 1
B00, Trade, 4319504.793, 63, S00, B00, 1
B00, Trade, 4319518.793, 115, B00, S00, 1
B00, Trade, 4319528.093, 63, S04, B00, 1
B00, Trade, 4319535.043, 65, S03, B00, 1
B00, Trade, 4319539.893, 60, S01, B00, 1
B00, Trade, 4319544.293, 64, S09, B00, 1
B00, Trade, 4319552.443, 75, B00, S00, 1
B00, Trade, 4319558.543, 62, S00, B00, 1
B00, Trade, 4319565.643, 64, S06, B00, 1
B00, Trade, 4319585.243, 70, B00, S07, 1
B00, Trade, 4319592.543, 67, S07, B00, 1
B00, Trade, 4319598.243, 62, S08, B00, 1
B00, Trade, 4319605.043, 63, S00, B00, 1
B00, Trade, 4319608.443, 60, S03, B00, 1
B00, Trade, 4319611.943, 60, S01, B00, 1
B00, Trade, 4319617.043, 60, S03, B00, 1
B00, Trade, 4319622.643, 60, S09, B00, 1
B00, Trade, 4319635.593, 60, S07, B00, 1
B00, Trade, 4319642.743, 65, S04, B00, 1
B00, Trade, 4319658.393, 68, B00, S04, 1
B00, Trade, 4319662.543, 60, S01, B00, 1
B00, Trade, 4319667.843, 63, S09, B00, 1
B00, Trade, 4319674.443, 60, S01, B00, 1
B00, Trade, 4319674.843, 68, S06, B00, 1
B00, Trade, 4319683.643, 63, S06, B00, 1
B00, Trade, 4319688.893, 61, S01, B00, 1
B00, Trade, 4319694.743, 60, S09, B00, 1
B00, Trade, 4319699.493, 60, S01, B00, 1
B00, Trade, 4319704.293, 63, S09, B00, 1
B00, Trade, 4319706.343, 92, B00, S09, 1
B00, Trade, 4319713.693, 60, S06, B00, 1
B00, Trade, 4319723.993, 62, S07, B00, 1
B00, Trade, 4319728.843, 68, S04, B00, 1
B00, Trade, 4319739.943, 66, S08, B00, 1
B00, Trade, 4319743.993, 61, S04, B00, 1
B00, Trade, 4319748.093, 60, S07, B00, 1
B00, Trade, 4319756.643, 76, B00, S08, 1
B00, Trade, 4319768.143, 64, S00, B00, 1
B00, Trade, 4319773.893, 70, S07, B00, 1
B00, Trade, 4319797.243, 67, S06, B00, 1
B00, Trade, 4319800.243, 66, B00, S00, 1
B00, Trade, 4319805.793, 78, B00, S06, 1
B00, Trade, 4319814.143, 60, S07, B00, 1
B00, Trade, 4319821.693, 67, S08, B00, 1
B00, Trade, 4319828.293, 64, B00, S08, 1
B00, Trade, 4319835.593, 60, S06, B00, 1
B00, Trade, 4319844.843, 63, S03, B00, 1
B00, Trade, 4319857.193, 62, B00, S00, 1
B00, Trade, 4319865.693, 64, S07, B00, 1
B00, Trade, 4319870.643, 62, S09, B00, 1
B00, Trade, 4319879.493, 60, S09, B00, 1
B00, Trade, 4319881.193, 60, S08, B00, 1
B00, Trade, 4319887.693, 63, S03, B00, 1
B00, Trade, 4319892.193, 65, S04, B00, 1
B00, Trade, 4319895.693, 60, S04, B00, 1
B00, Trade, 4319902.843, 119, B00, S03, 1
B00, Trade, 4319908.743, 63, S09, B00, 1
B00, Trade, 4319911.743, 93, B00, S04, 1
B00, Trade, 4319915.743, 94, B00, S08, 1
B00, Trade, 4319923.793, 60, S06, B00, 1
B00, Trade, 4319936.543, 81, B00, S07, 1
B00, Trade, 4319945.193, 65, S06, B00, 1
B00, Trade, 4319952.193, 60, S08, B00, 1
B00, Trade, 4319954.643, 87, S02, B00, 1
B00, Trade, 4319960.743, 60, S01, B00, 1
B00, Trade, 4319965.443, 68, S05, B00, 1
B00, Trade, 4319965.943, 86, S02, B00, 1
B00, Trade, 4319972.893, 60, S06, B00, 1
B00, Trade, 4319978.993, 60, S09, B00, 1
B00, Trade, 4319982.593, 60, S09, B00, 1
B00, Trade, 4319991.293, 60, S08, B00, 1
B00, Trade, 4319997.843, 108, B00, S03, 1
B01, 100
B01, Trade, 4319472.193, 66, S03, B01, 1
B01, Trade, 4319479.193, 63, S08, B01, 1
B01, Trade, 4319485.693, 62, S06, B01, 1
