t=,1, id=,B00, PRDE,actvstrat=,-0.035928, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.152778, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.107547, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.762659, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.018561, actvprof=,0.000000, id=,B05, PRDE,actvstrat=,0.620229, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,-0.451457, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,-0.619473, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.001784, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,0.796317, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,0.375470, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,-0.109513, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.289171, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.219292, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,0.440317, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.413907, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.843498, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-0.737536, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,-0.574559, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.570338, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,-0.035928, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,0.375470, 
t=,853200, id=,B00, PRDE,actvstrat=,-0.931218, actvprof=,4.370695, id=,B01, PRDE,actvstrat=,-0.459392, actvprof=,3.773742, id=,B02, PRDE,actvstrat=,0.572516, actvprof=,3.908996, id=,B03, PRDE,actvstrat=,0.458644, actvprof=,3.692201, id=,B04, PRDE,actvstrat=,0.573142, actvprof=,3.623182, id=,B05, PRDE,actvstrat=,-0.383542, actvprof=,3.541084, id=,B06, PRDE,actvstrat=,-0.945000, actvprof=,4.369582, id=,B07, PRDE,actvstrat=,0.619825, actvprof=,3.554164, id=,B08, PRDE,actvstrat=,0.569295, actvprof=,3.813539, id=,B09, PRDE,actvstrat=,0.280795, actvprof=,3.560565, id=,S00, PRDE,actvstrat=,0.810048, actvprof=,9.126000, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,9.033605, id=,S02, PRDE,actvstrat=,-0.092944, actvprof=,4.165032, id=,S03, PRDE,actvstrat=,0.206514, actvprof=,5.968970, id=,S04, PRDE,actvstrat=,0.917326, actvprof=,9.817018, id=,S05, PRDE,actvstrat=,0.109997, actvprof=,5.623043, id=,S06, PRDE,actvstrat=,0.124116, actvprof=,5.191957, id=,S07, PRDE,actvstrat=,0.696997, actvprof=,8.055103, id=,S08, PRDE,actvstrat=,1.000000, actvprof=,9.048076, id=,S09, PRDE,actvstrat=,0.007167, actvprof=,4.923676, best_B_id=,B00, best_B_prof=,4.370695, best_B_strat=,-0.931218, best_S_id=,S04, best_S_prof=,9.817018, best_S_strat=,0.917326, 
t=,856800, id=,B00, PRDE,actvstrat=,-0.931218, actvprof=,4.323359, id=,B01, PRDE,actvstrat=,-0.459392, actvprof=,3.794947, id=,B02, PRDE,actvstrat=,0.572516, actvprof=,3.783408, id=,B03, PRDE,actvstrat=,0.458644, actvprof=,3.787857, id=,B04, PRDE,actvstrat=,0.573142, actvprof=,3.767143, id=,B05, PRDE,actvstrat=,-0.383542, actvprof=,3.529420, id=,B06, PRDE,actvstrat=,-0.945000, actvprof=,4.277482, id=,B07, PRDE,actvstrat=,0.619825, actvprof=,3.781184, id=,B08, PRDE,actvstrat=,0.569295, actvprof=,3.892816, id=,B09, PRDE,actvstrat=,0.280795, actvprof=,3.660654, id=,S00, PRDE,actvstrat=,0.810048, actvprof=,9.105620, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,9.022625, id=,S02, PRDE,actvstrat=,-0.092944, actvprof=,4.011400, id=,S03, PRDE,actvstrat=,0.206514, actvprof=,5.863692, id=,S04, PRDE,actvstrat=,0.917326, actvprof=,9.537136, id=,S05, PRDE,actvstrat=,0.109997, actvprof=,5.425642, id=,S06, PRDE,actvstrat=,0.124116, actvprof=,5.336531, id=,S07, PRDE,actvstrat=,0.696997, actvprof=,8.217426, id=,S08, PRDE,actvstrat=,1.000000, actvprof=,9.085462, id=,S09, PRDE,actvstrat=,0.007167, actvprof=,5.031940, best_B_id=,B00, best_B_prof=,4.323359, best_B_strat=,-0.931218, best_S_id=,S04, best_S_prof=,9.537136, best_S_strat=,0.917326, 
t=,860400, id=,B00, PRDE,actvstrat=,0.320800, actvprof=,2.978362, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,3.748417, id=,B02, PRDE,actvstrat=,-1.000000, actvprof=,3.469004, id=,B03, PRDE,actvstrat=,-0.273599, actvprof=,2.225284, id=,B04, PRDE,actvstrat=,0.609121, actvprof=,3.025117, id=,B05, PRDE,actvstrat=,-1.000000, actvprof=,3.534961, id=,B06, PRDE,actvstrat=,0.612151, actvprof=,3.140889, id=,B07, PRDE,actvstrat=,-0.114395, actvprof=,2.344117, id=,B08, PRDE,actvstrat=,-0.963972, actvprof=,2.719265, id=,B09, PRDE,actvstrat=,-0.248251, actvprof=,2.371113, id=,S00, PRDE,actvstrat=,0.808741, actvprof=,9.520072, id=,S01, PRDE,actvstrat=,-0.606503, actvprof=,2.676964, id=,S02, PRDE,actvstrat=,0.783384, actvprof=,9.512837, id=,S03, PRDE,actvstrat=,0.165458, actvprof=,5.810895, id=,S04, PRDE,actvstrat=,0.315581, actvprof=,6.780769, id=,S05, PRDE,actvstrat=,-0.256054, actvprof=,3.323732, id=,S06, PRDE,actvstrat=,0.070500, actvprof=,5.188339, id=,S07, PRDE,actvstrat=,0.146884, actvprof=,6.015167, id=,S08, PRDE,actvstrat=,1.000000, actvprof=,9.410422, id=,S09, PRDE,actvstrat=,0.501283, actvprof=,7.783483, best_B_id=,B01, best_B_prof=,3.748417, best_B_strat=,-1.000000, best_S_id=,S00, best_S_prof=,9.520072, best_S_strat=,0.808741, 
t=,864000, id=,B00, PRDE,actvstrat=,0.320800, actvprof=,2.776075, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,3.567650, id=,B02, PRDE,actvstrat=,-1.000000, actvprof=,3.514128, id=,B03, PRDE,actvstrat=,-0.273599, actvprof=,2.289090, id=,B04, PRDE,actvstrat=,0.609121, actvprof=,2.921767, id=,B05, PRDE,actvstrat=,-1.000000, actvprof=,3.496333, id=,B06, PRDE,actvstrat=,0.612151, actvprof=,2.859347, id=,B07, PRDE,actvstrat=,-0.114395, actvprof=,2.381260, id=,B08, PRDE,actvstrat=,-0.963972, actvprof=,2.677510, id=,B09, PRDE,actvstrat=,-0.248251, actvprof=,2.262399, id=,S00, PRDE,actvstrat=,0.808741, actvprof=,9.607062, id=,S01, PRDE,actvstrat=,-0.606503, actvprof=,2.420742, id=,S02, PRDE,actvstrat=,0.783384, actvprof=,9.522399, id=,S03, PRDE,actvstrat=,0.165458, actvprof=,5.703402, id=,S04, PRDE,actvstrat=,0.315581, actvprof=,6.774268, id=,S05, PRDE,actvstrat=,-0.256054, actvprof=,3.298648, id=,S06, PRDE,actvstrat=,0.070500, actvprof=,5.637229, id=,S07, PRDE,actvstrat=,0.146884, actvprof=,6.016057, id=,S08, PRDE,actvstrat=,1.000000, actvprof=,9.490981, id=,S09, PRDE,actvstrat=,0.501283, actvprof=,7.794947, best_B_id=,B01, best_B_prof=,3.567650, best_B_strat=,-1.000000, best_S_id=,S00, best_S_prof=,9.607062, best_S_strat=,0.808741, 
t=,867600, id=,B00, PRDE,actvstrat=,0.628888, actvprof=,3.316775, id=,B01, PRDE,actvstrat=,-0.284531, actvprof=,2.453489, id=,B02, PRDE,actvstrat=,-0.158885, actvprof=,3.101371, id=,B03, PRDE,actvstrat=,0.191853, actvprof=,3.007862, id=,B04, PRDE,actvstrat=,0.148468, actvprof=,2.918249, id=,B05, PRDE,actvstrat=,-0.125636, actvprof=,2.927433, id=,B06, PRDE,actvstrat=,0.250945, actvprof=,3.077437, id=,B07, PRDE,actvstrat=,-0.844748, actvprof=,3.982745, id=,B08, PRDE,actvstrat=,-0.925136, actvprof=,4.126626, id=,B09, PRDE,actvstrat=,-0.724309, actvprof=,3.423085, id=,S00, PRDE,actvstrat=,-0.082197, actvprof=,3.749252, id=,S01, PRDE,actvstrat=,0.016258, actvprof=,4.858276, id=,S02, PRDE,actvstrat=,-0.234818, actvprof=,2.812774, id=,S03, PRDE,actvstrat=,0.724935, actvprof=,8.544911, id=,S04, PRDE,actvstrat=,0.532653, actvprof=,7.180686, id=,S05, PRDE,actvstrat=,0.238159, actvprof=,5.297989, id=,S06, PRDE,actvstrat=,0.821036, actvprof=,8.394072, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,8.798442, id=,S08, PRDE,actvstrat=,-0.070199, actvprof=,3.711682, id=,S09, PRDE,actvstrat=,-0.223297, actvprof=,2.838378, best_B_id=,B08, best_B_prof=,4.126626, best_B_strat=,-0.925136, best_S_id=,S07, best_S_prof=,8.798442, best_S_strat=,1.000000, 
t=,871200, id=,B00, PRDE,actvstrat=,0.628888, actvprof=,3.210788, id=,B01, PRDE,actvstrat=,-0.284531, actvprof=,2.591457, id=,B02, PRDE,actvstrat=,-0.158885, actvprof=,2.980989, id=,B03, PRDE,actvstrat=,0.191853, actvprof=,2.893268, id=,B04, PRDE,actvstrat=,0.148468, actvprof=,2.851701, id=,B05, PRDE,actvstrat=,-0.125636, actvprof=,2.809439, id=,B06, PRDE,actvstrat=,0.250945, actvprof=,3.036736, id=,B07, PRDE,actvstrat=,-0.844748, actvprof=,3.978035, id=,B08, PRDE,actvstrat=,-0.925136, actvprof=,4.104681, id=,B09, PRDE,actvstrat=,-0.724309, actvprof=,3.569040, id=,S00, PRDE,actvstrat=,-0.082197, actvprof=,3.667049, id=,S01, PRDE,actvstrat=,0.016258, actvprof=,4.867480, id=,S02, PRDE,actvstrat=,-0.234818, actvprof=,2.723943, id=,S03, PRDE,actvstrat=,0.724935, actvprof=,8.180586, id=,S04, PRDE,actvstrat=,0.532653, actvprof=,7.129462, id=,S05, PRDE,actvstrat=,0.238159, actvprof=,5.431481, id=,S06, PRDE,actvstrat=,0.821036, actvprof=,8.607931, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,8.968269, id=,S08, PRDE,actvstrat=,-0.070199, actvprof=,3.938554, id=,S09, PRDE,actvstrat=,-0.223297, actvprof=,2.997671, best_B_id=,B08, best_B_prof=,4.104681, best_B_strat=,-0.925136, best_S_id=,S07, best_S_prof=,8.968269, best_S_strat=,1.000000, 
t=,874800, id=,B00, PRDE,actvstrat=,-0.937387, actvprof=,3.752818, id=,B01, PRDE,actvstrat=,-0.617100, actvprof=,3.098823, id=,B02, PRDE,actvstrat=,0.038869, actvprof=,2.538057, id=,B03, PRDE,actvstrat=,0.245637, actvprof=,3.048451, id=,B04, PRDE,actvstrat=,0.004038, actvprof=,2.590377, id=,B05, PRDE,actvstrat=,-1.000000, actvprof=,4.549578, id=,B06, PRDE,actvstrat=,0.768594, actvprof=,3.259956, id=,B07, PRDE,actvstrat=,-0.345035, actvprof=,2.617650, id=,B08, PRDE,actvstrat=,-0.741825, actvprof=,2.978042, id=,B09, PRDE,actvstrat=,-0.694880, actvprof=,3.075446, id=,S00, PRDE,actvstrat=,0.382069, actvprof=,6.223527, id=,S01, PRDE,actvstrat=,0.607443, actvprof=,7.508697, id=,S02, PRDE,actvstrat=,0.061494, actvprof=,5.014054, id=,S03, PRDE,actvstrat=,0.388439, actvprof=,6.454513, id=,S04, PRDE,actvstrat=,0.531169, actvprof=,6.701083, id=,S05, PRDE,actvstrat=,-0.064190, actvprof=,3.806529, id=,S06, PRDE,actvstrat=,-0.645618, actvprof=,1.761890, id=,S07, PRDE,actvstrat=,0.714264, actvprof=,8.181337, id=,S08, PRDE,actvstrat=,0.386359, actvprof=,6.116105, id=,S09, PRDE,actvstrat=,0.381591, actvprof=,5.978070, best_B_id=,B05, best_B_prof=,4.549578, best_B_strat=,-1.000000, best_S_id=,S07, best_S_prof=,8.181337, best_S_strat=,0.714264, 
t=,878400, id=,B00, PRDE,actvstrat=,-0.937387, actvprof=,3.715011, id=,B01, PRDE,actvstrat=,-0.617100, actvprof=,2.993223, id=,B02, PRDE,actvstrat=,0.038869, actvprof=,2.499844, id=,B03, PRDE,actvstrat=,0.245637, actvprof=,3.051750, id=,B04, PRDE,actvstrat=,0.004038, actvprof=,2.519862, id=,B05, PRDE,actvstrat=,-1.000000, actvprof=,4.413721, id=,B06, PRDE,actvstrat=,0.768594, actvprof=,3.267508, id=,B07, PRDE,actvstrat=,-0.345035, actvprof=,2.586036, id=,B08, PRDE,actvstrat=,-0.741825, actvprof=,3.185347, id=,B09, PRDE,actvstrat=,-0.694880, actvprof=,3.079971, id=,S00, PRDE,actvstrat=,0.382069, actvprof=,6.223890, id=,S01, PRDE,actvstrat=,0.607443, actvprof=,7.489521, id=,S02, PRDE,actvstrat=,0.061494, actvprof=,5.020679, id=,S03, PRDE,actvstrat=,0.388439, actvprof=,6.268099, id=,S04, PRDE,actvstrat=,0.531169, actvprof=,6.989191, id=,S05, PRDE,actvstrat=,-0.064190, actvprof=,3.647169, id=,S06, PRDE,actvstrat=,-0.645618, actvprof=,1.841032, id=,S07, PRDE,actvstrat=,0.714264, actvprof=,8.106767, id=,S08, PRDE,actvstrat=,0.386359, actvprof=,6.243492, id=,S09, PRDE,actvstrat=,0.381591, actvprof=,6.008133, best_B_id=,B05, best_B_prof=,4.413721, best_B_strat=,-1.000000, best_S_id=,S07, best_S_prof=,8.106767, best_S_strat=,0.714264, 
t=,882000, id=,B00, PRDE,actvstrat=,-0.213884, actvprof=,2.767852, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,5.319196, id=,B02, PRDE,actvstrat=,-0.734081, actvprof=,3.469973, id=,B03, PRDE,actvstrat=,-0.900288, actvprof=,4.377192, id=,B04, PRDE,actvstrat=,0.161953, actvprof=,3.110425, id=,B05, PRDE,actvstrat=,-0.295953, actvprof=,3.193911, id=,B06, PRDE,actvstrat=,0.537113, actvprof=,3.568765, id=,B07, PRDE,actvstrat=,-0.646695, actvprof=,3.404575, id=,B08, PRDE,actvstrat=,-0.732662, actvprof=,3.615796, id=,B09, PRDE,actvstrat=,-0.075116, actvprof=,3.122948, id=,S00, PRDE,actvstrat=,1.000000, actvprof=,8.163021, id=,S01, PRDE,actvstrat=,0.016258, actvprof=,4.369956, id=,S02, PRDE,actvstrat=,0.830702, actvprof=,8.213391, id=,S03, PRDE,actvstrat=,0.372090, actvprof=,5.823454, id=,S04, PRDE,actvstrat=,0.200990, actvprof=,4.778204, id=,S05, PRDE,actvstrat=,-0.256054, actvprof=,2.162298, id=,S06, PRDE,actvstrat=,-0.675884, actvprof=,1.483831, id=,S07, PRDE,actvstrat=,0.676651, actvprof=,7.250793, id=,S08, PRDE,actvstrat=,0.642988, actvprof=,7.270273, id=,S09, PRDE,actvstrat=,0.132992, actvprof=,4.432293, best_B_id=,B01, best_B_prof=,5.319196, best_B_strat=,-1.000000, best_S_id=,S02, best_S_prof=,8.213391, best_S_strat=,0.830702, 
t=,885600, id=,B00, PRDE,actvstrat=,-0.213884, actvprof=,2.923713, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,5.219060, id=,B02, PRDE,actvstrat=,-0.734081, actvprof=,3.593925, id=,B03, PRDE,actvstrat=,-0.900288, actvprof=,4.439579, id=,B04, PRDE,actvstrat=,0.161953, actvprof=,3.195774, id=,B05, PRDE,actvstrat=,-0.295953, actvprof=,3.051750, id=,B06, PRDE,actvstrat=,0.537113, actvprof=,3.590171, id=,B07, PRDE,actvstrat=,-0.646695, actvprof=,3.623536, id=,B08, PRDE,actvstrat=,-0.732662, actvprof=,3.762416, id=,B09, PRDE,actvstrat=,-0.075116, actvprof=,3.039099, id=,S00, PRDE,actvstrat=,1.000000, actvprof=,8.129844, id=,S01, PRDE,actvstrat=,0.016258, actvprof=,4.355194, id=,S02, PRDE,actvstrat=,0.830702, actvprof=,8.119835, id=,S03, PRDE,actvstrat=,0.372090, actvprof=,5.856185, id=,S04, PRDE,actvstrat=,0.200990, actvprof=,4.758489, id=,S05, PRDE,actvstrat=,-0.256054, actvprof=,2.218052, id=,S06, PRDE,actvstrat=,-0.675884, actvprof=,1.510166, id=,S07, PRDE,actvstrat=,0.676651, actvprof=,7.263198, id=,S08, PRDE,actvstrat=,0.642988, actvprof=,7.157961, id=,S09, PRDE,actvstrat=,0.132992, actvprof=,4.532305, best_B_id=,B01, best_B_prof=,5.219060, best_B_strat=,-1.000000, best_S_id=,S00, best_S_prof=,8.129844, best_S_strat=,1.000000, 
t=,889200, id=,B00, PRDE,actvstrat=,-0.925148, actvprof=,4.601469, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,4.587276, id=,B02, PRDE,actvstrat=,0.282956, actvprof=,4.752310, id=,B03, PRDE,actvstrat=,0.993094, actvprof=,2.771902, id=,B04, PRDE,actvstrat=,0.109523, actvprof=,4.401926, id=,B05, PRDE,actvstrat=,-0.454025, actvprof=,4.530502, id=,B06, PRDE,actvstrat=,0.091698, actvprof=,4.242180, id=,B07, PRDE,actvstrat=,-1.000000, actvprof=,4.726706, id=,B08, PRDE,actvstrat=,-0.510571, actvprof=,4.743404, id=,B09, PRDE,actvstrat=,0.667243, actvprof=,4.617611, id=,S00, PRDE,actvstrat=,0.481138, actvprof=,6.267672, id=,S01, PRDE,actvstrat=,0.083585, actvprof=,4.649894, id=,S02, PRDE,actvstrat=,0.924477, actvprof=,8.384727, id=,S03, PRDE,actvstrat=,0.299557, actvprof=,5.883057, id=,S04, PRDE,actvstrat=,0.933664, actvprof=,8.425359, id=,S05, PRDE,actvstrat=,-0.039830, actvprof=,4.115830, id=,S06, PRDE,actvstrat=,0.740872, actvprof=,8.354113, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,7.618279, id=,S08, PRDE,actvstrat=,0.671790, actvprof=,7.463821, id=,S09, PRDE,actvstrat=,0.453424, actvprof=,6.472782, best_B_id=,B02, best_B_prof=,4.752310, best_B_strat=,0.282956, best_S_id=,S04, best_S_prof=,8.425359, best_S_strat=,0.933664, 
t=,892800, id=,B00, PRDE,actvstrat=,-0.925148, actvprof=,4.496716, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,4.561777, id=,B02, PRDE,actvstrat=,0.282956, actvprof=,4.686755, id=,B03, PRDE,actvstrat=,0.993094, actvprof=,2.573663, id=,B04, PRDE,actvstrat=,0.109523, actvprof=,4.355472, id=,B05, PRDE,actvstrat=,-0.454025, actvprof=,4.598200, id=,B06, PRDE,actvstrat=,0.091698, actvprof=,4.343795, id=,B07, PRDE,actvstrat=,-1.000000, actvprof=,4.763494, id=,B08, PRDE,actvstrat=,-0.510571, actvprof=,4.615438, id=,B09, PRDE,actvstrat=,0.667243, actvprof=,4.670629, id=,S00, PRDE,actvstrat=,0.481138, actvprof=,6.292705, id=,S01, PRDE,actvstrat=,0.083585, actvprof=,4.794495, id=,S02, PRDE,actvstrat=,0.924477, actvprof=,8.481563, id=,S03, PRDE,actvstrat=,0.299557, actvprof=,5.966010, id=,S04, PRDE,actvstrat=,0.933664, actvprof=,8.461961, id=,S05, PRDE,actvstrat=,-0.039830, actvprof=,4.084524, id=,S06, PRDE,actvstrat=,0.740872, actvprof=,8.175025, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,7.834428, id=,S08, PRDE,actvstrat=,0.671790, actvprof=,7.609634, id=,S09, PRDE,actvstrat=,0.453424, actvprof=,6.427415, best_B_id=,B07, best_B_prof=,4.763494, best_B_strat=,-1.000000, best_S_id=,S02, best_S_prof=,8.481563, best_S_strat=,0.924477, 
t=,896400, id=,B00, PRDE,actvstrat=,-0.937387, actvprof=,3.648382, id=,B01, PRDE,actvstrat=,-0.701425, actvprof=,2.735243, id=,B02, PRDE,actvstrat=,-0.129788, actvprof=,2.503131, id=,B03, PRDE,actvstrat=,0.012799, actvprof=,2.543208, id=,B04, PRDE,actvstrat=,0.312944, actvprof=,3.081183, id=,B05, PRDE,actvstrat=,-0.296270, actvprof=,2.381231, id=,B06, PRDE,actvstrat=,0.338610, actvprof=,3.005483, id=,B07, PRDE,actvstrat=,0.216472, actvprof=,2.901116, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,4.271799, id=,B09, PRDE,actvstrat=,-0.604276, actvprof=,2.786730, id=,S00, PRDE,actvstrat=,0.485877, actvprof=,6.681695, id=,S01, PRDE,actvstrat=,0.481721, actvprof=,6.547549, id=,S02, PRDE,actvstrat=,0.061494, actvprof=,4.912749, id=,S03, PRDE,actvstrat=,0.775430, actvprof=,8.625699, id=,S04, PRDE,actvstrat=,0.565513, actvprof=,7.435641, id=,S05, PRDE,actvstrat=,-0.240897, actvprof=,2.776989, id=,S06, PRDE,actvstrat=,-0.934048, actvprof=,0.832151, id=,S07, PRDE,actvstrat=,0.022710, actvprof=,4.899112, id=,S08, PRDE,actvstrat=,0.195844, actvprof=,5.251732, id=,S09, PRDE,actvstrat=,0.590210, actvprof=,7.253347, best_B_id=,B08, best_B_prof=,4.271799, best_B_strat=,-1.000000, best_S_id=,S03, best_S_prof=,8.625699, best_S_strat=,0.775430, 
t=,900000, id=,B00, PRDE,actvstrat=,-0.937387, actvprof=,3.564249, id=,B01, PRDE,actvstrat=,-0.701425, actvprof=,2.892772, id=,B02, PRDE,actvstrat=,-0.129788, actvprof=,2.474038, id=,B03, PRDE,actvstrat=,0.012799, actvprof=,2.498923, id=,B04, PRDE,actvstrat=,0.312944, actvprof=,2.875116, id=,B05, PRDE,actvstrat=,-0.296270, actvprof=,2.360039, id=,B06, PRDE,actvstrat=,0.338610, actvprof=,2.942403, id=,B07, PRDE,actvstrat=,0.216472, actvprof=,2.763621, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,4.203195, id=,B09, PRDE,actvstrat=,-0.604276, actvprof=,2.708985, id=,S00, PRDE,actvstrat=,0.485877, actvprof=,6.671671, id=,S01, PRDE,actvstrat=,0.481721, actvprof=,6.725473, id=,S02, PRDE,actvstrat=,0.061494, actvprof=,4.850482, id=,S03, PRDE,actvstrat=,0.775430, actvprof=,8.706677, id=,S04, PRDE,actvstrat=,0.565513, actvprof=,7.243469, id=,S05, PRDE,actvstrat=,-0.240897, actvprof=,2.765150, id=,S06, PRDE,actvstrat=,-0.934048, actvprof=,0.764900, id=,S07, PRDE,actvstrat=,0.022710, actvprof=,4.897610, id=,S08, PRDE,actvstrat=,0.195844, actvprof=,5.211105, id=,S09, PRDE,actvstrat=,0.590210, actvprof=,7.383326, best_B_id=,B08, best_B_prof=,4.203195, best_B_strat=,-1.000000, best_S_id=,S03, best_S_prof=,8.706677, best_S_strat=,0.775430, 
t=,903600, id=,B00, PRDE,actvstrat=,-0.555333, actvprof=,3.640032, id=,B01, PRDE,actvstrat=,1.000000, actvprof=,1.385712, id=,B02, PRDE,actvstrat=,-0.203010, actvprof=,2.991289, id=,B03, PRDE,actvstrat=,-0.785305, actvprof=,4.104534, id=,B04, PRDE,actvstrat=,-0.097193, actvprof=,3.165790, id=,B05, PRDE,actvstrat=,0.345414, actvprof=,3.468593, id=,B06, PRDE,actvstrat=,0.001278, actvprof=,2.904734, id=,B07, PRDE,actvstrat=,0.661081, actvprof=,3.623890, id=,B08, PRDE,actvstrat=,-0.902342, actvprof=,4.463555, id=,B09, PRDE,actvstrat=,-0.358619, actvprof=,3.132393, id=,S00, PRDE,actvstrat=,0.564577, actvprof=,7.953299, id=,S01, PRDE,actvstrat=,-0.120005, actvprof=,3.915004, id=,S02, PRDE,actvstrat=,0.274269, actvprof=,6.181570, id=,S03, PRDE,actvstrat=,0.498018, actvprof=,7.116974, id=,S04, PRDE,actvstrat=,0.183369, actvprof=,5.786647, id=,S05, PRDE,actvstrat=,0.073311, actvprof=,5.263422, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,8.972475, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,9.168963, id=,S08, PRDE,actvstrat=,0.073568, actvprof=,5.734881, id=,S09, PRDE,actvstrat=,-0.243161, actvprof=,3.299658, best_B_id=,B08, best_B_prof=,4.463555, best_B_strat=,-0.902342, best_S_id=,S07, best_S_prof=,9.168963, best_S_strat=,1.000000, 
t=,907200, id=,B00, PRDE,actvstrat=,-0.555333, actvprof=,3.736863, id=,B01, PRDE,actvstrat=,1.000000, actvprof=,1.327226, id=,B02, PRDE,actvstrat=,-0.203010, actvprof=,3.069149, id=,B03, PRDE,actvstrat=,-0.785305, actvprof=,4.314770, id=,B04, PRDE,actvstrat=,-0.097193, actvprof=,3.215120, id=,B05, PRDE,actvstrat=,0.345414, actvprof=,3.348857, id=,B06, PRDE,actvstrat=,0.001278, actvprof=,3.001585, id=,B07, PRDE,actvstrat=,0.661081, actvprof=,3.433799, id=,B08, PRDE,actvstrat=,-0.902342, actvprof=,4.337152, id=,B09, PRDE,actvstrat=,-0.358619, actvprof=,3.131847, id=,S00, PRDE,actvstrat=,0.564577, actvprof=,7.995746, id=,S01, PRDE,actvstrat=,-0.120005, actvprof=,3.944837, id=,S02, PRDE,actvstrat=,0.274269, actvprof=,6.363371, id=,S03, PRDE,actvstrat=,0.498018, actvprof=,7.251432, id=,S04, PRDE,actvstrat=,0.183369, actvprof=,5.921009, id=,S05, PRDE,actvstrat=,0.073311, actvprof=,5.422204, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,9.031585, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,8.911611, id=,S08, PRDE,actvstrat=,0.073568, actvprof=,5.484902, id=,S09, PRDE,actvstrat=,-0.243161, actvprof=,3.203581, best_B_id=,B08, best_B_prof=,4.337152, best_B_strat=,-0.902342, best_S_id=,S06, best_S_prof=,9.031585, best_S_strat=,1.000000, 
t=,910800, id=,B00, PRDE,actvstrat=,-0.925148, actvprof=,5.757264, id=,B01, PRDE,actvstrat=,-0.787739, actvprof=,6.144662, id=,B02, PRDE,actvstrat=,-0.203010, actvprof=,5.445842, id=,B03, PRDE,actvstrat=,0.681444, actvprof=,4.939330, id=,B04, PRDE,actvstrat=,0.609121, actvprof=,5.427474, id=,B05, PRDE,actvstrat=,-0.346823, actvprof=,5.048703, id=,B06, PRDE,actvstrat=,0.001278, actvprof=,5.221808, id=,B07, PRDE,actvstrat=,-1.000000, actvprof=,6.236502, id=,B08, PRDE,actvstrat=,-0.831896, actvprof=,5.891963, id=,B09, PRDE,actvstrat=,0.152264, actvprof=,5.247968, id=,S00, PRDE,actvstrat=,0.564577, actvprof=,5.861906, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,6.640877, id=,S02, PRDE,actvstrat=,0.343427, actvprof=,5.025604, id=,S03, PRDE,actvstrat=,-0.033106, actvprof=,3.212457, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,6.538462, id=,S05, PRDE,actvstrat=,0.482522, actvprof=,5.335912, id=,S06, PRDE,actvstrat=,0.747729, actvprof=,6.540966, id=,S07, PRDE,actvstrat=,1.000000, actvprof=,6.711288, id=,S08, PRDE,actvstrat=,0.911573, actvprof=,7.280140, id=,S09, PRDE,actvstrat=,0.256634, actvprof=,4.660191, best_B_id=,B07, best_B_prof=,6.236502, best_B_strat=,-1.000000, best_S_id=,S08, best_S_prof=,7.280140, best_S_strat=,0.911573, 
