B00, 100
B00, Trade, 4319281.793, 115, B00, S08, 1
B00, Trade, 4319286.543, 94, S06, B00, 1
B00, Trade, 4319291.043, 90, B00, S07, 1
B00, Trade, 4319302.993, 95, B00, S03, 1
B00, Trade, 4319308.993, 105, B00, S00, 1
B00, Trade, 4319313.643, 111, B00, S06, 1
B00, Trade, 4319319.943, 107, B00, S01, 1
B00, Trade, 4319326.793, 76, B00, S00, 1
B00, Trade, 4319337.043, 113, B00, S04, 1
B00, Trade, 4319338.943, 91, B00, S09, 1
B00, Trade, 4319345.843, 93, B00, S07, 1
B00, Trade, 4319351.893, 86, B00, S09, 1
B00, Trade, 4319357.643, 100, B00, S05, 1
B00, Trade, 4319360.893, 73, B00, S01, 1
B00, Trade, 4319366.043, 73, B00, S06, 1
B00, Trade, 4319371.093, 86, B00, S04, 1
B00, Trade, 4319377.743, 98, B00, S05, 1
B00, Trade, 4319387.243, 120, B00, S08, 1
B00, Trade, 4319390.893, 85, B00, S05, 1
B00, Trade, 4319400.543, 77, B00, S02, 1
B00, Trade, 4319404.893, 94, B00, S03, 1
B00, Trade, 4319407.643, 112, B00, S02, 1
B00, Trade, 4319415.643, 80, B00, S03, 1
B00, Trade, 4319420.693, 108, B00, S03, 1
B00, Trade, 4319423.393, 120, B00, S04, 1
B00, Trade, 4319427.293, 97, B00, S03, 1
B00, Trade, 4319432.793, 90, S08, B00, 1
B00, Trade, 4319443.243, 95, B00, S01, 1
B00, Trade, 4319454.843, 102, B00, S03, 1
B00, Trade, 4319463.643, 73, S03, B00, 1
B00, Trade, 4319473.493, 82, B00, S08, 1
B00, Trade, 4319481.793, 100, B00, S05, 1
B00, Trade, 4319484.443, 86, B00, S02, 1
B00, Trade, 4319490.093, 103, B00, S08, 1
B00, Trade, 4319493.993, 75, B00, S03, 1
B00, Trade, 4319497.643, 127, B00, S01, 1
B00, Trade, 4319505.643, 96, B00, S03, 1
B00, Trade, 4319511.593, 61, S06, B00, 1
B00, Trade, 4319515.843, 82, B00, S04, 1
B00, Trade, 4319523.843, 86, B00, S05, 1
B00, Trade, 4319533.793, 68, B00, S02, 1
B00, Trade, 4319539.493, 101, B00, S05, 1
B00, Trade, 4319545.143, 94, B00, S09, 1
