B00, 0
B01, 0
B02, 59
B02, Trade, 4.600, 69, S00, B02, 1
B02, Trade, 65435.950, 76, S00, B02, 1
B02, Trade, 78694.600, 76, B02, S00, 1
B02, Trade, 174628.750, 74, S00, B02, 1
B02, Trade, 174632.050, 75, S01, B02, 1
B02, Trade, 390533.850, 75, S00, B02, 1
B02, Trade, 458736.300, 76, B02, S00, 1
B02, Trade, 527347.950, 76, B02, S00, 1
B02, Trade, 601472.050, 73, S00, B02, 1
B02, Trade, 730788.850, 75, B02, S01, 1
B02, Trade, 730970.050, 74, S01, B02, 1
B02, Trade, 912216.000, 73, S00, B02, 1
B02, Trade, 928656.750, 76, B02, S00, 1
B02, Trade, 1027671.000, 76, B02, S00, 1
B02, Trade, 1141714.950, 76, B02, S00, 1
B02, Trade, 1163969.401, 76, B02, S00, 1
B02, Trade, 1179459.851, 76, B02, S00, 1
B02, Trade, 1205785.501, 76, B02, S00, 1
B02, Trade, 1209064.201, 75, S00, B02, 1
B02, Trade, 1401581.301, 76, S00, B02, 1
B02, Trade, 1413912.151, 76, B02, S00, 1
B02, Trade, 1443725.651, 76, B02, S00, 1
B02, Trade, 1504008.501, 76, B02, S00, 1
B02, Trade, 1580559.701, 76, B02, S00, 1
B02, Trade, 1634561.751, 75, S00, B02, 1
B02, Trade, 1641683.901, 76, B02, S00, 1
B02, Trade, 1642320.051, 76, B02, S00, 1
B02, Trade, 1657100.651, 75, S00, B02, 1
B02, Trade, 1674593.401, 74, S00, B02, 1
B02, Trade, 1718931.551, 76, B02, S00, 1
B02, Trade, 1724405.651, 76, S00, B02, 1
B02, Trade, 1762463.701, 74, S00, B02, 1
B02, Trade, 1839061.451, 76, B02, S00, 1
B02, Trade, 1872891.351, 76, B02, S00, 1
B02, Trade, 1894150.751, 76, B02, S00, 1
B02, Trade, 1912847.851, 76, B02, S00, 1
B02, Trade, 1995856.501, 76, B02, S01, 1
B02, Trade, 2030551.151, 74, S00, B02, 1
B02, Trade, 2064065.051, 76, S00, B02, 1
B02, Trade, 2111143.651, 75, B02, S00, 1
B02, Trade, 2161348.051, 76, B02, S00, 1
B02, Trade, 2304499.851, 74, S01, B02, 1
B02, Trade, 2539231.700, 75, S00, B02, 1
B02, Trade, 2697465.249, 74, S00, B02, 1
B02, Trade, 2714965.149, 76, B02, S00, 1
B02, Trade, 2932388.698, 76, B02, S00, 1
B02, Trade, 2994304.798, 71, S00, B02, 1
B02, Trade, 3043320.448, 75, S00, B02, 1
B02, Trade, 3094711.148, 75, S00, B02, 1
B02, Trade, 3390195.397, 76, S00, B02, 1
B02, Trade, 3502057.296, 76, S00, B02, 1
B02, Trade, 3521096.546, 76, S00, B02, 1
B02, Trade, 3615480.746, 76, B02, S00, 1
B02, Trade, 3729001.745, 76, S00, B02, 1
B02, Trade, 3777995.645, 76, B02, S01, 1
B02, Trade, 3848674.695, 76, B02, S00, 1
B02, Trade, 3984709.544, 76, S00, B02, 1
B02, Trade, 4005694.244, 76, B02, S00, 1
B02, Trade, 4127192.244, 76, B02, S00, 1
B03, 100
B03, Trade, 4289281.793, 85, B03, S01, 1
B03, Trade, 4289294.193, 84, B03, S00, 1
B03, Trade, 4291536.643, 85, B03, S02, 1
B03, Trade, 4291723.093, 85, B03, S01, 1
B03, Trade, 4292928.293, 85, B03, S02, 1
B03, Trade, 4293388.043, 85, B03, S02, 1
B03, Trade, 4293683.443, 83, S01, B03, 1
B03, Trade, 4294079.743, 85, B03, S00, 1
B03, Trade, 4294184.393, 85, B03, S02, 1
B03, Trade, 4294209.493, 82, S00, B03, 1
B03, Trade, 4294210.543, 82, S01, B03, 1
B03, Trade, 4295311.643, 83, S00, B03, 1
B03, Trade, 4296119.693, 83, S02, B03, 1
B03, Trade, 4296208.193, 84, S02, B03, 1
B03, Trade, 4296347.043, 85, B03, S02, 1
B03, Trade, 4296656.893, 85, S02, B03, 1
B03, Trade, 4297783.993, 85, B03, S01, 1
B03, Trade, 4298559.943, 85, B03, S01, 1
B03, Trade, 4298562.843, 85, S00, B03, 1
B03, Trade, 4298734.593, 84, S02, B03, 1
B03, Trade, 4298764.443, 83, B03, S00, 1
B03, Trade, 4298810.243, 84, B03, S02, 1
B03, Trade, 4298988.443, 85, B03, S00, 1
B03, Trade, 4299029.343, 85, B03, S01, 1
B03, Trade, 4299042.143, 85, B03, S02, 1
B03, Trade, 4299138.693, 85, B03, S01, 1
B03, Trade, 4299268.643, 85, B03, S00, 1
B03, Trade, 4299305.743, 85, B03, S00, 1
B03, Trade, 4299819.443, 85, B03, S00, 1
B03, Trade, 4299852.343, 84, B03, S02, 1
B03, Trade, 4300082.093, 85, B03, S00, 1
B03, Trade, 4300124.343, 85, B03, S01, 1
B03, Trade, 4300172.293, 85, B03, S00, 1
B03, Trade, 4300185.693, 81, S01, B03, 1
B03, Trade, 4300687.543, 85, B03, S01, 1
B03, Trade, 4300758.893, 85, B03, S00, 1
B03, Trade, 4300780.193, 85, S01, B03, 1
B03, Trade, 4301031.893, 85, S00, B03, 1
B03, Trade, 4301036.793, 80, S01, B03, 1
B03, Trade, 4301041.593, 83, S01, B03, 1
B03, Trade, 4301129.893, 81, B03, S01, 1
B03, Trade, 4301176.593, 85, B03, S02, 1
B03, Trade, 4301327.943, 84, S01, B03, 1
B03, Trade, 4301638.643, 85, B03, S00, 1
B03, Trade, 4302204.493, 85, B03, S02, 1
B03, Trade, 4302288.493, 83, B03, S01, 1
B03, Trade, 4302413.543, 82, B03, S02, 1
B03, Trade, 4302417.643, 84, B03, S01, 1
B03, Trade, 4302708.143, 85, B03, S02, 1
B03, Trade, 4302809.793, 83, S00, B03, 1
B03, Trade, 4302830.593, 84, S00, B03, 1
B03, Trade, 4303067.143, 83, B03, S01, 1
B03, Trade, 4303105.393, 84, S02, B03, 1
B03, Trade, 4303285.643, 83, B03, S02, 1
B03, Trade, 4303555.093, 85, B03, S02, 1
B03, Trade, 4303584.693, 85, B03, S02, 1
B03, Trade, 4303605.693, 85, B03, S02, 1
B03, Trade, 4303619.743, 84, B03, S00, 1
B03, Trade, 4303759.043, 85, B03, S00, 1
B03, Trade, 4303962.293, 85, B03, S02, 1
B03, Trade, 4303969.593, 85, B03, S00, 1
B03, Trade, 4303981.493, 84, B03, S02, 1
B03, Trade, 4304517.693, 85, B03, S02, 1
B03, Trade, 4304569.693, 85, B03, S00, 1
B03, Trade, 4304606.093, 84, B03, S00, 1
B03, Trade, 4304878.643, 85, B03, S01, 1
B03, Trade, 4304891.993, 84, B03, S01, 1
B03, Trade, 4304913.093, 84, B03, S00, 1
B03, Trade, 4304929.843, 84, S00, B03, 1
B03, Trade, 4305212.493, 84, B03, S01, 1
B03, Trade, 4305242.843, 83, S01, B03, 1
B03, Trade, 4305246.643, 85, B03, S01, 1
B03, Trade, 4305250.593, 82, S00, B03, 1
B03, Trade, 4306197.493, 82, S00, B03, 1
B03, Trade, 4306312.293, 85, B03, S02, 1
B03, Trade, 4307608.293, 85, B03, S00, 1
B03, Trade, 4308982.093, 85, B03, S00, 1
B03, Trade, 4310273.743, 85, B03, S00, 1
B03, Trade, 4311815.143, 85, B03, S00, 1
B03, Trade, 4312224.693, 85, S00, B03, 1
B03, Trade, 4312233.893, 84, B03, S01, 1
B03, Trade, 4312246.993, 85, B03, S00, 1
B03, Trade, 4313813.493, 85, B03, S02, 1
B03, Trade, 4313882.393, 85, B03, S02, 1
B03, Trade, 4314142.443, 85, B03, S00, 1
B03, Trade, 4314153.293, 82, S00, B03, 1
B03, Trade, 4314346.693, 85, B03, S00, 1
B03, Trade, 4314403.843, 83, B03, S01, 1
B03, Trade, 4314848.593, 85, B03, S00, 1
B03, Trade, 4316060.443, 85, B03, S00, 1
B03, Trade, 4316209.393, 85, B03, S00, 1
B03, Trade, 4316364.193, 85, B03, S00, 1
B03, Trade, 4317167.693, 84, B03, S00, 1
B03, Trade, 4317457.043, 85, B03, S00, 1
B03, Trade, 4318311.743, 85, B03, S00, 1
B03, Trade, 4318335.493, 85, B03, S00, 1
B03, Trade, 4318942.593, 84, B03, S00, 1
B03, Trade, 4319344.793, 84, B03, S00, 1
B03, Trade, 4319352.993, 85, B03, S00, 1
B03, Trade, 4319685.293, 84, B03, S02, 1
B04, 100
B04, Trade, 4318087.243, 93, S02, B04, 1
B04, Trade, 4318146.493, 93, B04, S00, 1
B04, Trade, 4318157.893, 93, S01, B04, 1
B04, Trade, 4318161.643, 93, S03, B04, 1
B04, Trade, 4318233.193, 87, S00, B04, 1
B04, Trade, 4318239.193, 90, S01, B04, 1
B04, Trade, 4318255.493, 91, B04, S01, 1
B04, Trade, 4318280.793, 95, S04, B04, 1
B04, Trade, 4318302.743, 87, S00, B04, 1
B04, Trade, 4318315.943, 87, S03, B04, 1
B04, Trade, 4318331.443, 88, S03, B04, 1
B04, Trade, 4318337.893, 86, S03, B04, 1
B04, Trade, 4318342.493, 86, S01, B04, 1
B04, Trade, 4318347.843, 87, S03, B04, 1
B04, Trade, 4318351.693, 88, S02, B04, 1
B04, Trade, 4318357.143, 87, S03, B04, 1
B04, Trade, 4318359.493, 86, S00, B04, 1
B04, Trade, 4318368.993, 86, S02, B04, 1
B04, Trade, 4318374.893, 87, S01, B04, 1
B04, Trade, 4318392.743, 89, S01, B04, 1
B04, Trade, 4318417.543, 88, B04, S01, 1
B04, Trade, 4318441.943, 87, S01, B04, 1
B04, Trade, 4318455.593, 89, S00, B04, 1
B04, Trade, 4318463.893, 88, S01, B04, 1
B04, Trade, 4318469.093, 88, S00, B04, 1
B04, Trade, 4318474.143, 87, S02, B04, 1
B04, Trade, 4318485.943, 87, S01, B04, 1
B04, Trade, 4318490.693, 87, S01, B04, 1
B04, Trade, 4318496.143, 87, S03, B04, 1
B04, Trade, 4318537.843, 91, B04, S00, 1
B04, Trade, 4318542.093, 90, S03, B04, 1
B04, Trade, 4318573.793, 91, S02, B04, 1
B04, Trade, 4318614.243, 90, S00, B04, 1
B04, Trade, 4318631.693, 90, S02, B04, 1
B04, Trade, 4318638.643, 93, B04, S02, 1
B04, Trade, 4318644.143, 94, S00, B04, 1
B04, Trade, 4318664.493, 91, S01, B04, 1
B04, Trade, 4318670.993, 91, S00, B04, 1
B04, Trade, 4318684.243, 91, B04, S00, 1
B04, Trade, 4318688.343, 91, S03, B04, 1
B04, Trade, 4318703.843, 89, B04, S03, 1
B04, Trade, 4318717.943, 88, S01, B04, 1
B04, Trade, 4318729.743, 88, S02, B04, 1
B04, Trade, 4318739.343, 87, B04, S00, 1
B04, Trade, 4318753.243, 86, S01, B04, 1
B04, Trade, 4318799.943, 92, S02, B04, 1
B04, Trade, 4318803.393, 92, S03, B04, 1
B04, Trade, 4318812.993, 94, S00, B04, 1
B04, Trade, 4318816.643, 90, S02, B04, 1
B04, Trade, 4318874.193, 94, S02, B04, 1
B04, Trade, 4318887.943, 90, S00, B04, 1
B04, Trade, 4318904.193, 88, S01, B04, 1
B04, Trade, 4318923.843, 86, S01, B04, 1
B04, Trade, 4318963.243, 88, S03, B04, 1
B04, Trade, 4318982.743, 92, B04, S00, 1
B04, Trade, 4319023.993, 93, B04, S00, 1
