B00, 0
B01, 0
B02, 6
B02, Trade, 72132.900, 73, S00, B02, 1
B02, Trade, 891344.600, 76, B02, S00, 1
B02, Trade, 1317835.901, 76, B02, S00, 1
B02, Trade, 1318996.201, 76, B02, S00, 1
B02, Trade, 3056251.448, 76, B02, S00, 1
B02, Trade, 4262772.993, 76, B02, S00, 1
B03, 100
B03, Trade, 4294222.993, 85, B03, S02, 1
B03, Trade, 4294330.793, 85, B03, S02, 1
B03, Trade, 4295327.793, 85, B03, S02, 1
B03, Trade, 4295390.143, 81, S02, B03, 1
B03, Trade, 4295435.293, 85, B03, S02, 1
B03, Trade, 4295749.843, 85, B03, S02, 1
B03, Trade, 4295758.293, 85, B03, S02, 1
B03, Trade, 4295925.393, 85, B03, S02, 1
B03, Trade, 4295978.343, 85, B03, S02, 1
B03, Trade, 4296740.043, 79, S02, B03, 1
B03, Trade, 4296772.893, 85, B03, S02, 1
B03, Trade, 4296891.693, 85, B03, S02, 1
B03, Trade, 4297524.843, 85, B03, S02, 1
B03, Trade, 4297971.793, 85, B03, S02, 1
B03, Trade, 4298012.193, 85, B03, S02, 1
B03, Trade, 4298601.243, 85, B03, S02, 1
B03, Trade, 4298794.143, 85, S00, B03, 1
B03, Trade, 4299455.693, 85, B03, S02, 1
B03, Trade, 4300487.993, 85, B03, S02, 1
B03, Trade, 4300789.543, 85, B03, S02, 1
B03, Trade, 4301043.543, 85, B03, S02, 1
B03, Trade, 4301982.293, 85, B03, S02, 1
B03, Trade, 4302594.043, 85, B03, S00, 1
B03, Trade, 4302619.943, 85, B03, S02, 1
B03, Trade, 4302789.243, 85, B03, S02, 1
B03, Trade, 4303128.343, 85, B03, S02, 1
B03, Trade, 4303196.493, 85, B03, S02, 1
B03, Trade, 4303359.493, 85, B03, S02, 1
B03, Trade, 4304681.693, 85, B03, S02, 1
B03, Trade, 4305229.293, 84, B03, S00, 1
B03, Trade, 4305887.393, 85, B03, S02, 1
B03, Trade, 4306199.393, 85, B03, S02, 1
B03, Trade, 4306355.143, 85, B03, S02, 1
B03, Trade, 4307631.293, 85, B03, S02, 1
B03, Trade, 4307964.043, 82, S02, B03, 1
B03, Trade, 4308190.193, 85, B03, S02, 1
B03, Trade, 4309259.843, 85, B03, S02, 1
B03, Trade, 4309439.793, 85, B03, S02, 1
B03, Trade, 4310442.793, 85, B03, S02, 1
B03, Trade, 4311154.893, 85, B03, S02, 1
B03, Trade, 4311255.993, 85, B03, S02, 1
B03, Trade, 4311509.043, 85, B03, S02, 1
B03, Trade, 4311665.893, 85, B03, S02, 1
B03, Trade, 4312365.143, 85, B03, S02, 1
B03, Trade, 4312890.643, 85, B03, S02, 1
B03, Trade, 4312945.993, 85, B03, S02, 1
B03, Trade, 4313110.943, 85, B03, S02, 1
B03, Trade, 4313244.293, 85, B03, S02, 1
B03, Trade, 4313257.043, 85, B03, S02, 1
B03, Trade, 4313515.343, 85, B03, S02, 1
B03, Trade, 4313543.493, 85, B03, S02, 1
B03, Trade, 4313743.143, 85, B03, S02, 1
B03, Trade, 4314498.643, 85, B03, S02, 1
B03, Trade, 4314620.793, 85, B03, S02, 1
B03, Trade, 4314665.543, 85, B03, S02, 1
B03, Trade, 4314674.143, 85, B03, S02, 1
B03, Trade, 4314843.543, 85, B03, S02, 1
B03, Trade, 4315038.943, 85, B03, S02, 1
B03, Trade, 4315060.993, 85, B03, S02, 1
B03, Trade, 4315203.093, 85, B03, S02, 1
B03, Trade, 4315239.643, 85, B03, S02, 1
B03, Trade, 4315324.843, 85, B03, S02, 1
B03, Trade, 4315580.793, 85, B03, S02, 1
B03, Trade, 4315680.243, 85, B03, S02, 1
B03, Trade, 4315845.343, 78, S02, B03, 1
B03, Trade, 4315899.843, 85, B03, S02, 1
B03, Trade, 4316022.193, 85, B03, S02, 1
B03, Trade, 4316120.893, 85, B03, S02, 1
B03, Trade, 4316179.693, 85, S00, B03, 1
B03, Trade, 4316278.793, 85, B03, S02, 1
B03, Trade, 4316309.293, 85, B03, S02, 1
B03, Trade, 4316543.643, 84, S02, B03, 1
B03, Trade, 4316596.593, 85, B03, S02, 1
B03, Trade, 4316670.643, 85, B03, S02, 1
B03, Trade, 4317010.293, 85, B03, S02, 1
B03, Trade, 4317105.893, 85, B03, S02, 1
B03, Trade, 4317187.993, 85, B03, S02, 1
B03, Trade, 4317285.243, 85, B03, S02, 1
B03, Trade, 4317347.993, 83, S02, B03, 1
B03, Trade, 4317708.093, 85, B03, S02, 1
B03, Trade, 4317849.093, 85, B03, S02, 1
B03, Trade, 4318143.993, 85, B03, S02, 1
B03, Trade, 4318265.443, 85, B03, S02, 1
B03, Trade, 4318491.743, 85, B03, S02, 1
B03, Trade, 4318611.093, 85, B03, S02, 1
B03, Trade, 4318625.643, 84, B03, S02, 1
B03, Trade, 4318707.543, 85, B03, S02, 1
B03, Trade, 4318769.743, 85, B03, S02, 1
B03, Trade, 4318854.593, 85, B03, S02, 1
B03, Trade, 4319009.193, 85, B03, S02, 1
B03, Trade, 4319158.893, 85, B03, S02, 1
B03, Trade, 4319203.493, 85, B03, S02, 1
B03, Trade, 4319273.243, 85, B03, S02, 1
B03, Trade, 4319466.043, 85, B03, S02, 1
B03, Trade, 4319530.443, 84, S00, B03, 1
B03, Trade, 4319587.043, 85, B03, S02, 1
B03, Trade, 4319647.143, 85, B03, S02, 1
B03, Trade, 4319715.643, 85, B03, S02, 1
B03, Trade, 4319747.793, 85, B03, S02, 1
B03, Trade, 4319838.243, 85, B03, S02, 1
B04, 100
B04, Trade, 4307740.593, 90, S02, B04, 1
B04, Trade, 4307754.793, 94, B04, S02, 1
B04, Trade, 4307965.143, 94, B04, S01, 1
B04, Trade, 4308018.643, 94, B04, S02, 1
B04, Trade, 4308031.743, 94, B04, S02, 1
B04, Trade, 4308543.343, 91, S00, B04, 1
B04, Trade, 4308573.843, 94, B04, S02, 1
B04, Trade, 4308586.393, 81, B04, S02, 1
B04, Trade, 4308601.593, 89, B04, S02, 1
B04, Trade, 4308660.993, 95, B04, S02, 1
B04, Trade, 4308745.643, 80, S02, B04, 1
B04, Trade, 4308914.293, 91, B04, S02, 1
B04, Trade, 4308960.643, 93, B04, S02, 1
B04, Trade, 4309084.293, 95, B04, S04, 1
B04, Trade, 4309255.393, 93, B04, S00, 1
B04, Trade, 4309320.393, 94, S00, B04, 1
B04, Trade, 4309409.543, 91, B04, S02, 1
B04, Trade, 4309472.493, 95, S03, B04, 1
B04, Trade, 4309665.593, 92, B04, S02, 1
B04, Trade, 4309791.143, 94, B04, S02, 1
B04, Trade, 4309894.793, 95, S01, B04, 1
B04, Trade, 4310046.843, 95, S03, B04, 1
B04, Trade, 4310462.843, 91, B04, S02, 1
B04, Trade, 4310667.493, 94, S03, B04, 1
B04, Trade, 4311295.393, 95, B04, S04, 1
B04, Trade, 4311687.443, 92, B04, S02, 1
B04, Trade, 4311704.893, 95, S01, B04, 1
B04, Trade, 4311711.893, 94, S03, B04, 1
B04, Trade, 4312356.543, 95, S02, B04, 1
B04, Trade, 4312368.043, 94, B04, S01, 1
B04, Trade, 4312543.843, 94, B04, S01, 1
B04, Trade, 4312759.343, 92, B04, S02, 1
B04, Trade, 4312792.593, 95, B04, S02, 1
B04, Trade, 4312966.593, 94, B04, S02, 1
B04, Trade, 4313206.293, 94, B04, S02, 1
B04, Trade, 4313298.993, 90, S03, B04, 1
B04, Trade, 4313302.893, 94, B04, S02, 1
B04, Trade, 4313408.793, 93, B04, S02, 1
B04, Trade, 4313648.793, 87, B04, S02, 1
B04, Trade, 4313670.443, 93, S03, B04, 1
B04, Trade, 4313801.243, 93, S03, B04, 1
B04, Trade, 4313816.393, 90, S01, B04, 1
B04, Trade, 4313885.743, 92, S03, B04, 1
B04, Trade, 4314046.993, 93, B04, S00, 1
B04, Trade, 4314115.743, 95, S03, B04, 1
B04, Trade, 4314700.493, 89, S00, B04, 1
B04, Trade, 4314918.693, 95, S00, B04, 1
B04, Trade, 4314968.393, 88, B04, S02, 1
B04, Trade, 4315005.593, 90, S02, B04, 1
B04, Trade, 4315027.193, 88, B04, S02, 1
B04, Trade, 4315080.143, 94, S00, B04, 1
B04, Trade, 4315350.393, 91, S03, B04, 1
B04, Trade, 4315538.093, 93, S00, B04, 1
B04, Trade, 4315753.743, 95, S01, B04, 1
B04, Trade, 4315755.493, 82, S02, B04, 1
B04, Trade, 4315837.893, 92, S03, B04, 1
B04, Trade, 4315960.393, 91, B04, S02, 1
B04, Trade, 4316181.743, 93, B04, S00, 1
B04, Trade, 4316201.143, 94, S03, B04, 1
B04, Trade, 4316277.443, 92, S01, B04, 1
B04, Trade, 4316331.693, 95, B04, S00, 1
B04, Trade, 4316501.593, 84, B04, S02, 1
B04, Trade, 4316544.193, 93, S01, B04, 1
B04, Trade, 4316795.793, 94, S01, B04, 1
B04, Trade, 4316819.243, 94, S03, B04, 1
B04, Trade, 4316945.093, 95, S00, B04, 1
B04, Trade, 4316966.193, 95, B04, S02, 1
B04, Trade, 4317018.193, 89, S01, B04, 1
B04, Trade, 4317031.543, 94, S00, B04, 1
B04, Trade, 4317064.693, 92, S03, B04, 1
B04, Trade, 4317073.393, 95, S02, B04, 1
B04, Trade, 4317146.593, 95, B04, S02, 1
B04, Trade, 4317206.293, 93, B04, S03, 1
B04, Trade, 4317230.243, 94, S01, B04, 1
B04, Trade, 4317389.343, 93, B04, S02, 1
B04, Trade, 4317420.193, 93, B04, S02, 1
B04, Trade, 4317731.343, 94, B04, S02, 1
B04, Trade, 4317903.643, 87, B04, S02, 1
B04, Trade, 4317979.993, 91, B04, S02, 1
B04, Trade, 4318060.893, 87, S03, B04, 1
B04, Trade, 4318082.043, 90, B04, S02, 1
B04, Trade, 4318105.643, 94, B04, S00, 1
B04, Trade, 4318132.293, 93, S02, B04, 1
B04, Trade, 4318164.493, 94, B04, S02, 1
B04, Trade, 4318250.143, 93, S03, B04, 1
B04, Trade, 4318344.593, 92, B04, S02, 1
B04, Trade, 4318467.643, 91, B04, S02, 1
B04, Trade, 4318583.393, 85, B04, S02, 1
