B00, 27
B00, Trade, 608908.100, 60, B00, S00, 1
B00, Trade, 711597.700, 60, B00, S00, 1
B00, Trade, 760663.850, 60, S00, B00, 1
B00, Trade, 760836.450, 60, B00, S00, 1
B00, Trade, 828924.300, 60, B00, S00, 1
B00, Trade, 1224763.501, 60, B00, S00, 1
B00, Trade, 1322118.451, 60, B00, S00, 1
B00, Trade, 1322191.001, 60, B00, S00, 1
B00, Trade, 1376898.151, 60, B00, S00, 1
B00, Trade, 1431148.701, 60, B00, S00, 1
B00, Trade, 1513916.101, 60, B00, S00, 1
B00, Trade, 1598450.651, 60, B00, S00, 1
B00, Trade, 1601943.751, 60, B00, S00, 1
B00, Trade, 1625521.201, 60, B00, S00, 1
B00, Trade, 1626032.901, 60, B00, S00, 1
B00, Trade, 1906366.451, 60, B00, S00, 1
B00, Trade, 1934295.001, 60, B00, S00, 1
B00, Trade, 2062542.801, 60, B00, S00, 1
B00, Trade, 2377866.750, 60, B00, S00, 1
B00, Trade, 2465572.550, 60, B00, S00, 1
B00, Trade, 2535073.350, 60, B00, S00, 1
B00, Trade, 3375420.947, 60, B00, S00, 1
B00, Trade, 3620558.146, 60, B00, S00, 1
B00, Trade, 3935109.995, 60, B00, S00, 1
B00, Trade, 3974442.194, 60, B00, S00, 1
B00, Trade, 3985061.594, 60, B00, S00, 1
B00, Trade, 4220859.143, 60, B00, S00, 1
B01, 100
B01, Trade, 3441660.646, 66, B01, S00, 1
B01, Trade, 3441806.146, 67, B01, S00, 1
B01, Trade, 3442599.196, 67, B01, S00, 1
B01, Trade, 3442730.246, 67, B01, S00, 1
B01, Trade, 3444745.196, 67, B01, S00, 1
B01, Trade, 3444866.046, 67, B01, S00, 1
B01, Trade, 3446051.396, 67, B01, S00, 1
B01, Trade, 3448276.496, 67, B01, S00, 1
B01, Trade, 3455911.946, 67, B01, S00, 1
B01, Trade, 3461378.146, 67, B01, S00, 1
B01, Trade, 3481776.446, 61, S00, B01, 1
B01, Trade, 3484567.196, 67, B01, S00, 1
B01, Trade, 3523659.196, 67, B01, S00, 1
B01, Trade, 3525768.646, 67, B01, S00, 1
B01, Trade, 3563523.396, 67, B01, S00, 1
B01, Trade, 3565841.946, 67, B01, S00, 1
B01, Trade, 3574128.946, 67, B01, S00, 1
B01, Trade, 3588744.446, 67, B01, S00, 1
B01, Trade, 3594767.496, 67, B01, S00, 1
B01, Trade, 3594843.546, 66, B01, S00, 1
B01, Trade, 3596613.346, 66, B01, S00, 1
B01, Trade, 3599669.546, 66, B01, S00, 1
B01, Trade, 3600897.196, 66, B01, S00, 1
B01, Trade, 3614679.546, 66, B01, S00, 1
B01, Trade, 3619227.546, 66, B01, S00, 1
B01, Trade, 3622802.146, 67, B01, S00, 1
B01, Trade, 3625744.846, 67, B01, S00, 1
B01, Trade, 3631071.346, 67, B01, S00, 1
B01, Trade, 3634004.846, 67, B01, S00, 1
B01, Trade, 3642898.096, 67, B01, S00, 1
B01, Trade, 3646924.446, 67, B01, S00, 1
B01, Trade, 3665134.096, 67, B01, S00, 1
B01, Trade, 3674333.346, 67, B01, S00, 1
B01, Trade, 3703530.895, 67, B01, S00, 1
B01, Trade, 3704212.295, 67, B01, S00, 1
B01, Trade, 3708760.795, 67, B01, S00, 1
B01, Trade, 3716197.495, 67, B01, S00, 1
B01, Trade, 3719534.345, 67, B01, S00, 1
B01, Trade, 3730302.995, 67, B01, S00, 1
B01, Trade, 3739440.245, 67, B01, S00, 1
B01, Trade, 3773100.545, 67, B01, S00, 1
B01, Trade, 3790631.745, 67, B01, S00, 1
B01, Trade, 3838839.795, 67, B01, S00, 1
B01, Trade, 3845788.895, 67, B01, S00, 1
B01, Trade, 3866733.595, 67, B01, S00, 1
B01, Trade, 3871519.645, 67, B01, S00, 1
B01, Trade, 3871927.745, 67, B01, S00, 1
B01, Trade, 3872699.895, 67, B01, S00, 1
B01, Trade, 3890736.345, 67, B01, S00, 1
B01, Trade, 3891210.645, 67, B01, S00, 1
B01, Trade, 3905801.495, 67, B01, S00, 1
B01, Trade, 3936409.745, 67, B01, S00, 1
B01, Trade, 3936622.945, 67, B01, S00, 1
B01, Trade, 3950797.044, 67, B01, S00, 1
B01, Trade, 3958567.194, 66, B01, S00, 1
B01, Trade, 3978759.394, 67, B01, S00, 1
B01, Trade, 3988965.544, 67, B01, S00, 1
B01, Trade, 4002741.494, 67, B01, S00, 1
B01, Trade, 4004006.594, 67, B01, S00, 1
B01, Trade, 4029456.344, 67, B01, S00, 1
B01, Trade, 4034560.794, 67, B01, S00, 1
B01, Trade, 4042207.244, 67, B01, S00, 1
B01, Trade, 4043292.194, 67, B01, S00, 1
B01, Trade, 4045102.444, 67, B01, S00, 1
B01, Trade, 4045295.544, 67, B01, S00, 1
B01, Trade, 4067360.244, 67, B01, S00, 1
B01, Trade, 4073525.544, 67, B01, S00, 1
B01, Trade, 4091639.594, 67, B01, S00, 1
B01, Trade, 4113749.694, 67, B01, S00, 1
B01, Trade, 4116400.094, 67, B01, S00, 1
B01, Trade, 4117577.294, 67, B01, S00, 1
B01, Trade, 4126945.194, 67, B01, S00, 1
B01, Trade, 4134906.494, 67, B01, S00, 1
B01, Trade, 4141129.294, 67, B01, S00, 1
B01, Trade, 4142122.244, 67, B01, S00, 1
B01, Trade, 4145062.994, 67, B01, S00, 1
B01, Trade, 4159600.494, 67, B01, S00, 1
B01, Trade, 4169314.794, 67, B01, S00, 1
B01, Trade, 4169447.494, 67, B01, S00, 1
B01, Trade, 4169568.444, 67, B01, S00, 1
B01, Trade, 4171027.744, 67, B01, S00, 1
B01, Trade, 4172189.594, 67, B01, S00, 1
B01, Trade, 4172740.144, 67, B01, S00, 1
B01, Trade, 4183463.644, 67, B01, S00, 1
B01, Trade, 4184770.644, 63, S00, B01, 1
B01, Trade, 4188763.544, 66, B01, S00, 1
B01, Trade, 4191848.744, 67, B01, S00, 1
B01, Trade, 4193608.044, 67, B01, S00, 1
B01, Trade, 4224679.643, 66, B01, S00, 1
B01, Trade, 4236897.943, 67, B01, S00, 1
