B00, 0
B01, 43
B01, Trade, 223632.800, 62, S00, B01, 1
B01, Trade, 227338.350, 63, B01, S00, 1
B01, Trade, 249736.050, 68, B01, S00, 1
B01, Trade, 261142.650, 65, B01, S00, 1
B01, Trade, 262731.450, 65, B01, S00, 1
B01, Trade, 266033.800, 66, B01, S00, 1
B01, Trade, 371991.800, 63, B01, S00, 1
B01, Trade, 556890.250, 66, S00, B01, 1
B01, Trade, 559587.300, 65, B01, S00, 1
B01, Trade, 628879.450, 63, B01, S00, 1
B01, Trade, 672362.450, 66, B01, S00, 1
B01, Trade, 720576.950, 60, B01, S00, 1
B01, Trade, 755853.100, 67, B01, S00, 1
B01, Trade, 782692.700, 66, B01, S00, 1
B01, Trade, 845917.650, 62, B01, S00, 1
B01, Trade, 850253.900, 64, B01, S00, 1
B01, Trade, 906045.600, 63, B01, S00, 1
B01, Trade, 909244.650, 65, B01, S00, 1
B01, Trade, 1127671.400, 68, B01, S00, 1
B01, Trade, 1302378.651, 66, B01, S00, 1
B01, Trade, 1352274.251, 67, B01, S00, 1
B01, Trade, 1420012.001, 66, B01, S00, 1
B01, Trade, 1509216.101, 61, B01, S00, 1
B01, Trade, 1597662.101, 68, B01, S00, 1
B01, Trade, 1613600.951, 68, B01, S00, 1
B01, Trade, 1881413.701, 67, B01, S00, 1
B01, Trade, 2011194.901, 68, B01, S00, 1
B01, Trade, 2090131.201, 67, B01, S00, 1
B01, Trade, 2135952.051, 66, B01, S00, 1
B01, Trade, 2186833.901, 63, B01, S00, 1
B01, Trade, 2188448.601, 63, B01, S00, 1
B01, Trade, 2579307.000, 61, S00, B01, 1
B01, Trade, 2613308.899, 63, B01, S00, 1
B01, Trade, 2779649.399, 68, B01, S00, 1
B01, Trade, 2785830.249, 67, B01, S00, 1
B01, Trade, 2846757.549, 63, B01, S00, 1
B01, Trade, 2867190.849, 62, S00, B01, 1
B01, Trade, 3056808.498, 61, B01, S00, 1
B01, Trade, 3142992.947, 67, B01, S00, 1
B01, Trade, 3173497.497, 61, S00, B01, 1
B01, Trade, 3210217.747, 61, B01, S00, 1
B01, Trade, 3292504.947, 60, S00, B01, 1
B01, Trade, 3367525.847, 61, B01, S00, 1
B02, 100
B02, Trade, 4255008.293, 76, B02, S00, 1
B02, Trade, 4255506.593, 76, B02, S01, 1
B02, Trade, 4256190.893, 76, B02, S00, 1
B02, Trade, 4257910.493, 73, S00, B02, 1
B02, Trade, 4257983.443, 76, B02, S00, 1
B02, Trade, 4258612.093, 76, B02, S01, 1
B02, Trade, 4260498.243, 76, B02, S01, 1
B02, Trade, 4261944.293, 76, B02, S01, 1
B02, Trade, 4262350.993, 76, B02, S00, 1
B02, Trade, 4262477.243, 76, B02, S01, 1
B02, Trade, 4263222.343, 75, B02, S00, 1
B02, Trade, 4263300.993, 75, B02, S00, 1
B02, Trade, 4263437.393, 75, B02, S00, 1
B02, Trade, 4264245.343, 76, B02, S01, 1
B02, Trade, 4264757.993, 76, B02, S00, 1
B02, Trade, 4266078.343, 76, B02, S00, 1
B02, Trade, 4269609.843, 76, B02, S01, 1
B02, Trade, 4269960.943, 76, B02, S01, 1
B02, Trade, 4270184.293, 76, B02, S01, 1
B02, Trade, 4272794.493, 76, B02, S01, 1
B02, Trade, 4273321.343, 76, B02, S01, 1
B02, Trade, 4273492.743, 76, B02, S00, 1
B02, Trade, 4273909.743, 76, B02, S00, 1
B02, Trade, 4274639.393, 75, B02, S01, 1
B02, Trade, 4275280.743, 76, B02, S00, 1
B02, Trade, 4275661.943, 76, B02, S01, 1
B02, Trade, 4275780.443, 75, B02, S01, 1
B02, Trade, 4276230.843, 76, B02, S01, 1
B02, Trade, 4276812.843, 76, B02, S01, 1
B02, Trade, 4276882.893, 76, B02, S01, 1
B02, Trade, 4277178.343, 75, B02, S01, 1
B02, Trade, 4278371.643, 76, B02, S01, 1
B02, Trade, 4278421.993, 76, B02, S01, 1
B02, Trade, 4278776.843, 76, B02, S00, 1
B02, Trade, 4280029.893, 76, B02, S00, 1
B02, Trade, 4280036.043, 76, B02, S00, 1
B02, Trade, 4280047.243, 76, B02, S00, 1
B02, Trade, 4280079.093, 76, B02, S00, 1
B02, Trade, 4281384.893, 76, B02, S00, 1
B02, Trade, 4282677.693, 76, B02, S00, 1
B02, Trade, 4283984.993, 76, B02, S01, 1
B02, Trade, 4284590.943, 76, B02, S00, 1
B02, Trade, 4285251.593, 76, B02, S00, 1
B02, Trade, 4285711.093, 76, B02, S00, 1
B02, Trade, 4286730.093, 76, B02, S00, 1
B02, Trade, 4287401.743, 76, B02, S00, 1
B02, Trade, 4287549.643, 75, B02, S00, 1
B02, Trade, 4288143.793, 75, B02, S00, 1
B02, Trade, 4289598.593, 76, B02, S01, 1
B02, Trade, 4290005.143, 75, B02, S00, 1
B02, Trade, 4290825.493, 76, B02, S00, 1
B02, Trade, 4290862.443, 76, B02, S00, 1
B02, Trade, 4293335.093, 76, B02, S00, 1
B02, Trade, 4293543.493, 76, B02, S01, 1
B02, Trade, 4293620.843, 75, B02, S01, 1
B02, Trade, 4294521.743, 62, S00, B02, 1
B02, Trade, 4294795.043, 76, B02, S00, 1
B02, Trade, 4296334.143, 76, B02, S01, 1
B02, Trade, 4296363.693, 76, B02, S01, 1
B02, Trade, 4296800.493, 75, B02, S01, 1
B02, Trade, 4297725.943, 76, B02, S00, 1
B02, Trade, 4298159.043, 76, B02, S01, 1
B02, Trade, 4298565.893, 76, B02, S01, 1
B02, Trade, 4298740.293, 76, B02, S01, 1
B02, Trade, 4299086.843, 76, B02, S01, 1
B02, Trade, 4299722.793, 75, B02, S01, 1
B02, Trade, 4299868.093, 75, B02, S00, 1
B02, Trade, 4300152.393, 76, B02, S00, 1
B02, Trade, 4300282.193, 75, B02, S00, 1
B02, Trade, 4301237.943, 76, B02, S00, 1
B02, Trade, 4303509.443, 76, B02, S00, 1
B02, Trade, 4304402.143, 75, B02, S01, 1
B02, Trade, 4304584.093, 75, B02, S01, 1
B02, Trade, 4304912.093, 75, B02, S00, 1
B02, Trade, 4305098.443, 76, B02, S00, 1
B02, Trade, 4305568.343, 76, B02, S00, 1
B02, Trade, 4305948.093, 76, B02, S01, 1
B02, Trade, 4306107.043, 76, B02, S00, 1
B02, Trade, 4306762.743, 76, B02, S00, 1
B02, Trade, 4307013.243, 76, B02, S00, 1
B02, Trade, 4307941.793, 76, B02, S01, 1
B02, Trade, 4308287.643, 75, B02, S00, 1
B02, Trade, 4308296.143, 75, B02, S00, 1
B02, Trade, 4310767.893, 76, B02, S00, 1
B02, Trade, 4311084.693, 76, B02, S01, 1
B02, Trade, 4311307.043, 76, B02, S00, 1
B02, Trade, 4311623.393, 76, B02, S00, 1
B02, Trade, 4312880.293, 76, B02, S01, 1
B02, Trade, 4314151.493, 76, B02, S01, 1
B02, Trade, 4314187.993, 76, B02, S00, 1
B02, Trade, 4314208.193, 76, B02, S01, 1
B02, Trade, 4314313.693, 76, B02, S00, 1
B02, Trade, 4314477.493, 76, B02, S00, 1
B02, Trade, 4314623.743, 76, B02, S01, 1
B02, Trade, 4314698.043, 76, B02, S00, 1
B02, Trade, 4315884.243, 76, B02, S00, 1
B02, Trade, 4315893.943, 76, B02, S00, 1
B02, Trade, 4316472.943, 76, B02, S00, 1
B02, Trade, 4318189.643, 75, B02, S01, 1
B02, Trade, 4319943.843, 76, B02, S00, 1
B03, 100
B03, Trade, 4311902.393, 81, B03, S01, 1
B03, Trade, 4311919.493, 85, B03, S01, 1
B03, Trade, 4312086.093, 84, B03, S00, 1
B03, Trade, 4312163.443, 84, B03, S00, 1
B03, Trade, 4312309.943, 82, B03, S00, 1
B03, Trade, 4312585.943, 85, B03, S01, 1
B03, Trade, 4312615.793, 83, B03, S01, 1
B03, Trade, 4312759.443, 82, B03, S00, 1
B03, Trade, 4312784.043, 85, B03, S00, 1
B03, Trade, 4313002.143, 85, B03, S00, 1
B03, Trade, 4313077.743, 83, B03, S00, 1
B03, Trade, 4313168.393, 84, B03, S00, 1
B03, Trade, 4313379.993, 84, B03, S01, 1
B03, Trade, 4313737.193, 83, B03, S00, 1
B03, Trade, 4313764.493, 81, B03, S00, 1
B03, Trade, 4313774.343, 85, B03, S01, 1
B03, Trade, 4313826.443, 84, B03, S00, 1
B03, Trade, 4313875.493, 85, B03, S00, 1
B03, Trade, 4313911.193, 84, B03, S01, 1
B03, Trade, 4313927.343, 84, B03, S01, 1
B03, Trade, 4313955.343, 83, B03, S00, 1
B03, Trade, 4313957.893, 83, B03, S01, 1
B03, Trade, 4314023.543, 83, B03, S00, 1
B03, Trade, 4314036.943, 81, B03, S01, 1
B03, Trade, 4314076.743, 85, B03, S01, 1
B03, Trade, 4314150.193, 84, B03, S00, 1
B03, Trade, 4314389.143, 81, B03, S01, 1
B03, Trade, 4314406.093, 80, B03, S01, 1
B03, Trade, 4314692.293, 85, B03, S02, 1
B03, Trade, 4314749.893, 84, B03, S01, 1
B03, Trade, 4314782.493, 85, B03, S00, 1
B03, Trade, 4314799.543, 84, B03, S00, 1
B03, Trade, 4314807.643, 84, B03, S01, 1
B03, Trade, 4314830.543, 83, B03, S00, 1
B03, Trade, 4314865.793, 81, B03, S00, 1
B03, Trade, 4314914.843, 83, B03, S01, 1
B03, Trade, 4315044.193, 83, B03, S01, 1
B03, Trade, 4315316.743, 85, B03, S00, 1
B03, Trade, 4315354.343, 84, B03, S01, 1
B03, Trade, 4315370.893, 82, B03, S00, 1
B03, Trade, 4315491.143, 85, B03, S00, 1
B03, Trade, 4315521.043, 84, B03, S00, 1
B03, Trade, 4315572.043, 83, B03, S01, 1
B03, Trade, 4315642.343, 83, B03, S00, 1
B03, Trade, 4315657.343, 83, B03, S01, 1
B03, Trade, 4315671.443, 82, B03, S01, 1
B03, Trade, 4315753.093, 85, B03, S00, 1
B03, Trade, 4315791.093, 84, B03, S01, 1
B03, Trade, 4315797.143, 83, B03, S00, 1
B03, Trade, 4315812.993, 83, B03, S00, 1
B03, Trade, 4315893.393, 81, B03, S00, 1
B03, Trade, 4315948.143, 85, B03, S00, 1
B03, Trade, 4316207.093, 85, B03, S00, 1
B03, Trade, 4316265.593, 80, B03, S00, 1
B03, Trade, 4316282.743, 85, B03, S01, 1
B03, Trade, 4316288.793, 84, B03, S00, 1
B03, Trade, 4316301.493, 83, B03, S00, 1
B03, Trade, 4316321.093, 85, B03, S00, 1
B03, Trade, 4316331.493, 84, B03, S00, 1
B03, Trade, 4316336.593, 84, B03, S01, 1
B03, Trade, 4316423.093, 83, B03, S01, 1
B03, Trade, 4316471.693, 83, B03, S01, 1
B03, Trade, 4316558.893, 77, S00, B03, 1
B03, Trade, 4316821.693, 81, B03, S00, 1
B03, Trade, 4317012.043, 84, B03, S00, 1
B03, Trade, 4317223.993, 83, B03, S00, 1
B03, Trade, 4317247.493, 83, B03, S00, 1
B03, Trade, 4317258.093, 82, B03, S00, 1
