B00, 0
B01, 0
B02, 2
B02, Trade, 184667.650, 76, S01, B02, 1
B02, Trade, 2597243.450, 76, B02, S01, 1
B03, 100
B03, Trade, 3506663.296, 86, B03, S01, 1
B03, Trade, 3506667.896, 86, S01, B03, 1
B03, Trade, 3506673.246, 86, S00, B03, 1
B03, Trade, 3506677.746, 86, S02, B03, 1
B03, Trade, 3506683.296, 86, S01, B03, 1
B03, Trade, 3506688.296, 86, S00, B03, 1
B03, Trade, 3509756.146, 86, B03, S03, 1
B03, Trade, 3509978.146, 86, B03, S03, 1
B03, Trade, 3513217.096, 86, B03, S03, 1
B03, Trade, 3534325.746, 85, S02, B03, 1
B03, Trade, 3538361.996, 86, B03, S03, 1
B03, Trade, 3549651.446, 84, S01, B03, 1
B03, Trade, 3552063.546, 86, B03, S03, 1
B03, Trade, 3552154.796, 81, S00, B03, 1
B03, Trade, 3558625.196, 86, B03, S00, 1
B03, Trade, 3574841.096, 86, S02, B03, 1
B03, Trade, 3579022.996, 86, B03, S03, 1
B03, Trade, 3580546.496, 86, B03, S03, 1
B03, Trade, 3586637.896, 85, B03, S00, 1
B03, Trade, 3589961.546, 86, B03, S03, 1
B03, Trade, 3593796.696, 86, S03, B03, 1
B03, Trade, 3598931.646, 86, B03, S03, 1
B03, Trade, 3600099.596, 86, B03, S03, 1
B03, Trade, 3601269.196, 86, B03, S03, 1
B03, Trade, 3612300.946, 86, S00, B03, 1
B03, Trade, 3612537.346, 86, B03, S03, 1
B03, Trade, 3618458.196, 85, B03, S02, 1
B03, Trade, 3632172.546, 86, B03, S03, 1
B03, Trade, 3637119.696, 86, B03, S01, 1
B03, Trade, 3647246.296, 80, S02, B03, 1
B03, Trade, 3655522.346, 86, B03, S02, 1
B03, Trade, 3655529.846, 86, S01, B03, 1
B03, Trade, 3659038.346, 86, B03, S03, 1
B03, Trade, 3663089.246, 86, S01, B03, 1
B03, Trade, 3667383.696, 86, B03, S03, 1
B03, Trade, 3676868.295, 86, S02, B03, 1
B03, Trade, 3692199.745, 86, S03, B03, 1
B03, Trade, 3696349.495, 86, B03, S00, 1
B03, Trade, 3700150.395, 86, B03, S03, 1
B03, Trade, 3701473.645, 86, B03, S03, 1
B03, Trade, 3731639.595, 82, S00, B03, 1
B03, Trade, 3734777.595, 86, S00, B03, 1
B03, Trade, 3737559.695, 86, S01, B03, 1
B03, Trade, 3756528.595, 86, B03, S03, 1
B03, Trade, 3765723.695, 86, B03, S03, 1
B03, Trade, 3766259.845, 86, S03, B03, 1
B03, Trade, 3780674.645, 86, B03, S03, 1
B03, Trade, 3784629.895, 86, B03, S03, 1
B03, Trade, 3797153.395, 85, S02, B03, 1
B03, Trade, 3825871.395, 86, S00, B03, 1
B03, Trade, 3828434.895, 82, S02, B03, 1
B03, Trade, 3830845.045, 86, S02, B03, 1
B03, Trade, 3834703.895, 84, S00, B03, 1
B03, Trade, 3844951.245, 84, S01, B03, 1
B03, Trade, 3852756.195, 86, B03, S03, 1
B03, Trade, 3871889.045, 86, B03, S03, 1
B03, Trade, 3873034.195, 86, S02, B03, 1
B03, Trade, 3873046.795, 86, S02, B03, 1
B03, Trade, 3882574.195, 86, B03, S03, 1
B03, Trade, 3908428.195, 85, S00, B03, 1
B03, Trade, 3918881.495, 85, S02, B03, 1
B03, Trade, 3929017.695, 86, B03, S03, 1
B03, Trade, 3946280.444, 85, S01, B03, 1
B03, Trade, 3968102.444, 86, B03, S03, 1
B03, Trade, 3971547.094, 86, S03, B03, 1
B03, Trade, 3973815.194, 86, B03, S03, 1
