t=,0, id=,B01, PRDE,actvstrat=,0.356057, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.262264, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.024737, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.686210, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.964689, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.241840, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.957097, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,-0.929350, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.911648, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.556114, actvprof=,0.000000, best_B_id=,B01, best_B_prof=,0.000000, best_B_strat=,0.356057, best_S_id=,S01, best_S_prof=,0.000000, best_S_strat=,0.241840, 
t=,777600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.017088, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.773617, actvprof=,0.004308, id=,B06, PRDE,actvstrat=,0.946115, actvprof=,1.899415, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,3.020748, id=,S01, PRDE,actvstrat=,0.040200, actvprof=,1.928320, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.029517, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.839506, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.219986, id=,S06, PRDE,actvstrat=,0.553751, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,3.020748, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,4.029517, best_S_strat=,1.000000, 
t=,781200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-1.000000, actvprof=,0.001391, id=,B06, PRDE,actvstrat=,0.673735, actvprof=,1.286779, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,2.855554, id=,S01, PRDE,actvstrat=,0.440170, actvprof=,2.861672, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.351744, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.292285, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.157406, id=,S06, PRDE,actvstrat=,0.867366, actvprof=,0.008621, best_B_id=,B08, best_B_prof=,2.855554, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,4.351744, best_S_strat=,1.000000, 
t=,784800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000834, id=,B03, PRDE,actvstrat=,-1.000000, actvprof=,0.001946, id=,B06, PRDE,actvstrat=,0.673735, actvprof=,1.279635, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,2.886684, id=,S01, PRDE,actvstrat=,0.440170, actvprof=,2.938798, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.364212, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.305039, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.146891, id=,S06, PRDE,actvstrat=,0.867366, actvprof=,0.006532, best_B_id=,B08, best_B_prof=,2.886684, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,4.364212, best_S_strat=,1.000000, 
t=,788400, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.003893, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.690282, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,2.866638, id=,S01, PRDE,actvstrat=,0.529767, actvprof=,3.056857, id=,S02, PRDE,actvstrat=,0.990041, actvprof=,4.078312, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.236106, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.198284, id=,S06, PRDE,actvstrat=,0.869264, actvprof=,0.009177, best_B_id=,B08, best_B_prof=,2.866638, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,4.078312, best_S_strat=,0.990041, 
t=,792000, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.002640, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.753625, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,2.904967, id=,S01, PRDE,actvstrat=,0.529767, actvprof=,3.090349, id=,S02, PRDE,actvstrat=,0.990041, actvprof=,4.033519, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.219012, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.197889, id=,S06, PRDE,actvstrat=,0.869264, actvprof=,0.008199, best_B_id=,B08, best_B_prof=,2.904967, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,4.033519, best_S_strat=,0.990041, 
t=,795600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.509565, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.826383, actvprof=,0.025585, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.605740, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,2.873034, id=,S01, PRDE,actvstrat=,0.529767, actvprof=,3.129719, id=,S02, PRDE,actvstrat=,0.990041, actvprof=,4.042994, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.887690, id=,S05, PRDE,actvstrat=,0.856113, actvprof=,0.150451, id=,S06, PRDE,actvstrat=,0.869264, actvprof=,0.010846, best_B_id=,B08, best_B_prof=,2.873034, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,4.042994, best_S_strat=,0.990041, 
t=,799200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.509565, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.826383, actvprof=,0.025848, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.751148, id=,B08, PRDE,actvstrat=,-0.105200, actvprof=,2.987972, id=,S01, PRDE,actvstrat=,0.529767, actvprof=,3.056206, id=,S02, PRDE,actvstrat=,0.990041, actvprof=,3.963951, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.826865, id=,S05, PRDE,actvstrat=,0.856113, actvprof=,0.159119, id=,S06, PRDE,actvstrat=,0.869264, actvprof=,0.010979, best_B_id=,B08, best_B_prof=,2.987972, best_B_strat=,-0.105200, best_S_id=,S02, best_S_prof=,3.963951, best_S_strat=,0.990041, 
t=,802800, id=,B01, PRDE,actvstrat=,-0.996888, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.849899, actvprof=,0.003337, id=,B03, PRDE,actvstrat=,0.923127, actvprof=,0.027532, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.938944, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,6.343424, id=,S01, PRDE,actvstrat=,0.960565, actvprof=,4.312749, id=,S02, PRDE,actvstrat=,0.987551, actvprof=,2.667798, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.300068, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.110127, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.016964, best_B_id=,B08, best_B_prof=,6.343424, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,4.312749, best_S_strat=,0.960565, 
t=,806400, id=,B01, PRDE,actvstrat=,-0.996888, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.849899, actvprof=,0.002640, id=,B03, PRDE,actvstrat=,0.923127, actvprof=,0.020012, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.981322, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,6.350093, id=,S01, PRDE,actvstrat=,0.960565, actvprof=,4.291670, id=,S02, PRDE,actvstrat=,0.987551, actvprof=,2.650018, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.284333, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.113955, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.014314, best_B_id=,B08, best_B_prof=,6.350093, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,4.291670, best_S_strat=,0.960565, 
t=,810000, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.010349, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.923127, actvprof=,0.019745, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.366372, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.622949, id=,S01, PRDE,actvstrat=,0.700367, actvprof=,3.248512, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.385617, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.738640, id=,S05, PRDE,actvstrat=,0.948896, actvprof=,0.147116, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.023917, best_B_id=,B08, best_B_prof=,5.622949, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.385617, best_S_strat=,1.000000, 
t=,813600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.010349, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.923127, actvprof=,0.021540, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.213081, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.484411, id=,S01, PRDE,actvstrat=,0.700367, actvprof=,3.493125, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.538150, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.845487, id=,S05, PRDE,actvstrat=,0.948896, actvprof=,0.169403, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.032241, best_B_id=,B08, best_B_prof=,5.484411, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.538150, best_S_strat=,1.000000, 
t=,817200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.502826, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.008065, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.236776, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.569275, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,5.015018, id=,S02, PRDE,actvstrat=,0.985559, actvprof=,3.408977, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.786751, id=,S05, PRDE,actvstrat=,0.957572, actvprof=,0.243618, id=,S06, PRDE,actvstrat=,0.838854, actvprof=,0.032538, best_B_id=,B08, best_B_prof=,5.569275, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,5.015018, best_S_strat=,1.000000, 
t=,820800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.502826, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.014731, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.273779, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.483779, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,5.028523, id=,S02, PRDE,actvstrat=,0.985559, actvprof=,3.346744, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.777660, id=,S05, PRDE,actvstrat=,0.957572, actvprof=,0.254727, id=,S06, PRDE,actvstrat=,0.838854, actvprof=,0.026126, best_B_id=,B08, best_B_prof=,5.483779, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,5.028523, best_S_strat=,1.000000, 
t=,824400, id=,B01, PRDE,actvstrat=,-0.984442, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.809101, actvprof=,0.002225, id=,B03, PRDE,actvstrat=,0.484817, actvprof=,0.007787, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,0.997275, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,3.804995, id=,S01, PRDE,actvstrat=,0.360221, actvprof=,3.082485, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.604539, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.488069, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.479448, id=,S06, PRDE,actvstrat=,0.859772, actvprof=,0.082596, best_B_id=,B08, best_B_prof=,3.804995, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,4.604539, best_S_strat=,1.000000, 
t=,828000, id=,B01, PRDE,actvstrat=,-0.984442, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.809101, actvprof=,0.001946, id=,B03, PRDE,actvstrat=,0.484817, actvprof=,0.009728, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.030879, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,3.842241, id=,S01, PRDE,actvstrat=,0.360221, actvprof=,3.021763, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.583646, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.488479, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.495567, id=,S06, PRDE,actvstrat=,0.859772, actvprof=,0.082270, best_B_id=,B08, best_B_prof=,3.842241, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,4.583646, best_S_strat=,1.000000, 
t=,831600, id=,B01, PRDE,actvstrat=,-0.996888, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.895174, actvprof=,0.000278, id=,B03, PRDE,actvstrat=,-0.350473, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.433917, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.672650, id=,S01, PRDE,actvstrat=,0.285078, actvprof=,1.812645, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.297412, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.718050, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.234715, id=,S06, PRDE,actvstrat=,0.656676, actvprof=,0.003893, best_B_id=,B08, best_B_prof=,5.672650, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.297412, best_S_strat=,1.000000, 
t=,835200, id=,B01, PRDE,actvstrat=,-0.996888, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.895174, actvprof=,0.000139, id=,B03, PRDE,actvstrat=,-0.350473, actvprof=,0.000973, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.350260, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.590483, id=,S01, PRDE,actvstrat=,0.285078, actvprof=,1.887629, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.418244, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.747936, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.219573, id=,S06, PRDE,actvstrat=,0.656676, actvprof=,0.008894, best_B_id=,B08, best_B_prof=,5.590483, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.418244, best_S_strat=,1.000000, 
t=,838800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.003615, id=,B03, PRDE,actvstrat=,0.207030, actvprof=,0.012237, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.306839, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,4.064021, id=,S01, PRDE,actvstrat=,0.970202, actvprof=,5.704870, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.057902, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.323442, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.565119, id=,S06, PRDE,actvstrat=,0.859772, actvprof=,0.065912, best_B_id=,B08, best_B_prof=,4.064021, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,5.704870, best_S_strat=,0.970202, 
t=,842400, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.003891, id=,B03, PRDE,actvstrat=,0.207030, actvprof=,0.009311, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,1.272844, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,4.046583, id=,S01, PRDE,actvstrat=,0.970202, actvprof=,5.745793, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,4.118015, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.347569, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.523368, id=,S06, PRDE,actvstrat=,0.859772, actvprof=,0.057673, best_B_id=,B08, best_B_prof=,4.046583, best_B_strat=,1.000000, best_S_id=,S01, best_S_prof=,5.745793, best_S_strat=,0.970202, 
t=,846000, id=,B01, PRDE,actvstrat=,-0.996888, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.272863, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.008900, id=,B06, PRDE,actvstrat=,0.839323, actvprof=,1.690352, id=,B08, PRDE,actvstrat=,-0.381500, actvprof=,2.316934, id=,S01, PRDE,actvstrat=,0.008652, actvprof=,2.028256, id=,S02, PRDE,actvstrat=,0.978488, actvprof=,4.226159, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.783158, id=,S05, PRDE,actvstrat=,0.734062, actvprof=,0.052563, id=,S06, PRDE,actvstrat=,0.828474, actvprof=,0.005284, best_B_id=,B08, best_B_prof=,2.316934, best_B_strat=,-0.381500, best_S_id=,S02, best_S_prof=,4.226159, best_S_strat=,0.978488, 
t=,849600, id=,B01, PRDE,actvstrat=,-0.996888, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.272863, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.008338, id=,B06, PRDE,actvstrat=,0.839323, actvprof=,1.677518, id=,B08, PRDE,actvstrat=,-0.381500, actvprof=,2.372928, id=,S01, PRDE,actvstrat=,0.008652, actvprof=,1.986311, id=,S02, PRDE,actvstrat=,0.978488, actvprof=,4.252371, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.775875, id=,S05, PRDE,actvstrat=,0.734062, actvprof=,0.066706, id=,S06, PRDE,actvstrat=,0.828474, actvprof=,0.003335, best_B_id=,B08, best_B_prof=,2.372928, best_B_strat=,-0.381500, best_S_id=,S02, best_S_prof=,4.252371, best_S_strat=,0.978488, 
t=,853200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.800677, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.002781, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.422304, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.745950, id=,S01, PRDE,actvstrat=,0.285078, actvprof=,1.866092, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.419871, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.661893, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.151568, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.018355, best_B_id=,B08, best_B_prof=,5.745950, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.419871, best_S_strat=,1.000000, 
t=,856800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.800677, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.001807, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.481482, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.791931, id=,S01, PRDE,actvstrat=,0.285078, actvprof=,1.797462, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.399669, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.643857, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.134942, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.019456, best_B_id=,B08, best_B_prof=,5.791931, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.399669, best_S_strat=,1.000000, 
t=,860400, id=,B01, PRDE,actvstrat=,-0.984442, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.772999, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.006397, id=,B06, PRDE,actvstrat=,0.729457, actvprof=,2.117807, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.270184, id=,S01, PRDE,actvstrat=,0.598556, actvprof=,2.994688, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.545902, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.592374, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.242512, id=,S06, PRDE,actvstrat=,0.673410, actvprof=,0.020858, best_B_id=,B08, best_B_prof=,5.270184, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.545902, best_S_strat=,1.000000, 
t=,864000, id=,B01, PRDE,actvstrat=,-0.984442, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.772999, actvprof=,0.000834, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.004586, id=,B06, PRDE,actvstrat=,0.729457, actvprof=,2.211877, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.444780, id=,S01, PRDE,actvstrat=,0.598556, actvprof=,2.804870, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.443584, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.546021, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.216101, id=,S06, PRDE,actvstrat=,0.673410, actvprof=,0.014592, best_B_id=,B08, best_B_prof=,5.444780, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.443584, best_S_strat=,1.000000, 
t=,867600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.350107, actvprof=,0.002503, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.005006, id=,B06, PRDE,actvstrat=,0.839323, actvprof=,2.462629, id=,B08, PRDE,actvstrat=,-0.381500, actvprof=,3.412084, id=,S01, PRDE,actvstrat=,0.970202, actvprof=,5.084892, id=,S02, PRDE,actvstrat=,0.987551, actvprof=,3.462699, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.490857, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.089828, id=,S06, PRDE,actvstrat=,0.838854, actvprof=,0.003337, best_B_id=,B08, best_B_prof=,3.412084, best_B_strat=,-0.381500, best_S_id=,S01, best_S_prof=,5.084892, best_S_strat=,0.970202, 
t=,871200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.350107, actvprof=,0.002224, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.007921, id=,B06, PRDE,actvstrat=,0.839323, actvprof=,2.508842, id=,B08, PRDE,actvstrat=,-0.381500, actvprof=,3.490533, id=,S01, PRDE,actvstrat=,0.970202, actvprof=,5.069798, id=,S02, PRDE,actvstrat=,0.987551, actvprof=,3.343362, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.441511, id=,S05, PRDE,actvstrat=,0.946964, actvprof=,0.089914, id=,S06, PRDE,actvstrat=,0.838854, actvprof=,0.001668, best_B_id=,B08, best_B_prof=,3.490533, best_B_strat=,-0.381500, best_S_id=,S01, best_S_prof=,5.069798, best_S_strat=,0.970202, 
t=,874800, id=,B01, PRDE,actvstrat=,-0.974485, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.527979, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.587854, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.749392, actvprof=,0.915260, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,4.138554, id=,S01, PRDE,actvstrat=,-0.106844, actvprof=,1.118002, id=,S02, PRDE,actvstrat=,0.997291, actvprof=,4.876658, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.481408, id=,S05, PRDE,actvstrat=,0.856113, actvprof=,0.175487, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.073143, best_B_id=,B08, best_B_prof=,4.138554, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,4.876658, best_S_strat=,0.997291, 
t=,878400, id=,B01, PRDE,actvstrat=,-0.974485, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.527979, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.587854, actvprof=,0.001390, id=,B06, PRDE,actvstrat=,0.749392, actvprof=,0.877045, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,4.095334, id=,S01, PRDE,actvstrat=,-0.106844, actvprof=,1.185005, id=,S02, PRDE,actvstrat=,0.997291, actvprof=,4.858840, id=,S04, PRDE,actvstrat=,0.600000, actvprof=,0.450266, id=,S05, PRDE,actvstrat=,0.856113, actvprof=,0.161484, id=,S06, PRDE,actvstrat=,1.000000, actvprof=,0.091999, best_B_id=,B08, best_B_prof=,4.095334, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,4.858840, best_S_strat=,0.997291, 
t=,882000, id=,B01, PRDE,actvstrat=,-0.974485, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.772999, actvprof=,0.000834, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.001669, id=,B06, PRDE,actvstrat=,0.248491, actvprof=,1.716010, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.839440, id=,S01, PRDE,actvstrat=,0.598556, actvprof=,2.708626, id=,S02, PRDE,actvstrat=,0.978488, actvprof=,3.166414, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.517306, id=,S05, PRDE,actvstrat=,0.957572, actvprof=,0.125155, id=,S06, PRDE,actvstrat=,0.859772, actvprof=,0.012237, best_B_id=,B08, best_B_prof=,5.839440, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.166414, best_S_strat=,0.978488, 
t=,885600, id=,B01, PRDE,actvstrat=,-0.974485, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.772999, actvprof=,0.000417, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.004447, id=,B06, PRDE,actvstrat=,0.248491, actvprof=,1.700356, id=,B08, PRDE,actvstrat=,1.000000, actvprof=,5.772457, id=,S01, PRDE,actvstrat=,0.598556, actvprof=,2.766154, id=,S02, PRDE,actvstrat=,0.978488, actvprof=,3.232276, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.530189, id=,S05, PRDE,actvstrat=,0.957572, actvprof=,0.121047, id=,S06, PRDE,actvstrat=,0.859772, actvprof=,0.011535, best_B_id=,B08, best_B_prof=,5.772457, best_B_strat=,1.000000, best_S_id=,S02, best_S_prof=,3.232276, best_S_strat=,0.978488, 
t=,889200, id=,B01, PRDE,actvstrat=,-0.986932, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.600166, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.007231, id=,B06, PRDE,actvstrat=,0.809322, actvprof=,2.503650, id=,B08, PRDE,actvstrat=,-0.381500, actvprof=,3.507113, id=,S01, PRDE,actvstrat=,0.645336, actvprof=,2.958935, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.393917, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.512022, id=,S05, PRDE,actvstrat=,0.948510, actvprof=,0.086496, id=,S06, PRDE,actvstrat=,0.498125, actvprof=,0.002781, best_B_id=,B08, best_B_prof=,3.507113, best_B_strat=,-0.381500, best_S_id=,S02, best_S_prof=,3.393917, best_S_strat=,1.000000, 
