B00, 0
B01, 2
B01, Trade, 3288569.897, 62, S00, B01, 1
B01, Trade, 4168200.994, 62, S00, B01, 1
B02, 100
B02, Trade, 3730172.845, 77, B02, S02, 1
B02, Trade, 3730920.945, 77, B02, S02, 1
B02, Trade, 3756500.645, 77, B02, S01, 1
B02, Trade, 3817631.645, 77, B02, S01, 1
B02, Trade, 3818479.645, 77, B02, S01, 1
B02, Trade, 3822343.495, 77, B02, S01, 1
B02, Trade, 3831768.345, 76, B02, S01, 1
B02, Trade, 3832325.595, 72, S01, B02, 1
B02, Trade, 3867905.595, 77, B02, S02, 1
B02, Trade, 3874164.045, 77, B02, S01, 1
B02, Trade, 3875644.345, 77, B02, S01, 1
B02, Trade, 3876739.945, 72, B02, S01, 1
B02, Trade, 3877356.945, 77, B02, S01, 1
B02, Trade, 3890507.595, 77, B02, S02, 1
B02, Trade, 3893603.045, 77, B02, S01, 1
B02, Trade, 3893994.695, 77, B02, S01, 1
B02, Trade, 3894321.645, 77, B02, S01, 1
B02, Trade, 3907447.895, 71, S01, B02, 1
B02, Trade, 3908140.345, 72, S01, B02, 1
B02, Trade, 3945790.244, 77, B02, S01, 1
B02, Trade, 3947157.394, 77, B02, S01, 1
B02, Trade, 3968021.294, 77, B02, S02, 1
B02, Trade, 3968184.294, 77, B02, S01, 1
B02, Trade, 3968458.144, 77, B02, S01, 1
B02, Trade, 3968864.044, 77, B02, S01, 1
B02, Trade, 3973773.994, 76, B02, S01, 1
B02, Trade, 3981888.144, 77, B02, S02, 1
B02, Trade, 3990665.894, 77, B02, S01, 1
B02, Trade, 3992431.494, 76, B02, S01, 1
B02, Trade, 3995065.844, 77, B02, S01, 1
B02, Trade, 4004360.144, 77, B02, S02, 1
B02, Trade, 4010386.694, 77, B02, S02, 1
B02, Trade, 4011589.194, 77, B02, S01, 1
B02, Trade, 4014518.844, 75, B02, S01, 1
B02, Trade, 4015273.544, 77, B02, S01, 1
B02, Trade, 4025752.994, 77, B02, S01, 1
B02, Trade, 4043641.994, 77, B02, S02, 1
B02, Trade, 4049595.094, 72, B02, S01, 1
B02, Trade, 4053261.894, 69, B02, S01, 1
B02, Trade, 4057932.394, 77, B02, S01, 1
B02, Trade, 4058075.894, 77, B02, S02, 1
B02, Trade, 4059240.794, 77, B02, S01, 1
B02, Trade, 4059285.794, 71, S01, B02, 1
B02, Trade, 4059870.444, 77, B02, S01, 1
B02, Trade, 4060433.994, 77, B02, S01, 1
B02, Trade, 4060672.594, 77, B02, S01, 1
B02, Trade, 4082299.944, 77, B02, S02, 1
B02, Trade, 4083098.144, 77, B02, S02, 1
B02, Trade, 4083958.444, 77, B02, S02, 1
B02, Trade, 4084999.794, 77, B02, S02, 1
B02, Trade, 4093393.694, 77, B02, S01, 1
B02, Trade, 4095214.244, 77, B02, S01, 1
B02, Trade, 4104075.494, 77, S02, B02, 1
B02, Trade, 4108891.844, 77, B02, S01, 1
B02, Trade, 4136608.794, 77, B02, S01, 1
B02, Trade, 4154574.394, 77, B02, S02, 1
B02, Trade, 4155682.544, 76, B02, S01, 1
B02, Trade, 4159933.344, 77, B02, S02, 1
B02, Trade, 4170051.594, 77, B02, S01, 1
B02, Trade, 4172389.694, 77, B02, S01, 1
B02, Trade, 4206341.294, 77, B02, S01, 1
B02, Trade, 4206936.644, 76, B02, S01, 1
B02, Trade, 4207654.994, 76, B02, S01, 1
B02, Trade, 4208346.544, 77, B02, S02, 1
B02, Trade, 4209116.394, 75, B02, S01, 1
B02, Trade, 4227330.593, 71, B02, S01, 1
B02, Trade, 4229397.243, 77, B02, S01, 1
B02, Trade, 4233770.643, 77, B02, S01, 1
B02, Trade, 4234681.243, 77, B02, S01, 1
B02, Trade, 4239345.193, 77, B02, S01, 1
B02, Trade, 4239569.793, 77, B02, S01, 1
B02, Trade, 4249197.093, 77, B02, S01, 1
B02, Trade, 4252453.743, 77, B02, S01, 1
B02, Trade, 4252881.893, 77, B02, S01, 1
B02, Trade, 4253762.193, 77, B02, S01, 1
B02, Trade, 4253964.193, 77, B02, S01, 1
B02, Trade, 4265447.493, 77, B02, S02, 1
B02, Trade, 4269972.843, 77, B02, S01, 1
B02, Trade, 4270280.643, 77, B02, S01, 1
B02, Trade, 4270569.293, 69, S01, B02, 1
B02, Trade, 4271183.243, 75, B02, S01, 1
B02, Trade, 4271246.343, 77, B02, S01, 1
B02, Trade, 4273077.993, 77, B02, S02, 1
B02, Trade, 4274251.993, 69, S01, B02, 1
B02, Trade, 4274873.693, 77, B02, S01, 1
B02, Trade, 4275874.143, 77, B02, S01, 1
B02, Trade, 4276146.643, 77, B02, S01, 1
B02, Trade, 4277484.993, 77, B02, S02, 1
B02, Trade, 4285293.043, 77, B02, S02, 1
B02, Trade, 4296984.643, 77, B02, S02, 1
B02, Trade, 4298012.593, 77, B02, S02, 1
B02, Trade, 4299067.443, 77, B02, S01, 1
B02, Trade, 4299359.543, 76, B02, S01, 1
B02, Trade, 4301209.843, 77, B02, S01, 1
B02, Trade, 4302492.593, 76, B02, S01, 1
B02, Trade, 4304497.843, 77, B02, S01, 1
B02, Trade, 4312158.393, 77, B02, S02, 1
B02, Trade, 4315747.593, 76, B02, S01, 1
B02, Trade, 4317822.693, 77, B02, S01, 1
B02, Trade, 4318554.243, 76, B02, S01, 1
B03, 100
B03, Trade, 4314977.993, 86, B03, S02, 1
B03, Trade, 4314984.343, 86, B03, S01, 1
B03, Trade, 4315016.443, 86, B03, S01, 1
B03, Trade, 4315023.043, 86, S03, B03, 1
B03, Trade, 4315059.693, 86, B03, S01, 1
B03, Trade, 4315126.343, 86, B03, S01, 1
B03, Trade, 4315235.643, 86, B03, S02, 1
B03, Trade, 4315260.943, 86, B03, S01, 1
B03, Trade, 4315265.893, 86, B03, S02, 1
B03, Trade, 4315275.943, 86, B03, S01, 1
B03, Trade, 4315346.193, 86, B03, S01, 1
B03, Trade, 4315377.793, 86, B03, S01, 1
B03, Trade, 4315385.093, 86, B03, S02, 1
B03, Trade, 4315389.593, 86, B03, S02, 1
B03, Trade, 4315473.443, 86, B03, S01, 1
B03, Trade, 4315478.943, 86, B03, S02, 1
B03, Trade, 4315481.893, 86, B03, S03, 1
B03, Trade, 4315512.443, 86, B03, S01, 1
B03, Trade, 4315519.393, 86, B03, S01, 1
B03, Trade, 4315521.793, 86, S02, B03, 1
B03, Trade, 4315523.893, 86, S00, B03, 1
B03, Trade, 4315531.843, 85, B03, S00, 1
B03, Trade, 4315624.393, 86, B03, S01, 1
B03, Trade, 4315824.643, 86, B03, S01, 1
B03, Trade, 4315834.143, 80, B03, S01, 1
B03, Trade, 4315846.643, 86, B03, S01, 1
B03, Trade, 4315855.643, 86, B03, S00, 1
B03, Trade, 4315861.743, 86, B03, S01, 1
B03, Trade, 4315874.943, 86, B03, S02, 1
B03, Trade, 4315880.193, 86, B03, S02, 1
B03, Trade, 4315885.043, 86, B03, S00, 1
B03, Trade, 4315892.143, 86, B03, S01, 1
B03, Trade, 4315910.743, 86, B03, S01, 1
B03, Trade, 4316037.043, 86, B03, S01, 1
B03, Trade, 4316141.893, 86, B03, S01, 1
B03, Trade, 4316147.493, 86, B03, S03, 1
B03, Trade, 4316197.243, 86, B03, S00, 1
B03, Trade, 4316261.643, 86, B03, S01, 1
B03, Trade, 4316265.693, 86, S03, B03, 1
B03, Trade, 4316468.943, 86, B03, S01, 1
B03, Trade, 4316479.343, 85, S02, B03, 1
B03, Trade, 4316490.993, 86, B03, S01, 1
B03, Trade, 4316495.043, 86, B03, S02, 1
B03, Trade, 4316501.843, 86, B03, S01, 1
B03, Trade, 4316503.693, 86, B03, S02, 1
B03, Trade, 4316514.943, 85, B03, S02, 1
B03, Trade, 4316634.643, 85, B03, S01, 1
B03, Trade, 4316643.493, 86, B03, S01, 1
B03, Trade, 4316644.993, 86, B03, S02, 1
B03, Trade, 4316650.893, 86, B03, S02, 1
B03, Trade, 4316666.593, 86, B03, S01, 1
B03, Trade, 4316669.543, 86, B03, S03, 1
B03, Trade, 4316712.493, 86, B03, S02, 1
B03, Trade, 4316819.943, 86, B03, S01, 1
B03, Trade, 4316955.493, 86, B03, S01, 1
B03, Trade, 4317020.343, 86, B03, S01, 1
B03, Trade, 4317229.943, 86, B03, S00, 1
B03, Trade, 4317230.943, 86, B03, S00, 1
B03, Trade, 4317512.893, 86, B03, S01, 1
B03, Trade, 4317521.943, 86, B03, S01, 1
B03, Trade, 4317645.143, 86, B03, S01, 1
B03, Trade, 4317929.493, 86, B03, S00, 1
B03, Trade, 4318002.193, 86, B03, S01, 1
B03, Trade, 4318059.043, 86, B03, S01, 1
B03, Trade, 4318313.793, 86, B03, S01, 1
B03, Trade, 4318447.693, 86, B03, S01, 1
B03, Trade, 4318453.193, 86, B03, S01, 1
B03, Trade, 4318455.093, 86, S03, B03, 1
B03, Trade, 4318528.843, 86, B03, S01, 1
B03, Trade, 4318540.343, 86, B03, S01, 1
B03, Trade, 4318543.893, 86, S03, B03, 1
B03, Trade, 4318548.293, 86, B03, S01, 1
B03, Trade, 4318703.593, 86, B03, S01, 1
B03, Trade, 4318708.843, 86, S00, B03, 1
B03, Trade, 4318958.693, 86, B03, S03, 1
B03, Trade, 4318975.093, 86, B03, S01, 1
B03, Trade, 4319045.643, 86, B03, S02, 1
B03, Trade, 4319053.293, 86, B03, S01, 1
B03, Trade, 4319114.893, 85, B03, S01, 1
B03, Trade, 4319120.993, 86, B03, S02, 1
B03, Trade, 4319124.343, 86, S02, B03, 1
B03, Trade, 4319142.843, 86, B03, S01, 1
B03, Trade, 4319192.093, 86, B03, S01, 1
B03, Trade, 4319199.593, 86, B03, S01, 1
B03, Trade, 4319201.443, 86, B03, S00, 1
B03, Trade, 4319215.943, 86, B03, S00, 1
B03, Trade, 4319218.343, 86, S02, B03, 1
B03, Trade, 4319223.643, 86, B03, S01, 1
B03, Trade, 4319265.843, 86, B03, S01, 1
B03, Trade, 4319380.293, 86, B03, S01, 1
B03, Trade, 4319384.043, 74, B03, S01, 1
B03, Trade, 4319429.193, 86, B03, S01, 1
B03, Trade, 4319485.093, 86, B03, S02, 1
B03, Trade, 4319485.993, 86, B03, S00, 1
B03, Trade, 4319625.543, 86, B03, S01, 1
