B00, 0
B01, 0
B02, 0
B03, 100
B03, Trade, 4234540.143, 85, B03, S02, 1
B03, Trade, 4235049.643, 84, B03, S02, 1
B03, Trade, 4237360.993, 85, B03, S02, 1
B03, Trade, 4238397.643, 85, B03, S02, 1
B03, Trade, 4240123.843, 85, B03, S02, 1
B03, Trade, 4240129.293, 84, B03, S02, 1
B03, Trade, 4241784.943, 84, B03, S02, 1
B03, Trade, 4242885.743, 85, B03, S02, 1
B03, Trade, 4243101.093, 84, B03, S02, 1
B03, Trade, 4243229.193, 82, S01, B03, 1
B03, Trade, 4244171.793, 85, B03, S02, 1
B03, Trade, 4246038.293, 85, B03, S02, 1
B03, Trade, 4246687.843, 84, B03, S02, 1
B03, Trade, 4246697.693, 85, B03, S02, 1
B03, Trade, 4249732.243, 84, B03, S02, 1
B03, Trade, 4251135.693, 85, B03, S02, 1
B03, Trade, 4251230.543, 83, B03, S02, 1
B03, Trade, 4252759.143, 83, B03, S02, 1
B03, Trade, 4253429.943, 84, B03, S02, 1
B03, Trade, 4253501.193, 83, B03, S02, 1
B03, Trade, 4253989.893, 85, B03, S02, 1
B03, Trade, 4254090.093, 84, B03, S02, 1
B03, Trade, 4255353.643, 85, B03, S02, 1
B03, Trade, 4256488.543, 84, B03, S02, 1
B03, Trade, 4256559.643, 84, B03, S02, 1
B03, Trade, 4257696.643, 85, B03, S02, 1
B03, Trade, 4257757.843, 84, B03, S02, 1
B03, Trade, 4258247.293, 83, B03, S02, 1
B03, Trade, 4258311.093, 85, B03, S02, 1
B03, Trade, 4259548.393, 84, B03, S02, 1
B03, Trade, 4259887.593, 82, S02, B03, 1
B03, Trade, 4260321.443, 84, B03, S02, 1
B03, Trade, 4260431.793, 83, B03, S02, 1
B03, Trade, 4260634.793, 81, S02, B03, 1
B03, Trade, 4260685.943, 82, S02, B03, 1
B03, Trade, 4261736.093, 83, B03, S02, 1
B03, Trade, 4261923.543, 83, B03, S02, 1
B03, Trade, 4262197.443, 85, B03, S02, 1
B03, Trade, 4263723.543, 83, B03, S02, 1
B03, Trade, 4265082.893, 85, B03, S02, 1
B03, Trade, 4265538.743, 83, B03, S02, 1
B03, Trade, 4267265.693, 85, B03, S02, 1
B03, Trade, 4269568.593, 84, B03, S02, 1
B03, Trade, 4271450.143, 85, B03, S02, 1
B03, Trade, 4272116.093, 85, B03, S02, 1
B03, Trade, 4272322.893, 84, B03, S02, 1
B03, Trade, 4274379.693, 82, S00, B03, 1
B03, Trade, 4275554.293, 84, B03, S02, 1
B03, Trade, 4276791.143, 84, B03, S02, 1
B03, Trade, 4278149.343, 81, S02, B03, 1
B03, Trade, 4278504.493, 85, B03, S02, 1
B03, Trade, 4278576.293, 83, B03, S02, 1
B03, Trade, 4278878.043, 85, B03, S02, 1
B03, Trade, 4281629.793, 85, B03, S02, 1
B03, Trade, 4281785.943, 83, B03, S02, 1
B03, Trade, 4282402.943, 85, B03, S02, 1
B03, Trade, 4282922.043, 82, S00, B03, 1
B03, Trade, 4283105.393, 85, B03, S02, 1
B03, Trade, 4284085.543, 83, B03, S02, 1
B03, Trade, 4284791.243, 82, B03, S02, 1
B03, Trade, 4286756.843, 85, B03, S02, 1
B03, Trade, 4286824.093, 83, B03, S02, 1
B03, Trade, 4287363.743, 85, B03, S02, 1
B03, Trade, 4287447.743, 85, B03, S02, 1
B03, Trade, 4287490.893, 84, B03, S02, 1
B03, Trade, 4287896.743, 85, B03, S02, 1
B03, Trade, 4290015.643, 85, B03, S02, 1
B03, Trade, 4290559.593, 84, B03, S02, 1
B03, Trade, 4293240.693, 85, B03, S02, 1
B03, Trade, 4294472.843, 85, B03, S02, 1
B03, Trade, 4295486.893, 85, B03, S02, 1
B03, Trade, 4295517.143, 83, B03, S02, 1
B03, Trade, 4296677.893, 85, B03, S02, 1
B03, Trade, 4297262.793, 85, B03, S02, 1
B03, Trade, 4298231.293, 85, B03, S02, 1
B03, Trade, 4299151.043, 85, B03, S02, 1
B03, Trade, 4299723.243, 84, B03, S02, 1
B03, Trade, 4301010.093, 85, B03, S02, 1
B03, Trade, 4303907.993, 83, S02, B03, 1
B03, Trade, 4304279.693, 85, B03, S02, 1
B03, Trade, 4305409.343, 84, B03, S02, 1
B03, Trade, 4305880.443, 82, B03, S02, 1
B03, Trade, 4305959.543, 85, B03, S02, 1
B03, Trade, 4306707.243, 84, B03, S02, 1
B03, Trade, 4307185.993, 85, B03, S02, 1
B03, Trade, 4307590.543, 84, B03, S02, 1
B03, Trade, 4307623.443, 82, B03, S02, 1
B03, Trade, 4307849.293, 81, B03, S02, 1
B03, Trade, 4307879.843, 85, B03, S02, 1
B03, Trade, 4308249.943, 84, B03, S02, 1
B03, Trade, 4309786.693, 85, B03, S02, 1
B03, Trade, 4309877.393, 83, B03, S02, 1
B03, Trade, 4311545.743, 85, B03, S02, 1
B03, Trade, 4311683.293, 84, B03, S02, 1
B03, Trade, 4311915.743, 85, B03, S02, 1
B03, Trade, 4312171.793, 84, B03, S02, 1
B03, Trade, 4313118.343, 84, B03, S02, 1
B03, Trade, 4313227.243, 83, B03, S02, 1
B03, Trade, 4315302.593, 85, B03, S02, 1
B03, Trade, 4316319.393, 85, B03, S02, 1
B04, 100
B04, Trade, 4310678.493, 95, B04, S02, 1
B04, Trade, 4310775.293, 95, B04, S02, 1
B04, Trade, 4310782.193, 95, B04, S02, 1
B04, Trade, 4310794.093, 95, B04, S02, 1
B04, Trade, 4311195.843, 95, B04, S03, 1
B04, Trade, 4311220.493, 89, B04, S02, 1
B04, Trade, 4311276.093, 95, S01, B04, 1
B04, Trade, 4311469.943, 95, B04, S02, 1
B04, Trade, 4311515.993, 95, B04, S00, 1
B04, Trade, 4311539.793, 95, B04, S02, 1
B04, Trade, 4311751.243, 95, S03, B04, 1
B04, Trade, 4311774.993, 95, B04, S02, 1
B04, Trade, 4311820.043, 90, B04, S02, 1
B04, Trade, 4312129.393, 92, B04, S02, 1
B04, Trade, 4312139.543, 95, B04, S02, 1
B04, Trade, 4312210.393, 95, S00, B04, 1
B04, Trade, 4312211.343, 95, B04, S01, 1
B04, Trade, 4312338.243, 94, S00, B04, 1
B04, Trade, 4312344.043, 94, S00, B04, 1
B04, Trade, 4312417.443, 95, S01, B04, 1
B04, Trade, 4312421.693, 95, S03, B04, 1
B04, Trade, 4312435.493, 94, S00, B04, 1
B04, Trade, 4312442.743, 93, S00, B04, 1
B04, Trade, 4312466.193, 95, S04, B04, 1
B04, Trade, 4312528.993, 95, B04, S02, 1
B04, Trade, 4312591.943, 95, S03, B04, 1
B04, Trade, 4312752.643, 86, B04, S02, 1
B04, Trade, 4312824.743, 95, S01, B04, 1
B04, Trade, 4312832.893, 95, S01, B04, 1
B04, Trade, 4312838.943, 95, S03, B04, 1
B04, Trade, 4312846.893, 95, B04, S02, 1
B04, Trade, 4313022.793, 90, B04, S02, 1
B04, Trade, 4313156.143, 95, B04, S02, 1
B04, Trade, 4313162.893, 95, S00, B04, 1
B04, Trade, 4313181.443, 93, S03, B04, 1
B04, Trade, 4313183.043, 90, B04, S01, 1
B04, Trade, 4313224.793, 91, S00, B04, 1
B04, Trade, 4313750.793, 95, S00, B04, 1
B04, Trade, 4313775.393, 91, S00, B04, 1
B04, Trade, 4313918.893, 94, S00, B04, 1
B04, Trade, 4313932.043, 94, S01, B04, 1
B04, Trade, 4313941.143, 94, S03, B04, 1
B04, Trade, 4313951.993, 93, B04, S01, 1
B04, Trade, 4313979.093, 95, B04, S02, 1
B04, Trade, 4313985.743, 89, B04, S02, 1
B04, Trade, 4313990.143, 95, B04, S02, 1
B04, Trade, 4314030.693, 95, S01, B04, 1
B04, Trade, 4314134.843, 94, B04, S00, 1
B04, Trade, 4314156.393, 95, S00, B04, 1
B04, Trade, 4314161.043, 94, S00, B04, 1
B04, Trade, 4314289.843, 94, B04, S02, 1
B04, Trade, 4314363.443, 89, B04, S02, 1
B04, Trade, 4314662.793, 93, B04, S02, 1
B04, Trade, 4314670.893, 95, S03, B04, 1
B04, Trade, 4314730.543, 94, S01, B04, 1
B04, Trade, 4314884.743, 95, B04, S02, 1
B04, Trade, 4314900.593, 94, S00, B04, 1
B04, Trade, 4314935.693, 95, B04, S01, 1
B04, Trade, 4314944.593, 95, S01, B04, 1
B04, Trade, 4314955.793, 95, S03, B04, 1
B04, Trade, 4314972.343, 94, S01, B04, 1
B04, Trade, 4314975.943, 94, S00, B04, 1
B04, Trade, 4315273.593, 92, B04, S02, 1
B04, Trade, 4315347.643, 95, B04, S02, 1
B04, Trade, 4315623.593, 90, B04, S02, 1
B04, Trade, 4315627.043, 87, B04, S02, 1
B04, Trade, 4315638.993, 95, S03, B04, 1
B04, Trade, 4315675.043, 95, S03, B04, 1
B04, Trade, 4315683.843, 94, B04, S00, 1
B04, Trade, 4315690.543, 95, S03, B04, 1
B04, Trade, 4315826.043, 95, B04, S02, 1
B04, Trade, 4315878.543, 95, B04, S02, 1
B04, Trade, 4316423.293, 95, B04, S02, 1
B04, Trade, 4316628.643, 87, B04, S02, 1
B04, Trade, 4316782.643, 94, B04, S02, 1
B04, Trade, 4316877.543, 94, B04, S02, 1
B04, Trade, 4317154.243, 95, S03, B04, 1
B04, Trade, 4317176.493, 94, B04, S02, 1
B04, Trade, 4317430.443, 94, B04, S02, 1
B04, Trade, 4317454.793, 93, B04, S02, 1
B04, Trade, 4317472.343, 95, B04, S02, 1
B04, Trade, 4317862.243, 93, B04, S02, 1
B04, Trade, 4317863.893, 94, B04, S01, 1
B04, Trade, 4317875.643, 95, B04, S02, 1
B04, Trade, 4317969.793, 93, B04, S02, 1
B04, Trade, 4317981.293, 94, S00, B04, 1
B04, Trade, 4318112.743, 94, B04, S01, 1
B04, Trade, 4318115.393, 94, B04, S01, 1
B04, Trade, 4318232.043, 95, S00, B04, 1
B04, Trade, 4318350.393, 87, B04, S02, 1
B04, Trade, 4318519.743, 95, B04, S02, 1
B04, Trade, 4318547.393, 94, B04, S02, 1
B04, Trade, 4318670.143, 93, B04, S02, 1
B04, Trade, 4318891.093, 93, B04, S02, 1
B04, Trade, 4319175.493, 95, B04, S00, 1
B04, Trade, 4319188.843, 91, B04, S02, 1
B04, Trade, 4319389.943, 95, B04, S02, 1
B04, Trade, 4319420.793, 94, S00, B04, 1
B04, Trade, 4319435.043, 92, S03, B04, 1
B04, Trade, 4319438.093, 92, S03, B04, 1
B05, 100
B05, Trade, 4318229.393, 94, B05, S02, 1
B05, Trade, 4318238.443, 99, B05, S03, 1
B05, Trade, 4318240.693, 98, B05, S02, 1
B05, Trade, 4318253.293, 99, B05, S02, 1
B05, Trade, 4318279.993, 96, B05, S02, 1
B05, Trade, 4318288.793, 96, B05, S02, 1
B05, Trade, 4318299.393, 102, B05, S02, 1
B05, Trade, 4318315.043, 101, B05, S02, 1
B05, Trade, 4318355.793, 98, B05, S02, 1
B05, Trade, 4318368.443, 99, B05, S02, 1
B05, Trade, 4318374.593, 102, B05, S04, 1
B05, Trade, 4318390.943, 103, B05, S02, 1
B05, Trade, 4318403.793, 101, B05, S02, 1
B05, Trade, 4318425.943, 102, B05, S02, 1
B05, Trade, 4318431.543, 101, S04, B05, 1
B05, Trade, 4318463.843, 100, B05, S02, 1
B05, Trade, 4318484.793, 97, B05, S02, 1
B05, Trade, 4318504.443, 97, B05, S04, 1
B05, Trade, 4318526.643, 95, B05, S02, 1
B05, Trade, 4318564.043, 102, B05, S02, 1
B05, Trade, 4318585.143, 103, B05, S02, 1
B05, Trade, 4318602.793, 101, B05, S00, 1
B05, Trade, 4318625.743, 99, B05, S04, 1
B05, Trade, 4318634.793, 97, B05, S02, 1
B05, Trade, 4318657.993, 101, B05, S01, 1
B05, Trade, 4318663.143, 100, B05, S02, 1
B05, Trade, 4318666.893, 103, B05, S01, 1
B05, Trade, 4318695.443, 100, B05, S02, 1
B05, Trade, 4318700.293, 99, B05, S02, 1
B05, Trade, 4318709.493, 98, B05, S02, 1
B05, Trade, 4318739.093, 98, B05, S01, 1
B05, Trade, 4318758.893, 97, B05, S02, 1
B05, Trade, 4318767.043, 96, B05, S04, 1
B05, Trade, 4318821.793, 96, B05, S00, 1
B05, Trade, 4318828.343, 97, S01, B05, 1
B05, Trade, 4318830.943, 97, B05, S04, 1
B05, Trade, 4318850.943, 97, B05, S02, 1
B05, Trade, 4318875.293, 95, B05, S02, 1
B05, Trade, 4318904.943, 99, B05, S01, 1
B05, Trade, 4318913.693, 95, B05, S02, 1
B05, Trade, 4318930.893, 95, B05, S02, 1
B05, Trade, 4318935.743, 101, S01, B05, 1
B05, Trade, 4318938.293, 97, S00, B05, 1
B05, Trade, 4318944.993, 97, B05, S00, 1
B05, Trade, 4318969.693, 101, B05, S02, 1
B05, Trade, 4318974.043, 100, B05, S03, 1
B05, Trade, 4319000.643, 103, B05, S04, 1
B05, Trade, 4319025.493, 102, B05, S00, 1
B05, Trade, 4319064.643, 100, B05, S02, 1
B05, Trade, 4319070.193, 100, B05, S02, 1
B05, Trade, 4319094.493, 98, B05, S02, 1
B05, Trade, 4319114.393, 95, B05, S02, 1
B05, Trade, 4319153.843, 95, B05, S02, 1
B05, Trade, 4319187.493, 98, B05, S03, 1
B05, Trade, 4319193.393, 100, B05, S02, 1
B05, Trade, 4319201.743, 103, B05, S04, 1
B05, Trade, 4319213.693, 103, B05, S02, 1
B05, Trade, 4319228.243, 102, B05, S04, 1
B05, Trade, 4319245.443, 102, B05, S02, 1
B05, Trade, 4319267.343, 99, B05, S02, 1
B05, Trade, 4319277.343, 98, B05, S04, 1
B05, Trade, 4319302.643, 98, B05, S02, 1
B05, Trade, 4319317.043, 97, B05, S02, 1
B05, Trade, 4319319.793, 98, B05, S04, 1
B05, Trade, 4319354.893, 97, B05, S02, 1
B05, Trade, 4319397.143, 94, B05, S02, 1
B05, Trade, 4319432.943, 90, B05, S02, 1
B05, Trade, 4319442.843, 90, B05, S02, 1
B05, Trade, 4319453.743, 101, B05, S04, 1
B05, Trade, 4319454.843, 101, B05, S03, 1
B05, Trade, 4319459.343, 99, B05, S01, 1
B05, Trade, 4319462.743, 98, B05, S01, 1
B05, Trade, 4319470.043, 103, B05, S02, 1
B05, Trade, 4319526.093, 101, B05, S02, 1
B05, Trade, 4319556.593, 99, B05, S02, 1
B05, Trade, 4319563.643, 98, B05, S02, 1
B05, Trade, 4319602.943, 100, B05, S04, 1
B05, Trade, 4319619.993, 98, B05, S02, 1
B05, Trade, 4319634.393, 97, B05, S02, 1
B05, Trade, 4319638.843, 96, B05, S00, 1
B05, Trade, 4319644.393, 97, B05, S03, 1
B05, Trade, 4319652.243, 102, B05, S01, 1
B05, Trade, 4319692.343, 103, B05, S02, 1
B05, Trade, 4319694.593, 101, B05, S00, 1
B05, Trade, 4319711.943, 103, B05, S02, 1
B05, Trade, 4319750.343, 103, B05, S04, 1
B05, Trade, 4319758.643, 101, B05, S04, 1
B05, Trade, 4319795.643, 101, B05, S04, 1
B05, Trade, 4319800.093, 100, B05, S02, 1
B05, Trade, 4319830.943, 98, B05, S02, 1
B05, Trade, 4319857.093, 98, B05, S00, 1
B05, Trade, 4319864.143, 101, B05, S02, 1
B05, Trade, 4319873.543, 100, B05, S02, 1
B05, Trade, 4319879.343, 97, S01, B05, 1
B05, Trade, 4319897.493, 102, B05, S04, 1
B05, Trade, 4319946.293, 103, B05, S02, 1
B05, Trade, 4319948.793, 97, S00, B05, 1
B05, Trade, 4319965.543, 102, B05, S02, 1
B05, Trade, 4319968.193, 101, B05, S02, 1
B05, Trade, 4319982.593, 101, B05, S02, 1
B06, 100
B06, Trade, 4319442.993, 91, S00, B06, 1
B06, Trade, 4319448.393, 99, S00, B06, 1
B06, Trade, 4319451.843, 106, B06, S00, 1
B06, Trade, 4319460.493, 106, S04, B06, 1
B06, Trade, 4319463.593, 113, B06, S00, 1
B06, Trade, 4319468.093, 110, S01, B06, 1
B06, Trade, 4319475.343, 109, S03, B06, 1
B06, Trade, 4319484.443, 108, S03, B06, 1
B06, Trade, 4319493.143, 108, S00, B06, 1
B06, Trade, 4319498.943, 106, B06, S05, 1
B06, Trade, 4319503.343, 107, S00, B06, 1
B06, Trade, 4319508.193, 106, S00, B06, 1
B06, Trade, 4319511.943, 106, S01, B06, 1
B06, Trade, 4319521.393, 105, S03, B06, 1
B06, Trade, 4319524.043, 105, S00, B06, 1
B06, Trade, 4319530.743, 105, S01, B06, 1
B06, Trade, 4319531.993, 105, S00, B06, 1
B06, Trade, 4319542.193, 105, S01, B06, 1
B06, Trade, 4319543.943, 105, S01, B06, 1
B06, Trade, 4319550.343, 102, S00, B06, 1
B06, Trade, 4319558.543, 101, S00, B06, 1
B06, Trade, 4319568.993, 101, S01, B06, 1
B06, Trade, 4319575.893, 101, S01, B06, 1
B06, Trade, 4319582.643, 102, S00, B06, 1
B06, Trade, 4319585.893, 113, S06, B06, 1
B06, Trade, 4319592.143, 104, B06, S04, 1
B06, Trade, 4319597.493, 104, S00, B06, 1
B06, Trade, 4319598.293, 104, S03, B06, 1
B06, Trade, 4319608.643, 104, S02, B06, 1
B06, Trade, 4319611.993, 102, S03, B06, 1
B06, Trade, 4319615.293, 101, S00, B06, 1
B06, Trade, 4319625.243, 99, S03, B06, 1
B06, Trade, 4319634.143, 98, S03, B06, 1
B06, Trade, 4319638.293, 97, S03, B06, 1
B06, Trade, 4319639.993, 102, S04, B06, 1
B06, Trade, 4319649.443, 98, S01, B06, 1
B06, Trade, 4319651.043, 97, S00, B06, 1
B06, Trade, 4319660.643, 102, B06, S00, 1
B06, Trade, 4319662.693, 110, B06, S01, 1
B06, Trade, 4319669.243, 107, S03, B06, 1
B06, Trade, 4319674.193, 108, S01, B06, 1
B06, Trade, 4319675.093, 108, S03, B06, 1
B06, Trade, 4319691.643, 106, S00, B06, 1
B06, Trade, 4319699.143, 103, S03, B06, 1
B06, Trade, 4319705.293, 108, S05, B06, 1
B06, Trade, 4319708.393, 104, S00, B06, 1
B06, Trade, 4319716.693, 104, S03, B06, 1
B06, Trade, 4319719.343, 105, S00, B06, 1
B06, Trade, 4319722.143, 105, S03, B06, 1
B06, Trade, 4319728.943, 105, S00, B06, 1
B06, Trade, 4319733.443, 105, S03, B06, 1
B06, Trade, 4319739.593, 106, S00, B06, 1
B06, Trade, 4319742.543, 107, S00, B06, 1
B06, Trade, 4319749.793, 107, S01, B06, 1
B06, Trade, 4319752.293, 107, S03, B06, 1
B06, Trade, 4319761.443, 104, B06, S02, 1
B06, Trade, 4319762.443, 106, S03, B06, 1
B06, Trade, 4319769.993, 105, S05, B06, 1
B06, Trade, 4319775.793, 105, S03, B06, 1
B06, Trade, 4319780.493, 104, S00, B06, 1
B06, Trade, 4319790.043, 104, S03, B06, 1
B06, Trade, 4319791.993, 104, S00, B06, 1
B06, Trade, 4319803.593, 104, S03, B06, 1
B06, Trade, 4319810.893, 103, S01, B06, 1
B06, Trade, 4319814.843, 102, S03, B06, 1
B06, Trade, 4319819.493, 102, S00, B06, 1
B06, Trade, 4319827.843, 101, S01, B06, 1
B06, Trade, 4319829.593, 101, S03, B06, 1
B06, Trade, 4319834.293, 101, S03, B06, 1
B06, Trade, 4319842.093, 101, S03, B06, 1
B06, Trade, 4319845.093, 101, S03, B06, 1
B06, Trade, 4319848.643, 101, S01, B06, 1
B06, Trade, 4319858.793, 99, S00, B06, 1
B06, Trade, 4319860.393, 113, S06, B06, 1
B06, Trade, 4319868.443, 103, S02, B06, 1
B06, Trade, 4319868.943, 103, S03, B06, 1
B06, Trade, 4319875.393, 98, S00, B06, 1
B06, Trade, 4319880.293, 97, S03, B06, 1
B06, Trade, 4319889.643, 96, S00, B06, 1
B06, Trade, 4319892.593, 103, B06, S00, 1
B06, Trade, 4319899.143, 111, B06, S01, 1
B06, Trade, 4319903.993, 113, B06, S02, 1
B06, Trade, 4319910.693, 111, B06, S04, 1
B06, Trade, 4319918.943, 109, S03, B06, 1
B06, Trade, 4319921.593, 109, S01, B06, 1
B06, Trade, 4319926.993, 106, B06, S02, 1
B06, Trade, 4319930.693, 107, S03, B06, 1
B06, Trade, 4319937.943, 107, S05, B06, 1
B06, Trade, 4319943.143, 107, S03, B06, 1
B06, Trade, 4319950.543, 105, S04, B06, 1
B06, Trade, 4319953.643, 107, S05, B06, 1
B06, Trade, 4319959.143, 104, S03, B06, 1
B06, Trade, 4319964.143, 104, S01, B06, 1
B06, Trade, 4319967.493, 104, S03, B06, 1
B06, Trade, 4319973.593, 104, S01, B06, 1
B06, Trade, 4319982.143, 103, S03, B06, 1
B06, Trade, 4319986.593, 102, S03, B06, 1
B06, Trade, 4319987.293, 101, S01, B06, 1
B06, Trade, 4319992.443, 101, S00, B06, 1
B06, Trade, 4319998.693, 104, S01, B06, 1
B07, 100
B07, Trade, 4318586.643, 104, B07, S05, 1
B07, Trade, 4318596.293, 102, B07, S02, 1
B07, Trade, 4318609.893, 100, B07, S02, 1
B07, Trade, 4318629.143, 98, B07, S02, 1
B07, Trade, 4318645.193, 98, B07, S02, 1
B07, Trade, 4318654.193, 101, B07, S01, 1
B07, Trade, 4318659.943, 101, S01, B07, 1
B07, Trade, 4318669.243, 104, B07, S02, 1
B07, Trade, 4318674.143, 104, B07, S03, 1
B07, Trade, 4318679.143, 103, B07, S02, 1
B07, Trade, 4318686.043, 102, B07, S02, 1
B07, Trade, 4318721.943, 98, B07, S02, 1
B07, Trade, 4318733.943, 98, B07, S02, 1
B07, Trade, 4318741.043, 97, B07, S02, 1
B07, Trade, 4318762.743, 96, B07, S02, 1
B07, Trade, 4318774.143, 95, B07, S02, 1
B07, Trade, 4318814.993, 96, B07, S02, 1
B07, Trade, 4318828.543, 96, B07, S00, 1
B07, Trade, 4318833.693, 100, S00, B07, 1
B07, Trade, 4318847.043, 98, B07, S04, 1
B07, Trade, 4318882.893, 94, B07, S02, 1
B07, Trade, 4318903.843, 99, B07, S03, 1
B07, Trade, 4318908.143, 97, S03, B07, 1
B07, Trade, 4318935.193, 102, B07, S03, 1
B07, Trade, 4318944.093, 97, B07, S02, 1
B07, Trade, 4318965.793, 96, B07, S04, 1
B07, Trade, 4318976.993, 107, B07, S05, 1
B07, Trade, 4318985.543, 107, B07, S05, 1
B07, Trade, 4318990.943, 105, B07, S04, 1
B07, Trade, 4318996.943, 104, B07, S02, 1
B07, Trade, 4319030.143, 104, B07, S03, 1
B07, Trade, 4319036.593, 103, B07, S02, 1
B07, Trade, 4319045.743, 101, B07, S02, 1
B07, Trade, 4319058.043, 102, B07, S02, 1
B07, Trade, 4319063.743, 101, B07, S02, 1
B07, Trade, 4319129.193, 94, B07, S02, 1
B07, Trade, 4319139.293, 97, B07, S02, 1
B07, Trade, 4319151.343, 96, B07, S02, 1
B07, Trade, 4319162.743, 94, B07, S02, 1
B07, Trade, 4319186.193, 94, B07, S00, 1
B07, Trade, 4319192.143, 101, B07, S03, 1
B07, Trade, 4319198.493, 99, B07, S02, 1
B07, Trade, 4319207.143, 103, B07, S04, 1
B07, Trade, 4319219.093, 103, B07, S02, 1
B07, Trade, 4319231.343, 103, B07, S02, 1
B07, Trade, 4319259.843, 100, B07, S02, 1
B07, Trade, 4319316.143, 98, B07, S02, 1
B07, Trade, 4319326.193, 97, B07, S02, 1
B07, Trade, 4319355.743, 96, B07, S02, 1
B07, Trade, 4319361.943, 95, B07, S02, 1
B07, Trade, 4319375.293, 96, B07, S00, 1
B07, Trade, 4319406.893, 94, B07, S02, 1
B07, Trade, 4319424.743, 90, B07, S02, 1
B07, Trade, 4319431.043, 90, B07, S02, 1
B07, Trade, 4319448.043, 100, B07, S01, 1
B07, Trade, 4319456.943, 101, S03, B07, 1
