B00, 0
B01, 1
B01, Trade, 1360064.151, 64, S00, B01, 1
B02, 100
B02, Trade, 3744758.095, 77, B02, S01, 1
B02, Trade, 3747443.195, 77, B02, S01, 1
B02, Trade, 3748269.145, 70, B02, S01, 1
B02, Trade, 3750313.245, 77, B02, S01, 1
B02, Trade, 3751075.645, 77, B02, S01, 1
B02, Trade, 3751077.045, 75, B02, S01, 1
B02, Trade, 3751188.195, 77, B02, S01, 1
B02, Trade, 3809529.595, 76, B02, S01, 1
B02, Trade, 3814065.345, 77, B02, S01, 1
B02, Trade, 3815349.845, 77, B02, S01, 1
B02, Trade, 3815766.545, 77, B02, S01, 1
B02, Trade, 3816360.195, 77, B02, S01, 1
B02, Trade, 3816943.995, 74, B02, S01, 1
B02, Trade, 3818507.495, 76, B02, S01, 1
B02, Trade, 3819565.645, 77, B02, S01, 1
B02, Trade, 3819570.695, 77, B02, S01, 1
B02, Trade, 3819742.745, 76, B02, S01, 1
B02, Trade, 3821290.345, 76, B02, S01, 1
B02, Trade, 3835000.995, 75, S01, B02, 1
B02, Trade, 3835759.945, 77, B02, S01, 1
B02, Trade, 3836853.845, 77, B02, S01, 1
B02, Trade, 3846190.195, 77, B02, S01, 1
B02, Trade, 3846203.495, 77, B02, S01, 1
B02, Trade, 3846712.045, 77, B02, S01, 1
B02, Trade, 3851617.395, 77, B02, S01, 1
B02, Trade, 3859996.645, 77, B02, S01, 1
B02, Trade, 3860235.645, 77, B02, S01, 1
B02, Trade, 3860405.745, 77, B02, S01, 1
B02, Trade, 3863077.395, 74, S01, B02, 1
B02, Trade, 3863448.495, 76, B02, S01, 1
B02, Trade, 3875574.395, 77, B02, S01, 1
B02, Trade, 3881809.445, 77, B02, S01, 1
B02, Trade, 3882811.595, 68, B02, S01, 1
B02, Trade, 3885654.695, 77, B02, S01, 1
B02, Trade, 3903900.695, 76, B02, S01, 1
B02, Trade, 3909216.095, 77, B02, S01, 1
B02, Trade, 3928068.295, 77, B02, S01, 1
B02, Trade, 3930232.395, 77, B02, S01, 1
B02, Trade, 3955621.294, 77, B02, S01, 1
B02, Trade, 3989762.844, 76, B02, S01, 1
B02, Trade, 3992128.994, 77, B02, S01, 1
B02, Trade, 3993203.794, 76, B02, S01, 1
B02, Trade, 3999407.794, 77, B02, S01, 1
B02, Trade, 4001438.494, 77, B02, S01, 1
B02, Trade, 4003284.894, 77, B02, S01, 1
B02, Trade, 4003394.094, 77, B02, S01, 1
B02, Trade, 4003882.244, 77, B02, S01, 1
B02, Trade, 4004057.394, 77, B02, S01, 1
B02, Trade, 4010339.294, 77, B02, S01, 1
B02, Trade, 4014745.344, 77, B02, S01, 1
B02, Trade, 4016742.394, 77, B02, S01, 1
B02, Trade, 4017503.594, 77, B02, S01, 1
B02, Trade, 4022171.894, 77, B02, S01, 1
B02, Trade, 4022334.194, 77, B02, S01, 1
B02, Trade, 4023252.494, 77, B02, S01, 1
B02, Trade, 4025946.044, 77, B02, S01, 1
B02, Trade, 4026053.744, 77, B02, S01, 1
B02, Trade, 4032703.344, 77, B02, S01, 1
B02, Trade, 4032965.544, 77, B02, S01, 1
B02, Trade, 4034162.244, 77, B02, S01, 1
B02, Trade, 4034560.344, 77, B02, S01, 1
B02, Trade, 4049079.044, 77, B02, S01, 1
B02, Trade, 4052728.094, 77, B02, S01, 1
B02, Trade, 4059547.394, 77, B02, S01, 1
B02, Trade, 4065730.444, 77, B02, S01, 1
B02, Trade, 4096831.544, 77, B02, S01, 1
B02, Trade, 4097357.944, 77, B02, S01, 1
B02, Trade, 4098037.944, 77, B02, S01, 1
B02, Trade, 4099492.794, 76, B02, S01, 1
B02, Trade, 4103845.344, 76, B02, S01, 1
B02, Trade, 4105156.194, 77, B02, S01, 1
B02, Trade, 4105195.544, 77, B02, S01, 1
B02, Trade, 4107642.444, 77, B02, S01, 1
B02, Trade, 4128467.244, 77, B02, S01, 1
B02, Trade, 4158271.694, 77, B02, S01, 1
B02, Trade, 4159302.044, 77, B02, S01, 1
B02, Trade, 4161619.694, 77, B02, S01, 1
B02, Trade, 4162418.094, 77, B02, S01, 1
B02, Trade, 4162539.744, 77, B02, S01, 1
B02, Trade, 4163424.294, 68, S01, B02, 1
B02, Trade, 4164023.844, 77, S00, B02, 1
B02, Trade, 4165972.344, 77, B02, S01, 1
B02, Trade, 4166210.444, 77, B02, S01, 1
B02, Trade, 4168378.194, 77, B02, S01, 1
B02, Trade, 4168767.894, 75, B02, S01, 1
B02, Trade, 4177711.294, 77, B02, S01, 1
B02, Trade, 4179995.994, 77, B02, S01, 1
B02, Trade, 4201384.844, 76, B02, S01, 1
B02, Trade, 4204590.544, 76, B02, S01, 1
B02, Trade, 4210163.344, 77, B02, S01, 1
B02, Trade, 4216447.443, 77, B02, S01, 1
B02, Trade, 4218207.093, 76, B02, S01, 1
B02, Trade, 4235868.193, 77, B02, S01, 1
B02, Trade, 4256801.093, 77, B02, S01, 1
B02, Trade, 4259537.843, 77, B02, S01, 1
B02, Trade, 4261163.893, 76, B02, S01, 1
B02, Trade, 4263519.793, 77, B02, S01, 1
B02, Trade, 4265979.043, 76, B02, S01, 1
B02, Trade, 4305970.493, 76, B02, S01, 1
B02, Trade, 4312333.393, 76, B02, S01, 1
B03, 100
B03, Trade, 4312008.743, 86, B03, S01, 1
B03, Trade, 4312015.993, 86, B03, S01, 1
B03, Trade, 4312023.793, 86, B03, S00, 1
B03, Trade, 4312030.943, 86, B03, S02, 1
B03, Trade, 4312170.393, 86, S03, B03, 1
B03, Trade, 4312336.143, 85, B03, S01, 1
B03, Trade, 4312348.193, 86, B03, S01, 1
B03, Trade, 4312444.543, 86, B03, S01, 1
B03, Trade, 4312464.443, 86, B03, S01, 1
B03, Trade, 4312467.393, 86, B03, S01, 1
B03, Trade, 4312473.993, 86, B03, S03, 1
B03, Trade, 4312554.193, 86, B03, S01, 1
B03, Trade, 4312577.343, 86, B03, S01, 1
B03, Trade, 4312583.843, 86, B03, S01, 1
B03, Trade, 4312588.543, 86, B03, S01, 1
B03, Trade, 4312595.443, 86, B03, S01, 1
B03, Trade, 4312597.293, 86, B03, S01, 1
B03, Trade, 4312608.743, 86, B03, S01, 1
B03, Trade, 4312616.543, 86, B03, S01, 1
B03, Trade, 4312621.243, 86, B03, S01, 1
B03, Trade, 4312628.093, 86, B03, S00, 1
B03, Trade, 4312633.043, 86, B03, S03, 1
B03, Trade, 4312634.043, 86, S00, B03, 1
B03, Trade, 4312653.043, 86, B03, S01, 1
B03, Trade, 4312666.293, 86, B03, S01, 1
B03, Trade, 4312672.443, 86, B03, S01, 1
B03, Trade, 4312676.943, 86, S03, B03, 1
B03, Trade, 4312680.193, 86, S03, B03, 1
B03, Trade, 4312688.643, 86, S02, B03, 1
B03, Trade, 4312693.043, 85, B03, S01, 1
B03, Trade, 4312706.793, 85, S02, B03, 1
B03, Trade, 4312717.043, 84, B03, S01, 1
B03, Trade, 4312723.893, 85, S02, B03, 1
B03, Trade, 4312728.193, 84, B03, S01, 1
B03, Trade, 4312747.493, 86, B03, S00, 1
B03, Trade, 4312751.493, 86, S00, B03, 1
B03, Trade, 4312781.043, 86, B03, S01, 1
B03, Trade, 4312801.043, 86, B03, S01, 1
B03, Trade, 4312850.243, 86, B03, S01, 1
B03, Trade, 4312853.043, 86, S02, B03, 1
B03, Trade, 4313621.643, 86, B03, S00, 1
B03, Trade, 4313945.143, 86, B03, S01, 1
B03, Trade, 4313953.493, 86, B03, S01, 1
B03, Trade, 4314147.893, 86, B03, S00, 1
B03, Trade, 4314168.293, 86, S02, B03, 1
B03, Trade, 4314461.093, 86, B03, S00, 1
B03, Trade, 4315591.243, 86, B03, S01, 1
B03, Trade, 4315603.443, 85, B03, S01, 1
B03, Trade, 4315604.043, 86, B03, S00, 1
B03, Trade, 4315616.643, 86, B03, S01, 1
B03, Trade, 4315624.893, 86, B03, S02, 1
B03, Trade, 4315933.293, 86, S00, B03, 1
B03, Trade, 4315937.693, 86, B03, S01, 1
B03, Trade, 4315943.443, 86, S00, B03, 1
B03, Trade, 4315950.893, 86, S00, B03, 1
B03, Trade, 4315959.593, 86, B03, S00, 1
B03, Trade, 4315983.093, 86, B03, S00, 1
B03, Trade, 4316329.443, 86, B03, S00, 1
B03, Trade, 4316335.793, 86, B03, S01, 1
B03, Trade, 4316361.793, 86, S03, B03, 1
B03, Trade, 4316368.293, 86, B03, S02, 1
B03, Trade, 4316372.493, 86, S00, B03, 1
B03, Trade, 4316376.093, 86, S03, B03, 1
B03, Trade, 4316383.943, 85, B03, S01, 1
B03, Trade, 4316389.893, 86, S03, B03, 1
B03, Trade, 4316396.593, 86, S03, B03, 1
B03, Trade, 4316404.393, 86, B03, S01, 1
B03, Trade, 4316410.143, 85, S02, B03, 1
B03, Trade, 4316415.243, 86, S03, B03, 1
B03, Trade, 4316905.343, 86, B03, S01, 1
B03, Trade, 4316912.143, 86, B03, S01, 1
B03, Trade, 4316924.893, 86, S03, B03, 1
B03, Trade, 4316930.243, 86, S03, B03, 1
B03, Trade, 4317243.443, 86, B03, S01, 1
B03, Trade, 4317254.393, 86, B03, S02, 1
B03, Trade, 4317261.543, 86, S01, B03, 1
B03, Trade, 4317267.793, 86, B03, S02, 1
B03, Trade, 4317546.193, 86, B03, S01, 1
B03, Trade, 4318113.343, 86, B03, S00, 1
B03, Trade, 4318119.193, 86, S02, B03, 1
B03, Trade, 4318132.193, 86, S03, B03, 1
B03, Trade, 4318899.943, 86, B03, S01, 1
B03, Trade, 4319072.193, 86, B03, S00, 1
B03, Trade, 4319077.343, 86, B03, S00, 1
B03, Trade, 4319084.343, 86, B03, S01, 1
B03, Trade, 4319091.943, 86, B03, S01, 1
B03, Trade, 4319097.793, 86, S02, B03, 1
B03, Trade, 4319103.793, 85, S02, B03, 1
B03, Trade, 4319109.743, 86, B03, S01, 1
B03, Trade, 4319111.843, 86, S03, B03, 1
B03, Trade, 4319116.293, 86, B03, S03, 1
B03, Trade, 4319123.043, 86, B03, S03, 1
B03, Trade, 4319127.893, 86, B03, S00, 1
B03, Trade, 4319133.693, 86, S03, B03, 1
B03, Trade, 4319136.543, 86, S02, B03, 1
B03, Trade, 4319517.193, 86, S01, B03, 1
B03, Trade, 4319523.243, 86, S00, B03, 1
B03, Trade, 4319530.593, 86, S02, B03, 1
B03, Trade, 4319534.693, 85, B03, S01, 1
B03, Trade, 4319540.543, 85, S00, B03, 1
B04, 100
B04, Trade, 4317516.593, 90, B04, S00, 1
B04, Trade, 4317524.293, 89, B04, S01, 1
B04, Trade, 4317577.643, 94, B04, S01, 1
B04, Trade, 4317596.443, 92, B04, S02, 1
B04, Trade, 4317611.993, 90, B04, S01, 1
B04, Trade, 4317647.493, 90, B04, S01, 1
B04, Trade, 4317667.343, 90, B04, S01, 1
B04, Trade, 4317685.843, 94, B04, S03, 1
B04, Trade, 4317687.943, 93, B04, S02, 1
B04, Trade, 4317777.843, 94, B04, S01, 1
B04, Trade, 4317793.343, 92, B04, S01, 1
B04, Trade, 4317817.443, 92, S00, B04, 1
B04, Trade, 4317818.643, 92, S03, B04, 1
B04, Trade, 4317851.693, 94, B04, S01, 1
B04, Trade, 4317856.193, 93, B04, S01, 1
B04, Trade, 4317870.743, 91, B04, S01, 1
B04, Trade, 4317877.893, 92, B04, S02, 1
B04, Trade, 4317933.743, 91, S01, B04, 1
B04, Trade, 4317939.893, 94, B04, S01, 1
B04, Trade, 4317963.443, 94, B04, S01, 1
B04, Trade, 4317985.593, 90, B04, S02, 1
B04, Trade, 4318003.393, 94, B04, S02, 1
B04, Trade, 4318010.993, 93, B04, S00, 1
B04, Trade, 4318065.193, 88, B04, S02, 1
B04, Trade, 4318086.243, 86, B04, S01, 1
B04, Trade, 4318104.043, 86, B04, S01, 1
B04, Trade, 4318139.843, 94, B04, S01, 1
B04, Trade, 4318220.593, 92, S03, B04, 1
B04, Trade, 4318251.293, 89, B04, S03, 1
B04, Trade, 4318291.343, 94, B04, S01, 1
B04, Trade, 4318294.693, 94, B04, S01, 1
B04, Trade, 4318301.693, 90, B04, S02, 1
B04, Trade, 4318307.143, 93, S01, B04, 1
B04, Trade, 4318427.143, 94, B04, S02, 1
B04, Trade, 4318463.343, 94, B04, S03, 1
B04, Trade, 4318532.643, 93, B04, S02, 1
B04, Trade, 4318537.093, 92, S00, B04, 1
