B00, 0
B01, 2
B01, Trade, 2516749.150, 60, S00, B01, 1
B01, Trade, 2880877.898, 61, S00, B01, 1
B02, 100
B02, Trade, 4214615.993, 77, B02, S01, 1
B02, Trade, 4214794.693, 77, B02, S01, 1
B02, Trade, 4214948.743, 77, B02, S01, 1
B02, Trade, 4215306.993, 76, B02, S01, 1
B02, Trade, 4215338.443, 74, B02, S01, 1
B02, Trade, 4215491.593, 77, B02, S01, 1
B02, Trade, 4215804.843, 75, B02, S01, 1
B02, Trade, 4215976.243, 77, B02, S01, 1
B02, Trade, 4216813.243, 77, B02, S01, 1
B02, Trade, 4216971.093, 77, B02, S01, 1
B02, Trade, 4217277.093, 77, B02, S01, 1
B02, Trade, 4218070.993, 75, B02, S01, 1
B02, Trade, 4218609.193, 76, B02, S01, 1
B02, Trade, 4219289.743, 77, B02, S01, 1
B02, Trade, 4219900.193, 76, B02, S01, 1
B02, Trade, 4221767.893, 76, B02, S01, 1
B02, Trade, 4221954.593, 77, B02, S01, 1
B02, Trade, 4222251.693, 77, B02, S01, 1
B02, Trade, 4222595.443, 76, B02, S01, 1
B02, Trade, 4226481.943, 76, B02, S01, 1
B02, Trade, 4227488.043, 76, B02, S01, 1
B02, Trade, 4231198.493, 76, B02, S01, 1
B02, Trade, 4232341.993, 76, B02, S01, 1
B02, Trade, 4235323.993, 77, B02, S01, 1
B02, Trade, 4236415.143, 76, B02, S01, 1
B02, Trade, 4238250.143, 77, B02, S01, 1
B02, Trade, 4238399.043, 77, B02, S01, 1
B02, Trade, 4238877.843, 73, B02, S01, 1
B02, Trade, 4241014.843, 77, B02, S01, 1
B02, Trade, 4242443.693, 77, B02, S01, 1
B02, Trade, 4245447.793, 77, B02, S01, 1
B02, Trade, 4245822.843, 77, B02, S01, 1
B02, Trade, 4247217.443, 77, B02, S01, 1
B02, Trade, 4248168.843, 76, B02, S01, 1
B02, Trade, 4248793.443, 76, B02, S01, 1
B02, Trade, 4249065.843, 77, B02, S01, 1
B02, Trade, 4250723.643, 77, B02, S01, 1
B02, Trade, 4250815.243, 77, B02, S01, 1
B02, Trade, 4251382.993, 76, B02, S01, 1
B02, Trade, 4251505.793, 77, B02, S01, 1
B02, Trade, 4251583.993, 77, B02, S01, 1
B02, Trade, 4251837.043, 77, B02, S01, 1
B02, Trade, 4251879.543, 77, B02, S01, 1
B02, Trade, 4251885.393, 76, B02, S01, 1
B02, Trade, 4252311.293, 77, B02, S01, 1
B02, Trade, 4252329.393, 77, B02, S01, 1
B02, Trade, 4252609.043, 77, B02, S01, 1
B02, Trade, 4252829.893, 77, B02, S01, 1
B02, Trade, 4252928.093, 77, B02, S01, 1
B02, Trade, 4253593.943, 74, B02, S01, 1
B02, Trade, 4253974.243, 77, B02, S01, 1
B02, Trade, 4254524.493, 76, B02, S01, 1
B02, Trade, 4262984.743, 77, B02, S01, 1
B02, Trade, 4263228.693, 77, B02, S01, 1
B02, Trade, 4263673.543, 77, B02, S01, 1
B02, Trade, 4263952.343, 77, B02, S01, 1
B02, Trade, 4264841.243, 77, B02, S01, 1
B02, Trade, 4265139.393, 77, B02, S01, 1
B02, Trade, 4265492.643, 77, B02, S01, 1
B02, Trade, 4265675.243, 77, B02, S01, 1
B02, Trade, 4265756.743, 77, B02, S01, 1
B02, Trade, 4266688.443, 77, B02, S01, 1
B02, Trade, 4266754.993, 77, B02, S01, 1
B02, Trade, 4267265.043, 77, B02, S01, 1
B02, Trade, 4267339.143, 77, B02, S01, 1
B02, Trade, 4267930.443, 77, B02, S01, 1
B02, Trade, 4268500.093, 77, B02, S01, 1
B02, Trade, 4268935.493, 77, B02, S01, 1
B02, Trade, 4270786.543, 77, B02, S01, 1
B02, Trade, 4272199.543, 77, B02, S01, 1
B02, Trade, 4273450.993, 77, B02, S01, 1
B02, Trade, 4277085.793, 77, B02, S01, 1
B02, Trade, 4279726.993, 77, B02, S01, 1
B02, Trade, 4280406.493, 77, B02, S01, 1
B02, Trade, 4281386.993, 77, B02, S01, 1
B02, Trade, 4282845.143, 77, B02, S01, 1
B02, Trade, 4284810.793, 76, B02, S01, 1
B02, Trade, 4285486.293, 77, B02, S01, 1
B02, Trade, 4285622.293, 76, B02, S01, 1
B02, Trade, 4286173.343, 76, B02, S01, 1
B02, Trade, 4291383.593, 77, B02, S01, 1
B02, Trade, 4294951.143, 77, B02, S01, 1
B02, Trade, 4295543.143, 77, B02, S01, 1
B02, Trade, 4295578.493, 77, B02, S01, 1
B02, Trade, 4298295.043, 70, S01, B02, 1
B02, Trade, 4306368.243, 77, B02, S01, 1
B02, Trade, 4306641.993, 77, B02, S01, 1
B02, Trade, 4306699.493, 77, B02, S01, 1
B02, Trade, 4306740.543, 77, B02, S01, 1
B02, Trade, 4307434.293, 77, B02, S01, 1
B02, Trade, 4308433.743, 77, B02, S01, 1
B02, Trade, 4308560.243, 77, B02, S01, 1
B02, Trade, 4309136.643, 77, B02, S01, 1
B02, Trade, 4309163.893, 76, B02, S01, 1
B02, Trade, 4309490.893, 77, B02, S01, 1
B02, Trade, 4310930.693, 77, B02, S01, 1
B02, Trade, 4311275.743, 77, B02, S01, 1
B02, Trade, 4311909.143, 77, B02, S01, 1
B02, Trade, 4313529.043, 77, B02, S01, 1
B02, Trade, 4318331.993, 77, B02, S01, 1
B03, 100
B03, Trade, 4290893.343, 86, B03, S01, 1
B03, Trade, 4290907.643, 86, B03, S01, 1
B03, Trade, 4290915.843, 86, B03, S01, 1
B03, Trade, 4291676.393, 86, B03, S01, 1
B03, Trade, 4291964.293, 86, B03, S01, 1
B03, Trade, 4292215.993, 86, B03, S01, 1
B03, Trade, 4292351.293, 86, B03, S01, 1
B03, Trade, 4292366.843, 86, B03, S01, 1
B03, Trade, 4292377.243, 86, S03, B03, 1
B03, Trade, 4293201.743, 86, B03, S01, 1
B03, Trade, 4293364.843, 86, B03, S01, 1
B03, Trade, 4294079.843, 86, B03, S01, 1
B03, Trade, 4294092.393, 86, B03, S00, 1
B03, Trade, 4294557.043, 86, B03, S01, 1
B03, Trade, 4294782.293, 86, B03, S01, 1
B03, Trade, 4295139.443, 86, B03, S01, 1
B03, Trade, 4295542.343, 86, B03, S01, 1
B03, Trade, 4295934.843, 86, B03, S01, 1
B03, Trade, 4296069.143, 86, B03, S01, 1
B03, Trade, 4296651.493, 86, B03, S01, 1
B03, Trade, 4297197.993, 86, B03, S01, 1
B03, Trade, 4298028.343, 86, B03, S01, 1
B03, Trade, 4298303.243, 86, B03, S01, 1
B03, Trade, 4307960.543, 78, B03, S01, 1
B03, Trade, 4310882.843, 78, B03, S02, 1
B03, Trade, 4311434.843, 83, B03, S01, 1
B03, Trade, 4312875.743, 86, B03, S01, 1
B03, Trade, 4313040.643, 86, B03, S01, 1
B03, Trade, 4313266.743, 85, B03, S01, 1
B03, Trade, 4313354.043, 86, B03, S01, 1
B03, Trade, 4313456.143, 86, B03, S01, 1
B03, Trade, 4313468.843, 86, B03, S00, 1
B03, Trade, 4313875.643, 84, B03, S01, 1
B03, Trade, 4313884.993, 86, B03, S01, 1
B03, Trade, 4313889.293, 84, S00, B03, 1
B03, Trade, 4313894.943, 86, S00, B03, 1
B03, Trade, 4313898.393, 86, S00, B03, 1
B03, Trade, 4313931.843, 86, B03, S01, 1
B03, Trade, 4314027.093, 86, B03, S01, 1
B03, Trade, 4314284.943, 84, B03, S01, 1
B03, Trade, 4314314.393, 86, B03, S01, 1
B03, Trade, 4314486.343, 85, B03, S01, 1
B03, Trade, 4314539.993, 85, B03, S01, 1
B03, Trade, 4315115.043, 86, B03, S01, 1
B03, Trade, 4315249.543, 86, B03, S01, 1
B03, Trade, 4315376.893, 85, B03, S01, 1
B03, Trade, 4315469.493, 86, B03, S00, 1
B03, Trade, 4315506.943, 86, B03, S01, 1
B03, Trade, 4315524.793, 86, B03, S01, 1
B03, Trade, 4315529.993, 86, B03, S01, 1
B03, Trade, 4315538.043, 86, B03, S01, 1
B03, Trade, 4315540.593, 86, S02, B03, 1
B03, Trade, 4315641.793, 86, B03, S01, 1
B03, Trade, 4315654.693, 86, B03, S01, 1
B03, Trade, 4315662.793, 86, B03, S01, 1
B03, Trade, 4315958.543, 86, B03, S01, 1
B03, Trade, 4315992.243, 85, B03, S01, 1
B03, Trade, 4316332.393, 85, B03, S01, 1
B03, Trade, 4316346.743, 86, B03, S01, 1
B03, Trade, 4316635.893, 86, B03, S01, 1
B03, Trade, 4316653.043, 86, B03, S03, 1
B03, Trade, 4316677.393, 83, S01, B03, 1
B03, Trade, 4316686.393, 86, B03, S03, 1
B03, Trade, 4316698.643, 86, B03, S01, 1
B03, Trade, 4316822.293, 86, B03, S01, 1
B03, Trade, 4316857.943, 86, B03, S01, 1
B03, Trade, 4317048.093, 86, B03, S01, 1
B03, Trade, 4317264.743, 86, B03, S01, 1
B03, Trade, 4317280.193, 86, B03, S00, 1
B03, Trade, 4317511.243, 86, B03, S01, 1
B03, Trade, 4317551.793, 86, B03, S01, 1
B03, Trade, 4317564.093, 86, B03, S01, 1
B03, Trade, 4317579.843, 86, B03, S01, 1
B03, Trade, 4317739.393, 85, B03, S02, 1
B03, Trade, 4317743.193, 84, S00, B03, 1
B03, Trade, 4317749.843, 86, S03, B03, 1
B03, Trade, 4317757.043, 85, S00, B03, 1
B03, Trade, 4317760.843, 85, B03, S01, 1
B03, Trade, 4317766.593, 86, S03, B03, 1
B03, Trade, 4317775.243, 86, B03, S01, 1
B03, Trade, 4317779.993, 86, B03, S01, 1
B03, Trade, 4317785.993, 86, B03, S01, 1
B03, Trade, 4317790.093, 86, B03, S00, 1
B03, Trade, 4317795.343, 86, S02, B03, 1
B03, Trade, 4317837.743, 86, B03, S01, 1
B03, Trade, 4317876.743, 86, B03, S01, 1
B03, Trade, 4317897.143, 86, B03, S01, 1
B03, Trade, 4318220.143, 86, B03, S01, 1
B03, Trade, 4318349.643, 86, B03, S01, 1
B03, Trade, 4318491.343, 86, B03, S01, 1
B03, Trade, 4318695.793, 86, B03, S01, 1
B03, Trade, 4318803.643, 86, B03, S01, 1
B03, Trade, 4319024.893, 86, B03, S01, 1
B03, Trade, 4319109.643, 85, B03, S01, 1
B03, Trade, 4319162.693, 85, B03, S01, 1
B03, Trade, 4319374.893, 84, B03, S01, 1
B03, Trade, 4319531.893, 86, B03, S01, 1
B03, Trade, 4319554.093, 86, B03, S01, 1
B03, Trade, 4319673.593, 86, B03, S01, 1
B03, Trade, 4319711.793, 86, B03, S01, 1
B04, 100
B04, Trade, 4312050.943, 94, B04, S00, 1
B04, Trade, 4312059.593, 95, S04, B04, 1
B04, Trade, 4312061.593, 95, S02, B04, 1
B04, Trade, 4312068.843, 95, S03, B04, 1
B04, Trade, 4312071.443, 95, S02, B04, 1
B04, Trade, 4312077.243, 95, S03, B04, 1
B04, Trade, 4312085.993, 94, B04, S01, 1
B04, Trade, 4312090.393, 95, S03, B04, 1
B04, Trade, 4312096.043, 95, B04, S04, 1
B04, Trade, 4312103.843, 95, B04, S01, 1
B04, Trade, 4312106.693, 95, B04, S04, 1
B04, Trade, 4312115.993, 95, S02, B04, 1
B04, Trade, 4312122.943, 95, S04, B04, 1
B04, Trade, 4312141.143, 95, B04, S01, 1
B04, Trade, 4312146.593, 95, B04, S03, 1
B04, Trade, 4312149.793, 95, S00, B04, 1
B04, Trade, 4312157.893, 95, S04, B04, 1
B04, Trade, 4312166.843, 95, S03, B04, 1
B04, Trade, 4312171.993, 94, B04, S01, 1
B04, Trade, 4312177.093, 95, S02, B04, 1
B04, Trade, 4312178.743, 95, S04, B04, 1
B04, Trade, 4312186.693, 95, S00, B04, 1
B04, Trade, 4312187.643, 95, S00, B04, 1
B04, Trade, 4312198.393, 95, S03, B04, 1
B04, Trade, 4312207.743, 95, S02, B04, 1
B04, Trade, 4312212.143, 94, B04, S01, 1
B04, Trade, 4312213.443, 95, S02, B04, 1
B04, Trade, 4312219.593, 95, S02, B04, 1
B04, Trade, 4312226.643, 94, S03, B04, 1
B04, Trade, 4312233.293, 93, S02, B04, 1
B04, Trade, 4312235.693, 93, S00, B04, 1
B04, Trade, 4312240.443, 92, S02, B04, 1
B04, Trade, 4312273.943, 95, B04, S02, 1
B04, Trade, 4312274.793, 95, B04, S00, 1
B04, Trade, 4312283.193, 95, B04, S04, 1
B04, Trade, 4312301.493, 95, B04, S04, 1
B04, Trade, 4312338.393, 95, B04, S04, 1
B04, Trade, 4312343.093, 95, S03, B04, 1
B04, Trade, 4312348.893, 95, B04, S00, 1
B04, Trade, 4312354.093, 95, S00, B04, 1
B04, Trade, 4312360.843, 94, S00, B04, 1
B04, Trade, 4312368.043, 95, B04, S04, 1
B04, Trade, 4312370.393, 95, S04, B04, 1
B04, Trade, 4312376.493, 95, S04, B04, 1
B04, Trade, 4312383.593, 94, S03, B04, 1
B04, Trade, 4312390.593, 94, S00, B04, 1
B04, Trade, 4312394.993, 94, S02, B04, 1
B04, Trade, 4312401.093, 95, S02, B04, 1
B04, Trade, 4312409.143, 95, B04, S00, 1
B04, Trade, 4312413.693, 95, S04, B04, 1
B04, Trade, 4312424.693, 95, S02, B04, 1
B04, Trade, 4312432.443, 93, S03, B04, 1
B04, Trade, 4312434.743, 95, B04, S02, 1
B04, Trade, 4312440.543, 95, S02, B04, 1
B04, Trade, 4312475.593, 95, B04, S01, 1
B04, Trade, 4312485.793, 95, S00, B04, 1
B04, Trade, 4312488.093, 95, S02, B04, 1
B04, Trade, 4312496.693, 95, S02, B04, 1
B04, Trade, 4312499.393, 95, S03, B04, 1
B04, Trade, 4312544.893, 95, B04, S04, 1
B04, Trade, 4312573.343, 95, S00, B04, 1
B04, Trade, 4312581.443, 95, S00, B04, 1
B04, Trade, 4312586.793, 95, S02, B04, 1
B04, Trade, 4312590.793, 95, S03, B04, 1
B04, Trade, 4312594.293, 95, S02, B04, 1
B04, Trade, 4312600.943, 95, S03, B04, 1
B04, Trade, 4312607.393, 95, S00, B04, 1
B04, Trade, 4312621.893, 95, B04, S04, 1
B04, Trade, 4312637.693, 95, B04, S04, 1
B04, Trade, 4312638.443, 94, S03, B04, 1
B04, Trade, 4312648.993, 94, S02, B04, 1
B04, Trade, 4312653.193, 95, S00, B04, 1
B04, Trade, 4312656.943, 94, S02, B04, 1
B04, Trade, 4312665.643, 95, S00, B04, 1
B04, Trade, 4312676.193, 95, S00, B04, 1
B04, Trade, 4312677.943, 95, S03, B04, 1
B04, Trade, 4312755.093, 95, B04, S03, 1
B04, Trade, 4312760.843, 95, S03, B04, 1
B04, Trade, 4312762.193, 94, S00, B04, 1
B04, Trade, 4312764.693, 95, S04, B04, 1
B04, Trade, 4312770.493, 95, S02, B04, 1
B04, Trade, 4312776.643, 95, S04, B04, 1
B04, Trade, 4312780.993, 95, S00, B04, 1
B04, Trade, 4312785.243, 95, S00, B04, 1
B04, Trade, 4312791.593, 95, S00, B04, 1
B04, Trade, 4312796.893, 95, S03, B04, 1
B04, Trade, 4312804.343, 95, B04, S00, 1
B04, Trade, 4312811.943, 95, S03, B04, 1
B04, Trade, 4312817.493, 94, S00, B04, 1
B04, Trade, 4312822.243, 93, S03, B04, 1
B04, Trade, 4313220.743, 86, B04, S01, 1
B04, Trade, 4313725.693, 85, B04, S01, 1
B04, Trade, 4314960.793, 75, B04, S01, 1
B04, Trade, 4315100.293, 85, B04, S01, 1
B04, Trade, 4315997.843, 78, B04, S01, 1
B04, Trade, 4316126.493, 85, B04, S01, 1
B04, Trade, 4317194.943, 78, B04, S01, 1
B04, Trade, 4317575.993, 86, B04, S01, 1
B04, Trade, 4317769.143, 87, S00, B04, 1
B04, Trade, 4319020.893, 88, S00, B04, 1
B05, 100
B05, Trade, 4319414.343, 91, S02, B05, 1
B05, Trade, 4319416.493, 91, S03, B05, 1
B05, Trade, 4319422.843, 91, S03, B05, 1
B05, Trade, 4319427.043, 91, S00, B05, 1
B05, Trade, 4319435.493, 89, B05, S01, 1
B05, Trade, 4319437.993, 90, S00, B05, 1
B05, Trade, 4319441.093, 91, B05, S00, 1
B05, Trade, 4319452.243, 91, S00, B05, 1
B05, Trade, 4319456.693, 89, B05, S01, 1
B05, Trade, 4319466.893, 90, S00, B05, 1
B05, Trade, 4319472.793, 90, S03, B05, 1
B05, Trade, 4319476.493, 90, S00, B05, 1
B05, Trade, 4319490.843, 88, B05, S01, 1
B05, Trade, 4319495.893, 90, S00, B05, 1
B05, Trade, 4319501.193, 90, S00, B05, 1
B05, Trade, 4319507.393, 90, S02, B05, 1
B05, Trade, 4319509.443, 90, S03, B05, 1
B05, Trade, 4319513.593, 95, B05, S02, 1
B05, Trade, 4319519.093, 98, B05, S04, 1
B05, Trade, 4319526.593, 99, S03, B05, 1
B05, Trade, 4319530.743, 99, S02, B05, 1
B05, Trade, 4319540.493, 94, B05, S01, 1
B05, Trade, 4319542.693, 95, S03, B05, 1
B05, Trade, 4319544.943, 94, S03, B05, 1
B05, Trade, 4319547.693, 94, S02, B05, 1
B05, Trade, 4319561.243, 94, S00, B05, 1
B05, Trade, 4319563.193, 94, S03, B05, 1
B05, Trade, 4319575.843, 93, S02, B05, 1
B05, Trade, 4319583.443, 92, S02, B05, 1
B05, Trade, 4319587.893, 92, B05, S01, 1
B05, Trade, 4319593.543, 92, S00, B05, 1
B05, Trade, 4319597.743, 91, B05, S01, 1
B05, Trade, 4319600.543, 92, S03, B05, 1
B05, Trade, 4319608.443, 92, S03, B05, 1
B05, Trade, 4319615.493, 92, S02, B05, 1
B05, Trade, 4319621.043, 92, S03, B05, 1
B05, Trade, 4319623.293, 92, S00, B05, 1
B05, Trade, 4319626.693, 92, S02, B05, 1
B05, Trade, 4319629.943, 92, S00, B05, 1
