t=,1, id=,B02, PRDE,actvstrat=,-0.669433, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.743884, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.759247, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.384620, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,0.072557, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,-0.581390, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,0.127088, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.085703, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.033522, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.053517, actvprof=,0.000000, best_B_id=,B02, best_B_prof=,0.000000, best_B_strat=,-0.669433, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.581390, 
t=,464400, id=,B02, PRDE,actvstrat=,0.799449, actvprof=,0.001390, id=,B03, PRDE,actvstrat=,0.401250, actvprof=,0.023633, id=,B04, PRDE,actvstrat=,0.722013, actvprof=,0.143189, id=,B07, PRDE,actvstrat=,0.437811, actvprof=,3.626430, id=,B09, PRDE,actvstrat=,0.574733, actvprof=,7.329042, id=,S00, PRDE,actvstrat=,0.464272, actvprof=,3.418459, id=,S03, PRDE,actvstrat=,0.954524, actvprof=,1.529479, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.005561, id=,S07, PRDE,actvstrat=,-0.986513, actvprof=,0.006673, id=,S09, PRDE,actvstrat=,-0.479740, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.329042, best_B_strat=,0.574733, best_S_id=,S00, best_S_prof=,3.418459, best_S_strat=,0.464272, 
t=,468000, id=,B02, PRDE,actvstrat=,0.799449, actvprof=,0.001251, id=,B03, PRDE,actvstrat=,0.401250, actvprof=,0.013895, id=,B04, PRDE,actvstrat=,0.722013, actvprof=,0.144373, id=,B07, PRDE,actvstrat=,0.437811, actvprof=,3.732709, id=,B09, PRDE,actvstrat=,0.574733, actvprof=,7.361342, id=,S00, PRDE,actvstrat=,0.464272, actvprof=,3.363232, id=,S03, PRDE,actvstrat=,0.954524, actvprof=,1.445812, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.004724, id=,S07, PRDE,actvstrat=,-0.986513, actvprof=,0.003335, id=,S09, PRDE,actvstrat=,-0.479740, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.361342, best_B_strat=,0.574733, best_S_id=,S00, best_S_prof=,3.363232, best_S_strat=,0.464272, 
t=,471600, id=,B02, PRDE,actvstrat=,0.869032, actvprof=,0.003058, id=,B03, PRDE,actvstrat=,0.225762, actvprof=,0.001390, id=,B04, PRDE,actvstrat=,0.615307, actvprof=,0.141801, id=,B07, PRDE,actvstrat=,0.458938, actvprof=,3.916199, id=,B09, PRDE,actvstrat=,-0.071061, actvprof=,5.822443, id=,S00, PRDE,actvstrat=,0.014361, actvprof=,2.191236, id=,S03, PRDE,actvstrat=,0.992724, actvprof=,1.497803, id=,S06, PRDE,actvstrat=,-0.258733, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-0.964166, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.294586, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,5.822443, best_B_strat=,-0.071061, best_S_id=,S00, best_S_prof=,2.191236, best_S_strat=,0.014361, 
t=,475200, id=,B02, PRDE,actvstrat=,0.869032, actvprof=,0.005697, id=,B03, PRDE,actvstrat=,0.225762, actvprof=,0.003057, id=,B04, PRDE,actvstrat=,0.615307, actvprof=,0.126310, id=,B07, PRDE,actvstrat=,0.458938, actvprof=,3.805686, id=,B09, PRDE,actvstrat=,-0.071061, actvprof=,5.819276, id=,S00, PRDE,actvstrat=,0.014361, actvprof=,2.326515, id=,S03, PRDE,actvstrat=,0.992724, actvprof=,1.557819, id=,S06, PRDE,actvstrat=,-0.258733, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-0.964166, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.294586, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,5.819276, best_B_strat=,-0.071061, best_S_id=,S00, best_S_prof=,2.326515, best_S_strat=,0.014361, 
t=,478800, id=,B02, PRDE,actvstrat=,0.591392, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.401250, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.812356, actvprof=,0.053385, id=,B07, PRDE,actvstrat=,0.284045, actvprof=,3.148339, id=,B09, PRDE,actvstrat=,-0.262948, actvprof=,5.188378, id=,S00, PRDE,actvstrat=,-0.163029, actvprof=,1.116363, id=,S03, PRDE,actvstrat=,0.931785, actvprof=,1.685806, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.000278, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.418729, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,5.188378, best_B_strat=,-0.262948, best_S_id=,S03, best_S_prof=,1.685806, best_S_strat=,0.931785, 
t=,482400, id=,B02, PRDE,actvstrat=,0.591392, actvprof=,0.000278, id=,B03, PRDE,actvstrat=,0.401250, actvprof=,0.000139, id=,B04, PRDE,actvstrat=,0.812356, actvprof=,0.051136, id=,B07, PRDE,actvstrat=,0.284045, actvprof=,3.245328, id=,B09, PRDE,actvstrat=,-0.262948, actvprof=,5.299937, id=,S00, PRDE,actvstrat=,-0.163029, actvprof=,1.118460, id=,S03, PRDE,actvstrat=,0.931785, actvprof=,1.564649, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.000139, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.418729, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,5.299937, best_B_strat=,-0.262948, best_S_id=,S03, best_S_prof=,1.564649, best_S_strat=,0.931785, 
t=,486000, id=,B02, PRDE,actvstrat=,0.872542, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.702188, actvprof=,0.000556, id=,B04, PRDE,actvstrat=,0.626963, actvprof=,0.061171, id=,B07, PRDE,actvstrat=,-0.134303, actvprof=,2.550849, id=,B09, PRDE,actvstrat=,0.406901, actvprof=,6.974099, id=,S00, PRDE,actvstrat=,-0.049863, actvprof=,1.401104, id=,S03, PRDE,actvstrat=,0.938789, actvprof=,1.452265, id=,S06, PRDE,actvstrat=,0.947573, actvprof=,0.003059, id=,S07, PRDE,actvstrat=,-0.995452, actvprof=,0.000556, id=,S09, PRDE,actvstrat=,-0.371368, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.974099, best_B_strat=,0.406901, best_S_id=,S03, best_S_prof=,1.452265, best_S_strat=,0.938789, 
t=,489600, id=,B02, PRDE,actvstrat=,0.872542, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.702188, actvprof=,0.000278, id=,B04, PRDE,actvstrat=,0.626963, actvprof=,0.057667, id=,B07, PRDE,actvstrat=,-0.134303, actvprof=,2.581551, id=,B09, PRDE,actvstrat=,0.406901, actvprof=,7.002897, id=,S00, PRDE,actvstrat=,-0.049863, actvprof=,1.417643, id=,S03, PRDE,actvstrat=,0.938789, actvprof=,1.430428, id=,S06, PRDE,actvstrat=,0.947573, actvprof=,0.004864, id=,S07, PRDE,actvstrat=,-0.995452, actvprof=,0.000973, id=,S09, PRDE,actvstrat=,-0.371368, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.002897, best_B_strat=,0.406901, best_S_id=,S03, best_S_prof=,1.430428, best_S_strat=,0.938789, 
t=,493200, id=,B02, PRDE,actvstrat=,0.843697, actvprof=,0.001668, id=,B03, PRDE,actvstrat=,0.578047, actvprof=,0.005561, id=,B04, PRDE,actvstrat=,0.615307, actvprof=,0.163219, id=,B07, PRDE,actvstrat=,-0.134303, actvprof=,2.831721, id=,B09, PRDE,actvstrat=,-0.433055, actvprof=,5.579468, id=,S00, PRDE,actvstrat=,0.014361, actvprof=,1.957513, id=,S03, PRDE,actvstrat=,0.981809, actvprof=,1.293794, id=,S06, PRDE,actvstrat=,0.947573, actvprof=,0.000834, id=,S07, PRDE,actvstrat=,-0.986513, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.290380, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,5.579468, best_B_strat=,-0.433055, best_S_id=,S00, best_S_prof=,1.957513, best_S_strat=,0.014361, 
t=,496800, id=,B02, PRDE,actvstrat=,0.843697, actvprof=,0.004308, id=,B03, PRDE,actvstrat=,0.578047, actvprof=,0.007643, id=,B04, PRDE,actvstrat=,0.615307, actvprof=,0.159246, id=,B07, PRDE,actvstrat=,-0.134303, actvprof=,2.716914, id=,B09, PRDE,actvstrat=,-0.433055, actvprof=,5.501918, id=,S00, PRDE,actvstrat=,0.014361, actvprof=,2.010867, id=,S03, PRDE,actvstrat=,0.981809, actvprof=,1.308432, id=,S06, PRDE,actvstrat=,0.947573, actvprof=,0.000973, id=,S07, PRDE,actvstrat=,-0.986513, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.290380, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,5.501918, best_B_strat=,-0.433055, best_S_id=,S00, best_S_prof=,2.010867, best_S_strat=,0.014361, 
t=,500400, id=,B02, PRDE,actvstrat=,0.878028, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.697396, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.639400, actvprof=,0.032533, id=,B07, PRDE,actvstrat=,0.151406, actvprof=,3.104258, id=,B09, PRDE,actvstrat=,0.379684, actvprof=,6.878085, id=,S00, PRDE,actvstrat=,-0.107176, actvprof=,1.086379, id=,S03, PRDE,actvstrat=,0.916050, actvprof=,1.350814, id=,S06, PRDE,actvstrat=,0.331067, actvprof=,0.001112, id=,S07, PRDE,actvstrat=,-0.999968, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.345835, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.878085, best_B_strat=,0.379684, best_S_id=,S03, best_S_prof=,1.350814, best_S_strat=,0.916050, 
t=,504000, id=,B02, PRDE,actvstrat=,0.878028, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.697396, actvprof=,0.001945, id=,B04, PRDE,actvstrat=,0.639400, actvprof=,0.041827, id=,B07, PRDE,actvstrat=,0.151406, actvprof=,2.996380, id=,B09, PRDE,actvstrat=,0.379684, actvprof=,6.758148, id=,S00, PRDE,actvstrat=,-0.107176, actvprof=,1.121124, id=,S03, PRDE,actvstrat=,0.916050, actvprof=,1.510905, id=,S06, PRDE,actvstrat=,0.331067, actvprof=,0.001390, id=,S07, PRDE,actvstrat=,-0.999968, actvprof=,0.000695, id=,S09, PRDE,actvstrat=,-0.345835, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.758148, best_B_strat=,0.379684, best_S_id=,S03, best_S_prof=,1.510905, best_S_strat=,0.916050, 
t=,507600, id=,B02, PRDE,actvstrat=,0.852472, actvprof=,0.003337, id=,B03, PRDE,actvstrat=,0.600166, actvprof=,0.026416, id=,B04, PRDE,actvstrat=,0.592579, actvprof=,0.122626, id=,B07, PRDE,actvstrat=,0.151406, actvprof=,3.278369, id=,B09, PRDE,actvstrat=,-0.071061, actvprof=,6.174680, id=,S00, PRDE,actvstrat=,0.335927, actvprof=,2.816784, id=,S03, PRDE,actvstrat=,0.938789, actvprof=,1.262965, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-0.982597, actvprof=,0.003893, id=,S09, PRDE,actvstrat=,-0.371368, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.174680, best_B_strat=,-0.071061, best_S_id=,S00, best_S_prof=,2.816784, best_S_strat=,0.335927, 
t=,511200, id=,B02, PRDE,actvstrat=,0.852472, actvprof=,0.002918, id=,B03, PRDE,actvstrat=,0.600166, actvprof=,0.018621, id=,B04, PRDE,actvstrat=,0.592579, actvprof=,0.123258, id=,B07, PRDE,actvstrat=,0.151406, actvprof=,3.362839, id=,B09, PRDE,actvstrat=,-0.071061, actvprof=,6.272668, id=,S00, PRDE,actvstrat=,0.335927, actvprof=,2.886066, id=,S03, PRDE,actvstrat=,0.938789, actvprof=,1.219238, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.000695, id=,S07, PRDE,actvstrat=,-0.982597, actvprof=,0.001945, id=,S09, PRDE,actvstrat=,-0.371368, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.272668, best_B_strat=,-0.071061, best_S_id=,S00, best_S_prof=,2.886066, best_S_strat=,0.335927, 
t=,514800, id=,B02, PRDE,actvstrat=,0.824638, actvprof=,0.001946, id=,B03, PRDE,actvstrat=,0.363801, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.725364, actvprof=,0.086201, id=,B07, PRDE,actvstrat=,0.603517, actvprof=,3.597914, id=,B09, PRDE,actvstrat=,1.000000, actvprof=,7.470560, id=,S00, PRDE,actvstrat=,-0.017930, actvprof=,2.185610, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,1.873618, id=,S06, PRDE,actvstrat=,0.939907, actvprof=,0.013625, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.003615, id=,S09, PRDE,actvstrat=,-0.315085, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.470560, best_B_strat=,1.000000, best_S_id=,S00, best_S_prof=,2.185610, best_S_strat=,-0.017930, 
t=,518400, id=,B02, PRDE,actvstrat=,0.824638, actvprof=,0.001806, id=,B03, PRDE,actvstrat=,0.363801, actvprof=,0.003196, id=,B04, PRDE,actvstrat=,0.725364, actvprof=,0.089074, id=,B07, PRDE,actvstrat=,0.603517, actvprof=,3.781553, id=,B09, PRDE,actvstrat=,1.000000, actvprof=,7.571027, id=,S00, PRDE,actvstrat=,-0.017930, actvprof=,2.020497, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,1.746465, id=,S06, PRDE,actvstrat=,0.939907, actvprof=,0.014174, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.004308, id=,S09, PRDE,actvstrat=,-0.315085, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.571027, best_B_strat=,1.000000, best_S_id=,S00, best_S_prof=,2.020497, best_S_strat=,-0.017930, 
t=,522000, id=,B02, PRDE,actvstrat=,0.851333, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.158175, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.644447, actvprof=,0.096769, id=,B07, PRDE,actvstrat=,0.286807, actvprof=,3.275958, id=,B09, PRDE,actvstrat=,0.406901, actvprof=,7.007675, id=,S00, PRDE,actvstrat=,-0.065472, actvprof=,1.333074, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,1.629776, id=,S06, PRDE,actvstrat=,-1.000000, actvprof=,0.006396, id=,S07, PRDE,actvstrat=,-0.999968, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.294586, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.007675, best_B_strat=,0.406901, best_S_id=,S03, best_S_prof=,1.629776, best_S_strat=,1.000000, 
t=,525600, id=,B02, PRDE,actvstrat=,0.851333, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.158175, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.644447, actvprof=,0.087824, id=,B07, PRDE,actvstrat=,0.286807, actvprof=,3.357466, id=,B09, PRDE,actvstrat=,0.406901, actvprof=,6.934771, id=,S00, PRDE,actvstrat=,-0.065472, actvprof=,1.445207, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,1.609322, id=,S06, PRDE,actvstrat=,-1.000000, actvprof=,0.005558, id=,S07, PRDE,actvstrat=,-0.999968, actvprof=,0.000417, id=,S09, PRDE,actvstrat=,-0.294586, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.934771, best_B_strat=,0.406901, best_S_id=,S03, best_S_prof=,1.609322, best_S_strat=,1.000000, 
t=,529200, id=,B02, PRDE,actvstrat=,0.794672, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.693340, actvprof=,0.001390, id=,B04, PRDE,actvstrat=,0.661346, actvprof=,0.024471, id=,B07, PRDE,actvstrat=,0.601675, actvprof=,3.577765, id=,B09, PRDE,actvstrat=,0.606037, actvprof=,6.849643, id=,S00, PRDE,actvstrat=,-0.021337, actvprof=,2.058341, id=,S03, PRDE,actvstrat=,0.896223, actvprof=,1.664581, id=,S06, PRDE,actvstrat=,0.677774, actvprof=,0.001947, id=,S07, PRDE,actvstrat=,-0.979552, actvprof=,0.011123, id=,S09, PRDE,actvstrat=,-0.304872, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.849643, best_B_strat=,0.606037, best_S_id=,S00, best_S_prof=,2.058341, best_S_strat=,-0.021337, 
t=,532800, id=,B02, PRDE,actvstrat=,0.794672, actvprof=,0.000417, id=,B03, PRDE,actvstrat=,0.693340, actvprof=,0.003335, id=,B04, PRDE,actvstrat=,0.661346, actvprof=,0.041133, id=,B07, PRDE,actvstrat=,0.601675, actvprof=,3.584303, id=,B09, PRDE,actvstrat=,0.606037, actvprof=,6.892900, id=,S00, PRDE,actvstrat=,-0.021337, actvprof=,2.080849, id=,S03, PRDE,actvstrat=,0.896223, actvprof=,1.625325, id=,S06, PRDE,actvstrat=,0.677774, actvprof=,0.003196, id=,S07, PRDE,actvstrat=,-0.979552, actvprof=,0.012924, id=,S09, PRDE,actvstrat=,-0.304872, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.892900, best_B_strat=,0.606037, best_S_id=,S00, best_S_prof=,2.080849, best_S_strat=,-0.021337, 
t=,536400, id=,B02, PRDE,actvstrat=,0.794672, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.693340, actvprof=,0.001668, id=,B04, PRDE,actvstrat=,0.626963, actvprof=,0.036706, id=,B07, PRDE,actvstrat=,0.309777, actvprof=,3.313034, id=,B09, PRDE,actvstrat=,1.000000, actvprof=,7.758405, id=,S00, PRDE,actvstrat=,-0.049863, actvprof=,1.605628, id=,S03, PRDE,actvstrat=,0.896223, actvprof=,1.318651, id=,S06, PRDE,actvstrat=,0.939907, actvprof=,0.039487, id=,S07, PRDE,actvstrat=,-0.995452, actvprof=,0.007786, id=,S09, PRDE,actvstrat=,-0.371368, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.758405, best_B_strat=,1.000000, best_S_id=,S00, best_S_prof=,1.605628, best_S_strat=,-0.049863, 
t=,540000, id=,B02, PRDE,actvstrat=,0.794672, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.693340, actvprof=,0.003891, id=,B04, PRDE,actvstrat=,0.626963, actvprof=,0.039327, id=,B07, PRDE,actvstrat=,0.309777, actvprof=,3.320827, id=,B09, PRDE,actvstrat=,1.000000, actvprof=,7.738636, id=,S00, PRDE,actvstrat=,-0.049863, actvprof=,1.594058, id=,S03, PRDE,actvstrat=,0.896223, actvprof=,1.326969, id=,S06, PRDE,actvstrat=,0.939907, actvprof=,0.032240, id=,S07, PRDE,actvstrat=,-0.995452, actvprof=,0.006809, id=,S09, PRDE,actvstrat=,-0.371368, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.738636, best_B_strat=,1.000000, best_S_id=,S00, best_S_prof=,1.594058, best_S_strat=,-0.049863, 
t=,543600, id=,B02, PRDE,actvstrat=,0.969954, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.427425, actvprof=,0.002781, id=,B04, PRDE,actvstrat=,0.592579, actvprof=,0.043380, id=,B07, PRDE,actvstrat=,0.091742, actvprof=,3.185673, id=,B09, PRDE,actvstrat=,0.832389, actvprof=,7.674425, id=,S00, PRDE,actvstrat=,0.011959, actvprof=,2.127861, id=,S03, PRDE,actvstrat=,0.924509, actvprof=,1.429048, id=,S06, PRDE,actvstrat=,0.488840, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.006118, id=,S09, PRDE,actvstrat=,-0.374570, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.674425, best_B_strat=,0.832389, best_S_id=,S00, best_S_prof=,2.127861, best_S_strat=,0.011959, 
t=,547200, id=,B02, PRDE,actvstrat=,0.969954, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.427425, actvprof=,0.006253, id=,B04, PRDE,actvstrat=,0.592579, actvprof=,0.062811, id=,B07, PRDE,actvstrat=,0.091742, actvprof=,3.056773, id=,B09, PRDE,actvstrat=,0.832389, actvprof=,7.681885, id=,S00, PRDE,actvstrat=,0.011959, actvprof=,2.225774, id=,S03, PRDE,actvstrat=,0.924509, actvprof=,1.425068, id=,S06, PRDE,actvstrat=,0.488840, actvprof=,0.001251, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.008616, id=,S09, PRDE,actvstrat=,-0.374570, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.681885, best_B_strat=,0.832389, best_S_id=,S00, best_S_prof=,2.225774, best_S_strat=,0.011959, 
t=,550800, id=,B02, PRDE,actvstrat=,0.869032, actvprof=,0.002225, id=,B03, PRDE,actvstrat=,0.146196, actvprof=,0.002503, id=,B04, PRDE,actvstrat=,0.592579, actvprof=,0.119850, id=,B07, PRDE,actvstrat=,0.091742, actvprof=,3.037971, id=,B09, PRDE,actvstrat=,0.832389, actvprof=,7.679324, id=,S00, PRDE,actvstrat=,-0.021337, actvprof=,2.038291, id=,S03, PRDE,actvstrat=,0.992724, actvprof=,1.647873, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.000556, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.002225, id=,S09, PRDE,actvstrat=,-0.345835, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.679324, best_B_strat=,0.832389, best_S_id=,S00, best_S_prof=,2.038291, best_S_strat=,-0.021337, 
t=,554400, id=,B02, PRDE,actvstrat=,0.869032, actvprof=,0.002084, id=,B03, PRDE,actvstrat=,0.146196, actvprof=,0.002918, id=,B04, PRDE,actvstrat=,0.592579, actvprof=,0.091160, id=,B07, PRDE,actvstrat=,0.091742, actvprof=,3.093620, id=,B09, PRDE,actvstrat=,0.832389, actvprof=,7.712650, id=,S00, PRDE,actvstrat=,-0.021337, actvprof=,1.928545, id=,S03, PRDE,actvstrat=,0.992724, actvprof=,1.625464, id=,S06, PRDE,actvstrat=,0.672334, actvprof=,0.002223, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.001112, id=,S09, PRDE,actvstrat=,-0.345835, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.712650, best_B_strat=,0.832389, best_S_id=,S00, best_S_prof=,1.928545, best_S_strat=,-0.021337, 
t=,558000, id=,B02, PRDE,actvstrat=,0.582455, actvprof=,0.006674, id=,B03, PRDE,actvstrat=,0.691718, actvprof=,0.014461, id=,B04, PRDE,actvstrat=,0.654445, actvprof=,0.098443, id=,B07, PRDE,actvstrat=,0.546422, actvprof=,3.610122, id=,B09, PRDE,actvstrat=,0.909459, actvprof=,7.760011, id=,S00, PRDE,actvstrat=,0.089082, actvprof=,2.432981, id=,S03, PRDE,actvstrat=,0.969986, actvprof=,1.696051, id=,S06, PRDE,actvstrat=,0.147573, actvprof=,0.003337, id=,S07, PRDE,actvstrat=,-0.993846, actvprof=,0.018354, id=,S09, PRDE,actvstrat=,-0.211252, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.760011, best_B_strat=,0.909459, best_S_id=,S00, best_S_prof=,2.432981, best_S_strat=,0.089082, 
t=,561600, id=,B02, PRDE,actvstrat=,0.582455, actvprof=,0.003891, id=,B03, PRDE,actvstrat=,0.691718, actvprof=,0.009172, id=,B04, PRDE,actvstrat=,0.654445, actvprof=,0.080600, id=,B07, PRDE,actvstrat=,0.546422, actvprof=,3.648138, id=,B09, PRDE,actvstrat=,0.909459, actvprof=,7.677460, id=,S00, PRDE,actvstrat=,0.089082, actvprof=,2.336159, id=,S03, PRDE,actvstrat=,0.969986, actvprof=,1.716092, id=,S06, PRDE,actvstrat=,0.147573, actvprof=,0.004308, id=,S07, PRDE,actvstrat=,-0.993846, actvprof=,0.015147, id=,S09, PRDE,actvstrat=,-0.211252, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.677460, best_B_strat=,0.909459, best_S_id=,S00, best_S_prof=,2.336159, best_S_strat=,0.089082, 
t=,565200, id=,B02, PRDE,actvstrat=,0.591392, actvprof=,0.003337, id=,B03, PRDE,actvstrat=,0.691718, actvprof=,0.009733, id=,B04, PRDE,actvstrat=,0.615307, actvprof=,0.071190, id=,B07, PRDE,actvstrat=,0.458938, actvprof=,3.605117, id=,B09, PRDE,actvstrat=,0.606037, actvprof=,7.395161, id=,S00, PRDE,actvstrat=,0.089082, actvprof=,2.585095, id=,S03, PRDE,actvstrat=,0.924509, actvprof=,1.488042, id=,S06, PRDE,actvstrat=,0.541267, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.294586, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.395161, best_B_strat=,0.606037, best_S_id=,S00, best_S_prof=,2.585095, best_S_strat=,0.089082, 
t=,568800, id=,B02, PRDE,actvstrat=,0.591392, actvprof=,0.001668, id=,B03, PRDE,actvstrat=,0.691718, actvprof=,0.008338, id=,B04, PRDE,actvstrat=,0.615307, actvprof=,0.062813, id=,B07, PRDE,actvstrat=,0.458938, actvprof=,3.544330, id=,B09, PRDE,actvstrat=,0.606037, actvprof=,7.275848, id=,S00, PRDE,actvstrat=,0.089082, actvprof=,2.517232, id=,S03, PRDE,actvstrat=,0.924509, actvprof=,1.577543, id=,S06, PRDE,actvstrat=,0.541267, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.001946, id=,S09, PRDE,actvstrat=,-0.294586, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.275848, best_B_strat=,0.606037, best_S_id=,S00, best_S_prof=,2.517232, best_S_strat=,0.089082, 
t=,572400, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.660414, actvprof=,0.005006, id=,B04, PRDE,actvstrat=,0.721365, actvprof=,0.042825, id=,B07, PRDE,actvstrat=,-0.073902, actvprof=,2.580923, id=,B09, PRDE,actvstrat=,0.153331, actvprof=,6.262236, id=,S00, PRDE,actvstrat=,-0.033293, actvprof=,1.615684, id=,S03, PRDE,actvstrat=,0.893312, actvprof=,1.317019, id=,S06, PRDE,actvstrat=,0.801224, actvprof=,0.001947, id=,S07, PRDE,actvstrat=,-0.961705, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.183373, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.262236, best_B_strat=,0.153331, best_S_id=,S00, best_S_prof=,1.615684, best_S_strat=,-0.033293, 
t=,576000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.660414, actvprof=,0.003474, id=,B04, PRDE,actvstrat=,0.721365, actvprof=,0.056836, id=,B07, PRDE,actvstrat=,-0.073902, actvprof=,2.618780, id=,B09, PRDE,actvstrat=,0.153331, actvprof=,6.405136, id=,S00, PRDE,actvstrat=,-0.033293, actvprof=,1.789580, id=,S03, PRDE,actvstrat=,0.893312, actvprof=,1.286391, id=,S06, PRDE,actvstrat=,0.801224, actvprof=,0.001529, id=,S07, PRDE,actvstrat=,-0.961705, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.183373, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,6.405136, best_B_strat=,0.153331, best_S_id=,S00, best_S_prof=,1.789580, best_S_strat=,-0.033293, 
