B00, 0
B01, 0
B02, 17
B02, Trade, 99863.800, 76, S00, B02, 1
B02, Trade, 235598.300, 76, B02, S00, 1
B02, Trade, 325703.750, 76, B02, S00, 1
B02, Trade, 326841.750, 76, B02, S00, 1
B02, Trade, 723971.350, 74, S00, B02, 1
B02, Trade, 1045359.250, 76, B02, S00, 1
B02, Trade, 1489489.601, 76, B02, S00, 1
B02, Trade, 1561051.051, 62, S00, B02, 1
B02, Trade, 2079519.401, 76, S00, B02, 1
B02, Trade, 2151134.151, 76, B02, S00, 1
B02, Trade, 2272956.451, 76, B02, S00, 1
B02, Trade, 2346385.650, 73, S00, B02, 1
B02, Trade, 2364264.950, 76, S00, B02, 1
B02, Trade, 2636596.599, 76, B02, S00, 1
B02, Trade, 3420191.646, 76, B02, S00, 1
B02, Trade, 3710240.445, 74, S00, B02, 1
B02, Trade, 3923029.745, 76, B02, S00, 1
B03, 100
B03, Trade, 4307112.343, 85, B03, S00, 1
B03, Trade, 4307128.843, 84, B03, S00, 1
B03, Trade, 4307481.193, 85, B03, S00, 1
B03, Trade, 4307581.193, 85, S01, B03, 1
B03, Trade, 4307607.843, 85, S00, B03, 1
B03, Trade, 4307616.793, 84, B03, S00, 1
B03, Trade, 4307996.243, 85, B03, S02, 1
B03, Trade, 4308372.693, 85, B03, S02, 1
B03, Trade, 4308468.143, 85, B03, S01, 1
B03, Trade, 4308666.343, 85, S02, B03, 1
B03, Trade, 4308712.943, 83, S02, B03, 1
B03, Trade, 4308831.093, 83, B03, S00, 1
B03, Trade, 4308868.393, 82, B03, S00, 1
B03, Trade, 4308917.193, 84, B03, S02, 1
B03, Trade, 4309192.693, 85, B03, S01, 1
B03, Trade, 4310159.893, 85, B03, S02, 1
B03, Trade, 4310363.243, 85, B03, S02, 1
B03, Trade, 4310428.543, 85, B03, S00, 1
B03, Trade, 4310650.643, 84, B03, S00, 1
B03, Trade, 4310671.293, 85, B03, S00, 1
B03, Trade, 4310984.243, 85, B03, S02, 1
B03, Trade, 4311044.443, 85, B03, S00, 1
B03, Trade, 4311076.843, 85, B03, S00, 1
B03, Trade, 4311638.393, 84, B03, S00, 1
B03, Trade, 4311662.193, 85, B03, S00, 1
B03, Trade, 4311713.893, 84, B03, S00, 1
B03, Trade, 4311722.743, 83, B03, S00, 1
B03, Trade, 4311756.993, 85, B03, S01, 1
B03, Trade, 4312003.643, 85, B03, S02, 1
B03, Trade, 4312049.243, 84, B03, S02, 1
B03, Trade, 4313101.343, 85, B03, S02, 1
B03, Trade, 4313368.793, 85, B03, S02, 1
B03, Trade, 4313382.043, 84, B03, S00, 1
B03, Trade, 4313393.443, 83, B03, S00, 1
B03, Trade, 4313432.043, 85, B03, S00, 1
B03, Trade, 4313655.593, 85, B03, S02, 1
B03, Trade, 4313671.093, 84, B03, S00, 1
B03, Trade, 4313681.093, 83, B03, S00, 1
B03, Trade, 4313716.243, 85, B03, S01, 1
B03, Trade, 4313795.843, 83, B03, S00, 1
B03, Trade, 4313824.893, 85, B03, S02, 1
B03, Trade, 4313883.093, 85, B03, S02, 1
B03, Trade, 4313928.743, 85, B03, S00, 1
B03, Trade, 4313976.093, 84, B03, S00, 1
B03, Trade, 4314103.343, 79, B03, S02, 1
B03, Trade, 4314191.793, 80, B03, S00, 1
B03, Trade, 4314205.493, 81, B03, S00, 1
B03, Trade, 4314384.043, 85, B03, S00, 1
B03, Trade, 4314455.143, 84, B03, S02, 1
B03, Trade, 4314471.993, 84, S02, B03, 1
B03, Trade, 4314512.393, 83, B03, S02, 1
B03, Trade, 4314887.143, 84, S01, B03, 1
B03, Trade, 4314903.593, 85, B03, S02, 1
B03, Trade, 4314928.043, 85, B03, S00, 1
B03, Trade, 4315384.143, 85, B03, S02, 1
B03, Trade, 4315589.243, 85, B03, S02, 1
B03, Trade, 4315621.993, 85, B03, S00, 1
B03, Trade, 4315716.043, 85, S01, B03, 1
B03, Trade, 4315743.343, 84, B03, S00, 1
B03, Trade, 4315782.893, 83, B03, S01, 1
B03, Trade, 4315851.843, 85, B03, S00, 1
B03, Trade, 4315959.543, 85, B03, S00, 1
B03, Trade, 4316189.993, 84, B03, S02, 1
B03, Trade, 4316220.043, 85, B03, S00, 1
B03, Trade, 4316237.493, 85, B03, S00, 1
B03, Trade, 4316249.193, 84, B03, S00, 1
B03, Trade, 4316381.493, 85, B03, S01, 1
B03, Trade, 4316692.643, 84, S00, B03, 1
B03, Trade, 4317027.243, 85, B03, S00, 1
B03, Trade, 4317180.143, 85, B03, S00, 1
B03, Trade, 4317207.243, 85, B03, S02, 1
B03, Trade, 4317215.443, 83, B03, S00, 1
B03, Trade, 4317241.843, 82, B03, S00, 1
B03, Trade, 4317264.543, 85, B03, S02, 1
B03, Trade, 4317429.893, 85, B03, S00, 1
B03, Trade, 4317461.843, 82, B03, S00, 1
B03, Trade, 4317489.943, 85, B03, S01, 1
B03, Trade, 4317655.593, 85, S02, B03, 1
B03, Trade, 4317808.543, 85, B03, S00, 1
B03, Trade, 4318429.143, 85, B03, S00, 1
B03, Trade, 4318437.743, 84, B03, S00, 1
B03, Trade, 4318449.843, 84, B03, S00, 1
B03, Trade, 4318465.193, 83, B03, S02, 1
B03, Trade, 4318599.443, 84, B03, S02, 1
B03, Trade, 4318798.193, 84, B03, S00, 1
