B00, 100
B00, Trade, 4319377.043, 96, S06, B00, 1
B00, Trade, 4319382.593, 110, B00, S07, 1
B00, Trade, 4319385.793, 116, S05, B00, 1
B00, Trade, 4319389.343, 84, S03, B00, 1
B00, Trade, 4319400.843, 114, S07, B00, 1
B00, Trade, 4319408.593, 110, B00, S09, 1
B00, Trade, 4319416.543, 132, B00, S08, 1
B00, Trade, 4319426.993, 137, B00, S09, 1
B00, Trade, 4319432.993, 130, S09, B00, 1
B00, Trade, 4319437.743, 104, B00, S01, 1
B00, Trade, 4319444.143, 101, S02, B00, 1
B00, Trade, 4319454.893, 97, B00, S07, 1
B00, Trade, 4319456.843, 119, B00, S05, 1
B00, Trade, 4319467.143, 85, B00, S05, 1
B00, Trade, 4319469.293, 121, B00, S01, 1
B00, Trade, 4319477.943, 130, B00, S07, 1
B00, Trade, 4319482.693, 82, B00, S08, 1
B00, Trade, 4319492.493, 130, B00, S07, 1
B00, Trade, 4319495.543, 138, B00, S04, 1
B00, Trade, 4319500.793, 71, S07, B00, 1
B00, Trade, 4319501.893, 128, B00, S06, 1
B00, Trade, 4319509.193, 138, B00, S01, 1
B00, Trade, 4319523.793, 108, S00, B00, 1
B00, Trade, 4319525.943, 96, S01, B00, 1
B00, Trade, 4319534.643, 99, B00, S08, 1
B00, Trade, 4319542.343, 123, B00, S08, 1
B00, Trade, 4319547.293, 137, B00, S09, 1
B00, Trade, 4319549.993, 115, B00, S07, 1
B00, Trade, 4319553.693, 126, B00, S04, 1
B00, Trade, 4319562.643, 99, B00, S05, 1
B00, Trade, 4319565.193, 119, B00, S08, 1
B00, Trade, 4319574.143, 123, B00, S02, 1
B00, Trade, 4319576.593, 74, S08, B00, 1
B00, Trade, 4319581.893, 75, B00, S08, 1
B00, Trade, 4319589.393, 63, S08, B00, 1
B00, Trade, 4319591.943, 116, B00, S07, 1
B00, Trade, 4319597.593, 126, S01, B00, 1
B00, Trade, 4319601.393, 137, S09, B00, 1
B00, Trade, 4319605.943, 117, S00, B00, 1
