B00, 100
B00, Trade, 4319280.993, 101, B00, S09, 1
B00, Trade, 4319291.293, 116, S08, B00, 1
B00, Trade, 4319305.343, 132, S02, B00, 1
B00, Trade, 4319318.393, 111, B00, S07, 1
B00, Trade, 4319322.593, 98, S09, B00, 1
B00, Trade, 4319327.093, 125, B00, S03, 1
B00, Trade, 4319334.293, 131, S02, B00, 1
B00, Trade, 4319339.793, 88, S08, B00, 1
B00, Trade, 4319345.593, 125, B00, S02, 1
B00, Trade, 4319358.093, 126, B00, S05, 1
B00, Trade, 4319364.693, 114, B00, S09, 1
B00, Trade, 4319381.443, 111, B00, S08, 1
B00, Trade, 4319389.893, 95, S03, B00, 1
B00, Trade, 4319400.593, 126, S03, B00, 1
B00, Trade, 4319406.443, 104, B00, S01, 1
B00, Trade, 4319414.193, 109, B00, S07, 1
B00, Trade, 4319421.493, 61, S02, B00, 1
B00, Trade, 4319426.193, 109, B00, S01, 1
B00, Trade, 4319432.293, 117, B00, S09, 1
B00, Trade, 4319440.443, 97, S09, B00, 1
B00, Trade, 4319449.543, 132, S06, B00, 1
B00, Trade, 4319449.993, 110, B00, S08, 1
B00, Trade, 4319452.543, 122, B00, S02, 1
B00, Trade, 4319457.143, 110, B00, S05, 1
B00, Trade, 4319464.793, 124, S07, B00, 1
B00, Trade, 4319467.393, 88, B00, S03, 1
B00, Trade, 4319474.193, 62, S04, B00, 1
B00, Trade, 4319482.243, 138, B00, S09, 1
B00, Trade, 4319493.993, 106, B00, S03, 1
B00, Trade, 4319500.643, 132, S05, B00, 1
B00, Trade, 4319506.493, 105, S07, B00, 1
B00, Trade, 4319515.193, 116, B00, S08, 1
B00, Trade, 4319522.743, 111, B00, S05, 1
B00, Trade, 4319530.843, 133, B00, S05, 1
B00, Trade, 4319533.393, 113, B00, S03, 1
B00, Trade, 4319536.093, 126, S00, B00, 1
B00, Trade, 4319545.043, 90, B00, S02, 1
B00, Trade, 4319551.993, 98, B00, S09, 1
B00, Trade, 4319558.043, 112, S01, B00, 1
B00, Trade, 4319561.643, 83, B00, S00, 1
B00, Trade, 4319566.093, 129, B00, S06, 1
B00, Trade, 4319575.693, 140, B00, S00, 1
B00, Trade, 4319581.243, 91, S07, B00, 1
B00, Trade, 4319586.093, 87, B00, S02, 1
B00, Trade, 4319588.893, 123, S04, B00, 1
B00, Trade, 4319596.293, 110, B00, S03, 1
B00, Trade, 4319609.043, 72, S08, B00, 1
B00, Trade, 4319614.993, 78, S09, B00, 1
