B00, 100
B00, Trade, 4319456.593, 124, S09, B00, 1
B00, Trade, 4319464.243, 140, B00, S05, 1
B00, Trade, 4319469.543, 138, B00, S00, 1
B00, Trade, 4319474.193, 140, B00, S00, 1
B00, Trade, 4319479.793, 140, B00, S01, 1
B00, Trade, 4319486.293, 140, B00, S06, 1
B00, Trade, 4319490.643, 65, S06, B00, 1
B00, Trade, 4319493.743, 123, S01, B00, 1
B00, Trade, 4319499.643, 140, B00, S01, 1
B00, Trade, 4319506.143, 139, B00, S07, 1
B00, Trade, 4319514.543, 140, B00, S01, 1
B00, Trade, 4319521.243, 140, B00, S03, 1
B00, Trade, 4319526.893, 137, B00, S02, 1
B00, Trade, 4319530.393, 139, B00, S07, 1
B00, Trade, 4319532.243, 124, S06, B00, 1
B00, Trade, 4319540.993, 132, S08, B00, 1
B00, Trade, 4319547.143, 140, B00, S00, 1
B00, Trade, 4319549.893, 140, B00, S01, 1
B00, Trade, 4319557.293, 137, B00, S07, 1
B00, Trade, 4319561.093, 139, B00, S00, 1
B00, Trade, 4319565.493, 135, S06, B00, 1
B00, Trade, 4319568.143, 140, B00, S06, 1
B00, Trade, 4319574.593, 139, B00, S03, 1
B00, Trade, 4319578.293, 138, B00, S03, 1
B00, Trade, 4319586.143, 140, B00, S04, 1
B00, Trade, 4319590.093, 138, B00, S09, 1
B00, Trade, 4319598.893, 137, B00, S09, 1
B00, Trade, 4319601.743, 138, S01, B00, 1
B00, Trade, 4319605.693, 140, B00, S02, 1
B00, Trade, 4319611.493, 140, B00, S03, 1
B00, Trade, 4319617.693, 140, B00, S04, 1
B00, Trade, 4319622.793, 139, B00, S01, 1
B00, Trade, 4319627.193, 140, B00, S01, 1
B00, Trade, 4319630.693, 139, B00, S09, 1
B00, Trade, 4319639.843, 140, B00, S06, 1
B00, Trade, 4319641.493, 115, S00, B00, 1
B00, Trade, 4319648.343, 140, B00, S02, 1
B00, Trade, 4319651.243, 139, B00, S01, 1
B00, Trade, 4319658.093, 134, S06, B00, 1
B00, Trade, 4319660.593, 140, B00, S04, 1
B00, Trade, 4319664.743, 140, B00, S02, 1
B00, Trade, 4319673.393, 140, B00, S06, 1
B00, Trade, 4319679.793, 140, B00, S06, 1
B00, Trade, 4319682.843, 62, S04, B00, 1
B00, Trade, 4319687.293, 140, B00, S01, 1
B00, Trade, 4319692.793, 139, B00, S09, 1
B00, Trade, 4319700.493, 140, B00, S09, 1
B00, Trade, 4319708.493, 139, B00, S01, 1
B00, Trade, 4319711.893, 126, S09, B00, 1
B00, Trade, 4319716.243, 139, B00, S00, 1
B00, Trade, 4319726.443, 138, B00, S05, 1
B00, Trade, 4319736.243, 140, B00, S04, 1
B00, Trade, 4319740.793, 99, S08, B00, 1
B00, Trade, 4319741.743, 139, B00, S09, 1
B00, Trade, 4319749.643, 140, B00, S09, 1
B00, Trade, 4319758.443, 136, B00, S04, 1
B00, Trade, 4319766.093, 138, B00, S07, 1
B00, Trade, 4319771.143, 137, B00, S07, 1
B00, Trade, 4319775.643, 137, B00, S07, 1
B00, Trade, 4319782.293, 109, S09, B00, 1
B00, Trade, 4319787.793, 137, B00, S06, 1
B00, Trade, 4319796.943, 62, S03, B00, 1
B00, Trade, 4319802.893, 140, B00, S05, 1
B00, Trade, 4319804.993, 140, B00, S03, 1
B00, Trade, 4319812.593, 138, B00, S05, 1
B00, Trade, 4319818.493, 140, B00, S04, 1
B00, Trade, 4319829.693, 140, B00, S05, 1
B00, Trade, 4319832.293, 60, S08, B00, 1
B00, Trade, 4319835.143, 138, B00, S00, 1
B00, Trade, 4319838.843, 139, B00, S05, 1
B00, Trade, 4319846.743, 140, B00, S04, 1
B00, Trade, 4319848.793, 139, B00, S04, 1
B00, Trade, 4319855.993, 140, B00, S02, 1
B00, Trade, 4319865.643, 139, B00, S05, 1
B00, Trade, 4319868.693, 140, B00, S06, 1
B00, Trade, 4319878.643, 139, B00, S03, 1
B00, Trade, 4319880.293, 139, B00, S07, 1
B00, Trade, 4319888.643, 139, B00, S05, 1
B00, Trade, 4319893.843, 139, S08, B00, 1
B00, Trade, 4319896.593, 140, B00, S06, 1
B00, Trade, 4319902.743, 73, S08, B00, 1
B00, Trade, 4319909.693, 140, B00, S07, 1
B00, Trade, 4319912.743, 140, B00, S06, 1
B00, Trade, 4319920.793, 93, S00, B00, 1
B00, Trade, 4319924.243, 140, B00, S09, 1
B00, Trade, 4319925.443, 136, B00, S02, 1
B00, Trade, 4319931.393, 140, B00, S05, 1
B00, Trade, 4319935.943, 139, B00, S05, 1
B00, Trade, 4319944.343, 128, S05, B00, 1
B00, Trade, 4319949.043, 61, S04, B00, 1
B00, Trade, 4319953.393, 60, S02, B00, 1
B00, Trade, 4319956.543, 64, S07, B00, 1
B00, Trade, 4319965.143, 135, B00, S05, 1
B00, Trade, 4319969.143, 135, S08, B00, 1
B00, Trade, 4319975.543, 140, B00, S05, 1
B00, Trade, 4319976.293, 140, B00, S01, 1
B00, Trade, 4319982.343, 137, B00, S07, 1
B00, Trade, 4319989.743, 138, B00, S03, 1
B00, Trade, 4319995.193, 67, S03, B00, 1
B00, Trade, 4319998.243, 133, S01, B00, 1
B01, 100
B01, Trade, 4319383.793, 139, B01, S02, 1
B01, Trade, 4319390.293, 134, B01, S09, 1
B01, Trade, 4319390.743, 101, B01, S04, 1
B01, Trade, 4319405.193, 106, B01, S04, 1
B01, Trade, 4319417.693, 99, B01, S06, 1
B01, Trade, 4319427.643, 140, B01, S02, 1
B01, Trade, 4319429.693, 132, B01, S04, 1
B01, Trade, 4319439.143, 88, B01, S04, 1
B01, Trade, 4319447.293, 140, B01, S00, 1
B01, Trade, 4319455.493, 140, B01, S07, 1
B01, Trade, 4319458.893, 139, S08, B01, 1
B01, Trade, 4319465.743, 122, B01, S04, 1
B01, Trade, 4319469.343, 139, B01, S02, 1
B01, Trade, 4319474.693, 120, B01, S04, 1
B01, Trade, 4319476.143, 84, B01, S05, 1
B01, Trade, 4319482.143, 132, B01, S07, 1
B01, Trade, 4319490.943, 61, B01, S04, 1
B01, Trade, 4319497.943, 122, B01, S06, 1
B01, Trade, 4319502.493, 140, B01, S01, 1
B01, Trade, 4319512.143, 140, B01, S09, 1
B01, Trade, 4319513.293, 140, B01, S02, 1
B01, Trade, 4319517.943, 140, B01, S05, 1
B01, Trade, 4319523.893, 114, B01, S05, 1
B01, Trade, 4319530.443, 108, B01, S00, 1
B01, Trade, 4319536.243, 103, B01, S05, 1
B01, Trade, 4319539.743, 108, B01, S04, 1
B01, Trade, 4319545.143, 85, B01, S04, 1
B01, Trade, 4319552.343, 107, B01, S00, 1
B01, Trade, 4319559.943, 74, B01, S02, 1
B01, Trade, 4319567.793, 140, S08, B01, 1
B01, Trade, 4319572.193, 109, B01, S00, 1
B01, Trade, 4319578.193, 139, B01, S03, 1
B01, Trade, 4319581.743, 140, B01, S04, 1
B01, Trade, 4319588.243, 140, B01, S07, 1
B01, Trade, 4319592.543, 140, B01, S03, 1
B01, Trade, 4319593.893, 140, B01, S08, 1
B01, Trade, 4319609.293, 138, B01, S04, 1
B01, Trade, 4319613.443, 140, B01, S06, 1
B01, Trade, 4319618.693, 139, B01, S07, 1
B01, Trade, 4319629.643, 140, B01, S02, 1
B01, Trade, 4319642.243, 115, B01, S07, 1
B01, Trade, 4319647.143, 132, B01, S03, 1
B01, Trade, 4319651.743, 127, B01, S00, 1
B01, Trade, 4319656.493, 104, B01, S03, 1
B01, Trade, 4319660.643, 140, B01, S00, 1
B01, Trade, 4319666.993, 140, B01, S04, 1
B01, Trade, 4319669.793, 102, B01, S09, 1
B01, Trade, 4319679.943, 140, B01, S09, 1
B01, Trade, 4319684.893, 87, B01, S07, 1
B01, Trade, 4319686.043, 88, B01, S07, 1
B01, Trade, 4319692.193, 60, S08, B01, 1
B01, Trade, 4319698.193, 140, B01, S06, 1
B01, Trade, 4319701.693, 137, B01, S02, 1
B01, Trade, 4319708.843, 139, B01, S04, 1
B01, Trade, 4319716.443, 108, B01, S09, 1
B01, Trade, 4319721.793, 69, B01, S03, 1
B01, Trade, 4319725.343, 123, B01, S09, 1
B01, Trade, 4319729.243, 78, B01, S01, 1
B01, Trade, 4319734.193, 140, B01, S03, 1
B01, Trade, 4319742.843, 81, B01, S04, 1
B01, Trade, 4319747.493, 140, B01, S05, 1
B01, Trade, 4319749.793, 140, B01, S00, 1
B01, Trade, 4319754.993, 140, B01, S07, 1
B01, Trade, 4319757.993, 140, B01, S03, 1
B01, Trade, 4319765.393, 125, B01, S03, 1
B01, Trade, 4319771.343, 123, B01, S00, 1
B01, Trade, 4319776.193, 106, B01, S02, 1
B01, Trade, 4319777.893, 127, B01, S02, 1
B01, Trade, 4319790.393, 140, B01, S07, 1
B01, Trade, 4319806.293, 140, B01, S07, 1
B01, Trade, 4319810.193, 124, B01, S04, 1
B01, Trade, 4319816.143, 140, B01, S07, 1
B01, Trade, 4319821.343, 140, B01, S03, 1
B01, Trade, 4319827.343, 140, B01, S03, 1
B01, Trade, 4319831.493, 66, B01, S09, 1
B01, Trade, 4319840.093, 140, B01, S01, 1
B01, Trade, 4319842.943, 121, B01, S05, 1
B01, Trade, 4319846.643, 140, B01, S03, 1
B01, Trade, 4319852.443, 137, B01, S02, 1
B01, Trade, 4319858.493, 121, B01, S04, 1
B01, Trade, 4319861.793, 71, B01, S02, 1
B01, Trade, 4319864.243, 119, B01, S07, 1
B01, Trade, 4319870.993, 138, B01, S03, 1
B01, Trade, 4319874.493, 113, B01, S03, 1
