B00, 100
B00, Trade, 4319225.493, 80, S01, B00, 1
B00, Trade, 4319250.943, 97, S09, B00, 1
B00, Trade, 4319254.993, 84, B00, S09, 1
B00, Trade, 4319259.143, 139, B00, S07, 1
B00, Trade, 4319262.643, 120, B00, S05, 1
B00, Trade, 4319271.293, 134, B00, S05, 1
B00, Trade, 4319277.193, 109, B00, S00, 1
B00, Trade, 4319285.993, 103, B00, S04, 1
B00, Trade, 4319292.093, 97, B00, S08, 1
B00, Trade, 4319295.693, 82, B00, S04, 1
B00, Trade, 4319306.993, 134, B00, S06, 1
B00, Trade, 4319311.493, 126, B00, S07, 1
B00, Trade, 4319321.043, 114, B00, S02, 1
B00, Trade, 4319339.593, 121, S03, B00, 1
B00, Trade, 4319341.843, 86, S09, B00, 1
B00, Trade, 4319348.443, 68, S02, B00, 1
B00, Trade, 4319358.243, 134, B00, S00, 1
B00, Trade, 4319358.943, 96, S07, B00, 1
B00, Trade, 4319367.693, 122, B00, S03, 1
B00, Trade, 4319378.493, 92, S05, B00, 1
B00, Trade, 4319386.793, 136, B00, S04, 1
B00, Trade, 4319389.293, 95, B00, S07, 1
B00, Trade, 4319399.343, 120, B00, S01, 1
B00, Trade, 4319409.393, 135, B00, S03, 1
B00, Trade, 4319423.393, 115, S04, B00, 1
B00, Trade, 4319429.343, 133, B00, S04, 1
B00, Trade, 4319432.743, 120, B00, S07, 1
B00, Trade, 4319436.343, 84, S09, B00, 1
B00, Trade, 4319446.893, 123, S05, B00, 1
B00, Trade, 4319453.143, 62, B00, S04, 1
B00, Trade, 4319469.143, 65, B00, S02, 1
B00, Trade, 4319477.793, 121, B00, S08, 1
B00, Trade, 4319481.393, 114, B00, S01, 1
B00, Trade, 4319495.193, 90, B00, S09, 1
B00, Trade, 4319497.643, 105, B00, S00, 1
B00, Trade, 4319502.443, 96, B00, S08, 1
B00, Trade, 4319514.443, 100, B00, S09, 1
B00, Trade, 4319516.893, 115, B00, S03, 1
B00, Trade, 4319530.443, 98, B00, S00, 1
B00, Trade, 4319538.193, 111, S03, B00, 1
B00, Trade, 4319540.043, 118, B00, S03, 1
B00, Trade, 4319548.943, 113, B00, S06, 1
B00, Trade, 4319575.943, 117, B00, S05, 1
B00, Trade, 4319578.593, 79, B00, S07, 1
B00, Trade, 4319584.993, 126, S08, B00, 1
B00, Trade, 4319604.143, 63, S00, B00, 1
B00, Trade, 4319609.343, 62, S03, B00, 1
B00, Trade, 4319623.743, 88, B00, S07, 1
B00, Trade, 4319639.243, 67, B00, S02, 1
B00, Trade, 4319645.743, 137, S00, B00, 1
B00, Trade, 4319655.893, 102, B00, S05, 1
B00, Trade, 4319665.593, 79, S08, B00, 1
B00, Trade, 4319672.743, 130, B00, S05, 1
B00, Trade, 4319682.543, 106, B00, S05, 1
B00, Trade, 4319690.743, 95, B00, S02, 1
B00, Trade, 4319694.743, 61, S08, B00, 1
B00, Trade, 4319701.693, 112, S03, B00, 1
B00, Trade, 4319709.193, 122, B00, S00, 1
B00, Trade, 4319720.193, 119, B00, S02, 1
