B00, 1
B00, Trade, 212043.500, 60, B00, S00, 1
B01, 100
B01, Trade, 1510926.251, 67, B01, S00, 1
B01, Trade, 1578299.651, 67, B01, S00, 1
B01, Trade, 1598320.701, 67, B01, S00, 1
B01, Trade, 1602852.951, 67, B01, S00, 1
B01, Trade, 1649513.101, 66, B01, S00, 1
B01, Trade, 1650046.001, 65, B01, S00, 1
B01, Trade, 1655711.451, 64, B01, S00, 1
B01, Trade, 1658630.951, 67, B01, S00, 1
B01, Trade, 1686064.651, 67, B01, S00, 1
B01, Trade, 1687160.051, 66, B01, S00, 1
B01, Trade, 1691169.801, 67, B01, S00, 1
B01, Trade, 1725277.951, 67, B01, S00, 1
B01, Trade, 1749239.101, 67, B01, S00, 1
B01, Trade, 1764785.751, 66, B01, S00, 1
B01, Trade, 1852795.251, 64, B01, S00, 1
B01, Trade, 1858450.501, 67, B01, S00, 1
B01, Trade, 1933273.901, 67, B01, S00, 1
B01, Trade, 1934401.251, 67, B01, S00, 1
B01, Trade, 1959944.501, 63, S00, B01, 1
B01, Trade, 1977608.151, 67, B01, S00, 1
B01, Trade, 2031307.901, 66, B01, S00, 1
B01, Trade, 2032337.701, 67, B01, S00, 1
B01, Trade, 2032666.401, 66, B01, S00, 1
B01, Trade, 2037519.051, 66, B01, S00, 1
B01, Trade, 2047651.801, 67, B01, S00, 1
B01, Trade, 2048041.051, 67, B01, S00, 1
B01, Trade, 2156838.201, 67, B01, S00, 1
B01, Trade, 2159830.651, 67, B01, S00, 1
B01, Trade, 2200478.801, 67, B01, S00, 1
B01, Trade, 2203910.251, 67, B01, S00, 1
B01, Trade, 2210734.701, 67, B01, S00, 1
B01, Trade, 2216834.401, 66, B01, S00, 1
B01, Trade, 2269757.951, 66, B01, S00, 1
B01, Trade, 2279206.301, 65, B01, S00, 1
B01, Trade, 2293877.001, 67, B01, S00, 1
B01, Trade, 2295071.551, 66, B01, S00, 1
B01, Trade, 2354426.400, 67, B01, S00, 1
B01, Trade, 2356976.450, 67, B01, S00, 1
B01, Trade, 2358448.850, 66, B01, S00, 1
B01, Trade, 2359970.800, 67, B01, S00, 1
B01, Trade, 2360291.100, 67, B01, S00, 1
B01, Trade, 2383199.650, 67, B01, S00, 1
B01, Trade, 2437604.450, 67, B01, S00, 1
B01, Trade, 2449052.850, 67, B01, S00, 1
B01, Trade, 2452614.350, 67, B01, S00, 1
B01, Trade, 2452776.200, 67, B01, S00, 1
B01, Trade, 2454354.000, 66, B01, S00, 1
B01, Trade, 2454520.850, 66, B01, S00, 1
B01, Trade, 2454723.750, 66, B01, S00, 1
B01, Trade, 2462453.400, 66, B01, S00, 1
B01, Trade, 2509106.100, 66, B01, S00, 1
B01, Trade, 2511309.350, 65, B01, S00, 1
B01, Trade, 2551319.100, 65, B01, S00, 1
B01, Trade, 2552513.050, 65, B01, S00, 1
B01, Trade, 2580602.600, 67, B01, S00, 1
B01, Trade, 2582385.300, 67, B01, S00, 1
B01, Trade, 2616885.049, 67, B01, S00, 1
B01, Trade, 2654986.149, 62, S00, B01, 1
B01, Trade, 2773583.949, 67, B01, S00, 1
B01, Trade, 2778660.999, 67, B01, S00, 1
B01, Trade, 2786627.599, 67, B01, S00, 1
B01, Trade, 2813132.749, 67, B01, S00, 1
B01, Trade, 2880197.898, 65, B01, S00, 1
B01, Trade, 2881670.698, 64, B01, S00, 1
B01, Trade, 2891562.498, 67, B01, S00, 1
B01, Trade, 3014801.548, 67, B01, S00, 1
B01, Trade, 3022817.298, 67, B01, S00, 1
B01, Trade, 3147060.247, 64, B01, S00, 1
B01, Trade, 3147523.497, 65, B01, S00, 1
B01, Trade, 3234310.647, 67, B01, S00, 1
B01, Trade, 3353650.597, 67, B01, S00, 1
B01, Trade, 3356172.647, 66, B01, S00, 1
B01, Trade, 3366928.547, 66, B01, S00, 1
B01, Trade, 3382020.997, 66, B01, S00, 1
B01, Trade, 3399396.197, 65, B01, S00, 1
B01, Trade, 3465978.146, 67, B01, S00, 1
B01, Trade, 3478410.546, 67, B01, S00, 1
B01, Trade, 3487852.046, 67, B01, S00, 1
B01, Trade, 3504944.396, 67, B01, S00, 1
B01, Trade, 3576750.746, 67, B01, S00, 1
B01, Trade, 3580093.696, 67, B01, S00, 1
B01, Trade, 3582355.696, 67, B01, S00, 1
B01, Trade, 3638474.996, 66, B01, S00, 1
B01, Trade, 3711317.095, 66, B01, S00, 1
B01, Trade, 3729891.845, 66, B01, S00, 1
B01, Trade, 3806293.995, 67, B01, S00, 1
B01, Trade, 3860884.245, 67, B01, S00, 1
B01, Trade, 3861613.645, 64, S00, B01, 1
B01, Trade, 3998134.494, 66, B01, S00, 1
B01, Trade, 4003902.644, 66, B01, S00, 1
B01, Trade, 4003992.994, 65, B01, S00, 1
B01, Trade, 4007783.794, 65, B01, S00, 1
B01, Trade, 4106811.894, 65, B01, S00, 1
B01, Trade, 4164198.794, 66, B01, S00, 1
B01, Trade, 4183694.794, 65, B01, S00, 1
B01, Trade, 4186089.194, 65, B01, S00, 1
B01, Trade, 4190291.144, 64, B01, S00, 1
B01, Trade, 4195455.044, 67, B01, S00, 1
B01, Trade, 4228121.093, 67, B01, S00, 1
B01, Trade, 4316249.643, 67, B01, S00, 1
B02, 100
B02, Trade, 3736315.945, 68, B02, S00, 1
B02, Trade, 3740457.695, 77, B02, S00, 1
B02, Trade, 3745043.195, 77, B02, S00, 1
B02, Trade, 3751952.495, 77, B02, S02, 1
B02, Trade, 3761973.595, 77, B02, S00, 1
B02, Trade, 3762567.295, 77, B02, S00, 1
B02, Trade, 3763643.495, 77, B02, S00, 1
B02, Trade, 3763783.595, 77, B02, S00, 1
B02, Trade, 3764381.495, 77, B02, S00, 1
B02, Trade, 3765087.745, 77, B02, S00, 1
B02, Trade, 3773069.545, 77, B02, S02, 1
B02, Trade, 3800032.245, 77, B02, S00, 1
B02, Trade, 3803611.345, 77, B02, S02, 1
B02, Trade, 3805922.645, 77, B02, S00, 1
B02, Trade, 3812024.845, 77, B02, S00, 1
B02, Trade, 3814083.045, 77, B02, S00, 1
B02, Trade, 3819356.495, 77, B02, S00, 1
B02, Trade, 3819881.445, 77, B02, S00, 1
B02, Trade, 3827450.995, 77, B02, S00, 1
B02, Trade, 3827490.745, 76, B02, S00, 1
B02, Trade, 3829919.045, 76, B02, S00, 1
B02, Trade, 3838608.145, 77, B02, S00, 1
B02, Trade, 3839879.045, 77, B02, S00, 1
B02, Trade, 3840286.295, 74, B02, S00, 1
B02, Trade, 3846732.095, 76, B02, S00, 1
B02, Trade, 3849150.495, 77, B02, S00, 1
B02, Trade, 3857350.545, 77, B02, S00, 1
B02, Trade, 3859461.995, 77, B02, S00, 1
B02, Trade, 3864832.545, 77, B02, S00, 1
B02, Trade, 3866714.795, 77, S02, B02, 1
B02, Trade, 3875613.695, 77, B02, S00, 1
B02, Trade, 3877902.695, 77, B02, S00, 1
B02, Trade, 3878232.445, 77, B02, S00, 1
B02, Trade, 3894680.245, 77, B02, S02, 1
B02, Trade, 3898642.645, 77, B02, S00, 1
B02, Trade, 3901798.495, 76, B02, S00, 1
B02, Trade, 3910282.095, 77, B02, S00, 1
B02, Trade, 3912837.195, 77, B02, S02, 1
B02, Trade, 3923283.745, 76, B02, S00, 1
B02, Trade, 3930358.445, 76, B02, S00, 1
B02, Trade, 3944191.244, 77, B02, S00, 1
B02, Trade, 3945570.044, 76, B02, S00, 1
B02, Trade, 3947238.594, 77, B02, S00, 1
B02, Trade, 3947668.094, 77, B02, S00, 1
B02, Trade, 3952278.794, 76, B02, S00, 1
B02, Trade, 3985938.894, 76, B02, S00, 1
B02, Trade, 3988162.994, 77, B02, S00, 1
B02, Trade, 3996020.844, 77, B02, S00, 1
B02, Trade, 3996091.894, 77, B02, S00, 1
B02, Trade, 3997640.544, 77, B02, S00, 1
B02, Trade, 3998232.894, 76, B02, S00, 1
B02, Trade, 4000507.794, 77, B02, S02, 1
B02, Trade, 4000538.094, 77, B02, S00, 1
B02, Trade, 4013132.594, 77, B02, S02, 1
B02, Trade, 4014637.644, 77, B02, S02, 1
B02, Trade, 4015315.594, 76, B02, S00, 1
B02, Trade, 4016389.894, 77, B02, S00, 1
B02, Trade, 4029781.894, 77, B02, S02, 1
B02, Trade, 4046661.294, 77, B02, S02, 1
B02, Trade, 4048658.094, 77, B02, S00, 1
B02, Trade, 4053152.944, 77, B02, S00, 1
B02, Trade, 4067215.444, 77, B02, S00, 1
B02, Trade, 4070082.044, 77, B02, S00, 1
B02, Trade, 4073040.494, 77, B02, S00, 1
B02, Trade, 4073152.044, 76, B02, S00, 1
B02, Trade, 4074233.594, 77, B02, S00, 1
B02, Trade, 4075107.494, 77, B02, S00, 1
B02, Trade, 4104844.944, 77, B02, S00, 1
B02, Trade, 4107015.894, 77, B02, S02, 1
B02, Trade, 4107988.944, 77, B02, S00, 1
B02, Trade, 4108430.994, 77, B02, S00, 1
B02, Trade, 4113692.894, 77, B02, S02, 1
B02, Trade, 4115790.444, 77, B02, S02, 1
B02, Trade, 4118564.344, 77, B02, S02, 1
B02, Trade, 4161847.044, 77, B02, S02, 1
B02, Trade, 4162758.044, 77, B02, S02, 1
B02, Trade, 4164525.144, 77, B02, S00, 1
B02, Trade, 4165452.244, 77, B02, S00, 1
B02, Trade, 4168446.144, 77, B02, S00, 1
B02, Trade, 4182131.594, 77, B02, S00, 1
B02, Trade, 4188230.544, 77, B02, S00, 1
B02, Trade, 4193719.094, 77, B02, S00, 1
B02, Trade, 4196946.994, 76, B02, S00, 1
B02, Trade, 4197396.994, 77, B02, S00, 1
B02, Trade, 4206567.394, 77, B02, S02, 1
B02, Trade, 4215131.693, 77, B02, S00, 1
B02, Trade, 4226468.343, 77, B02, S00, 1
B02, Trade, 4229630.043, 68, B02, S00, 1
B02, Trade, 4229741.343, 77, B02, S00, 1
B02, Trade, 4232893.143, 77, B02, S00, 1
B02, Trade, 4233955.843, 77, B02, S00, 1
B02, Trade, 4251748.343, 76, B02, S00, 1
B02, Trade, 4260766.693, 77, B02, S02, 1
B02, Trade, 4286088.443, 76, B02, S00, 1
B02, Trade, 4286314.693, 77, B02, S02, 1
B02, Trade, 4290417.793, 75, B02, S00, 1
B02, Trade, 4311541.893, 77, B02, S02, 1
B02, Trade, 4313047.593, 77, B02, S00, 1
B02, Trade, 4313834.643, 77, B02, S00, 1
B02, Trade, 4319764.243, 77, B02, S00, 1
B03, 100
B03, Trade, 4307029.393, 86, B03, S02, 1
B03, Trade, 4307040.793, 85, B03, S02, 1
B03, Trade, 4307094.593, 86, B03, S02, 1
B03, Trade, 4307128.893, 86, B03, S02, 1
B03, Trade, 4307205.893, 86, B03, S02, 1
B03, Trade, 4307308.393, 86, B03, S02, 1
B03, Trade, 4307553.993, 86, B03, S02, 1
B03, Trade, 4307572.393, 86, B03, S02, 1
B03, Trade, 4307578.543, 86, B03, S02, 1
B03, Trade, 4307586.643, 86, B03, S02, 1
B03, Trade, 4307590.393, 86, B03, S02, 1
B03, Trade, 4307597.943, 86, S01, B03, 1
B03, Trade, 4307603.843, 85, B03, S00, 1
B03, Trade, 4307605.343, 86, S01, B03, 1
B03, Trade, 4307622.393, 86, B03, S02, 1
B03, Trade, 4307788.093, 86, S00, B03, 1
B03, Trade, 4307906.793, 86, B03, S02, 1
B03, Trade, 4308098.693, 86, B03, S02, 1
B03, Trade, 4308280.543, 86, B03, S02, 1
B03, Trade, 4308291.193, 86, B03, S00, 1
B03, Trade, 4308298.193, 86, B03, S00, 1
B03, Trade, 4308470.443, 85, B03, S02, 1
B03, Trade, 4308485.443, 86, B03, S02, 1
B03, Trade, 4308575.643, 86, B03, S02, 1
B03, Trade, 4308588.443, 86, B03, S00, 1
B03, Trade, 4308653.893, 86, B03, S00, 1
B03, Trade, 4308656.093, 86, B03, S02, 1
B03, Trade, 4308666.243, 86, B03, S00, 1
B03, Trade, 4308809.543, 86, B03, S02, 1
B03, Trade, 4308820.643, 86, B03, S02, 1
B03, Trade, 4308910.893, 86, B03, S02, 1
B03, Trade, 4309026.643, 86, B03, S02, 1
B03, Trade, 4309211.143, 86, B03, S00, 1
B03, Trade, 4309226.893, 86, B03, S00, 1
B03, Trade, 4309229.443, 86, B03, S02, 1
B03, Trade, 4309292.743, 86, B03, S00, 1
B03, Trade, 4309297.993, 86, S03, B03, 1
B03, Trade, 4309305.343, 86, B03, S02, 1
B03, Trade, 4309554.243, 86, B03, S02, 1
B03, Trade, 4309558.593, 86, B03, S02, 1
B03, Trade, 4309623.243, 86, B03, S02, 1
B03, Trade, 4310038.843, 86, B03, S00, 1
B03, Trade, 4310118.243, 86, B03, S02, 1
