B00, 0
B01, 0
B02, 100
B02, Trade, 3635590.946, 77, B02, S02, 1
B02, Trade, 3639988.896, 77, B02, S02, 1
B02, Trade, 3640177.496, 77, B02, S02, 1
B02, Trade, 3643781.896, 77, B02, S02, 1
B02, Trade, 3646767.596, 77, B02, S02, 1
B02, Trade, 3661255.346, 77, B02, S02, 1
B02, Trade, 3664133.196, 77, B02, S02, 1
B02, Trade, 3665167.446, 77, S02, B02, 1
B02, Trade, 3667586.146, 77, B02, S02, 1
B02, Trade, 3681243.695, 77, B02, S02, 1
B02, Trade, 3682461.945, 77, B02, S02, 1
B02, Trade, 3689492.245, 77, S02, B02, 1
B02, Trade, 3691010.645, 77, B02, S02, 1
B02, Trade, 3692356.995, 77, B02, S02, 1
B02, Trade, 3694091.845, 77, B02, S02, 1
B02, Trade, 3695869.395, 77, B02, S02, 1
B02, Trade, 3706112.245, 77, B02, S02, 1
B02, Trade, 3708498.645, 77, B02, S02, 1
B02, Trade, 3712350.195, 77, B02, S02, 1
B02, Trade, 3714250.845, 77, B02, S02, 1
B02, Trade, 3716865.195, 77, B02, S02, 1
B02, Trade, 3737245.945, 77, B02, S02, 1
B02, Trade, 3738474.495, 77, S02, B02, 1
B02, Trade, 3739702.245, 77, B02, S02, 1
B02, Trade, 3741793.495, 77, B02, S02, 1
B02, Trade, 3741849.645, 77, B02, S02, 1
B02, Trade, 3742739.745, 77, B02, S02, 1
B02, Trade, 3743228.245, 77, B02, S02, 1
B02, Trade, 3757249.195, 77, S02, B02, 1
B02, Trade, 3757981.245, 77, B02, S02, 1
B02, Trade, 3767263.095, 77, B02, S02, 1
B02, Trade, 3768672.995, 77, B02, S02, 1
B02, Trade, 3769479.795, 77, B02, S02, 1
B02, Trade, 3780824.045, 77, B02, S02, 1
B02, Trade, 3782430.795, 77, B02, S02, 1
B02, Trade, 3784449.695, 77, B02, S02, 1
B02, Trade, 3790153.395, 77, S02, B02, 1
B02, Trade, 3806387.845, 77, B02, S02, 1
B02, Trade, 3808221.595, 77, B02, S02, 1
B02, Trade, 3814092.045, 77, S02, B02, 1
B02, Trade, 3830722.145, 77, B02, S02, 1
B02, Trade, 3835421.945, 77, B02, S02, 1
B02, Trade, 3842665.195, 77, B02, S02, 1
B02, Trade, 3862964.595, 77, S02, B02, 1
B02, Trade, 3864484.295, 77, B02, S02, 1
B02, Trade, 3865413.045, 77, B02, S02, 1
B02, Trade, 3875774.145, 77, B02, S02, 1
B02, Trade, 3876771.745, 77, B02, S02, 1
B02, Trade, 3884962.195, 77, B02, S02, 1
B02, Trade, 3885737.345, 77, B02, S02, 1
B02, Trade, 3888653.745, 77, B02, S02, 1
B02, Trade, 3892576.395, 77, B02, S02, 1
B02, Trade, 3892823.495, 77, B02, S02, 1
B02, Trade, 3895882.695, 77, B02, S02, 1
B02, Trade, 3896641.895, 77, B02, S02, 1
B02, Trade, 3903093.445, 77, B02, S02, 1
B02, Trade, 3905680.995, 77, B02, S02, 1
B02, Trade, 3905924.545, 77, B02, S02, 1
B02, Trade, 3915345.795, 77, B02, S02, 1
B02, Trade, 3923406.945, 77, B02, S02, 1
B02, Trade, 3931846.195, 77, B02, S02, 1
B02, Trade, 3934432.395, 77, B02, S02, 1
B02, Trade, 3948677.894, 77, B02, S02, 1
B02, Trade, 3971222.244, 77, B02, S02, 1
B02, Trade, 3983594.994, 77, B02, S02, 1
B02, Trade, 3985838.844, 77, S02, B02, 1
B02, Trade, 3986457.794, 77, S02, B02, 1
B02, Trade, 4020154.944, 77, S02, B02, 1
B02, Trade, 4027078.594, 77, B02, S02, 1
B02, Trade, 4031038.044, 77, B02, S02, 1
B02, Trade, 4032295.344, 77, S02, B02, 1
B02, Trade, 4050946.394, 77, B02, S02, 1
B02, Trade, 4052082.794, 77, B02, S02, 1
B02, Trade, 4056658.444, 77, B02, S02, 1
B02, Trade, 4092655.044, 77, B02, S02, 1
B02, Trade, 4132185.094, 77, B02, S02, 1
B02, Trade, 4144427.544, 77, B02, S02, 1
B02, Trade, 4146342.744, 77, S02, B02, 1
B02, Trade, 4170027.794, 77, B02, S02, 1
B02, Trade, 4172096.044, 77, B02, S02, 1
B02, Trade, 4173591.544, 77, B02, S02, 1
B02, Trade, 4173653.194, 77, B02, S02, 1
B02, Trade, 4174183.594, 77, S02, B02, 1
B02, Trade, 4177778.094, 77, B02, S02, 1
B02, Trade, 4190785.894, 77, B02, S02, 1
B02, Trade, 4191235.494, 77, B02, S02, 1
B02, Trade, 4192949.494, 77, B02, S02, 1
B02, Trade, 4203664.344, 77, B02, S02, 1
B02, Trade, 4213634.043, 77, B02, S02, 1
B02, Trade, 4214662.893, 77, B02, S02, 1
B02, Trade, 4216005.243, 77, S02, B02, 1
B02, Trade, 4217578.643, 77, B02, S02, 1
B02, Trade, 4219424.143, 77, B02, S02, 1
B02, Trade, 4220846.993, 77, B02, S02, 1
B02, Trade, 4221007.393, 77, B02, S02, 1
B02, Trade, 4257865.693, 77, B02, S02, 1
B02, Trade, 4263398.143, 77, B02, S02, 1
B02, Trade, 4278091.293, 77, B02, S02, 1
B02, Trade, 4281832.893, 77, B02, S02, 1
B02, Trade, 4299720.343, 77, B02, S02, 1
B03, 100
B03, Trade, 4301335.643, 84, B03, S02, 1
B03, Trade, 4301854.693, 85, B03, S02, 1
B03, Trade, 4301928.743, 85, B03, S02, 1
B03, Trade, 4302099.043, 85, B03, S02, 1
B03, Trade, 4302551.943, 85, B03, S02, 1
B03, Trade, 4302708.243, 85, B03, S02, 1
B03, Trade, 4302921.343, 84, B03, S02, 1
B03, Trade, 4303001.543, 85, B03, S02, 1
B03, Trade, 4303497.043, 85, B03, S02, 1
B03, Trade, 4303848.993, 85, B03, S02, 1
B03, Trade, 4303964.493, 78, S02, B03, 1
B03, Trade, 4304197.243, 85, B03, S02, 1
B03, Trade, 4304478.543, 85, B03, S02, 1
B03, Trade, 4304484.393, 84, B03, S02, 1
B03, Trade, 4304621.393, 84, B03, S02, 1
B03, Trade, 4304760.143, 85, B03, S02, 1
B03, Trade, 4305205.443, 85, B03, S02, 1
B03, Trade, 4305265.193, 84, B03, S02, 1
B03, Trade, 4305459.493, 85, B03, S02, 1
B03, Trade, 4305573.993, 83, B03, S02, 1
B03, Trade, 4305590.043, 81, B03, S02, 1
B03, Trade, 4308021.393, 85, B03, S02, 1
B03, Trade, 4308038.393, 85, B03, S02, 1
B03, Trade, 4308454.493, 85, B03, S02, 1
B03, Trade, 4309793.343, 85, B03, S02, 1
B03, Trade, 4309990.493, 84, B03, S02, 1
B03, Trade, 4310384.493, 85, B03, S02, 1
B03, Trade, 4311058.393, 85, B03, S02, 1
B03, Trade, 4311637.943, 83, B03, S02, 1
B03, Trade, 4311920.343, 85, B03, S02, 1
B03, Trade, 4312858.293, 85, B03, S02, 1
B03, Trade, 4313360.243, 84, B03, S02, 1
B03, Trade, 4313417.743, 79, S02, B03, 1
B03, Trade, 4313587.693, 85, B03, S02, 1
B03, Trade, 4313744.743, 85, B03, S02, 1
B03, Trade, 4313776.893, 84, B03, S02, 1
B03, Trade, 4313825.043, 85, B03, S02, 1
B03, Trade, 4313831.043, 85, B03, S02, 1
B03, Trade, 4313933.693, 84, B03, S02, 1
B03, Trade, 4313972.393, 83, B03, S02, 1
B03, Trade, 4314076.093, 80, S02, B03, 1
B03, Trade, 4314091.243, 85, B03, S02, 1
B03, Trade, 4314138.893, 83, B03, S02, 1
B03, Trade, 4314169.493, 81, B03, S02, 1
B03, Trade, 4314299.993, 85, B03, S02, 1
B03, Trade, 4314412.743, 84, B03, S02, 1
B03, Trade, 4314510.593, 85, B03, S02, 1
B03, Trade, 4314657.543, 85, B03, S02, 1
B03, Trade, 4314795.543, 84, B03, S02, 1
B03, Trade, 4315140.793, 85, B03, S02, 1
B03, Trade, 4315184.993, 84, B03, S02, 1
B03, Trade, 4315374.593, 85, B03, S02, 1
B03, Trade, 4315454.943, 85, B03, S02, 1
B03, Trade, 4315467.893, 84, B03, S02, 1
B03, Trade, 4315578.993, 85, B03, S02, 1
B03, Trade, 4315591.793, 84, B03, S02, 1
B03, Trade, 4315606.843, 83, B03, S02, 1
B03, Trade, 4315625.793, 85, B03, S02, 1
B03, Trade, 4315820.643, 84, B03, S02, 1
B03, Trade, 4316106.393, 85, B03, S02, 1
B03, Trade, 4316121.443, 85, B03, S02, 1
B03, Trade, 4316326.593, 85, B03, S02, 1
B03, Trade, 4316472.093, 85, B03, S02, 1
B03, Trade, 4316494.843, 83, B03, S02, 1
B03, Trade, 4316534.993, 82, B03, S02, 1
B03, Trade, 4316649.943, 85, B03, S02, 1
B03, Trade, 4316724.043, 83, B03, S02, 1
B03, Trade, 4316829.993, 83, S02, B03, 1
B03, Trade, 4316916.193, 85, B03, S02, 1
B03, Trade, 4317112.293, 85, B03, S02, 1
