Trd, 4317907.093, 100
Trd, 4317908.793, 102
Trd, 4317910.493, 97
Trd, 4317910.593, 98
Trd, 4317912.743, 98
Trd, 4317914.243, 96
Trd, 4317914.693, 98
Trd, 4317915.793, 97
Trd, 4317915.943, 95
Trd, 4317919.143, 94
Trd, 4317919.443, 95
Trd, 4317919.693, 95
Trd, 4317920.843, 92
Trd, 4317921.493, 104
Trd, 4317921.943, 102
Trd, 4317922.893, 112
Trd, 4317925.593, 101
Trd, 4317925.643, 102
Trd, 4317926.193, 103
Trd, 4317926.293, 91
Trd, 4317927.293, 103
Trd, 4317930.843, 103
Trd, 4317931.493, 103
Trd, 4317931.743, 99
Trd, 4317932.893, 102
Trd, 4317933.993, 103
Trd, 4317936.293, 102
Trd, 4317938.043, 103
Trd, 4317940.193, 101
Trd, 4317940.743, 93
Trd, 4317942.193, 99
Trd, 4317943.293, 99
Trd, 4317944.793, 97
Trd, 4317945.243, 98
Trd, 4317947.443, 96
Trd, 4317949.143, 97
Trd, 4317949.643, 97
Trd, 4317950.393, 95
Trd, 4317952.143, 96
Trd, 4317952.343, 104
Trd, 4317954.093, 95
Trd, 4317955.493, 94
Trd, 4317955.993, 96
Trd, 4317956.443, 95
Trd, 4317958.093, 95
Trd, 4317959.943, 100
Trd, 4317961.043, 102
Trd, 4317961.093, 103
Trd, 4317963.143, 96
Trd, 4317964.843, 99
Trd, 4317965.443, 98
Trd, 4317966.793, 96
Trd, 4317967.143, 96
Trd, 4317967.393, 97
Trd, 4317970.143, 97
Trd, 4317970.543, 99
Trd, 4317972.043, 102
Trd, 4317973.843, 99
Trd, 4317974.293, 96
Trd, 4317974.443, 114
Trd, 4317978.243, 102
Trd, 4317979.543, 100
Trd, 4317979.893, 95
Trd, 4317981.493, 103
Trd, 4317982.493, 100
Trd, 4317983.343, 94
Trd, 4317984.993, 98
Trd, 4317985.993, 103
Trd, 4317986.593, 97
Trd, 4317987.943, 98
Trd, 4317988.343, 103
Trd, 4317989.193, 97
Trd, 4317992.793, 99
Trd, 4317994.243, 96
Trd, 4317994.793, 97
Trd, 4317995.443, 94
Trd, 4317996.093, 96
Trd, 4317997.443, 104
Trd, 4317999.743, 95
Trd, 4318000.343, 97
Trd, 4318001.593, 94
Trd, 4318002.343, 94
Trd, 4318003.443, 96
Trd, 4318003.543, 98
Trd, 4318005.493, 97
Trd, 4318006.843, 93
Trd, 4318007.443, 96
Trd, 4318009.843, 93
Trd, 4318010.843, 94
Trd, 4318011.943, 104
Trd, 4318011.993, 92
Trd, 4318013.943, 92
Trd, 4318014.943, 93
Trd, 4318017.193, 92
Trd, 4318018.493, 91
Trd, 4318019.993, 95
Trd, 4318020.093, 91
Trd, 4318020.593, 92
Trd, 4318023.543, 100
Trd, 4318025.293, 96
Trd, 4318025.693, 94
Trd, 4318026.593, 93
Trd, 4318027.293, 93
Trd, 4318027.643, 94
Trd, 4318028.543, 82
Trd, 4318028.643, 104
Trd, 4318030.493, 113
Trd, 4318032.543, 113
Trd, 4318035.393, 101
Trd, 4318035.543, 102
Trd, 4318036.793, 98
Trd, 4318037.543, 102
Trd, 4318037.843, 98
Trd, 4318038.093, 102
Trd, 4318038.943, 104
Trd, 4318039.743, 104
Trd, 4318042.143, 104
Trd, 4318044.443, 102
Trd, 4318044.743, 103
Trd, 4318045.593, 104
Trd, 4318045.693, 122
Trd, 4318046.343, 102
Trd, 4318049.043, 102
