B00, 0
B01, 100
B01, Trade, 3520131.846, 66, B01, S00, 1
B01, Trade, 3521659.046, 65, B01, S00, 1
B01, Trade, 3526206.946, 65, B01, S00, 1
B01, Trade, 3528809.996, 64, B01, S00, 1
B01, Trade, 3532449.646, 66, B01, S00, 1
B01, Trade, 3538850.696, 66, B01, S00, 1
B01, Trade, 3540017.996, 66, B01, S00, 1
B01, Trade, 3544460.196, 66, B01, S00, 1
B01, Trade, 3558856.096, 65, B01, S00, 1
B01, Trade, 3560615.746, 65, B01, S00, 1
B01, Trade, 3567794.896, 66, B01, S00, 1
B01, Trade, 3584364.946, 65, B01, S00, 1
B01, Trade, 3587127.496, 67, B01, S00, 1
B01, Trade, 3596089.346, 67, B01, S00, 1
B01, Trade, 3601682.746, 66, B01, S00, 1
B01, Trade, 3602930.796, 66, B01, S00, 1
B01, Trade, 3604413.046, 67, B01, S00, 1
B01, Trade, 3608524.546, 67, B01, S00, 1
B01, Trade, 3611702.896, 66, B01, S00, 1
B01, Trade, 3629473.346, 65, B01, S00, 1
B01, Trade, 3633455.546, 66, B01, S00, 1
B01, Trade, 3634174.146, 65, B01, S00, 1
B01, Trade, 3634312.196, 65, B01, S00, 1
B01, Trade, 3652088.746, 67, B01, S00, 1
B01, Trade, 3652789.946, 67, B01, S00, 1
B01, Trade, 3655861.046, 67, B01, S00, 1
B01, Trade, 3658329.246, 66, B01, S00, 1
B01, Trade, 3659100.646, 66, B01, S00, 1
B01, Trade, 3659241.796, 65, B01, S00, 1
B01, Trade, 3662998.046, 67, B01, S00, 1
B01, Trade, 3663804.696, 67, B01, S00, 1
B01, Trade, 3663823.846, 66, B01, S00, 1
B01, Trade, 3671330.096, 67, B01, S00, 1
B01, Trade, 3680054.895, 66, B01, S00, 1
B01, Trade, 3702157.595, 65, B01, S00, 1
B01, Trade, 3707746.195, 67, B01, S00, 1
B01, Trade, 3718112.095, 65, B01, S00, 1
B01, Trade, 3727152.395, 67, B01, S00, 1
B01, Trade, 3733178.195, 67, B01, S00, 1
B01, Trade, 3735744.245, 66, B01, S00, 1
B01, Trade, 3739283.245, 66, B01, S00, 1
B01, Trade, 3756167.645, 66, B01, S00, 1
B01, Trade, 3758971.145, 65, B01, S00, 1
B01, Trade, 3766161.145, 65, B01, S00, 1
B01, Trade, 3775355.345, 64, B01, S00, 1
B01, Trade, 3778156.995, 63, B01, S00, 1
B01, Trade, 3790021.345, 66, B01, S00, 1
B01, Trade, 3794590.295, 66, B01, S00, 1
B01, Trade, 3811754.545, 67, B01, S00, 1
B01, Trade, 3818145.695, 66, B01, S00, 1
B01, Trade, 3824054.745, 66, B01, S00, 1
B01, Trade, 3858425.995, 67, B01, S00, 1
B01, Trade, 3869003.295, 66, B01, S00, 1
B01, Trade, 3869625.095, 65, B01, S00, 1
B01, Trade, 3882827.145, 65, B01, S00, 1
B01, Trade, 3889182.245, 67, B01, S00, 1
B01, Trade, 3895678.945, 67, B01, S00, 1
B01, Trade, 3908053.895, 66, B01, S00, 1
B01, Trade, 3910087.245, 66, B01, S00, 1
B01, Trade, 3921708.145, 66, B01, S00, 1
B01, Trade, 3927990.845, 67, B01, S00, 1
B01, Trade, 3938791.845, 66, B01, S00, 1
B01, Trade, 3939199.295, 66, B01, S00, 1
B01, Trade, 3953013.294, 65, B01, S00, 1
B01, Trade, 3958842.594, 67, B01, S00, 1
B01, Trade, 3963955.394, 66, B01, S00, 1
B01, Trade, 3968173.644, 66, B01, S00, 1
