B00, 100
B00, Trade, 1262703.001, 60, S00, B00, 1
B00, Trade, 1783285.201, 60, B00, S00, 1
B00, Trade, 1898867.751, 60, B00, S00, 1
B00, Trade, 1988598.151, 60, S00, B00, 1
B00, Trade, 2043282.601, 60, B00, S00, 1
B00, Trade, 2139294.451, 60, B00, S00, 1
B00, Trade, 2162222.901, 60, B00, S00, 1
B00, Trade, 2165496.301, 60, B00, S00, 1
B00, Trade, 2194223.651, 60, B00, S00, 1
B00, Trade, 2208553.051, 60, B00, S00, 1
B00, Trade, 2226706.401, 60, B00, S00, 1
B00, Trade, 2331100.451, 60, B00, S00, 1
B00, Trade, 2342033.100, 60, B00, S00, 1
B00, Trade, 2343859.650, 60, B00, S00, 1
B00, Trade, 2390860.950, 60, B00, S00, 1
B00, Trade, 2393280.700, 60, B00, S00, 1
B00, Trade, 2441990.550, 60, B00, S00, 1
B00, Trade, 2573394.950, 60, B00, S00, 1
B00, Trade, 2614636.549, 60, S00, B00, 1
B00, Trade, 2618426.799, 60, B00, S00, 1
B00, Trade, 2619128.649, 60, B00, S00, 1
B00, Trade, 2717131.099, 60, B00, S00, 1
B00, Trade, 2754861.649, 60, S00, B00, 1
B00, Trade, 2757066.449, 60, B00, S00, 1
B00, Trade, 2784242.999, 60, B00, S00, 1
B00, Trade, 2820285.499, 60, B00, S00, 1
B00, Trade, 2821169.849, 60, B00, S00, 1
B00, Trade, 2832175.049, 60, B00, S00, 1
B00, Trade, 2832465.199, 60, B00, S00, 1
B00, Trade, 2835260.049, 60, B00, S00, 1
B00, Trade, 2835983.699, 60, B00, S00, 1
B00, Trade, 2841116.299, 60, B00, S00, 1
B00, Trade, 2862264.999, 60, B00, S00, 1
B00, Trade, 2876599.448, 60, B00, S00, 1
B00, Trade, 2883242.898, 60, B00, S00, 1
B00, Trade, 2916594.098, 60, B00, S00, 1
B00, Trade, 2923553.148, 60, B00, S00, 1
B00, Trade, 2945622.848, 60, B00, S00, 1
B00, Trade, 2969848.948, 60, B00, S00, 1
B00, Trade, 2986219.648, 60, B00, S00, 1
B00, Trade, 2996883.398, 60, B00, S00, 1
B00, Trade, 3011198.848, 60, B00, S00, 1
B00, Trade, 3034343.198, 60, B00, S00, 1
B00, Trade, 3038036.898, 60, B00, S00, 1
B00, Trade, 3046593.098, 60, B00, S00, 1
B00, Trade, 3068385.248, 60, B00, S00, 1
B00, Trade, 3071231.198, 60, B00, S00, 1
B00, Trade, 3090309.748, 60, B00, S00, 1
B00, Trade, 3097724.148, 60, B00, S00, 1
B00, Trade, 3098299.548, 60, B00, S00, 1
B00, Trade, 3102183.048, 60, B00, S00, 1
B00, Trade, 3137766.448, 60, B00, S00, 1
B00, Trade, 3138976.097, 60, B00, S00, 1
B00, Trade, 3143223.347, 60, B00, S00, 1
B00, Trade, 3145912.247, 60, B00, S00, 1
B00, Trade, 3145987.547, 60, S00, B00, 1
B00, Trade, 3153638.047, 60, B00, S00, 1
B00, Trade, 3163891.097, 60, B00, S00, 1
B00, Trade, 3230443.597, 60, B00, S00, 1
B00, Trade, 3240266.547, 60, S00, B00, 1
B00, Trade, 3245438.997, 60, B00, S00, 1
B00, Trade, 3264611.647, 60, B00, S00, 1
B00, Trade, 3267439.097, 60, B00, S00, 1
B00, Trade, 3284356.297, 60, B00, S00, 1
B00, Trade, 3343813.497, 60, B00, S00, 1
B00, Trade, 3345488.947, 60, B00, S00, 1
B00, Trade, 3345713.097, 60, S00, B00, 1
B00, Trade, 3377700.197, 60, B00, S00, 1
B00, Trade, 3392140.647, 60, S00, B00, 1
B00, Trade, 3442882.946, 60, B00, S00, 1
B00, Trade, 3475343.146, 60, B00, S00, 1
B00, Trade, 3528051.046, 60, B00, S00, 1
B00, Trade, 3533251.296, 60, B00, S00, 1
B00, Trade, 3547529.546, 60, B00, S00, 1
B00, Trade, 3549957.796, 60, B00, S00, 1
B00, Trade, 3551359.246, 60, B00, S00, 1
B00, Trade, 3556422.896, 60, B00, S00, 1
B00, Trade, 3567947.496, 60, B00, S00, 1
B00, Trade, 3595124.596, 60, B00, S00, 1
B00, Trade, 3694124.745, 60, B00, S00, 1
B00, Trade, 3698763.145, 60, B00, S00, 1
B00, Trade, 3700158.695, 60, B00, S00, 1
B00, Trade, 3710012.345, 60, B00, S00, 1
B00, Trade, 3739750.845, 60, B00, S00, 1
B00, Trade, 3752857.145, 60, B00, S00, 1
B00, Trade, 3814565.895, 60, B00, S00, 1
B00, Trade, 3871186.595, 60, B00, S00, 1
B00, Trade, 3902302.595, 60, B00, S00, 1
B00, Trade, 3916355.395, 60, B00, S00, 1
B00, Trade, 3928691.445, 60, B00, S00, 1
B00, Trade, 3946941.744, 60, B00, S00, 1
B00, Trade, 3947549.644, 60, B00, S00, 1
B00, Trade, 4138151.444, 60, B00, S00, 1
B00, Trade, 4194249.994, 60, B00, S00, 1
B00, Trade, 4195637.044, 60, B00, S00, 1
B00, Trade, 4216190.493, 60, B00, S00, 1
B00, Trade, 4217370.593, 60, S00, B00, 1
B00, Trade, 4300979.143, 60, B00, S00, 1
B00, Trade, 4307878.343, 60, S00, B00, 1
B00, Trade, 4307947.843, 60, B00, S00, 1
B01, 100
B01, Trade, 4166216.194, 68, B01, S00, 1
B01, Trade, 4167061.044, 68, B01, S00, 1
B01, Trade, 4167231.844, 68, B01, S00, 1
B01, Trade, 4168981.594, 67, B01, S00, 1
B01, Trade, 4169027.044, 68, B01, S00, 1
B01, Trade, 4169171.294, 68, B01, S00, 1
B01, Trade, 4172566.794, 68, B01, S00, 1
B01, Trade, 4172956.194, 68, B01, S00, 1
B01, Trade, 4173119.044, 68, B01, S00, 1
