B00, 0
B01, 0
B02, 100
B02, Trade, 4209530.694, 76, B02, S01, 1
B02, Trade, 4209607.344, 76, B02, S01, 1
B02, Trade, 4209936.044, 77, B02, S01, 1
B02, Trade, 4210265.344, 77, B02, S01, 1
B02, Trade, 4210336.794, 77, B02, S01, 1
B02, Trade, 4210905.094, 72, S01, B02, 1
B02, Trade, 4211371.544, 77, B02, S01, 1
B02, Trade, 4211517.444, 77, B02, S02, 1
B02, Trade, 4211756.844, 76, B02, S01, 1
B02, Trade, 4214532.193, 75, B02, S01, 1
B02, Trade, 4214614.693, 76, B02, S01, 1
B02, Trade, 4217162.093, 77, B02, S01, 1
B02, Trade, 4217497.943, 77, B02, S01, 1
B02, Trade, 4219066.743, 76, B02, S01, 1
B02, Trade, 4219235.643, 77, B02, S01, 1
B02, Trade, 4219244.093, 77, B02, S01, 1
B02, Trade, 4219910.893, 77, B02, S01, 1
B02, Trade, 4220536.243, 77, B02, S02, 1
B02, Trade, 4221234.393, 76, B02, S01, 1
B02, Trade, 4221561.843, 77, B02, S01, 1
B02, Trade, 4221659.693, 76, B02, S01, 1
B02, Trade, 4221717.593, 77, B02, S01, 1
B02, Trade, 4224615.143, 77, B02, S02, 1
B02, Trade, 4224641.293, 77, B02, S01, 1
B02, Trade, 4225346.593, 77, B02, S01, 1
B02, Trade, 4225515.593, 75, B02, S01, 1
B02, Trade, 4225877.993, 77, B02, S01, 1
B02, Trade, 4225949.593, 77, B02, S01, 1
B02, Trade, 4226860.343, 77, B02, S01, 1
B02, Trade, 4227069.143, 77, B02, S01, 1
B02, Trade, 4230081.743, 70, B02, S01, 1
B02, Trade, 4230670.943, 77, B02, S02, 1
B02, Trade, 4231848.893, 77, B02, S01, 1
B02, Trade, 4232399.393, 77, B02, S01, 1
B02, Trade, 4232527.343, 77, B02, S01, 1
B02, Trade, 4233663.393, 77, B02, S01, 1
B02, Trade, 4233833.693, 77, B02, S01, 1
B02, Trade, 4234374.743, 77, B02, S01, 1
B02, Trade, 4234677.693, 77, B02, S01, 1
B02, Trade, 4234878.043, 77, B02, S01, 1
B02, Trade, 4235239.543, 76, B02, S01, 1
B02, Trade, 4235881.843, 73, S01, B02, 1
B02, Trade, 4235923.343, 77, B02, S01, 1
B02, Trade, 4236399.593, 77, B02, S01, 1
B02, Trade, 4236465.793, 77, B02, S01, 1
B02, Trade, 4236840.693, 77, B02, S01, 1
B02, Trade, 4237260.043, 76, B02, S01, 1
B02, Trade, 4237607.793, 77, B02, S01, 1
B02, Trade, 4237887.693, 77, B02, S01, 1
B02, Trade, 4238426.543, 76, B02, S01, 1
B02, Trade, 4238559.743, 76, B02, S01, 1
B02, Trade, 4238934.493, 76, B02, S01, 1
B02, Trade, 4239698.643, 77, B02, S01, 1
B02, Trade, 4240185.043, 76, B02, S01, 1
B02, Trade, 4240465.243, 77, B02, S01, 1
B02, Trade, 4240697.493, 77, B02, S01, 1
B02, Trade, 4251501.443, 77, B02, S02, 1
B02, Trade, 4253563.293, 77, B02, S02, 1
B02, Trade, 4257343.143, 77, B02, S01, 1
B02, Trade, 4260640.993, 77, B02, S01, 1
B02, Trade, 4276269.343, 77, B02, S02, 1
B02, Trade, 4277835.493, 77, B02, S01, 1
B02, Trade, 4279099.793, 77, B02, S01, 1
B02, Trade, 4280539.093, 77, B02, S01, 1
B02, Trade, 4282618.793, 77, B02, S01, 1
B02, Trade, 4284525.543, 77, B02, S01, 1
B02, Trade, 4285375.593, 77, B02, S01, 1
B02, Trade, 4285569.693, 77, B02, S01, 1
B02, Trade, 4286026.293, 77, B02, S01, 1
B02, Trade, 4286057.093, 77, B02, S01, 1
B02, Trade, 4286235.093, 68, S01, B02, 1
B02, Trade, 4286309.243, 77, B02, S01, 1
B02, Trade, 4287749.893, 77, B02, S01, 1
B02, Trade, 4288274.793, 77, B02, S01, 1
B02, Trade, 4288428.243, 77, B02, S01, 1
B02, Trade, 4288458.043, 77, B02, S01, 1
B02, Trade, 4288776.243, 77, B02, S02, 1
B02, Trade, 4288980.143, 77, B02, S01, 1
B02, Trade, 4289612.143, 77, B02, S02, 1
B02, Trade, 4291126.343, 77, B02, S01, 1
B02, Trade, 4292757.893, 77, B02, S01, 1
B02, Trade, 4293281.993, 77, B02, S01, 1
B02, Trade, 4293709.693, 77, B02, S01, 1
B02, Trade, 4293974.493, 77, B02, S01, 1
B02, Trade, 4294178.993, 77, B02, S01, 1
B02, Trade, 4294773.243, 77, B02, S01, 1
B02, Trade, 4295146.293, 77, B02, S01, 1
B02, Trade, 4295358.693, 70, B02, S01, 1
B02, Trade, 4295996.043, 77, B02, S01, 1
B02, Trade, 4296712.443, 77, B02, S01, 1
B02, Trade, 4297450.543, 77, B02, S01, 1
B02, Trade, 4297529.943, 71, B02, S01, 1
B02, Trade, 4301466.593, 68, B02, S01, 1
B02, Trade, 4302243.643, 77, B02, S01, 1
B02, Trade, 4302352.043, 77, B02, S01, 1
B02, Trade, 4302501.143, 77, B02, S01, 1
B02, Trade, 4302850.093, 77, B02, S01, 1
B02, Trade, 4305259.693, 77, B02, S01, 1
B02, Trade, 4307212.343, 77, B02, S02, 1
B02, Trade, 4319947.493, 77, B02, S02, 1
B03, 100
B03, Trade, 4297697.993, 86, B03, S02, 1
B03, Trade, 4297825.243, 86, B03, S02, 1
B03, Trade, 4297924.993, 86, B03, S01, 1
B03, Trade, 4298073.343, 86, B03, S01, 1
B03, Trade, 4298232.593, 86, B03, S02, 1
B03, Trade, 4298363.793, 86, B03, S01, 1
B03, Trade, 4298711.943, 84, B03, S02, 1
B03, Trade, 4298745.193, 85, B03, S01, 1
B03, Trade, 4298852.343, 85, B03, S01, 1
B03, Trade, 4298929.793, 85, B03, S01, 1
B03, Trade, 4298998.943, 86, B03, S01, 1
B03, Trade, 4299008.243, 86, B03, S01, 1
B03, Trade, 4299336.293, 85, B03, S01, 1
B03, Trade, 4299353.743, 86, B03, S01, 1
B03, Trade, 4299477.293, 86, B03, S01, 1
B03, Trade, 4299543.243, 86, B03, S01, 1
B03, Trade, 4299639.243, 86, B03, S01, 1
B03, Trade, 4299860.593, 86, B03, S01, 1
B03, Trade, 4299949.243, 86, B03, S01, 1
B03, Trade, 4300145.393, 86, B03, S01, 1
B03, Trade, 4300233.993, 84, B03, S01, 1
B03, Trade, 4300317.343, 86, B03, S01, 1
B03, Trade, 4300452.893, 86, B03, S01, 1
B03, Trade, 4300835.843, 86, B03, S01, 1
B03, Trade, 4301073.293, 86, B03, S02, 1
B03, Trade, 4301259.443, 85, B03, S02, 1
