B00, 0
B01, 7
B01, Trade, 990006.950, 67, S00, B01, 1
B01, Trade, 1035132.800, 67, B01, S00, 1
B01, Trade, 1305895.251, 67, B01, S00, 1
B01, Trade, 1378313.251, 67, B01, S00, 1
B01, Trade, 1842354.751, 67, B01, S00, 1
B01, Trade, 2397691.500, 67, B01, S00, 1
B01, Trade, 4280631.293, 67, B01, S00, 1
B02, 100
B02, Trade, 4165284.294, 74, B02, S01, 1
B02, Trade, 4165393.544, 75, B02, S01, 1
B02, Trade, 4165652.944, 75, B02, S01, 1
B02, Trade, 4166767.994, 74, B02, S01, 1
B02, Trade, 4168955.144, 77, B02, S01, 1
B02, Trade, 4169572.494, 77, B02, S01, 1
B02, Trade, 4169693.094, 77, B02, S01, 1
B02, Trade, 4170104.444, 77, B02, S01, 1
B02, Trade, 4170289.844, 77, B02, S00, 1
B02, Trade, 4170318.544, 74, B02, S01, 1
B02, Trade, 4170443.944, 77, B02, S01, 1
B02, Trade, 4170516.044, 71, B02, S01, 1
B02, Trade, 4170602.444, 77, B02, S01, 1
B02, Trade, 4171124.194, 77, B02, S01, 1
B02, Trade, 4171150.194, 77, B02, S01, 1
B02, Trade, 4171362.894, 77, B02, S01, 1
B02, Trade, 4171392.194, 77, B02, S01, 1
B02, Trade, 4171400.844, 77, B02, S01, 1
B02, Trade, 4171495.594, 77, B02, S01, 1
B02, Trade, 4171511.894, 77, B02, S01, 1
B02, Trade, 4171940.044, 77, B02, S01, 1
B02, Trade, 4172869.444, 77, B02, S01, 1
B02, Trade, 4173123.094, 73, B02, S01, 1
B02, Trade, 4173436.644, 77, B02, S01, 1
B02, Trade, 4173616.194, 77, B02, S01, 1
B02, Trade, 4173862.794, 70, S01, B02, 1
B02, Trade, 4174086.194, 73, B02, S01, 1
B02, Trade, 4174252.744, 77, B02, S01, 1
B02, Trade, 4174647.694, 77, B02, S01, 1
B02, Trade, 4175270.344, 77, B02, S01, 1
B02, Trade, 4175559.494, 77, B02, S01, 1
B02, Trade, 4175564.444, 77, B02, S01, 1
B02, Trade, 4175615.844, 69, S01, B02, 1
B02, Trade, 4175749.344, 77, B02, S01, 1
B02, Trade, 4176755.544, 77, B02, S01, 1
B02, Trade, 4177743.644, 73, B02, S01, 1
B02, Trade, 4178223.794, 77, B02, S01, 1
B02, Trade, 4178552.644, 77, B02, S01, 1
B02, Trade, 4178678.544, 77, B02, S01, 1
B02, Trade, 4181074.744, 77, B02, S01, 1
B02, Trade, 4181397.644, 77, B02, S01, 1
B02, Trade, 4182807.144, 77, B02, S01, 1
B02, Trade, 4183438.094, 68, B02, S01, 1
B02, Trade, 4183596.894, 70, B02, S01, 1
B02, Trade, 4183867.994, 77, B02, S01, 1
B02, Trade, 4184467.494, 77, B02, S01, 1
B02, Trade, 4184507.394, 69, B02, S01, 1
B02, Trade, 4184781.794, 77, B02, S01, 1
B02, Trade, 4185397.494, 77, B02, S01, 1
B02, Trade, 4185476.344, 76, B02, S01, 1
B02, Trade, 4185736.394, 77, B02, S01, 1
B02, Trade, 4185827.744, 68, B02, S01, 1
B02, Trade, 4187943.094, 71, B02, S01, 1
B02, Trade, 4188076.594, 77, B02, S01, 1
B02, Trade, 4188342.694, 70, S01, B02, 1
B02, Trade, 4188688.494, 69, S01, B02, 1
B02, Trade, 4188717.394, 77, B02, S01, 1
B02, Trade, 4189258.194, 77, B02, S01, 1
B02, Trade, 4189565.994, 77, B02, S01, 1
B02, Trade, 4190069.044, 69, B02, S01, 1
B02, Trade, 4208203.744, 77, B02, S00, 1
B02, Trade, 4211755.194, 77, B02, S01, 1
B02, Trade, 4242461.893, 76, B02, S01, 1
B02, Trade, 4244048.743, 77, B02, S01, 1
B02, Trade, 4245447.343, 77, B02, S01, 1
B02, Trade, 4247461.893, 76, B02, S01, 1
B02, Trade, 4279301.643, 69, B02, S01, 1
B02, Trade, 4279591.293, 68, B02, S01, 1
B02, Trade, 4298937.593, 77, B02, S01, 1
B02, Trade, 4299081.043, 76, B02, S01, 1
B02, Trade, 4299410.143, 76, B02, S01, 1
B02, Trade, 4299809.043, 68, S01, B02, 1
B02, Trade, 4299812.193, 74, B02, S01, 1
B02, Trade, 4300018.943, 77, B02, S01, 1
B02, Trade, 4300089.143, 76, B02, S01, 1
B02, Trade, 4300161.143, 77, B02, S01, 1
B02, Trade, 4300181.293, 71, S01, B02, 1
B02, Trade, 4300399.893, 77, B02, S01, 1
B02, Trade, 4300876.893, 77, B02, S01, 1
B02, Trade, 4300952.993, 77, B02, S01, 1
B02, Trade, 4301464.643, 77, B02, S01, 1
B02, Trade, 4302208.293, 77, B02, S01, 1
B02, Trade, 4302265.793, 76, B02, S01, 1
B02, Trade, 4302312.943, 77, B02, S01, 1
B02, Trade, 4302630.643, 77, B02, S01, 1
B02, Trade, 4303035.493, 77, B02, S01, 1
B02, Trade, 4303130.193, 76, B02, S01, 1
B02, Trade, 4303153.193, 76, B02, S01, 1
B02, Trade, 4303257.693, 75, B02, S01, 1
B02, Trade, 4303458.293, 77, B02, S01, 1
B02, Trade, 4303885.243, 77, B02, S01, 1
B02, Trade, 4304067.243, 77, B02, S01, 1
B02, Trade, 4304288.293, 77, B02, S01, 1
B02, Trade, 4304319.793, 68, S01, B02, 1
B02, Trade, 4304352.193, 75, B02, S01, 1
B02, Trade, 4304731.143, 77, B02, S01, 1
B02, Trade, 4304885.843, 77, B02, S01, 1
B02, Trade, 4305121.793, 77, B02, S01, 1
B02, Trade, 4305403.343, 77, B02, S01, 1
B02, Trade, 4305419.593, 77, B02, S01, 1
B03, 100
B03, Trade, 4269368.793, 86, B03, S00, 1
B03, Trade, 4269483.393, 86, B03, S03, 1
B03, Trade, 4270361.793, 78, S00, B03, 1
B03, Trade, 4276849.243, 85, B03, S00, 1
B03, Trade, 4276931.393, 78, B03, S01, 1
B03, Trade, 4276989.493, 71, S01, B03, 1
B03, Trade, 4277006.143, 79, B03, S01, 1
B03, Trade, 4277020.093, 72, B03, S01, 1
B03, Trade, 4277120.943, 84, B03, S01, 1
B03, Trade, 4277244.843, 74, B03, S01, 1
B03, Trade, 4277288.493, 86, B03, S01, 1
B03, Trade, 4277461.393, 82, B03, S01, 1
B03, Trade, 4277468.293, 68, S01, B03, 1
B03, Trade, 4277528.743, 74, S01, B03, 1
B03, Trade, 4277537.793, 83, S00, B03, 1
B03, Trade, 4277770.093, 84, S02, B03, 1
B03, Trade, 4277951.143, 84, S00, B03, 1
B03, Trade, 4277963.393, 77, B03, S01, 1
B03, Trade, 4278106.643, 71, S01, B03, 1
B03, Trade, 4278311.693, 74, S01, B03, 1
B03, Trade, 4278376.843, 72, S01, B03, 1
B03, Trade, 4278625.493, 69, S01, B03, 1
B03, Trade, 4278635.693, 74, B03, S01, 1
B03, Trade, 4278668.343, 86, B03, S01, 1
B03, Trade, 4279000.493, 86, B03, S03, 1
B03, Trade, 4279391.993, 85, B03, S01, 1
B03, Trade, 4279569.193, 79, B03, S01, 1
B03, Trade, 4279641.343, 73, B03, S01, 1
B03, Trade, 4279830.543, 74, B03, S01, 1
B03, Trade, 4279883.543, 70, B03, S01, 1
B03, Trade, 4279991.943, 71, S01, B03, 1
B03, Trade, 4280217.143, 86, S03, B03, 1
B03, Trade, 4280660.943, 85, B03, S01, 1
B03, Trade, 4280845.543, 84, B03, S01, 1
B03, Trade, 4280925.993, 82, B03, S01, 1
B03, Trade, 4281389.193, 85, B03, S02, 1
B03, Trade, 4281398.693, 84, S00, B03, 1
B03, Trade, 4281452.343, 83, S00, B03, 1
B03, Trade, 4281829.593, 77, S00, B03, 1
B03, Trade, 4282013.293, 80, S00, B03, 1
B03, Trade, 4282102.943, 75, B03, S01, 1
B03, Trade, 4282263.993, 73, S01, B03, 1
B03, Trade, 4282273.543, 82, B03, S01, 1
B03, Trade, 4282305.793, 86, B03, S01, 1
B03, Trade, 4282437.393, 69, B03, S01, 1
B03, Trade, 4282450.893, 80, B03, S00, 1
B03, Trade, 4282714.893, 79, B03, S01, 1
B03, Trade, 4282878.543, 86, B03, S01, 1
B03, Trade, 4283002.543, 86, B03, S01, 1
B03, Trade, 4283023.243, 85, B03, S01, 1
B03, Trade, 4283039.943, 86, B03, S01, 1
B03, Trade, 4283068.143, 72, S01, B03, 1
B03, Trade, 4283078.593, 86, S03, B03, 1
B03, Trade, 4283103.343, 83, B03, S01, 1
B03, Trade, 4283271.943, 82, B03, S00, 1
B03, Trade, 4283889.693, 82, B03, S01, 1
B03, Trade, 4283902.193, 84, B03, S01, 1
B03, Trade, 4283907.043, 74, B03, S01, 1
B03, Trade, 4284157.043, 83, S01, B03, 1
B03, Trade, 4286996.643, 84, S02, B03, 1
B03, Trade, 4287640.493, 86, B03, S02, 1
B03, Trade, 4287720.143, 81, B03, S01, 1
B03, Trade, 4287859.043, 85, S00, B03, 1
B03, Trade, 4288949.793, 80, S02, B03, 1
B03, Trade, 4290102.193, 86, S03, B03, 1
B03, Trade, 4303954.343, 77, B03, S01, 1
B03, Trade, 4304724.193, 84, B03, S01, 1
B03, Trade, 4304784.843, 77, B03, S01, 1
B03, Trade, 4305891.543, 86, S02, B03, 1
B03, Trade, 4306054.693, 86, S03, B03, 1
B03, Trade, 4306193.943, 82, S02, B03, 1
B03, Trade, 4307215.793, 86, B03, S00, 1
B03, Trade, 4307422.143, 86, S02, B03, 1
B03, Trade, 4307932.743, 85, B03, S01, 1
B03, Trade, 4308070.343, 81, B03, S00, 1
B03, Trade, 4308189.593, 83, S01, B03, 1
B03, Trade, 4308200.843, 86, B03, S03, 1
B03, Trade, 4308759.143, 77, S02, B03, 1
B03, Trade, 4308776.743, 85, B03, S01, 1
B03, Trade, 4309136.693, 86, S02, B03, 1
B03, Trade, 4309151.243, 82, S02, B03, 1
B03, Trade, 4309940.443, 76, S01, B03, 1
B03, Trade, 4310345.743, 79, S01, B03, 1
B03, Trade, 4310347.493, 77, S01, B03, 1
B03, Trade, 4310766.443, 86, B03, S02, 1
B03, Trade, 4311072.443, 84, S00, B03, 1
B03, Trade, 4311357.343, 84, S00, B03, 1
B03, Trade, 4311772.893, 85, S01, B03, 1
B03, Trade, 4311860.743, 77, S02, B03, 1
B03, Trade, 4311883.543, 85, B03, S00, 1
B03, Trade, 4311977.343, 84, B03, S00, 1
B03, Trade, 4312193.043, 86, S03, B03, 1
B03, Trade, 4312599.893, 84, B03, S00, 1
B03, Trade, 4315708.693, 85, B03, S00, 1
B03, Trade, 4315773.343, 84, S02, B03, 1
B03, Trade, 4316874.743, 86, S03, B03, 1
B03, Trade, 4317631.593, 81, B03, S00, 1
B03, Trade, 4318357.493, 85, B03, S00, 1
B03, Trade, 4319199.843, 83, S02, B03, 1
B03, Trade, 4319233.193, 82, S00, B03, 1
B04, 100
B04, Trade, 4318938.993, 95, B04, S03, 1
B04, Trade, 4318942.493, 95, B04, S00, 1
B04, Trade, 4318949.393, 95, B04, S01, 1
B04, Trade, 4318956.343, 92, B04, S01, 1
B04, Trade, 4318957.993, 92, S02, B04, 1
B04, Trade, 4318984.293, 94, B04, S03, 1
B04, Trade, 4318984.943, 95, S02, B04, 1
B04, Trade, 4318988.693, 95, B04, S03, 1
B04, Trade, 4318995.793, 95, B04, S02, 1
B04, Trade, 4318999.743, 95, B04, S00, 1
B04, Trade, 4319007.593, 95, B04, S03, 1
B04, Trade, 4319015.943, 94, B04, S03, 1
B04, Trade, 4319017.793, 94, B04, S00, 1
B04, Trade, 4319030.843, 90, S00, B04, 1
B04, Trade, 4319033.493, 90, S01, B04, 1
B04, Trade, 4319039.143, 90, B04, S02, 1
B04, Trade, 4319044.293, 92, S03, B04, 1
B04, Trade, 4319067.843, 95, B04, S03, 1
B04, Trade, 4319071.443, 95, B04, S03, 1
B04, Trade, 4319074.993, 95, B04, S00, 1
B04, Trade, 4319124.643, 95, B04, S03, 1
B04, Trade, 4319131.343, 95, S02, B04, 1
B04, Trade, 4319140.643, 94, S02, B04, 1
B04, Trade, 4319150.243, 95, B04, S03, 1
B04, Trade, 4319151.293, 95, B04, S03, 1
B04, Trade, 4319159.443, 95, B04, S01, 1
B04, Trade, 4319162.543, 95, B04, S03, 1
B04, Trade, 4319173.043, 95, S01, B04, 1
B04, Trade, 4319212.143, 95, B04, S01, 1
B04, Trade, 4319213.593, 95, S04, B04, 1
B04, Trade, 4319220.293, 94, B04, S01, 1
B04, Trade, 4319234.693, 86, S01, B04, 1
B04, Trade, 4319247.543, 94, S01, B04, 1
B04, Trade, 4319250.643, 93, B04, S02, 1
B04, Trade, 4319253.343, 94, B04, S01, 1
B04, Trade, 4319259.393, 95, S04, B04, 1
B04, Trade, 4319267.643, 93, B04, S03, 1
B04, Trade, 4319283.093, 95, B04, S01, 1
B04, Trade, 4319291.993, 94, S01, B04, 1
B04, Trade, 4319325.493, 95, B04, S03, 1
B04, Trade, 4319337.343, 95, B04, S03, 1
B04, Trade, 4319348.743, 95, B04, S00, 1
B04, Trade, 4319352.993, 94, S02, B04, 1
B04, Trade, 4319354.743, 95, S00, B04, 1
B04, Trade, 4319362.593, 93, B04, S01, 1
B04, Trade, 4319365.943, 93, S02, B04, 1
