B00, 0
B01, 0
B02, 88
B02, Trade, 39464.450, 74, S01, B02, 1
B02, Trade, 68187.100, 76, B02, S00, 1
B02, Trade, 98607.750, 76, B02, S00, 1
B02, Trade, 161828.500, 76, B02, S01, 1
B02, Trade, 236384.150, 76, S00, B02, 1
B02, Trade, 241231.350, 75, S01, B02, 1
B02, Trade, 276778.450, 75, S01, B02, 1
B02, Trade, 300169.950, 76, S00, B02, 1
B02, Trade, 361334.350, 76, B02, S01, 1
B02, Trade, 364433.600, 76, B02, S00, 1
B02, Trade, 377350.950, 76, B02, S00, 1
B02, Trade, 459248.650, 76, B02, S00, 1
B02, Trade, 541693.000, 76, B02, S00, 1
B02, Trade, 610761.250, 69, S00, B02, 1
B02, Trade, 611515.200, 76, B02, S00, 1
B02, Trade, 831885.750, 76, B02, S00, 1
B02, Trade, 960520.100, 73, S00, B02, 1
B02, Trade, 1013838.350, 76, B02, S00, 1
B02, Trade, 1018089.400, 75, S01, B02, 1
B02, Trade, 1279427.651, 76, B02, S00, 1
B02, Trade, 1346183.501, 76, B02, S00, 1
B02, Trade, 1394499.801, 76, B02, S01, 1
B02, Trade, 1524454.051, 76, B02, S00, 1
B02, Trade, 1525211.451, 72, S00, B02, 1
B02, Trade, 1553092.551, 76, B02, S00, 1
B02, Trade, 1657347.051, 76, B02, S00, 1
B02, Trade, 1687887.351, 76, S01, B02, 1
B02, Trade, 1726180.151, 73, S00, B02, 1
B02, Trade, 1762014.851, 76, B02, S00, 1
B02, Trade, 1917517.501, 76, B02, S00, 1
B02, Trade, 1921732.801, 75, S00, B02, 1
B02, Trade, 1930867.301, 76, B02, S00, 1
B02, Trade, 1976660.601, 76, B02, S00, 1
B02, Trade, 1998154.051, 75, S00, B02, 1
B02, Trade, 1998162.301, 74, S00, B02, 1
B02, Trade, 2006687.701, 76, B02, S00, 1
B02, Trade, 2010090.601, 76, B02, S00, 1
B02, Trade, 2035602.201, 76, S00, B02, 1
B02, Trade, 2115044.701, 76, B02, S00, 1
B02, Trade, 2117404.051, 75, S00, B02, 1
B02, Trade, 2128485.001, 75, B02, S01, 1
B02, Trade, 2132605.951, 75, S00, B02, 1
B02, Trade, 2171867.151, 76, B02, S00, 1
B02, Trade, 2184663.551, 76, B02, S00, 1
B02, Trade, 2207746.851, 76, B02, S00, 1
B02, Trade, 2265377.201, 76, B02, S01, 1
B02, Trade, 2276006.501, 75, S01, B02, 1
B02, Trade, 2278175.351, 76, B02, S00, 1
B02, Trade, 2301213.451, 75, S01, B02, 1
B02, Trade, 2302304.901, 76, B02, S01, 1
B02, Trade, 2378391.400, 76, B02, S00, 1
B02, Trade, 2418341.800, 76, B02, S00, 1
B02, Trade, 2439728.100, 76, B02, S01, 1
B02, Trade, 2443738.100, 73, S00, B02, 1
B02, Trade, 2502328.950, 76, B02, S00, 1
B02, Trade, 2553480.500, 75, B02, S00, 1
