B00, 0
B01, 0
B02, 0
B03, 100
B03, Trade, 2151248.251, 86, B03, S03, 1
B03, Trade, 2155131.001, 84, S01, B03, 1
B03, Trade, 2156361.801, 86, S00, B03, 1
B03, Trade, 2182090.651, 86, B03, S03, 1
B03, Trade, 2183058.101, 86, B03, S03, 1
B03, Trade, 2192722.951, 86, S03, B03, 1
B03, Trade, 2201110.801, 86, B03, S03, 1
B03, Trade, 2241815.651, 85, S00, B03, 1
B03, Trade, 2253163.151, 86, B03, S03, 1
B03, Trade, 2253787.751, 86, B03, S03, 1
B03, Trade, 2254203.501, 86, B03, S03, 1
B03, Trade, 2329746.351, 86, B03, S03, 1
B03, Trade, 2340442.600, 86, B03, S03, 1
B03, Trade, 2352320.750, 86, B03, S03, 1
B03, Trade, 2360990.800, 85, B03, S01, 1
B03, Trade, 2373394.750, 86, B03, S03, 1
B03, Trade, 2373739.950, 86, B03, S03, 1
B03, Trade, 2378682.850, 86, B03, S03, 1
B03, Trade, 2399114.000, 86, B03, S03, 1
B03, Trade, 2427184.700, 86, B03, S03, 1
B03, Trade, 2442014.700, 86, B03, S03, 1
B03, Trade, 2459098.750, 85, S02, B03, 1
B03, Trade, 2459463.650, 86, S03, B03, 1
B03, Trade, 2465692.850, 86, B03, S03, 1
B03, Trade, 2490809.150, 86, B03, S03, 1
B03, Trade, 2531251.250, 84, S01, B03, 1
B03, Trade, 2532372.550, 85, S01, B03, 1
B03, Trade, 2569576.050, 86, S01, B03, 1
B03, Trade, 2583373.500, 85, S02, B03, 1
B03, Trade, 2593064.450, 86, S00, B03, 1
B03, Trade, 2619801.949, 86, S03, B03, 1
B03, Trade, 2629446.249, 86, B03, S03, 1
B03, Trade, 2662402.899, 81, S01, B03, 1
B03, Trade, 2683007.049, 85, S01, B03, 1
B03, Trade, 2711701.049, 86, S03, B03, 1
B03, Trade, 2806256.249, 84, B03, S01, 1
B03, Trade, 2816560.049, 84, S01, B03, 1
B03, Trade, 2873106.198, 77, S02, B03, 1
B03, Trade, 2873109.348, 86, B03, S00, 1
B03, Trade, 2876464.248, 86, S03, B03, 1
B03, Trade, 2907578.148, 86, B03, S03, 1
B03, Trade, 2911233.248, 86, S00, B03, 1
B03, Trade, 2925663.048, 86, B03, S03, 1
B03, Trade, 2926479.548, 86, S03, B03, 1
B03, Trade, 2929986.398, 86, B03, S03, 1
B03, Trade, 2979891.198, 86, S00, B03, 1
B03, Trade, 2983103.498, 80, S00, B03, 1
B03, Trade, 3025180.248, 86, S02, B03, 1
B03, Trade, 3158508.097, 86, S03, B03, 1
B03, Trade, 3160162.297, 86, B03, S00, 1
B03, Trade, 3181443.897, 86, S03, B03, 1
B03, Trade, 3187469.897, 86, B03, S03, 1
B03, Trade, 3219833.397, 84, S01, B03, 1
B03, Trade, 3227504.647, 86, B03, S03, 1
B03, Trade, 3323484.647, 86, B03, S03, 1
B03, Trade, 3337686.147, 84, S02, B03, 1
B03, Trade, 3354685.347, 86, S02, B03, 1
B03, Trade, 3402643.047, 84, S02, B03, 1
B03, Trade, 3423070.446, 85, S01, B03, 1
B03, Trade, 3433587.496, 85, B03, S00, 1
B03, Trade, 3488198.046, 85, S00, B03, 1
B03, Trade, 3517293.446, 86, B03, S03, 1
B03, Trade, 3517311.446, 86, B03, S03, 1
B03, Trade, 3519856.696, 86, S03, B03, 1
B03, Trade, 3543161.996, 83, S01, B03, 1
B03, Trade, 3550977.846, 84, B03, S02, 1
B03, Trade, 3558238.096, 83, B03, S01, 1
