B00, 100
B00, Trade, 8637350.946, 62, S06, B00, 1
B00, Trade, 8637449.079, 92, B00, S06, 1
B00, Trade, 8637453.812, 62, S00, B00, 1
B00, Trade, 8637463.612, 60, S11, B00, 1
B00, Trade, 8637466.812, 60, S07, B00, 1
B00, Trade, 8637471.246, 62, S09, B00, 1
B00, Trade, 8637475.079, 70, S11, B00, 1
B00, Trade, 8637504.312, 105, B00, S03, 1
B00, Trade, 8637511.512, 63, S13, B00, 1
B00, Trade, 8637516.112, 63, S03, B00, 1
B00, Trade, 8637534.112, 131, B00, S13, 1
B00, Trade, 8637539.112, 100, B00, S08, 1
B00, Trade, 8637562.046, 98, B00, S03, 1
B00, Trade, 8637575.979, 80, B00, S02, 1
B00, Trade, 8637608.546, 119, B00, S13, 1
B00, Trade, 8637621.579, 118, B00, S03, 1
B00, Trade, 8637665.779, 82, B00, S00, 1
B00, Trade, 8637666.246, 60, S08, B00, 1
B00, Trade, 8637672.112, 60, S07, B00, 1
B00, Trade, 8637676.312, 85, B00, S06, 1
B00, Trade, 8637686.346, 122, B00, S09, 1
B00, Trade, 8637689.879, 120, B00, S03, 1
B00, Trade, 8637710.412, 131, B00, S03, 1
B00, Trade, 8637837.846, 63, S13, B00, 1
B00, Trade, 8637852.579, 106, B00, S03, 1
B00, Trade, 8637871.779, 60, B00, S02, 1
B00, Trade, 8637883.846, 120, B00, S03, 1
B00, Trade, 8637929.912, 115, B00, S06, 1
B00, Trade, 8637936.079, 60, S14, B00, 1
B00, Trade, 8637939.879, 134, B00, S10, 1
B00, Trade, 8637985.412, 130, B00, S03, 1
B00, Trade, 8638006.379, 77, B00, S08, 1
B00, Trade, 8638008.312, 64, S03, B00, 1
B00, Trade, 8638009.179, 68, S06, B00, 1
B00, Trade, 8638018.612, 60, S11, B00, 1
B00, Trade, 8638048.746, 75, B00, S02, 1
B00, Trade, 8638096.179, 122, B00, S12, 1
B00, Trade, 8638103.179, 125, B00, S10, 1
B00, Trade, 8638112.412, 115, B00, S10, 1
B00, Trade, 8638137.279, 77, B00, S07, 1
B00, Trade, 8638181.146, 139, B00, S02, 1
B00, Trade, 8638237.512, 69, B00, S10, 1
B00, Trade, 8638295.012, 82, B00, S08, 1
B00, Trade, 8638317.579, 92, B00, S03, 1
B00, Trade, 8638425.246, 73, B00, S03, 1
B00, Trade, 8638445.046, 94, B00, S08, 1
B00, Trade, 8638468.912, 80, B00, S00, 1
B00, Trade, 8638483.546, 103, B00, S13, 1
B00, Trade, 8638526.079, 119, B00, S09, 1
B00, Trade, 8638634.679, 61, S09, B00, 1
B00, Trade, 8638641.246, 63, S03, B00, 1
B00, Trade, 8638671.712, 108, B00, S08, 1
B00, Trade, 8638675.812, 118, B00, S10, 1
B00, Trade, 8638748.312, 131, B00, S09, 1
B00, Trade, 8638767.146, 95, B00, S06, 1
B00, Trade, 8638806.846, 108, B00, S13, 1
B00, Trade, 8638837.246, 123, S01, B00, 1
B00, Trade, 8638856.912, 88, B00, S03, 1
B00, Trade, 8638930.779, 77, S02, B00, 1
B00, Trade, 8638932.912, 64, S14, B00, 1
B00, Trade, 8638939.146, 101, B00, S06, 1
B00, Trade, 8638984.679, 131, B00, S09, 1
B00, Trade, 8639058.712, 123, B00, S13, 1
B00, Trade, 8639140.646, 69, S14, B00, 1
B00, Trade, 8639150.046, 69, S06, B00, 1
B00, Trade, 8639154.012, 60, S04, B00, 1
B00, Trade, 8639156.146, 93, S14, B00, 1
B00, Trade, 8639163.446, 87, B00, S13, 1
B00, Trade, 8639193.212, 136, B00, S13, 1
B00, Trade, 8639196.912, 130, B00, S05, 1
B00, Trade, 8639204.346, 130, B00, S06, 1
B00, Trade, 8639206.112, 81, B00, S02, 1
B00, Trade, 8639245.846, 105, B00, S02, 1
B00, Trade, 8639256.779, 107, B00, S00, 1
B00, Trade, 8639265.379, 62, S04, B00, 1
B00, Trade, 8639268.012, 60, S11, B00, 1
B00, Trade, 8639319.646, 81, B00, S02, 1
B00, Trade, 8639325.879, 103, B00, S02, 1
B00, Trade, 8639330.812, 113, B00, S09, 1
B00, Trade, 8639339.912, 132, B00, S10, 1
B00, Trade, 8639386.179, 105, B00, S00, 1
B00, Trade, 8639388.446, 60, S04, B00, 1
B00, Trade, 8639399.279, 64, S08, B00, 1
B00, Trade, 8639464.446, 68, S08, B00, 1
