B00, 100
B00, Trade, 4319203.193, 101, B00, S00, 1
B00, Trade, 4319209.643, 112, B00, S04, 1
B00, Trade, 4319215.343, 131, B00, S00, 1
B00, Trade, 4319230.793, 124, B00, S08, 1
B00, Trade, 4319238.593, 98, B00, S08, 1
B00, Trade, 4319244.693, 132, B00, S01, 1
B00, Trade, 4319251.943, 115, B00, S05, 1
B00, Trade, 4319257.993, 125, B00, S03, 1
B00, Trade, 4319267.593, 130, B00, S06, 1
B00, Trade, 4319276.443, 133, B00, S00, 1
B00, Trade, 4319285.393, 131, B00, S03, 1
B00, Trade, 4319289.993, 116, B00, S06, 1
B00, Trade, 4319302.743, 133, B00, S03, 1
B00, Trade, 4319310.093, 120, B00, S08, 1
B00, Trade, 4319314.593, 126, B00, S00, 1
B00, Trade, 4319317.343, 123, B00, S09, 1
B00, Trade, 4319320.593, 69, B00, S00, 1
B00, Trade, 4319326.943, 114, B00, S05, 1
B00, Trade, 4319334.643, 126, B00, S04, 1
B00, Trade, 4319336.843, 99, B00, S03, 1
B00, Trade, 4319342.743, 119, B00, S00, 1
B00, Trade, 4319343.993, 114, B00, S00, 1
B00, Trade, 4319354.593, 116, B00, S03, 1
B00, Trade, 4319362.893, 134, B00, S03, 1
B00, Trade, 4319363.993, 127, B00, S08, 1
B00, Trade, 4319371.043, 109, B00, S08, 1
B00, Trade, 4319376.793, 97, B00, S08, 1
B00, Trade, 4319384.693, 116, B00, S06, 1
B00, Trade, 4319395.343, 123, B00, S05, 1
B00, Trade, 4319402.343, 120, B00, S04, 1
B00, Trade, 4319416.243, 94, B00, S00, 1
B00, Trade, 4319429.093, 123, B00, S03, 1
B00, Trade, 4319434.593, 105, B00, S00, 1
B00, Trade, 4319447.793, 122, B00, S02, 1
B00, Trade, 4319462.743, 111, B00, S09, 1
B00, Trade, 4319470.393, 125, B00, S09, 1
B00, Trade, 4319473.043, 133, B00, S01, 1
B00, Trade, 4319480.293, 103, B00, S06, 1
B00, Trade, 4319486.343, 99, B00, S07, 1
B00, Trade, 4319488.593, 111, B00, S00, 1
B00, Trade, 4319496.943, 115, B00, S07, 1
B00, Trade, 4319507.943, 93, B00, S06, 1
B00, Trade, 4319515.843, 129, B00, S04, 1
B00, Trade, 4319519.843, 86, B00, S00, 1
B00, Trade, 4319526.893, 124, B00, S03, 1
B00, Trade, 4319532.593, 117, B00, S08, 1
B00, Trade, 4319538.993, 117, B00, S09, 1
B00, Trade, 4319552.293, 107, B00, S07, 1
B00, Trade, 4319566.193, 90, B00, S07, 1
B00, Trade, 4319576.343, 134, B00, S05, 1
B00, Trade, 4319583.293, 93, B00, S07, 1
B00, Trade, 4319592.293, 133, B00, S05, 1
B00, Trade, 4319600.443, 116, B00, S08, 1
B00, Trade, 4319609.443, 113, B00, S05, 1
B00, Trade, 4319617.193, 95, B00, S04, 1
B00, Trade, 4319622.443, 110, B00, S09, 1
B00, Trade, 4319634.343, 73, B00, S04, 1
B00, Trade, 4319638.493, 104, B00, S03, 1
B00, Trade, 4319645.793, 125, B00, S09, 1
B00, Trade, 4319654.243, 129, B00, S07, 1
B00, Trade, 4319671.143, 130, B00, S09, 1
B00, Trade, 4319675.943, 134, B00, S09, 1
B00, Trade, 4319687.093, 97, B00, S03, 1
B00, Trade, 4319701.293, 131, B00, S06, 1
B00, Trade, 4319728.293, 116, B00, S05, 1
B00, Trade, 4319737.843, 91, B00, S00, 1
B00, Trade, 4319745.943, 103, B00, S00, 1
B00, Trade, 4319750.893, 118, B00, S08, 1
B00, Trade, 4319756.393, 122, B00, S06, 1
B00, Trade, 4319761.143, 98, B00, S06, 1
B00, Trade, 4319775.493, 118, B00, S04, 1
B00, Trade, 4319779.093, 119, B00, S03, 1
B00, Trade, 4319798.193, 117, B00, S03, 1
B00, Trade, 4319803.193, 131, B00, S01, 1
B00, Trade, 4319807.293, 105, B00, S06, 1
B00, Trade, 4319811.493, 125, B00, S08, 1
B00, Trade, 4319817.293, 101, B00, S00, 1
B00, Trade, 4319826.743, 122, B00, S03, 1
B00, Trade, 4319831.743, 94, B00, S03, 1
