B00, 100
B00, Trade, 4319396.643, 119, B00, S08, 1
B00, Trade, 4319400.493, 140, B00, S08, 1
B00, Trade, 4319406.793, 139, B00, S01, 1
B00, Trade, 4319412.893, 60, S08, B00, 1
B00, Trade, 4319416.643, 109, B00, S04, 1
B00, Trade, 4319426.343, 67, B00, S02, 1
B00, Trade, 4319430.343, 125, B00, S00, 1
B00, Trade, 4319432.743, 102, B00, S02, 1
B00, Trade, 4319443.143, 106, B00, S08, 1
B00, Trade, 4319449.693, 135, B00, S00, 1
B00, Trade, 4319453.143, 137, B00, S06, 1
B00, Trade, 4319459.843, 62, S02, B00, 1
B00, Trade, 4319464.493, 94, B00, S06, 1
B00, Trade, 4319479.493, 67, B00, S05, 1
B00, Trade, 4319486.793, 136, B00, S04, 1
B00, Trade, 4319494.343, 63, B00, S05, 1
B00, Trade, 4319500.393, 133, B00, S08, 1
B00, Trade, 4319507.693, 140, B00, S07, 1
B00, Trade, 4319510.293, 137, B00, S01, 1
B00, Trade, 4319515.193, 132, B00, S05, 1
B00, Trade, 4319520.493, 128, B00, S08, 1
B00, Trade, 4319525.843, 67, B00, S02, 1
B00, Trade, 4319528.543, 140, B00, S07, 1
B00, Trade, 4319536.843, 140, B00, S03, 1
B00, Trade, 4319541.443, 140, B00, S02, 1
B00, Trade, 4319547.193, 92, B00, S08, 1
B00, Trade, 4319558.493, 140, B00, S00, 1
B00, Trade, 4319559.893, 139, B00, S09, 1
B00, Trade, 4319567.143, 88, B00, S05, 1
B00, Trade, 4319570.493, 138, B00, S00, 1
B00, Trade, 4319577.593, 135, B00, S05, 1
B00, Trade, 4319581.943, 140, B00, S08, 1
B00, Trade, 4319586.393, 75, B00, S05, 1
B00, Trade, 4319590.893, 70, B00, S05, 1
B00, Trade, 4319601.843, 92, B00, S08, 1
B00, Trade, 4319609.493, 140, B00, S08, 1
B00, Trade, 4319613.693, 136, B00, S08, 1
B00, Trade, 4319619.343, 98, B00, S07, 1
B00, Trade, 4319630.393, 130, B00, S07, 1
B00, Trade, 4319634.643, 140, B00, S08, 1
B00, Trade, 4319640.443, 140, B00, S05, 1
B00, Trade, 4319648.793, 62, B00, S05, 1
B00, Trade, 4319653.393, 140, B00, S05, 1
B00, Trade, 4319669.893, 136, B00, S08, 1
B00, Trade, 4319674.543, 124, B00, S06, 1
B00, Trade, 4319681.243, 140, B00, S05, 1
B00, Trade, 4319686.843, 140, B00, S04, 1
B00, Trade, 4319689.193, 120, B00, S07, 1
B00, Trade, 4319698.343, 69, B00, S07, 1
B00, Trade, 4319700.593, 98, B00, S06, 1
B00, Trade, 4319702.343, 96, B00, S04, 1
B00, Trade, 4319710.693, 136, B00, S02, 1
B00, Trade, 4319713.643, 95, B00, S07, 1
B00, Trade, 4319721.093, 140, B00, S06, 1
B00, Trade, 4319725.443, 140, B00, S01, 1
B00, Trade, 4319727.843, 131, B00, S01, 1
B00, Trade, 4319734.343, 140, B00, S02, 1
B00, Trade, 4319739.593, 117, B00, S04, 1
B00, Trade, 4319746.693, 68, B00, S00, 1
B00, Trade, 4319749.693, 131, B00, S06, 1
B00, Trade, 4319751.943, 138, B00, S07, 1
B00, Trade, 4319760.543, 122, B00, S02, 1
B00, Trade, 4319761.743, 124, B00, S09, 1
B00, Trade, 4319777.243, 123, B00, S07, 1
B00, Trade, 4319780.543, 140, B00, S00, 1
B00, Trade, 4319785.743, 132, B00, S05, 1
B00, Trade, 4319790.543, 139, B00, S06, 1
B00, Trade, 4319794.243, 140, B00, S00, 1
B00, Trade, 4319800.893, 140, B00, S06, 1
B00, Trade, 4319807.443, 140, B00, S09, 1
B00, Trade, 4319811.793, 101, B00, S01, 1
B00, Trade, 4319814.743, 136, B00, S08, 1
B00, Trade, 4319834.493, 64, S02, B00, 1
B00, Trade, 4319837.393, 140, B00, S09, 1
B00, Trade, 4319849.593, 103, B00, S05, 1
B00, Trade, 4319853.843, 92, B00, S02, 1
B00, Trade, 4319858.493, 140, B00, S04, 1
B00, Trade, 4319859.793, 140, B00, S02, 1
B00, Trade, 4319865.143, 140, B00, S05, 1
B00, Trade, 4319870.043, 140, B00, S08, 1
B00, Trade, 4319882.893, 67, B00, S07, 1
B00, Trade, 4319886.393, 140, B00, S06, 1
B00, Trade, 4319891.093, 129, B00, S07, 1
B00, Trade, 4319897.393, 138, B00, S01, 1
B00, Trade, 4319903.243, 124, B00, S07, 1
B00, Trade, 4319909.543, 102, B00, S05, 1
B00, Trade, 4319912.193, 137, B00, S01, 1
B00, Trade, 4319920.993, 111, B00, S07, 1
B00, Trade, 4319928.893, 60, S07, B00, 1
B00, Trade, 4319936.543, 137, B00, S08, 1
B00, Trade, 4319939.393, 135, B00, S05, 1
B00, Trade, 4319942.443, 131, B00, S01, 1
B00, Trade, 4319949.943, 100, B00, S06, 1
B00, Trade, 4319960.343, 86, B00, S02, 1
B00, Trade, 4319964.293, 140, B00, S04, 1
B00, Trade, 4319970.843, 140, B00, S01, 1
B00, Trade, 4319981.293, 140, B00, S01, 1
B00, Trade, 4319989.993, 123, B00, S06, 1
B00, Trade, 4319993.443, 140, B00, S08, 1
B00, Trade, 4319998.193, 60, S02, B00, 1
B01, 100
B01, Trade, 4319377.993, 127, B01, S05, 1
B01, Trade, 4319381.893, 128, B01, S02, 1
B01, Trade, 4319387.193, 131, B01, S04, 1
B01, Trade, 4319394.343, 138, B01, S05, 1
B01, Trade, 4319399.343, 140, B01, S00, 1
B01, Trade, 4319401.543, 125, B01, S04, 1
B01, Trade, 4319408.343, 86, S05, B01, 1
B01, Trade, 4319414.343, 84, S06, B01, 1
B01, Trade, 4319421.793, 120, S08, B01, 1
B01, Trade, 4319428.793, 93, B01, S06, 1
B01, Trade, 4319433.493, 136, B01, S09, 1
B01, Trade, 4319439.143, 62, S05, B01, 1
B01, Trade, 4319442.193, 122, S04, B01, 1
B01, Trade, 4319447.793, 133, B01, S07, 1
B01, Trade, 4319456.443, 131, B01, S08, 1
B01, Trade, 4319461.493, 73, S08, B01, 1
B01, Trade, 4319465.843, 133, B01, S00, 1
B01, Trade, 4319469.443, 123, B01, S02, 1
B01, Trade, 4319477.543, 133, B01, S02, 1
B01, Trade, 4319485.743, 119, B01, S06, 1
B01, Trade, 4319491.343, 132, B01, S02, 1
B01, Trade, 4319497.943, 122, B01, S08, 1
B01, Trade, 4319500.693, 132, B01, S05, 1
B01, Trade, 4319502.493, 112, S03, B01, 1
B01, Trade, 4319510.793, 136, B01, S04, 1
B01, Trade, 4319517.893, 135, B01, S07, 1
B01, Trade, 4319532.393, 134, B01, S08, 1
B01, Trade, 4319535.043, 139, B01, S09, 1
B01, Trade, 4319538.643, 129, B01, S04, 1
B01, Trade, 4319547.143, 128, S04, B01, 1
B01, Trade, 4319557.493, 140, B01, S03, 1
B01, Trade, 4319560.443, 130, B01, S06, 1
