B00, 100
B00, Trade, 4319194.593, 64, B00, S06, 1
B00, Trade, 4319199.193, 114, B00, S02, 1
B00, Trade, 4319202.943, 140, B00, S02, 1
B00, Trade, 4319210.093, 140, B00, S01, 1
B00, Trade, 4319225.293, 72, B00, S07, 1
B00, Trade, 4319240.493, 64, B00, S00, 1
B00, Trade, 4319245.993, 140, B00, S01, 1
B00, Trade, 4319262.143, 62, S08, B00, 1
B00, Trade, 4319271.543, 61, B00, S06, 1
B00, Trade, 4319285.743, 61, S06, B00, 1
B00, Trade, 4319286.993, 63, S01, B00, 1
B00, Trade, 4319297.093, 140, B00, S07, 1
B00, Trade, 4319305.293, 64, B00, S07, 1
B00, Trade, 4319312.993, 60, S03, B00, 1
B00, Trade, 4319323.943, 63, B00, S03, 1
B00, Trade, 4319324.743, 61, S07, B00, 1
B00, Trade, 4319333.243, 64, B00, S08, 1
B00, Trade, 4319336.993, 61, B00, S01, 1
B00, Trade, 4319350.443, 60, B00, S00, 1
B00, Trade, 4319352.193, 63, S04, B00, 1
B00, Trade, 4319358.143, 74, B00, S04, 1
B00, Trade, 4319363.693, 60, S04, B00, 1
B00, Trade, 4319373.043, 63, B00, S02, 1
B00, Trade, 4319382.193, 60, S03, B00, 1
B00, Trade, 4319389.993, 60, S06, B00, 1
B00, Trade, 4319391.293, 129, B00, S02, 1
B00, Trade, 4319397.993, 85, B00, S02, 1
B00, Trade, 4319403.243, 72, B00, S07, 1
B00, Trade, 4319410.243, 140, B00, S06, 1
B00, Trade, 4319427.093, 63, S03, B00, 1
B00, Trade, 4319450.943, 60, S00, B00, 1
B00, Trade, 4319465.693, 61, S00, B00, 1
B00, Trade, 4319471.993, 60, B00, S03, 1
B00, Trade, 4319474.443, 64, B00, S08, 1
B00, Trade, 4319486.343, 62, B00, S02, 1
B00, Trade, 4319496.843, 72, B00, S05, 1
B00, Trade, 4319505.793, 62, S00, B00, 1
B00, Trade, 4319516.043, 66, B00, S07, 1
B00, Trade, 4319526.493, 60, S06, B00, 1
B00, Trade, 4319533.593, 63, S00, B00, 1
B00, Trade, 4319537.043, 60, S08, B00, 1
B00, Trade, 4319547.243, 71, B00, S07, 1
B00, Trade, 4319551.393, 62, B00, S02, 1
B00, Trade, 4319559.593, 61, S04, B00, 1
B00, Trade, 4319568.693, 60, S00, B00, 1
B00, Trade, 4319572.293, 60, S08, B00, 1
B00, Trade, 4319582.293, 61, B00, S04, 1
B00, Trade, 4319583.093, 64, B00, S04, 1
B00, Trade, 4319592.493, 60, S02, B00, 1
B00, Trade, 4319604.643, 61, B00, S04, 1
B00, Trade, 4319610.493, 129, B00, S02, 1
B00, Trade, 4319614.043, 140, B00, S06, 1
B00, Trade, 4319621.743, 100, B00, S06, 1
B00, Trade, 4319634.343, 66, B00, S05, 1
B00, Trade, 4319641.043, 140, B00, S04, 1
B00, Trade, 4319646.243, 129, B00, S06, 1
B00, Trade, 4319653.093, 60, S04, B00, 1
B00, Trade, 4319660.743, 138, B00, S08, 1
B00, Trade, 4319667.443, 116, B00, S07, 1
B00, Trade, 4319676.193, 140, B00, S02, 1
B00, Trade, 4319691.393, 60, S03, B00, 1
B00, Trade, 4319704.893, 61, B00, S00, 1
B00, Trade, 4319707.143, 104, B00, S08, 1
B00, Trade, 4319714.743, 103, B00, S00, 1
B00, Trade, 4319720.243, 138, B00, S04, 1
B00, Trade, 4319725.293, 140, B00, S01, 1
B00, Trade, 4319727.243, 126, B00, S08, 1
B00, Trade, 4319736.943, 140, B00, S00, 1
B00, Trade, 4319748.693, 65, B00, S07, 1
B00, Trade, 4319750.093, 64, B00, S00, 1
B00, Trade, 4319754.343, 69, B00, S00, 1
B00, Trade, 4319766.693, 64, B00, S02, 1
