B00, 100
B00, Trade, 4319083.243, 107, B00, S05, 1
B00, Trade, 4319094.993, 117, B00, S06, 1
B00, Trade, 4319099.343, 65, S06, B00, 1
B00, Trade, 4319103.143, 98, B00, S00, 1
B00, Trade, 4319110.993, 63, B00, S08, 1
B00, Trade, 4319118.943, 94, B00, S00, 1
B00, Trade, 4319123.293, 76, B00, S06, 1
B00, Trade, 4319130.843, 106, B00, S00, 1
B00, Trade, 4319136.643, 90, B00, S06, 1
B00, Trade, 4319142.143, 108, B00, S09, 1
B00, Trade, 4319149.343, 93, B00, S00, 1
B00, Trade, 4319151.793, 114, B00, S04, 1
B00, Trade, 4319158.343, 119, B00, S00, 1
B00, Trade, 4319166.593, 108, B00, S03, 1
B00, Trade, 4319171.493, 65, B00, S03, 1
B00, Trade, 4319176.593, 98, B00, S02, 1
B00, Trade, 4319182.093, 119, B00, S03, 1
B00, Trade, 4319202.143, 106, B00, S09, 1
B00, Trade, 4319213.743, 111, B00, S05, 1
B00, Trade, 4319225.943, 115, B00, S00, 1
B00, Trade, 4319239.643, 113, B00, S07, 1
B00, Trade, 4319246.593, 128, B00, S06, 1
B00, Trade, 4319254.993, 77, S02, B00, 1
B00, Trade, 4319259.293, 60, S00, B00, 1
B00, Trade, 4319265.943, 75, B00, S01, 1
B00, Trade, 4319290.593, 70, B00, S02, 1
B00, Trade, 4319301.393, 97, B00, S06, 1
B00, Trade, 4319312.293, 92, B00, S09, 1
B00, Trade, 4319315.893, 68, B00, S06, 1
B00, Trade, 4319328.093, 80, B00, S06, 1
B00, Trade, 4319355.893, 62, B00, S03, 1
B00, Trade, 4319359.843, 119, B00, S06, 1
B00, Trade, 4319363.643, 120, B00, S03, 1
B00, Trade, 4319375.643, 114, B00, S06, 1
B00, Trade, 4319385.493, 88, B00, S06, 1
B00, Trade, 4319394.693, 96, B00, S06, 1
B00, Trade, 4319400.843, 119, B00, S04, 1
B00, Trade, 4319413.593, 68, B00, S07, 1
B00, Trade, 4319420.443, 112, B00, S06, 1
B00, Trade, 4319422.493, 101, B00, S03, 1
B00, Trade, 4319426.993, 110, B00, S05, 1
B00, Trade, 4319433.243, 93, B00, S04, 1
B00, Trade, 4319442.943, 94, B00, S03, 1
B00, Trade, 4319460.143, 92, B00, S03, 1
B00, Trade, 4319473.643, 110, B00, S09, 1
B00, Trade, 4319481.093, 111, B00, S04, 1
B00, Trade, 4319490.593, 96, B00, S08, 1
B00, Trade, 4319494.793, 98, B00, S00, 1
B00, Trade, 4319524.343, 115, B00, S02, 1
B00, Trade, 4319535.993, 119, B00, S04, 1
B00, Trade, 4319541.643, 92, B00, S07, 1
B00, Trade, 4319546.743, 73, B00, S03, 1
B00, Trade, 4319553.243, 107, B00, S03, 1
B00, Trade, 4319555.643, 81, B00, S07, 1
B00, Trade, 4319561.193, 97, B00, S07, 1
B00, Trade, 4319579.243, 86, B00, S03, 1
B00, Trade, 4319584.943, 96, B00, S03, 1
B00, Trade, 4319596.093, 113, B00, S03, 1
B00, Trade, 4319605.043, 75, B00, S00, 1
B00, Trade, 4319616.993, 101, B00, S00, 1
B00, Trade, 4319632.343, 102, B00, S00, 1
B00, Trade, 4319640.443, 97, B00, S03, 1
