B00, 100
B00, Trade, 4319100.943, 129, B00, S00, 1
B00, Trade, 4319120.443, 135, S06, B00, 1
B00, Trade, 4319127.093, 84, B00, S05, 1
B00, Trade, 4319129.843, 121, B00, S04, 1
B00, Trade, 4319150.593, 78, S08, B00, 1
B00, Trade, 4319154.393, 122, B00, S01, 1
B00, Trade, 4319163.593, 115, B00, S08, 1
B00, Trade, 4319168.343, 126, B00, S07, 1
B00, Trade, 4319176.993, 140, B00, S01, 1
B00, Trade, 4319187.893, 124, B00, S07, 1
B00, Trade, 4319188.993, 134, B00, S04, 1
B00, Trade, 4319198.193, 115, S06, B00, 1
B00, Trade, 4319205.193, 117, S05, B00, 1
B00, Trade, 4319211.293, 113, B00, S08, 1
B00, Trade, 4319226.543, 118, B00, S05, 1
B00, Trade, 4319238.743, 128, B00, S03, 1
B00, Trade, 4319248.593, 132, S06, B00, 1
B00, Trade, 4319252.193, 132, B00, S08, 1
B00, Trade, 4319268.843, 126, B00, S08, 1
B00, Trade, 4319287.643, 107, B00, S00, 1
B00, Trade, 4319304.693, 97, B00, S01, 1
B00, Trade, 4319315.493, 102, S05, B00, 1
B00, Trade, 4319320.493, 96, B00, S04, 1
B00, Trade, 4319344.193, 114, B00, S08, 1
B00, Trade, 4319357.243, 132, B00, S00, 1
B00, Trade, 4319360.543, 120, B00, S03, 1
B00, Trade, 4319383.393, 119, B00, S08, 1
B00, Trade, 4319406.243, 133, S01, B00, 1
B00, Trade, 4319412.293, 89, S08, B00, 1
B00, Trade, 4319421.793, 104, S04, B00, 1
B00, Trade, 4319431.093, 117, B00, S03, 1
B00, Trade, 4319441.143, 103, B00, S03, 1
B00, Trade, 4319445.543, 138, B00, S01, 1
B00, Trade, 4319449.093, 128, S02, B00, 1
B00, Trade, 4319458.493, 96, B00, S06, 1
B00, Trade, 4319462.193, 104, S02, B00, 1
B00, Trade, 4319482.493, 122, S08, B00, 1
B00, Trade, 4319486.243, 134, B00, S09, 1
B00, Trade, 4319487.993, 105, S01, B00, 1
B00, Trade, 4319502.143, 136, B00, S09, 1
B00, Trade, 4319505.643, 114, B00, S06, 1
B00, Trade, 4319516.893, 87, B00, S02, 1
B00, Trade, 4319522.393, 127, B00, S09, 1
B00, Trade, 4319528.443, 133, B00, S09, 1
B00, Trade, 4319532.793, 138, B00, S01, 1
B00, Trade, 4319548.493, 101, B00, S03, 1
B00, Trade, 4319554.693, 93, S08, B00, 1
B00, Trade, 4319562.893, 104, S03, B00, 1
B00, Trade, 4319568.793, 136, B00, S04, 1
B00, Trade, 4319582.943, 100, B00, S09, 1
B00, Trade, 4319591.593, 125, B00, S04, 1
B00, Trade, 4319599.843, 140, B00, S09, 1
B00, Trade, 4319601.943, 115, S06, B00, 1
B00, Trade, 4319619.693, 128, B00, S00, 1
B00, Trade, 4319633.593, 114, S06, B00, 1
B00, Trade, 4319644.043, 138, B00, S05, 1
B00, Trade, 4319652.693, 108, S02, B00, 1
B00, Trade, 4319660.193, 63, S00, B00, 1
B00, Trade, 4319668.943, 106, B00, S05, 1
B00, Trade, 4319678.793, 81, S04, B00, 1
B00, Trade, 4319683.693, 111, S01, B00, 1
B00, Trade, 4319689.793, 75, S01, B00, 1
B00, Trade, 4319700.343, 93, B00, S07, 1
B00, Trade, 4319725.893, 92, B00, S04, 1
B00, Trade, 4319730.643, 126, B00, S09, 1
B00, Trade, 4319733.793, 126, B00, S07, 1
