B00, 100
B00, Trade, 4319447.893, 140, B00, S06, 1
B00, Trade, 4319454.993, 140, B00, S00, 1
B00, Trade, 4319457.893, 139, B00, S03, 1
B00, Trade, 4319461.293, 138, B00, S06, 1
B00, Trade, 4319471.493, 138, B00, S02, 1
B00, Trade, 4319474.993, 140, B00, S06, 1
B00, Trade, 4319478.543, 65, S02, B00, 1
B00, Trade, 4319481.543, 140, B00, S07, 1
B00, Trade, 4319490.493, 140, B00, S02, 1
B00, Trade, 4319495.743, 140, B00, S06, 1
B00, Trade, 4319501.293, 137, B00, S01, 1
B00, Trade, 4319505.343, 140, B00, S05, 1
B00, Trade, 4319510.093, 66, S02, B00, 1
B00, Trade, 4319514.643, 66, S01, B00, 1
B00, Trade, 4319520.143, 63, S01, B00, 1
B00, Trade, 4319524.993, 71, S09, B00, 1
B00, Trade, 4319531.193, 140, B00, S09, 1
B00, Trade, 4319531.743, 60, S05, B00, 1
B00, Trade, 4319541.093, 139, B00, S09, 1
B00, Trade, 4319545.393, 140, B00, S03, 1
B00, Trade, 4319552.693, 63, S06, B00, 1
B00, Trade, 4319555.643, 64, S07, B00, 1
B00, Trade, 4319558.143, 60, S00, B00, 1
B00, Trade, 4319571.493, 139, B00, S07, 1
B00, Trade, 4319576.293, 66, S09, B00, 1
B00, Trade, 4319578.043, 140, B00, S05, 1
B00, Trade, 4319586.793, 140, B00, S02, 1
B00, Trade, 4319592.293, 61, S09, B00, 1
B00, Trade, 4319594.943, 60, S02, B00, 1
B00, Trade, 4319602.593, 124, S04, B00, 1
B00, Trade, 4319607.393, 139, B00, S09, 1
B00, Trade, 4319609.543, 139, B00, S03, 1
B00, Trade, 4319617.943, 139, B00, S03, 1
B00, Trade, 4319619.043, 139, B00, S05, 1
B00, Trade, 4319630.793, 136, B00, S05, 1
B00, Trade, 4319636.643, 123, S04, B00, 1
B00, Trade, 4319638.893, 62, S07, B00, 1
B00, Trade, 4319649.543, 139, B00, S02, 1
B00, Trade, 4319651.243, 132, B00, S00, 1
B00, Trade, 4319659.843, 140, B00, S06, 1
B00, Trade, 4319666.293, 140, B00, S02, 1
B00, Trade, 4319677.543, 63, S09, B00, 1
B00, Trade, 4319684.943, 139, B00, S01, 1
B00, Trade, 4319687.643, 136, B00, S01, 1
B00, Trade, 4319691.593, 139, B00, S06, 1
B00, Trade, 4319698.193, 140, B00, S03, 1
B00, Trade, 4319700.293, 113, S08, B00, 1
B00, Trade, 4319706.243, 140, B00, S07, 1
B00, Trade, 4319713.393, 61, S01, B00, 1
B00, Trade, 4319719.443, 140, B00, S03, 1
B00, Trade, 4319725.143, 140, B00, S02, 1
B00, Trade, 4319726.893, 69, S02, B00, 1
B00, Trade, 4319732.593, 60, S03, B00, 1
B00, Trade, 4319737.743, 60, S03, B00, 1
B00, Trade, 4319743.993, 140, B00, S09, 1
B00, Trade, 4319751.393, 65, S09, B00, 1
B00, Trade, 4319753.343, 138, B00, S00, 1
B00, Trade, 4319760.693, 138, B00, S01, 1
B00, Trade, 4319760.943, 87, S04, B00, 1
B00, Trade, 4319768.293, 64, S06, B00, 1
B00, Trade, 4319777.343, 62, S07, B00, 1
B00, Trade, 4319779.843, 140, B00, S02, 1
B00, Trade, 4319782.793, 140, B00, S09, 1
B00, Trade, 4319796.693, 140, B00, S06, 1
B00, Trade, 4319799.643, 138, B00, S06, 1
B00, Trade, 4319805.643, 64, S09, B00, 1
B00, Trade, 4319810.093, 140, B00, S06, 1
B00, Trade, 4319814.493, 140, B00, S08, 1
B00, Trade, 4319820.693, 137, B00, S09, 1
B00, Trade, 4319828.443, 140, B00, S07, 1
B00, Trade, 4319835.293, 60, S09, B00, 1
B00, Trade, 4319837.943, 140, B00, S03, 1
B00, Trade, 4319848.393, 70, S01, B00, 1
B00, Trade, 4319851.493, 61, S06, B00, 1
B00, Trade, 4319856.993, 65, S09, B00, 1
B00, Trade, 4319861.293, 60, S05, B00, 1
B00, Trade, 4319865.193, 125, S04, B00, 1
B00, Trade, 4319868.993, 140, B00, S09, 1
B00, Trade, 4319879.793, 67, S05, B00, 1
B00, Trade, 4319883.393, 139, B00, S00, 1
B00, Trade, 4319887.193, 65, S00, B00, 1
B00, Trade, 4319893.493, 62, S02, B00, 1
B00, Trade, 4319899.193, 139, S08, B00, 1
B00, Trade, 4319909.893, 140, B00, S07, 1
B00, Trade, 4319911.493, 140, B00, S04, 1
B00, Trade, 4319923.143, 139, B00, S03, 1
B00, Trade, 4319926.143, 67, S06, B00, 1
B00, Trade, 4319930.393, 140, B00, S01, 1
B00, Trade, 4319938.593, 139, B00, S07, 1
B00, Trade, 4319945.443, 139, B00, S09, 1
B00, Trade, 4319950.893, 138, B00, S01, 1
B00, Trade, 4319953.143, 140, B00, S05, 1
B00, Trade, 4319958.843, 60, S03, B00, 1
B00, Trade, 4319965.243, 61, S05, B00, 1
B00, Trade, 4319968.693, 61, S00, B00, 1
B00, Trade, 4319970.893, 63, S03, B00, 1
B00, Trade, 4319977.793, 119, S04, B00, 1
B00, Trade, 4319982.443, 140, B00, S04, 1
B00, Trade, 4319987.093, 139, B00, S00, 1
B00, Trade, 4319993.593, 63, S00, B00, 1
B01, 100
B01, Trade, 4319314.043, 140, B01, S01, 1
B01, Trade, 4319317.343, 104, B01, S02, 1
B01, Trade, 4319327.793, 74, S01, B01, 1
B01, Trade, 4319332.243, 115, B01, S05, 1
B01, Trade, 4319334.243, 115, B01, S06, 1
B01, Trade, 4319344.743, 132, B01, S04, 1
B01, Trade, 4319349.043, 87, B01, S01, 1
B01, Trade, 4319353.543, 140, B01, S02, 1
B01, Trade, 4319357.243, 107, B01, S09, 1
B01, Trade, 4319366.593, 64, B01, S02, 1
B01, Trade, 4319369.393, 140, B01, S02, 1
B01, Trade, 4319374.643, 140, B01, S06, 1
B01, Trade, 4319379.643, 127, B01, S02, 1
B01, Trade, 4319385.043, 108, B01, S07, 1
B01, Trade, 4319385.843, 131, B01, S06, 1
B01, Trade, 4319393.743, 140, B01, S09, 1
B01, Trade, 4319398.143, 125, B01, S00, 1
B01, Trade, 4319408.893, 107, B01, S05, 1
B01, Trade, 4319422.443, 122, B01, S03, 1
B01, Trade, 4319429.893, 119, B01, S07, 1
B01, Trade, 4319442.593, 62, B01, S06, 1
B01, Trade, 4319450.793, 88, B01, S01, 1
B01, Trade, 4319452.693, 139, B01, S09, 1
B01, Trade, 4319460.243, 140, B01, S05, 1
B01, Trade, 4319466.693, 89, B01, S07, 1
B01, Trade, 4319469.593, 140, B01, S04, 1
B01, Trade, 4319476.193, 120, B01, S00, 1
B01, Trade, 4319479.993, 115, B01, S09, 1
B01, Trade, 4319483.293, 131, B01, S06, 1
B01, Trade, 4319491.193, 140, B01, S05, 1
B01, Trade, 4319494.793, 104, B01, S09, 1
B01, Trade, 4319498.143, 98, B01, S09, 1
B01, Trade, 4319505.293, 140, B01, S00, 1
B01, Trade, 4319511.293, 63, B01, S06, 1
B01, Trade, 4319534.493, 100, B01, S07, 1
B01, Trade, 4319540.543, 118, B01, S05, 1
B01, Trade, 4319543.793, 136, B01, S00, 1
B01, Trade, 4319563.243, 87, B01, S00, 1
B01, Trade, 4319565.043, 107, B01, S07, 1
B01, Trade, 4319572.443, 100, B01, S05, 1
B01, Trade, 4319577.643, 88, B01, S00, 1
B01, Trade, 4319579.993, 140, B01, S05, 1
B01, Trade, 4319587.493, 118, B01, S05, 1
B01, Trade, 4319599.893, 106, B01, S03, 1
B01, Trade, 4319603.993, 66, B01, S03, 1
B01, Trade, 4319612.443, 136, B01, S07, 1
B01, Trade, 4319617.343, 140, B01, S09, 1
B01, Trade, 4319626.443, 86, B01, S00, 1
B01, Trade, 4319629.743, 139, B01, S04, 1
B01, Trade, 4319650.993, 140, B01, S01, 1
B01, Trade, 4319656.943, 62, B01, S01, 1
B01, Trade, 4319664.343, 64, B01, S09, 1
B01, Trade, 4319666.893, 140, B01, S05, 1
B01, Trade, 4319681.343, 113, B01, S05, 1
B01, Trade, 4319688.593, 127, B01, S07, 1
B01, Trade, 4319694.943, 85, B01, S07, 1
B01, Trade, 4319697.193, 91, B01, S04, 1
B01, Trade, 4319705.193, 122, B01, S00, 1
B01, Trade, 4319714.393, 66, B01, S05, 1
B01, Trade, 4319722.343, 140, B01, S09, 1
B01, Trade, 4319724.643, 107, B01, S01, 1
B01, Trade, 4319727.993, 92, B01, S06, 1
B01, Trade, 4319734.393, 92, B01, S02, 1
B01, Trade, 4319735.843, 139, B01, S01, 1
B01, Trade, 4319744.843, 140, B01, S00, 1
B01, Trade, 4319747.243, 115, B01, S02, 1
B01, Trade, 4319758.643, 62, B01, S09, 1
B01, Trade, 4319775.143, 140, B01, S05, 1
B01, Trade, 4319784.593, 62, B01, S05, 1
B01, Trade, 4319792.193, 133, B01, S01, 1
B01, Trade, 4319795.943, 140, B01, S00, 1
B01, Trade, 4319798.493, 136, B01, S02, 1
B01, Trade, 4319810.593, 99, B01, S03, 1
B01, Trade, 4319820.743, 120, B01, S03, 1
B01, Trade, 4319823.393, 126, B01, S05, 1
B01, Trade, 4319827.443, 140, B01, S06, 1
B01, Trade, 4319830.243, 92, B01, S05, 1
B01, Trade, 4319839.443, 134, B01, S02, 1
B01, Trade, 4319855.393, 112, B01, S01, 1
B01, Trade, 4319858.693, 84, B01, S05, 1
B01, Trade, 4319867.443, 114, B01, S06, 1
B01, Trade, 4319870.493, 140, B01, S00, 1
B01, Trade, 4319876.343, 140, B01, S04, 1
B01, Trade, 4319883.093, 140, B01, S09, 1
B01, Trade, 4319902.343, 115, B01, S00, 1
B01, Trade, 4319906.093, 71, B01, S00, 1
B01, Trade, 4319913.793, 138, B01, S02, 1
B01, Trade, 4319921.293, 60, S07, B01, 1
B01, Trade, 4319925.843, 80, B01, S04, 1
B01, Trade, 4319931.243, 114, B01, S02, 1
B01, Trade, 4319934.243, 101, B01, S04, 1
B01, Trade, 4319943.043, 90, B01, S02, 1
B01, Trade, 4319945.893, 123, B01, S06, 1
B01, Trade, 4319955.893, 110, B01, S06, 1
B01, Trade, 4319961.443, 65, S00, B01, 1
B01, Trade, 4319973.843, 62, B01, S02, 1
B01, Trade, 4319975.693, 124, B01, S01, 1
B01, Trade, 4319982.993, 128, B01, S02, 1
B01, Trade, 4319991.493, 115, B01, S07, 1
B01, Trade, 4319998.593, 108, B01, S03, 1
B02, 100
