B00, 100
B00, Trade, 4319299.593, 113, B00, S00, 1
B00, Trade, 4319311.343, 72, B00, S05, 1
B00, Trade, 4319315.693, 80, B00, S03, 1
B00, Trade, 4319321.893, 96, B00, S05, 1
B00, Trade, 4319332.843, 103, B00, S05, 1
B00, Trade, 4319336.093, 133, B00, S09, 1
B00, Trade, 4319340.293, 128, B00, S04, 1
B00, Trade, 4319347.443, 83, B00, S05, 1
B00, Trade, 4319352.943, 108, B00, S05, 1
B00, Trade, 4319360.293, 92, B00, S04, 1
B00, Trade, 4319365.493, 110, B00, S09, 1
B00, Trade, 4319371.543, 70, B00, S03, 1
B00, Trade, 4319382.093, 78, B00, S04, 1
B00, Trade, 4319392.793, 80, B00, S07, 1
B00, Trade, 4319399.393, 121, B00, S01, 1
B00, Trade, 4319404.893, 90, B00, S01, 1
B00, Trade, 4319407.243, 116, B00, S00, 1
B00, Trade, 4319416.843, 83, B00, S06, 1
B00, Trade, 4319428.493, 121, B00, S09, 1
B00, Trade, 4319432.493, 78, B00, S06, 1
B00, Trade, 4319437.193, 87, B00, S00, 1
B00, Trade, 4319442.493, 96, B00, S03, 1
B00, Trade, 4319461.293, 139, B00, S00, 1
B00, Trade, 4319474.443, 80, B00, S06, 1
B00, Trade, 4319488.193, 108, B00, S07, 1
B00, Trade, 4319495.543, 63, S06, B00, 1
B00, Trade, 4319500.993, 96, B00, S07, 1
B00, Trade, 4319504.393, 107, B00, S08, 1
B00, Trade, 4319510.543, 117, B00, S04, 1
B00, Trade, 4319516.643, 123, B00, S05, 1
B00, Trade, 4319524.643, 135, B00, S03, 1
B00, Trade, 4319530.143, 123, B00, S09, 1
B00, Trade, 4319536.293, 139, B00, S00, 1
B00, Trade, 4319540.293, 99, B00, S04, 1
B00, Trade, 4319542.793, 131, B00, S03, 1
B00, Trade, 4319561.193, 98, B00, S03, 1
B00, Trade, 4319562.893, 93, B00, S07, 1
B00, Trade, 4319572.393, 110, B00, S09, 1
B00, Trade, 4319574.743, 82, B00, S04, 1
B00, Trade, 4319580.693, 88, B00, S05, 1
B00, Trade, 4319588.993, 122, B00, S03, 1
B00, Trade, 4319596.543, 82, B00, S03, 1
B00, Trade, 4319608.493, 107, B00, S09, 1
B00, Trade, 4319610.593, 66, B00, S06, 1
B00, Trade, 4319615.443, 82, B00, S05, 1
B00, Trade, 4319621.493, 79, B00, S03, 1
B00, Trade, 4319630.943, 116, B00, S06, 1
B00, Trade, 4319637.893, 81, B00, S03, 1
B00, Trade, 4319640.493, 66, B00, S03, 1
B00, Trade, 4319650.243, 83, B00, S05, 1
B00, Trade, 4319654.993, 114, B00, S00, 1
B00, Trade, 4319657.893, 114, B00, S01, 1
B00, Trade, 4319662.293, 76, B00, S04, 1
B00, Trade, 4319666.743, 130, B00, S09, 1
B00, Trade, 4319675.043, 139, B00, S05, 1
B00, Trade, 4319680.893, 102, B00, S03, 1
B00, Trade, 4319683.593, 103, B00, S08, 1
B00, Trade, 4319689.293, 80, B00, S07, 1
B00, Trade, 4319692.193, 98, B00, S05, 1
B00, Trade, 4319699.293, 134, B00, S03, 1
B00, Trade, 4319705.043, 126, B00, S09, 1
B00, Trade, 4319707.693, 122, B00, S07, 1
B00, Trade, 4319713.543, 107, B00, S06, 1
B00, Trade, 4319718.793, 106, B00, S04, 1
B00, Trade, 4319723.893, 94, B00, S09, 1
B00, Trade, 4319729.843, 128, B00, S00, 1
B00, Trade, 4319731.443, 133, B00, S04, 1
B00, Trade, 4319737.393, 92, B00, S04, 1
B00, Trade, 4319753.043, 72, B00, S06, 1
B00, Trade, 4319760.593, 118, B00, S05, 1
B00, Trade, 4319775.443, 105, B00, S09, 1
B00, Trade, 4319779.943, 85, B00, S04, 1
B00, Trade, 4319785.843, 81, B00, S03, 1
B00, Trade, 4319792.493, 71, S02, B00, 1
B00, Trade, 4319794.843, 139, B00, S04, 1
B00, Trade, 4319798.843, 108, B00, S03, 1
B00, Trade, 4319807.493, 65, B00, S04, 1
B00, Trade, 4319819.143, 72, B00, S06, 1
B00, Trade, 4319834.193, 86, B00, S06, 1
B00, Trade, 4319840.443, 127, B00, S09, 1
B00, Trade, 4319845.293, 81, B00, S05, 1
B00, Trade, 4319853.593, 121, B00, S09, 1
B00, Trade, 4319860.593, 87, B00, S01, 1
B00, Trade, 4319866.943, 102, B00, S05, 1
B00, Trade, 4319874.543, 124, B00, S03, 1
B00, Trade, 4319881.193, 86, B00, S06, 1
B00, Trade, 4319885.443, 134, B00, S03, 1
B00, Trade, 4319895.643, 139, B00, S07, 1
B00, Trade, 4319903.943, 92, B00, S04, 1
B00, Trade, 4319913.043, 101, B00, S07, 1
B00, Trade, 4319929.043, 91, B00, S02, 1
B00, Trade, 4319935.843, 127, B00, S04, 1
B00, Trade, 4319940.493, 79, B00, S01, 1
B00, Trade, 4319944.093, 90, B00, S08, 1
B00, Trade, 4319946.793, 77, B00, S06, 1
B00, Trade, 4319963.493, 67, B00, S07, 1
B00, Trade, 4319975.793, 106, B00, S00, 1
B00, Trade, 4319983.143, 88, B00, S03, 1
B00, Trade, 4319997.093, 79, B00, S04, 1
B00, Trade, 4319999.593, 81, B00, S06, 1
B01, 100
B01, Trade, 4319321.593, 96, B01, S03, 1
B01, Trade, 4319328.493, 83, B01, S07, 1
B01, Trade, 4319330.343, 85, B01, S01, 1
B01, Trade, 4319335.543, 134, B01, S06, 1
B01, Trade, 4319344.593, 78, B01, S06, 1
B01, Trade, 4319347.343, 85, B01, S00, 1
B01, Trade, 4319356.593, 123, B01, S05, 1
B01, Trade, 4319360.693, 98, B01, S05, 1
B01, Trade, 4319370.693, 74, B01, S00, 1
B01, Trade, 4319381.993, 79, B01, S06, 1
B01, Trade, 4319385.293, 91, B01, S07, 1
B01, Trade, 4319393.543, 99, B01, S01, 1
B01, Trade, 4319398.843, 129, B01, S06, 1
B01, Trade, 4319403.443, 78, B01, S09, 1
B01, Trade, 4319409.593, 116, B01, S04, 1
B01, Trade, 4319417.293, 82, B01, S07, 1
B01, Trade, 4319419.043, 124, B01, S00, 1
B01, Trade, 4319428.293, 123, B01, S04, 1
B01, Trade, 4319433.443, 129, B01, S03, 1
B01, Trade, 4319442.193, 99, B01, S01, 1
B01, Trade, 4319446.193, 69, B01, S06, 1
B01, Trade, 4319455.843, 101, B01, S02, 1
B01, Trade, 4319460.143, 121, B01, S06, 1
B01, Trade, 4319464.443, 140, B01, S01, 1
B01, Trade, 4319477.843, 83, B01, S01, 1
B01, Trade, 4319482.543, 92, B01, S07, 1
B01, Trade, 4319493.543, 62, B01, S03, 1
B01, Trade, 4319498.243, 65, B01, S04, 1
B01, Trade, 4319501.693, 94, B01, S02, 1
B01, Trade, 4319508.043, 84, B01, S07, 1
B01, Trade, 4319514.593, 123, B01, S07, 1
B01, Trade, 4319521.343, 114, B01, S01, 1
B01, Trade, 4319525.343, 137, B01, S01, 1
B01, Trade, 4319527.743, 66, B01, S04, 1
B01, Trade, 4319538.693, 100, B01, S06, 1
B01, Trade, 4319545.443, 112, B01, S09, 1
B01, Trade, 4319555.293, 129, B01, S00, 1
B01, Trade, 4319561.043, 99, B01, S07, 1
B01, Trade, 4319572.693, 105, B01, S00, 1
B01, Trade, 4319580.043, 88, B01, S04, 1
B01, Trade, 4319584.493, 81, B01, S03, 1
B01, Trade, 4319594.693, 87, B01, S07, 1
B01, Trade, 4319600.593, 84, B01, S05, 1
B01, Trade, 4319606.043, 91, B01, S00, 1
B01, Trade, 4319620.693, 80, B01, S06, 1
B01, Trade, 4319628.493, 86, B01, S09, 1
B01, Trade, 4319644.493, 67, B01, S01, 1
B01, Trade, 4319652.393, 110, B01, S06, 1
B01, Trade, 4319654.243, 115, B01, S03, 1
B01, Trade, 4319664.843, 78, B01, S06, 1
