B00, 100
B00, Trade, 4319188.343, 64, S08, B00, 1
B00, Trade, 4319194.893, 62, B00, S00, 1
B00, Trade, 4319202.593, 65, S05, B00, 1
B00, Trade, 4319213.993, 63, B00, S01, 1
B00, Trade, 4319217.793, 100, B00, S08, 1
B00, Trade, 4319228.843, 66, S06, B00, 1
B00, Trade, 4319235.493, 62, S01, B00, 1
B00, Trade, 4319254.993, 62, S00, B00, 1
B00, Trade, 4319269.843, 62, B00, S03, 1
B00, Trade, 4319275.143, 60, S06, B00, 1
B00, Trade, 4319288.693, 66, B00, S02, 1
B00, Trade, 4319296.793, 72, B00, S05, 1
B00, Trade, 4319303.693, 62, B00, S04, 1
B00, Trade, 4319308.143, 83, B00, S08, 1
B00, Trade, 4319313.793, 140, B00, S00, 1
B00, Trade, 4319317.393, 122, B00, S04, 1
B00, Trade, 4319321.043, 107, B00, S01, 1
B00, Trade, 4319324.843, 133, B00, S05, 1
B00, Trade, 4319332.043, 60, B00, S01, 1
B00, Trade, 4319335.243, 60, B00, S08, 1
B00, Trade, 4319344.243, 63, S04, B00, 1
B00, Trade, 4319349.293, 60, S05, B00, 1
B00, Trade, 4319354.993, 68, B00, S05, 1
B00, Trade, 4319365.993, 64, B00, S02, 1
B00, Trade, 4319382.243, 60, B00, S07, 1
B00, Trade, 4319382.993, 61, S04, B00, 1
B00, Trade, 4319391.993, 60, B00, S03, 1
B00, Trade, 4319392.593, 64, S05, B00, 1
B00, Trade, 4319397.943, 67, B00, S01, 1
B00, Trade, 4319404.143, 67, B00, S08, 1
B00, Trade, 4319407.493, 128, B00, S09, 1
B00, Trade, 4319418.993, 61, B00, S04, 1
B00, Trade, 4319429.493, 65, B00, S01, 1
B00, Trade, 4319441.493, 61, S01, B00, 1
B00, Trade, 4319454.443, 132, B00, S05, 1
B00, Trade, 4319461.593, 62, B00, S04, 1
B00, Trade, 4319481.843, 63, S00, B00, 1
B00, Trade, 4319483.943, 60, B00, S05, 1
B00, Trade, 4319496.043, 64, B00, S05, 1
B00, Trade, 4319509.593, 63, S02, B00, 1
B00, Trade, 4319515.893, 60, S06, B00, 1
B00, Trade, 4319523.693, 60, B00, S02, 1
B00, Trade, 4319526.393, 64, S04, B00, 1
