B00, 100
B00, Trade, 4319096.243, 110, S03, B00, 1
B00, Trade, 4319101.393, 108, B00, S07, 1
B00, Trade, 4319109.293, 109, B00, S07, 1
B00, Trade, 4319110.743, 86, S07, B00, 1
B00, Trade, 4319121.743, 101, B00, S02, 1
B00, Trade, 4319129.593, 103, B00, S09, 1
B00, Trade, 4319137.943, 128, B00, S00, 1
B00, Trade, 4319153.993, 134, B00, S01, 1
B00, Trade, 4319162.393, 90, B00, S06, 1
B00, Trade, 4319170.593, 105, B00, S06, 1
B00, Trade, 4319178.093, 105, B00, S04, 1
B00, Trade, 4319182.243, 93, B00, S04, 1
B00, Trade, 4319194.043, 117, S09, B00, 1
B00, Trade, 4319200.593, 77, S03, B00, 1
B00, Trade, 4319218.693, 95, B00, S04, 1
B00, Trade, 4319229.143, 70, B00, S00, 1
B00, Trade, 4319234.593, 87, B00, S04, 1
B00, Trade, 4319239.043, 112, B00, S07, 1
B00, Trade, 4319249.543, 110, S01, B00, 1
B00, Trade, 4319255.193, 109, B00, S03, 1
B00, Trade, 4319261.043, 64, S00, B00, 1
B00, Trade, 4319266.843, 89, B00, S00, 1
B00, Trade, 4319271.143, 103, B00, S04, 1
B00, Trade, 4319280.493, 98, B00, S00, 1
B00, Trade, 4319302.543, 69, S08, B00, 1
B00, Trade, 4319303.943, 81, S03, B00, 1
B00, Trade, 4319312.843, 95, B00, S09, 1
B00, Trade, 4319321.743, 90, B00, S07, 1
B00, Trade, 4319337.743, 119, S01, B00, 1
B00, Trade, 4319349.393, 75, S04, B00, 1
B00, Trade, 4319355.193, 79, B00, S01, 1
B00, Trade, 4319363.143, 84, S08, B00, 1
B00, Trade, 4319374.693, 111, B00, S01, 1
B00, Trade, 4319377.693, 95, S09, B00, 1
B00, Trade, 4319397.393, 125, B00, S09, 1
B00, Trade, 4319403.793, 112, B00, S00, 1
B00, Trade, 4319424.543, 73, S03, B00, 1
B00, Trade, 4319439.143, 102, S08, B00, 1
B00, Trade, 4319447.543, 114, B00, S00, 1
B00, Trade, 4319452.643, 113, B00, S05, 1
B00, Trade, 4319460.043, 80, S02, B00, 1
B00, Trade, 4319469.293, 87, S05, B00, 1
B00, Trade, 4319475.093, 125, B00, S08, 1
B00, Trade, 4319490.093, 111, B00, S04, 1
B00, Trade, 4319499.493, 121, B00, S04, 1
B00, Trade, 4319507.293, 82, B00, S09, 1
B00, Trade, 4319513.543, 121, B00, S05, 1
B00, Trade, 4319517.093, 65, S02, B00, 1
B00, Trade, 4319523.693, 69, S04, B00, 1
B00, Trade, 4319536.143, 107, B00, S04, 1
B00, Trade, 4319543.893, 85, B00, S00, 1
B00, Trade, 4319551.893, 120, B00, S07, 1
B00, Trade, 4319554.393, 106, B00, S02, 1
B00, Trade, 4319568.743, 62, B00, S00, 1
B00, Trade, 4319577.843, 63, S06, B00, 1
B00, Trade, 4319582.493, 92, B00, S04, 1
B00, Trade, 4319586.893, 98, S02, B00, 1
B00, Trade, 4319591.843, 74, B00, S00, 1
B00, Trade, 4319601.393, 89, B00, S02, 1
B00, Trade, 4319605.093, 85, S03, B00, 1
B00, Trade, 4319610.643, 70, S05, B00, 1
B00, Trade, 4319618.843, 80, S02, B00, 1
B00, Trade, 4319630.843, 78, S06, B00, 1
B00, Trade, 4319635.743, 74, B00, S06, 1
B00, Trade, 4319664.443, 114, B00, S06, 1
B00, Trade, 4319675.793, 99, S07, B00, 1
B00, Trade, 4319683.393, 118, B00, S07, 1
B00, Trade, 4319688.793, 119, B00, S08, 1
B00, Trade, 4319696.143, 71, S00, B00, 1
B00, Trade, 4319731.693, 96, B00, S02, 1
B00, Trade, 4319735.093, 128, B00, S00, 1
B00, Trade, 4319749.893, 85, S07, B00, 1
B00, Trade, 4319758.943, 96, B00, S02, 1
B00, Trade, 4319784.893, 130, B00, S03, 1
B00, Trade, 4319792.493, 112, B00, S02, 1
B00, Trade, 4319795.393, 117, B00, S09, 1
B00, Trade, 4319802.793, 138, B00, S08, 1
B00, Trade, 4319814.143, 77, B00, S02, 1
B00, Trade, 4319821.093, 92, B00, S03, 1
B00, Trade, 4319829.593, 96, B00, S01, 1
B00, Trade, 4319841.993, 84, S05, B00, 1
B00, Trade, 4319851.793, 115, B00, S06, 1
B00, Trade, 4319862.793, 96, B00, S07, 1
B00, Trade, 4319869.343, 106, S01, B00, 1
B00, Trade, 4319887.893, 83, S06, B00, 1
B00, Trade, 4319893.643, 71, S05, B00, 1
B00, Trade, 4319897.643, 100, B00, S07, 1
B00, Trade, 4319902.543, 109, B00, S02, 1
B00, Trade, 4319909.443, 63, S01, B00, 1
B00, Trade, 4319919.893, 105, S06, B00, 1
B00, Trade, 4319927.643, 94, S02, B00, 1
B00, Trade, 4319937.443, 106, B00, S04, 1
B00, Trade, 4319941.493, 122, B00, S03, 1
B00, Trade, 4319945.043, 96, B00, S02, 1
B00, Trade, 4319953.743, 112, B00, S05, 1
B00, Trade, 4319965.943, 133, B00, S06, 1
B00, Trade, 4319973.743, 105, B00, S07, 1
B00, Trade, 4319978.543, 74, B00, S04, 1
B00, Trade, 4319989.093, 87, B00, S05, 1
B00, Trade, 4319993.343, 105, B00, S06, 1
B01, 100
B01, Trade, 4319186.943, 63, S02, B01, 1
B01, Trade, 4319201.493, 64, S02, B01, 1
B01, Trade, 4319207.493, 110, S06, B01, 1
B01, Trade, 4319216.893, 90, B01, S04, 1
B01, Trade, 4319224.143, 93, B01, S02, 1
B01, Trade, 4319231.793, 75, S03, B01, 1
B01, Trade, 4319243.293, 136, B01, S09, 1
B01, Trade, 4319247.143, 78, B01, S03, 1
B01, Trade, 4319250.993, 100, B01, S00, 1
B01, Trade, 4319255.593, 104, B01, S04, 1
B01, Trade, 4319267.493, 104, B01, S02, 1
B01, Trade, 4319271.493, 120, S06, B01, 1
B01, Trade, 4319273.493, 109, B01, S00, 1
B01, Trade, 4319280.143, 113, B01, S06, 1
B01, Trade, 4319289.993, 100, S09, B01, 1
B01, Trade, 4319299.193, 125, B01, S02, 1
B01, Trade, 4319308.893, 108, B01, S02, 1
B01, Trade, 4319311.393, 101, S06, B01, 1
B01, Trade, 4319315.643, 62, S04, B01, 1
B01, Trade, 4319320.843, 120, B01, S02, 1
B01, Trade, 4319335.393, 91, B01, S09, 1
B01, Trade, 4319346.693, 105, S08, B01, 1
B01, Trade, 4319353.793, 120, B01, S09, 1
B01, Trade, 4319360.693, 84, B01, S03, 1
B01, Trade, 4319370.443, 82, S04, B01, 1
B01, Trade, 4319380.343, 113, B01, S04, 1
B01, Trade, 4319382.143, 130, B01, S00, 1
B01, Trade, 4319391.793, 125, B01, S02, 1
B01, Trade, 4319393.593, 114, B01, S04, 1
B01, Trade, 4319402.743, 113, B01, S04, 1
B01, Trade, 4319405.393, 100, S02, B01, 1
B01, Trade, 4319418.243, 130, B01, S03, 1
B01, Trade, 4319420.943, 104, B01, S07, 1
B01, Trade, 4319425.193, 93, B01, S01, 1
B01, Trade, 4319444.293, 121, B01, S05, 1
B01, Trade, 4319453.893, 118, B01, S07, 1
B01, Trade, 4319474.993, 127, B01, S03, 1
B01, Trade, 4319483.143, 93, B01, S00, 1
B01, Trade, 4319500.343, 117, B01, S03, 1
B01, Trade, 4319506.293, 77, B01, S04, 1
B01, Trade, 4319514.543, 124, B01, S04, 1
B01, Trade, 4319518.693, 72, B01, S00, 1
B01, Trade, 4319526.593, 97, B01, S04, 1
B01, Trade, 4319540.993, 136, B01, S05, 1
B01, Trade, 4319547.943, 92, B01, S00, 1
B01, Trade, 4319559.343, 110, S08, B01, 1
B01, Trade, 4319567.943, 61, S00, B01, 1
B01, Trade, 4319580.443, 80, S05, B01, 1
B01, Trade, 4319589.593, 121, B01, S09, 1
