B00, 100
B00, Trade, 4319321.793, 62, S01, B00, 1
B00, Trade, 4319332.693, 100, B00, S04, 1
B00, Trade, 4319336.743, 67, B00, S00, 1
B00, Trade, 4319341.893, 138, B00, S03, 1
B00, Trade, 4319343.043, 108, B00, S00, 1
B00, Trade, 4319352.243, 122, B00, S05, 1
B00, Trade, 4319359.743, 136, B00, S02, 1
B00, Trade, 4319367.993, 131, S03, B00, 1
B00, Trade, 4319373.943, 140, B00, S03, 1
B00, Trade, 4319380.793, 125, B00, S00, 1
B00, Trade, 4319383.893, 140, B00, S07, 1
B00, Trade, 4319390.143, 119, B00, S02, 1
B00, Trade, 4319393.993, 92, B00, S02, 1
B00, Trade, 4319398.943, 72, B00, S03, 1
B00, Trade, 4319402.293, 140, B00, S08, 1
B00, Trade, 4319407.343, 140, B00, S02, 1
B00, Trade, 4319434.493, 81, B00, S09, 1
B00, Trade, 4319443.543, 140, B00, S06, 1
B00, Trade, 4319445.393, 81, B00, S08, 1
B00, Trade, 4319448.543, 140, B00, S01, 1
B00, Trade, 4319457.393, 140, B00, S04, 1
B00, Trade, 4319463.893, 140, B00, S02, 1
B00, Trade, 4319474.643, 124, B00, S01, 1
B00, Trade, 4319476.143, 71, B00, S03, 1
B00, Trade, 4319478.793, 124, B00, S07, 1
B00, Trade, 4319485.093, 88, B00, S01, 1
B00, Trade, 4319490.943, 118, B00, S01, 1
B00, Trade, 4319492.693, 69, B00, S01, 1
B00, Trade, 4319500.543, 104, B00, S03, 1
B00, Trade, 4319506.543, 140, B00, S05, 1
B00, Trade, 4319515.543, 64, B00, S02, 1
B00, Trade, 4319522.343, 90, B00, S02, 1
B00, Trade, 4319524.593, 118, B00, S08, 1
B00, Trade, 4319529.293, 140, B00, S08, 1
B00, Trade, 4319532.793, 119, B00, S01, 1
B00, Trade, 4319541.893, 137, B00, S06, 1
B00, Trade, 4319556.343, 105, B00, S02, 1
B00, Trade, 4319560.993, 90, B00, S02, 1
B00, Trade, 4319568.643, 125, B00, S03, 1
B00, Trade, 4319571.193, 140, B00, S02, 1
B00, Trade, 4319585.243, 61, B00, S02, 1
B00, Trade, 4319588.243, 127, B00, S00, 1
B00, Trade, 4319595.393, 140, B00, S07, 1
B00, Trade, 4319602.393, 60, S02, B00, 1
B00, Trade, 4319608.243, 90, B00, S03, 1
B00, Trade, 4319614.693, 61, B00, S03, 1
B00, Trade, 4319618.743, 138, B00, S00, 1
B00, Trade, 4319626.093, 140, B00, S05, 1
B00, Trade, 4319649.793, 139, B00, S03, 1
B00, Trade, 4319650.543, 135, S07, B00, 1
B00, Trade, 4319663.893, 68, B00, S01, 1
B00, Trade, 4319669.393, 140, B00, S03, 1
B00, Trade, 4319686.743, 61, B00, S01, 1
B00, Trade, 4319690.643, 60, S09, B00, 1
B00, Trade, 4319695.243, 125, B00, S04, 1
B00, Trade, 4319697.793, 120, B00, S03, 1
B00, Trade, 4319703.043, 79, B00, S02, 1
B00, Trade, 4319718.343, 101, B00, S05, 1
B00, Trade, 4319732.093, 138, B00, S05, 1
B00, Trade, 4319734.843, 140, B00, S08, 1
B00, Trade, 4319742.543, 109, B00, S03, 1
B00, Trade, 4319749.893, 140, B00, S02, 1
B00, Trade, 4319754.693, 91, B00, S03, 1
B00, Trade, 4319760.743, 140, B00, S06, 1
B00, Trade, 4319766.243, 76, B00, S03, 1
B00, Trade, 4319773.493, 91, B00, S02, 1
B00, Trade, 4319779.493, 140, B00, S09, 1
B00, Trade, 4319780.243, 140, B00, S00, 1
B00, Trade, 4319785.093, 140, B00, S08, 1
B00, Trade, 4319790.393, 119, B00, S02, 1
B00, Trade, 4319815.443, 114, B00, S02, 1
B00, Trade, 4319823.393, 129, B00, S04, 1
B00, Trade, 4319828.193, 111, B00, S07, 1
B00, Trade, 4319834.693, 132, B00, S03, 1
B00, Trade, 4319839.193, 140, B00, S03, 1
B00, Trade, 4319840.793, 140, B00, S01, 1
B00, Trade, 4319845.293, 72, B00, S01, 1
B00, Trade, 4319850.343, 137, B00, S05, 1
B00, Trade, 4319857.743, 140, B00, S05, 1
B00, Trade, 4319861.943, 67, B00, S02, 1
B00, Trade, 4319864.493, 117, B00, S09, 1
B00, Trade, 4319871.393, 140, B00, S07, 1
B00, Trade, 4319880.693, 140, B00, S05, 1
B00, Trade, 4319887.393, 66, B00, S09, 1
B00, Trade, 4319893.743, 78, B00, S01, 1
B00, Trade, 4319897.643, 128, B00, S00, 1
B00, Trade, 4319904.643, 88, B00, S06, 1
B00, Trade, 4319907.193, 140, B00, S07, 1
B00, Trade, 4319909.793, 87, B00, S08, 1
B00, Trade, 4319919.943, 102, B00, S02, 1
B00, Trade, 4319924.593, 89, B00, S02, 1
B00, Trade, 4319929.743, 89, B00, S01, 1
B00, Trade, 4319939.993, 140, B00, S05, 1
B00, Trade, 4319943.593, 136, B00, S02, 1
B00, Trade, 4319959.843, 140, B00, S05, 1
B00, Trade, 4319965.243, 71, B00, S02, 1
B00, Trade, 4319971.893, 65, B00, S01, 1
B00, Trade, 4319984.093, 68, B00, S08, 1
B00, Trade, 4319988.493, 107, B00, S03, 1
B00, Trade, 4319992.543, 94, B00, S08, 1
B01, 100
B01, Trade, 4319231.893, 70, B01, S01, 1
B01, Trade, 4319242.393, 118, B01, S08, 1
B01, Trade, 4319250.193, 60, S02, B01, 1
B01, Trade, 4319254.193, 73, B01, S08, 1
B01, Trade, 4319276.693, 63, B01, S01, 1
B01, Trade, 4319284.343, 63, B01, S02, 1
B01, Trade, 4319292.743, 73, B01, S08, 1
B01, Trade, 4319298.043, 68, B01, S01, 1
B01, Trade, 4319303.293, 113, B01, S02, 1
B01, Trade, 4319307.393, 90, S03, B01, 1
B01, Trade, 4319310.043, 63, S02, B01, 1
B01, Trade, 4319324.493, 64, S02, B01, 1
B01, Trade, 4319336.893, 106, B01, S06, 1
B01, Trade, 4319339.993, 115, B01, S07, 1
B01, Trade, 4319344.393, 94, B01, S08, 1
B01, Trade, 4319360.543, 119, B01, S09, 1
B01, Trade, 4319368.393, 60, S08, B01, 1
B01, Trade, 4319377.343, 128, B01, S02, 1
B01, Trade, 4319383.093, 104, B01, S05, 1
B01, Trade, 4319391.093, 68, B01, S00, 1
B01, Trade, 4319392.093, 91, B01, S09, 1
B01, Trade, 4319398.543, 65, S04, B01, 1
B01, Trade, 4319414.943, 62, S04, B01, 1
B01, Trade, 4319420.693, 60, S08, B01, 1
B01, Trade, 4319426.693, 68, S01, B01, 1
B01, Trade, 4319430.593, 97, B01, S04, 1
B01, Trade, 4319439.993, 116, B01, S03, 1
