B00, 100
B00, Trade, 6136754.136, 60, S00, B00, 1
B00, Trade, 6235520.536, 60, B00, S00, 1
B00, Trade, 6238267.286, 60, B00, S00, 1
B00, Trade, 6240795.886, 60, B00, S00, 1
B00, Trade, 6241361.386, 60, B00, S00, 1
B00, Trade, 6401272.285, 60, B00, S00, 1
B00, Trade, 6401862.735, 60, B00, S00, 1
B00, Trade, 6402528.085, 60, B00, S00, 1
B00, Trade, 6403310.385, 60, B00, S00, 1
B00, Trade, 6405073.485, 60, B00, S00, 1
B00, Trade, 6405289.485, 60, B00, S00, 1
B00, Trade, 6407152.785, 60, B00, S00, 1
B00, Trade, 6521157.035, 60, B00, S00, 1
B00, Trade, 6538360.735, 60, B00, S00, 1
B00, Trade, 6539774.835, 60, S00, B00, 1
B00, Trade, 6542071.285, 60, B00, S00, 1
B00, Trade, 6580919.985, 60, B00, S00, 1
B00, Trade, 6583073.535, 60, B00, S00, 1
B00, Trade, 6601943.085, 60, B00, S00, 1
B00, Trade, 6806318.984, 60, B00, S00, 1
B00, Trade, 6808555.784, 60, B00, S00, 1
B00, Trade, 6808858.634, 60, B00, S00, 1
B00, Trade, 6844966.084, 60, B00, S00, 1
B00, Trade, 7121352.533, 60, B00, S00, 1
B00, Trade, 7121365.383, 60, B00, S00, 1
B00, Trade, 7121592.133, 60, B00, S00, 1
B00, Trade, 7121799.783, 60, B00, S00, 1
B00, Trade, 7127292.633, 60, B00, S00, 1
B00, Trade, 7127642.983, 60, B00, S00, 1
B00, Trade, 7195033.582, 60, B00, S00, 1
B00, Trade, 7207780.482, 60, B00, S00, 1
B00, Trade, 7269316.882, 60, B00, S00, 1
B00, Trade, 7300878.732, 60, B00, S00, 1
B00, Trade, 7303100.632, 60, B00, S00, 1
B00, Trade, 7304161.232, 60, B00, S00, 1
B00, Trade, 7304215.682, 60, S00, B00, 1
B00, Trade, 7305349.432, 60, B00, S00, 1
B00, Trade, 7306295.232, 60, B00, S00, 1
B00, Trade, 7306302.082, 60, B00, S00, 1
B00, Trade, 7306773.432, 60, B00, S00, 1
B00, Trade, 7307351.732, 60, B00, S00, 1
B00, Trade, 7333639.182, 60, B00, S00, 1
B00, Trade, 7339201.682, 60, B00, S00, 1
B00, Trade, 7342232.782, 60, B00, S00, 1
B00, Trade, 7388189.582, 60, B00, S00, 1
B00, Trade, 7405313.182, 60, B00, S00, 1
B00, Trade, 7413572.882, 60, S00, B00, 1
B00, Trade, 7414048.582, 60, B00, S00, 1
B00, Trade, 7415555.782, 60, B00, S00, 1
B00, Trade, 7417209.732, 60, B00, S00, 1
B00, Trade, 7417215.482, 60, B00, S00, 1
B00, Trade, 7417249.332, 60, B00, S00, 1
B00, Trade, 7422500.532, 60, B00, S00, 1
B00, Trade, 7426235.882, 60, B00, S00, 1
B00, Trade, 7549328.131, 60, B00, S00, 1
B00, Trade, 7552787.331, 60, B00, S00, 1
B00, Trade, 7565553.431, 60, B00, S00, 1
B00, Trade, 7619944.431, 60, B00, S00, 1
B00, Trade, 7622022.481, 60, B00, S00, 1
B00, Trade, 7622493.331, 60, B00, S00, 1
B00, Trade, 7683356.281, 60, B00, S00, 1
B00, Trade, 7705687.880, 60, B00, S00, 1
B00, Trade, 7712184.580, 60, B00, S00, 1
B00, Trade, 7713216.080, 60, B00, S00, 1
B00, Trade, 7716152.130, 60, B00, S00, 1
B00, Trade, 7735905.480, 60, S00, B00, 1
B00, Trade, 7738782.280, 60, B00, S00, 1
B00, Trade, 7739241.930, 60, B00, S00, 1
B00, Trade, 7816461.030, 60, B00, S00, 1
B00, Trade, 7819362.880, 60, B00, S00, 1
B00, Trade, 7823820.830, 60, B00, S00, 1
B00, Trade, 7863462.580, 60, B00, S00, 1
B00, Trade, 7871325.130, 60, B00, S00, 1
B00, Trade, 7873050.780, 60, B00, S00, 1
B00, Trade, 7891678.880, 60, B00, S00, 1
B00, Trade, 7892836.280, 60, B00, S00, 1
B00, Trade, 7895884.130, 60, B00, S00, 1
B00, Trade, 7910095.880, 60, S00, B00, 1
B00, Trade, 7910286.680, 60, B00, S00, 1
B00, Trade, 8008491.229, 60, B00, S00, 1
B00, Trade, 8011564.329, 60, B00, S00, 1
B00, Trade, 8027013.579, 60, B00, S00, 1
B00, Trade, 8037954.979, 60, S00, B00, 1
B00, Trade, 8063767.279, 60, S00, B00, 1
B00, Trade, 8069880.779, 60, S00, B00, 1
B00, Trade, 8158498.829, 60, B00, S00, 1
B00, Trade, 8213270.479, 60, B00, S00, 1
B00, Trade, 8233797.179, 60, B00, S00, 1
B00, Trade, 8344662.478, 60, B00, S00, 1
B00, Trade, 8352883.378, 60, B00, S00, 1
B00, Trade, 8355052.128, 60, B00, S00, 1
B00, Trade, 8356366.378, 60, B00, S00, 1
B00, Trade, 8358825.328, 60, B00, S00, 1
B00, Trade, 8413359.428, 60, B00, S00, 1
B00, Trade, 8451883.779, 60, B00, S00, 1
B00, Trade, 8484454.629, 60, B00, S00, 1
B00, Trade, 8520731.780, 60, B00, S00, 1
B00, Trade, 8613454.531, 60, B00, S00, 1
B00, Trade, 8613520.481, 60, B00, S00, 1
B00, Trade, 8618407.781, 60, B00, S00, 1
B01, 100
B01, Trade, 8547173.130, 68, B01, S00, 1
B01, Trade, 8548816.780, 68, B01, S00, 1
B01, Trade, 8548937.630, 68, B01, S00, 1
B01, Trade, 8549608.380, 68, B01, S00, 1
B01, Trade, 8550241.130, 68, B01, S00, 1
B01, Trade, 8550404.780, 68, B01, S00, 1
B01, Trade, 8550629.980, 63, S00, B01, 1
B01, Trade, 8550983.880, 68, S01, B01, 1
B01, Trade, 8551409.680, 68, B01, S00, 1
B01, Trade, 8552263.980, 68, B01, S00, 1
B01, Trade, 8552383.630, 68, B01, S00, 1
B01, Trade, 8552572.680, 68, B01, S00, 1
B01, Trade, 8561661.831, 63, B01, S00, 1
B01, Trade, 8567282.631, 68, B01, S00, 1
B01, Trade, 8567291.181, 68, B01, S00, 1
B01, Trade, 8577640.781, 67, B01, S00, 1
B01, Trade, 8577748.131, 68, B01, S00, 1
B01, Trade, 8578377.381, 68, B01, S00, 1
B01, Trade, 8579119.781, 68, B01, S00, 1
B01, Trade, 8579751.031, 66, S00, B01, 1
B01, Trade, 8580207.581, 68, B01, S00, 1
B01, Trade, 8581543.731, 68, B01, S00, 1
B01, Trade, 8581951.881, 68, B01, S00, 1
B01, Trade, 8594754.431, 68, B01, S00, 1
B01, Trade, 8597422.231, 68, B01, S00, 1
B01, Trade, 8597524.831, 68, B01, S00, 1
B01, Trade, 8598426.431, 68, B01, S00, 1
B01, Trade, 8599792.081, 67, B01, S00, 1
B01, Trade, 8601473.681, 64, B01, S00, 1
B01, Trade, 8602302.031, 68, B01, S00, 1
B01, Trade, 8602387.281, 66, B01, S00, 1
B01, Trade, 8602899.031, 62, B01, S00, 1
B01, Trade, 8603077.231, 68, B01, S00, 1
B01, Trade, 8603415.881, 64, S00, B01, 1
B01, Trade, 8603512.731, 67, B01, S00, 1
B01, Trade, 8604101.681, 68, B01, S00, 1
B01, Trade, 8604303.931, 68, B01, S00, 1
B01, Trade, 8605134.031, 68, B01, S00, 1
B01, Trade, 8606563.131, 68, S01, B01, 1
B01, Trade, 8609126.431, 67, B01, S00, 1
B01, Trade, 8609486.781, 68, B01, S00, 1
B01, Trade, 8609732.481, 68, B01, S01, 1
B01, Trade, 8609734.081, 68, B01, S00, 1
B01, Trade, 8610230.281, 68, B01, S01, 1
B01, Trade, 8612638.981, 68, B01, S00, 1
B01, Trade, 8612989.031, 68, B01, S00, 1
B01, Trade, 8613513.481, 68, B01, S01, 1
B01, Trade, 8614266.381, 68, B01, S00, 1
B01, Trade, 8614665.331, 68, B01, S00, 1
B01, Trade, 8616889.431, 68, B01, S01, 1
B01, Trade, 8617874.731, 68, B01, S00, 1
B01, Trade, 8618417.431, 62, B01, S00, 1
B01, Trade, 8618935.531, 60, S00, B01, 1
B01, Trade, 8626096.781, 68, B01, S00, 1
B01, Trade, 8626145.581, 68, B01, S00, 1
B01, Trade, 8627137.481, 68, B01, S00, 1
B01, Trade, 8627219.831, 68, B01, S00, 1
B01, Trade, 8627293.981, 64, B01, S00, 1
B01, Trade, 8627590.182, 61, B01, S00, 1
B01, Trade, 8627692.182, 68, S01, B01, 1
B01, Trade, 8627867.132, 64, B01, S00, 1
B01, Trade, 8628398.982, 68, B01, S01, 1
B01, Trade, 8629235.282, 68, B01, S00, 1
B01, Trade, 8629255.782, 68, B01, S01, 1
B01, Trade, 8629389.032, 68, S01, B01, 1
B01, Trade, 8629432.482, 68, B01, S00, 1
B01, Trade, 8629600.482, 68, B01, S00, 1
B01, Trade, 8629831.082, 68, B01, S00, 1
B01, Trade, 8629999.982, 68, B01, S00, 1
B01, Trade, 8630093.982, 68, B01, S00, 1
B01, Trade, 8630382.432, 68, B01, S00, 1
B01, Trade, 8630561.232, 68, B01, S01, 1
B01, Trade, 8630562.032, 65, B01, S00, 1
B01, Trade, 8630629.632, 68, B01, S00, 1
B01, Trade, 8630690.932, 68, B01, S00, 1
B01, Trade, 8630873.182, 68, B01, S00, 1
B01, Trade, 8630933.482, 68, S01, B01, 1
B01, Trade, 8631178.032, 68, S01, B01, 1
B01, Trade, 8631366.282, 68, B01, S00, 1
B01, Trade, 8631376.132, 62, B01, S00, 1
B01, Trade, 8631468.182, 68, B01, S00, 1
B01, Trade, 8631783.382, 68, B01, S01, 1
B01, Trade, 8632091.332, 68, B01, S00, 1
B01, Trade, 8632180.432, 66, B01, S00, 1
B01, Trade, 8632636.832, 66, B01, S00, 1
B01, Trade, 8632683.332, 68, B01, S00, 1
B01, Trade, 8633327.332, 68, B01, S00, 1
B01, Trade, 8633478.682, 68, S01, B01, 1
B01, Trade, 8633867.682, 65, B01, S00, 1
B01, Trade, 8636500.532, 68, B01, S00, 1
B01, Trade, 8636534.332, 68, B01, S00, 1
B01, Trade, 8637192.232, 68, B01, S00, 1
B01, Trade, 8637903.832, 68, B01, S00, 1
B01, Trade, 8638097.882, 68, B01, S00, 1
