B00, 40
B00, Trade, 273656.950, 60, S00, B00, 1
B00, Trade, 509768.900, 60, B00, S00, 1
B00, Trade, 617822.100, 60, B00, S00, 1
B00, Trade, 850621.900, 60, S00, B00, 1
B00, Trade, 1588343.251, 60, B00, S00, 1
B00, Trade, 1919515.701, 60, S00, B00, 1
B00, Trade, 2112526.201, 60, S00, B00, 1
B00, Trade, 2383914.900, 60, B00, S00, 1
B00, Trade, 2589784.900, 60, B00, S00, 1
B00, Trade, 2664425.049, 60, B00, S00, 1
B00, Trade, 2692894.049, 60, B00, S00, 1
B00, Trade, 2695351.799, 60, B00, S00, 1
B00, Trade, 2913961.498, 60, B00, S00, 1
B00, Trade, 2915670.548, 60, B00, S00, 1
B00, Trade, 3129214.848, 60, S00, B00, 1
B00, Trade, 3335906.197, 60, S00, B00, 1
B00, Trade, 3406142.547, 60, B00, S00, 1
B00, Trade, 3638025.746, 60, B00, S00, 1
B00, Trade, 3838610.645, 60, S00, B00, 1
B00, Trade, 4376349.043, 60, S00, B00, 1
B00, Trade, 4395518.993, 60, S00, B00, 1
B00, Trade, 4478191.143, 60, S00, B00, 1
B00, Trade, 4800354.791, 60, B00, S00, 1
B00, Trade, 4864573.441, 60, B00, S00, 1
B00, Trade, 4889780.741, 60, S00, B00, 1
B00, Trade, 5039973.390, 60, S00, B00, 1
B00, Trade, 5099689.540, 60, S00, B00, 1
B00, Trade, 5103746.090, 60, S00, B00, 1
B00, Trade, 5533552.539, 60, B00, S00, 1
B00, Trade, 5750930.038, 60, B00, S00, 1
B00, Trade, 5793984.538, 60, B00, S00, 1
B00, Trade, 6339441.436, 60, S00, B00, 1
B00, Trade, 6377938.585, 60, B00, S00, 1
B00, Trade, 6396920.735, 60, S00, B00, 1
B00, Trade, 6505622.485, 60, B00, S00, 1
B00, Trade, 6515661.085, 60, B00, S00, 1
B00, Trade, 6739960.684, 60, B00, S00, 1
B00, Trade, 6893615.284, 60, B00, S00, 1
B00, Trade, 7365480.332, 60, B00, S00, 1
B00, Trade, 8145223.529, 60, S00, B00, 1
B01, 100
B01, Trade, 8342269.478, 60, S00, B01, 1
B01, Trade, 8343364.178, 67, B01, S00, 1
B01, Trade, 8347144.428, 68, B01, S01, 1
B01, Trade, 8348929.128, 65, S00, B01, 1
B01, Trade, 8358058.128, 68, B01, S01, 1
B01, Trade, 8375008.678, 63, S00, B01, 1
B01, Trade, 8376482.778, 64, S00, B01, 1
B01, Trade, 8389618.228, 68, S01, B01, 1
B01, Trade, 8392002.228, 64, B01, S00, 1
B01, Trade, 8393432.778, 62, B01, S00, 1
B01, Trade, 8393853.278, 67, B01, S00, 1
B01, Trade, 8394281.728, 61, S00, B01, 1
B01, Trade, 8396408.328, 65, B01, S00, 1
B01, Trade, 8396610.078, 61, S00, B01, 1
B01, Trade, 8399179.478, 68, B01, S01, 1
B01, Trade, 8400629.478, 65, S00, B01, 1
B01, Trade, 8400952.228, 67, B01, S00, 1
B01, Trade, 8402315.428, 62, S00, B01, 1
B01, Trade, 8406501.928, 68, B01, S00, 1
B01, Trade, 8421929.778, 63, B01, S00, 1
B01, Trade, 8422020.078, 64, B01, S00, 1
B01, Trade, 8430056.479, 67, B01, S00, 1
B01, Trade, 8432108.929, 66, B01, S00, 1
B01, Trade, 8432789.029, 68, B01, S00, 1
B01, Trade, 8433933.029, 64, S00, B01, 1
B01, Trade, 8435286.679, 68, B01, S00, 1
B01, Trade, 8437193.429, 61, S00, B01, 1
B01, Trade, 8437308.679, 62, B01, S00, 1
B01, Trade, 8446042.129, 68, B01, S01, 1
B01, Trade, 8450852.679, 67, S00, B01, 1
B01, Trade, 8465222.479, 62, B01, S00, 1
B01, Trade, 8468612.479, 63, S00, B01, 1
B01, Trade, 8469475.979, 68, B01, S00, 1
B01, Trade, 8474409.779, 60, S00, B01, 1
B01, Trade, 8474574.629, 63, S00, B01, 1
B01, Trade, 8480471.129, 65, S00, B01, 1
B01, Trade, 8488386.579, 61, S00, B01, 1
B01, Trade, 8491650.579, 64, B01, S00, 1
B01, Trade, 8499417.680, 65, B01, S00, 1
B01, Trade, 8500652.530, 63, B01, S00, 1
B01, Trade, 8506213.030, 66, B01, S00, 1
B01, Trade, 8511117.930, 67, B01, S00, 1
B01, Trade, 8513747.330, 67, B01, S00, 1
