B00, 100
B00, Trade, 3543480.396, 60, S00, B00, 1
B00, Trade, 3545172.096, 60, S00, B00, 1
B00, Trade, 3643511.596, 60, B00, S00, 1
B00, Trade, 3646079.146, 60, S00, B00, 1
B00, Trade, 3647175.896, 60, B00, S00, 1
B00, Trade, 3696416.895, 60, B00, S00, 1
B00, Trade, 3744295.595, 60, B00, S00, 1
B00, Trade, 3828933.145, 60, S00, B00, 1
B00, Trade, 3870596.145, 60, S00, B00, 1
B00, Trade, 3871456.495, 60, S00, B00, 1
B00, Trade, 4126748.344, 60, B00, S00, 1
B00, Trade, 4149715.194, 60, B00, S00, 1
B00, Trade, 4153578.744, 60, S00, B00, 1
B00, Trade, 4154170.494, 60, B00, S00, 1
B00, Trade, 4266377.143, 60, S00, B00, 1
B00, Trade, 4455929.293, 60, B00, S00, 1
B00, Trade, 4528867.442, 60, B00, S00, 1
B00, Trade, 4529082.892, 60, B00, S00, 1
B00, Trade, 4529648.892, 60, B00, S00, 1
B00, Trade, 4531015.142, 60, B00, S00, 1
B00, Trade, 4532634.442, 60, B00, S00, 1
B00, Trade, 4532656.092, 60, B00, S00, 1
B00, Trade, 4556903.292, 60, S00, B00, 1
B00, Trade, 4557405.492, 60, S00, B00, 1
B00, Trade, 4662986.692, 60, B00, S00, 1
B00, Trade, 4664982.642, 60, B00, S00, 1
B00, Trade, 4695513.592, 60, S00, B00, 1
B00, Trade, 4735811.142, 60, S00, B00, 1
B00, Trade, 4827901.691, 60, B00, S00, 1
B00, Trade, 4830348.791, 60, B00, S00, 1
B00, Trade, 4855135.991, 60, B00, S00, 1
B00, Trade, 4859885.991, 60, S00, B00, 1
B00, Trade, 4926964.641, 60, B00, S00, 1
B00, Trade, 4957877.691, 60, S00, B00, 1
B00, Trade, 4991951.641, 60, B00, S00, 1
B00, Trade, 5026024.990, 60, B00, S00, 1
B00, Trade, 5026028.340, 60, S00, B00, 1
B00, Trade, 5026241.890, 60, B00, S00, 1
B00, Trade, 5026661.740, 60, S00, B00, 1
B00, Trade, 5027418.390, 60, B00, S00, 1
B00, Trade, 5027725.640, 60, B00, S00, 1
B00, Trade, 5030320.840, 60, S00, B00, 1
B00, Trade, 5032199.040, 60, S00, B00, 1
B00, Trade, 5032511.440, 60, S00, B00, 1
B00, Trade, 5047907.490, 60, S00, B00, 1
B00, Trade, 5061391.390, 60, B00, S00, 1
B00, Trade, 5062290.940, 60, S00, B00, 1
B00, Trade, 5111637.990, 60, S00, B00, 1
B00, Trade, 5131772.290, 60, B00, S00, 1
B00, Trade, 5163602.090, 60, B00, S00, 1
B00, Trade, 5165890.890, 60, B00, S00, 1
B00, Trade, 5165924.090, 60, S00, B00, 1
B00, Trade, 5166159.240, 60, B00, S00, 1
B00, Trade, 5168069.290, 60, B00, S00, 1
B00, Trade, 5168236.490, 60, B00, S00, 1
B00, Trade, 5229741.390, 60, S00, B00, 1
B00, Trade, 5266707.740, 60, S00, B00, 1
B00, Trade, 5267210.890, 60, B00, S00, 1
B00, Trade, 5366771.989, 60, S00, B00, 1
B00, Trade, 5460979.439, 60, B00, S00, 1
B00, Trade, 5732696.738, 60, S00, B00, 1
B00, Trade, 5735223.638, 60, S00, B00, 1
B00, Trade, 5741792.438, 60, S00, B00, 1
B00, Trade, 5933959.787, 60, S00, B00, 1
B00, Trade, 6119379.636, 60, B00, S00, 1
B00, Trade, 6165404.186, 60, S00, B00, 1
B00, Trade, 6573804.435, 60, B00, S00, 1
B00, Trade, 6573976.335, 60, B00, S00, 1
B00, Trade, 6577143.785, 60, B00, S00, 1
B00, Trade, 6577647.135, 60, B00, S00, 1
B00, Trade, 6579308.635, 60, B00, S00, 1
B00, Trade, 6618757.585, 60, B00, S00, 1
B00, Trade, 6710572.934, 60, B00, S00, 1
B00, Trade, 6717039.734, 60, S00, B00, 1
B00, Trade, 6740582.584, 60, S00, B00, 1
B00, Trade, 6741688.934, 60, S00, B00, 1
B00, Trade, 6744701.134, 60, B00, S00, 1
B00, Trade, 6840702.584, 60, B00, S00, 1
B00, Trade, 6865226.884, 60, B00, S00, 1
B00, Trade, 6865482.484, 60, B00, S00, 1
B00, Trade, 6868372.134, 60, B00, S00, 1
B00, Trade, 6949056.733, 60, B00, S00, 1
B00, Trade, 7044472.233, 60, S00, B00, 1
B00, Trade, 7265656.132, 60, B00, S00, 1
B00, Trade, 7270407.482, 60, B00, S00, 1
B00, Trade, 7452770.131, 60, B00, S00, 1
B00, Trade, 7454139.931, 60, B00, S00, 1
B00, Trade, 7455451.881, 60, B00, S00, 1
B00, Trade, 7457905.131, 60, S00, B00, 1
B00, Trade, 7475423.281, 60, B00, S00, 1
