B00, 100
B00, Trade, 1262382.801, 60, S00, B00, 1
B00, Trade, 1262515.551, 60, B00, S00, 1
B00, Trade, 1262980.701, 60, B00, S00, 1
B00, Trade, 1263790.851, 60, B00, S00, 1
B00, Trade, 1263845.901, 60, B00, S00, 1
B00, Trade, 1264786.051, 60, B00, S00, 1
B00, Trade, 1265128.001, 60, B00, S00, 1
B00, Trade, 1266359.601, 60, B00, S00, 1
B00, Trade, 1448858.051, 60, S00, B00, 1
B00, Trade, 1454323.201, 60, S00, B00, 1
B00, Trade, 1454994.401, 60, S00, B00, 1
B00, Trade, 1455212.101, 60, B00, S00, 1
B00, Trade, 1458527.901, 60, B00, S00, 1
B00, Trade, 1458690.951, 60, B00, S00, 1
B00, Trade, 1634723.601, 60, B00, S00, 1
B00, Trade, 1637248.451, 60, B00, S00, 1
B00, Trade, 1638451.451, 60, B00, S00, 1
B00, Trade, 1639408.051, 60, B00, S00, 1
B00, Trade, 1642329.851, 60, B00, S00, 1
B00, Trade, 1657172.601, 60, B00, S00, 1
B00, Trade, 1831337.051, 60, B00, S00, 1
B00, Trade, 1834964.301, 60, B00, S00, 1
B00, Trade, 1980741.051, 60, B00, S00, 1
B00, Trade, 1981237.051, 60, B00, S00, 1
B00, Trade, 1982556.751, 60, B00, S00, 1
B00, Trade, 1982593.601, 60, B00, S00, 1
B00, Trade, 1982815.051, 60, B00, S00, 1
B00, Trade, 1982942.901, 60, B00, S00, 1
B00, Trade, 1984440.751, 60, B00, S00, 1
B00, Trade, 1984532.751, 60, B00, S00, 1
B00, Trade, 1984715.151, 60, B00, S00, 1
B00, Trade, 1985836.201, 60, B00, S00, 1
B00, Trade, 1986264.601, 60, S00, B00, 1
B00, Trade, 2031104.801, 60, S00, B00, 1
B00, Trade, 2052911.501, 60, B00, S00, 1
B00, Trade, 2053078.251, 60, S00, B00, 1
B00, Trade, 2058059.051, 60, S00, B00, 1
B00, Trade, 2062390.251, 60, B00, S00, 1
B00, Trade, 2065632.351, 60, B00, S00, 1
B00, Trade, 2176142.351, 60, B00, S00, 1
B00, Trade, 2178705.051, 60, S00, B00, 1
B00, Trade, 2178842.601, 60, B00, S00, 1
B00, Trade, 2179858.851, 60, B00, S00, 1
B00, Trade, 2180160.051, 60, B00, S00, 1
B00, Trade, 2183248.951, 60, B00, S00, 1
B00, Trade, 2249125.551, 60, S00, B00, 1
B00, Trade, 2250559.751, 60, S00, B00, 1
B00, Trade, 2643242.199, 60, B00, S00, 1
B00, Trade, 2643498.949, 60, B00, S00, 1
B00, Trade, 2646990.699, 60, B00, S00, 1
B00, Trade, 2649288.899, 60, B00, S00, 1
B00, Trade, 2841686.199, 60, S00, B00, 1
B00, Trade, 2866032.849, 60, B00, S00, 1
B00, Trade, 2878419.848, 60, B00, S00, 1
B00, Trade, 3394150.647, 60, S00, B00, 1
B00, Trade, 3395637.297, 60, B00, S00, 1
B00, Trade, 3396061.297, 60, S00, B00, 1
B00, Trade, 3396684.547, 60, B00, S00, 1
B00, Trade, 3396772.197, 60, B00, S00, 1
B00, Trade, 3397246.347, 60, B00, S00, 1
B00, Trade, 3405406.697, 60, S00, B00, 1
B00, Trade, 3577779.346, 60, B00, S00, 1
B00, Trade, 3591818.746, 60, B00, S00, 1
B00, Trade, 3598470.596, 60, S00, B00, 1
B00, Trade, 3916240.945, 60, B00, S00, 1
B00, Trade, 3993708.894, 60, S00, B00, 1
B00, Trade, 4060122.894, 60, B00, S00, 1
B00, Trade, 4517727.192, 60, S00, B00, 1
B00, Trade, 4621030.942, 60, S00, B00, 1
B00, Trade, 4788167.691, 60, S00, B00, 1
B00, Trade, 4803571.591, 60, B00, S00, 1
B00, Trade, 4869528.841, 60, S00, B00, 1
B00, Trade, 5009341.541, 60, S00, B00, 1
B00, Trade, 5077404.640, 60, S00, B00, 1
B00, Trade, 5211800.890, 60, S00, B00, 1
B00, Trade, 5401794.289, 60, S00, B00, 1
B00, Trade, 5595507.788, 60, B00, S00, 1
B00, Trade, 5598391.238, 60, B00, S00, 1
B00, Trade, 5598519.988, 60, B00, S00, 1
B00, Trade, 5599753.538, 60, B00, S00, 1
B00, Trade, 5599783.788, 60, B00, S00, 1
B00, Trade, 5600356.238, 60, B00, S00, 1
B00, Trade, 5781931.438, 60, B00, S00, 1
B00, Trade, 5791130.288, 60, S00, B00, 1
B00, Trade, 5892426.087, 60, B00, S00, 1
B00, Trade, 6214361.036, 60, S00, B00, 1
B00, Trade, 6218646.286, 60, B00, S00, 1
B00, Trade, 6468750.885, 60, B00, S00, 1
B00, Trade, 6471544.835, 60, B00, S00, 1
B00, Trade, 6505076.685, 60, S00, B00, 1
B00, Trade, 6508379.535, 60, S00, B00, 1
B00, Trade, 6699268.534, 60, S00, B00, 1
B00, Trade, 7100133.133, 60, B00, S00, 1
B00, Trade, 7141534.483, 60, B00, S00, 1
B00, Trade, 7364728.082, 60, S00, B00, 1
B00, Trade, 7424376.632, 60, B00, S00, 1
B00, Trade, 7430313.632, 60, B00, S00, 1
B00, Trade, 8315881.228, 60, B00, S00, 1
B00, Trade, 8430737.229, 60, S00, B00, 1
B00, Trade, 8513755.530, 60, S00, B00, 1
B01, 100
B01, Trade, 8463516.279, 68, B01, S00, 1
B01, Trade, 8463587.229, 68, B01, S00, 1
B01, Trade, 8464733.879, 68, S01, B01, 1
B01, Trade, 8465026.729, 68, B01, S01, 1
B01, Trade, 8465070.629, 66, B01, S00, 1
B01, Trade, 8465301.379, 68, B01, S00, 1
B01, Trade, 8465402.779, 67, B01, S00, 1
B01, Trade, 8465646.079, 66, S00, B01, 1
B01, Trade, 8465932.929, 68, B01, S00, 1
B01, Trade, 8469651.929, 68, B01, S00, 1
B01, Trade, 8481985.429, 68, B01, S01, 1
B01, Trade, 8482048.329, 68, S01, B01, 1
B01, Trade, 8485388.279, 68, B01, S00, 1
B01, Trade, 8486786.379, 68, B01, S00, 1
B01, Trade, 8489987.679, 68, B01, S00, 1
B01, Trade, 8490853.829, 68, B01, S00, 1
B01, Trade, 8496026.930, 64, S00, B01, 1
B01, Trade, 8497933.280, 68, B01, S00, 1
B01, Trade, 8498724.030, 68, B01, S00, 1
B01, Trade, 8499217.430, 68, B01, S00, 1
B01, Trade, 8499380.630, 68, B01, S00, 1
B01, Trade, 8501870.430, 68, B01, S00, 1
B01, Trade, 8504596.580, 68, B01, S00, 1
B01, Trade, 8504755.180, 68, B01, S00, 1
B01, Trade, 8507471.330, 68, B01, S00, 1
B01, Trade, 8510418.180, 68, B01, S00, 1
B01, Trade, 8510545.780, 63, B01, S00, 1
B01, Trade, 8511406.480, 68, B01, S00, 1
B01, Trade, 8511778.380, 60, S00, B01, 1
B01, Trade, 8511942.230, 66, B01, S00, 1
B01, Trade, 8512455.780, 68, B01, S00, 1
B01, Trade, 8512551.730, 64, S00, B01, 1
B01, Trade, 8512994.780, 68, S01, B01, 1
B01, Trade, 8513033.130, 64, S00, B01, 1
B01, Trade, 8513100.230, 64, B01, S00, 1
B01, Trade, 8516676.380, 67, B01, S00, 1
B01, Trade, 8517027.430, 65, S00, B01, 1
B01, Trade, 8517398.580, 68, S01, B01, 1
B01, Trade, 8517603.330, 60, S00, B01, 1
B01, Trade, 8536603.780, 68, B01, S00, 1
B01, Trade, 8538185.180, 68, B01, S00, 1
B01, Trade, 8538272.630, 65, B01, S00, 1
B01, Trade, 8538291.180, 68, B01, S00, 1
B01, Trade, 8538831.780, 68, B01, S00, 1
B01, Trade, 8546525.630, 68, S01, B01, 1
B01, Trade, 8547012.830, 61, S00, B01, 1
B01, Trade, 8547270.980, 68, B01, S00, 1
B01, Trade, 8547669.730, 68, B01, S00, 1
B01, Trade, 8548143.130, 68, B01, S01, 1
B01, Trade, 8548602.680, 68, B01, S00, 1
B01, Trade, 8552209.580, 68, B01, S00, 1
B01, Trade, 8553353.630, 68, B01, S00, 1
B01, Trade, 8553462.830, 68, S01, B01, 1
B01, Trade, 8559196.580, 68, B01, S00, 1
B01, Trade, 8561162.731, 68, B01, S00, 1
B01, Trade, 8561901.481, 67, B01, S00, 1
B01, Trade, 8563161.331, 67, S00, B01, 1
B01, Trade, 8563560.981, 68, B01, S00, 1
B01, Trade, 8563846.631, 68, B01, S00, 1
B01, Trade, 8564309.781, 67, B01, S00, 1
B01, Trade, 8564622.281, 67, B01, S00, 1
B01, Trade, 8566960.831, 63, S00, B01, 1
B01, Trade, 8567149.781, 68, B01, S00, 1
B01, Trade, 8569290.281, 68, B01, S00, 1
B01, Trade, 8569810.631, 68, B01, S00, 1
B01, Trade, 8570481.431, 68, B01, S00, 1
B01, Trade, 8570614.581, 61, S00, B01, 1
B01, Trade, 8574170.981, 64, B01, S00, 1
B01, Trade, 8582822.081, 60, S00, B01, 1
B01, Trade, 8583693.331, 63, B01, S00, 1
B01, Trade, 8584619.831, 68, S01, B01, 1
B01, Trade, 8584766.181, 68, S01, B01, 1
B01, Trade, 8588110.731, 68, B01, S00, 1
B01, Trade, 8588453.481, 61, B01, S00, 1
B01, Trade, 8589570.531, 68, B01, S00, 1
B01, Trade, 8594911.581, 68, S01, B01, 1
B01, Trade, 8596977.081, 63, B01, S00, 1
B01, Trade, 8596994.181, 64, S00, B01, 1
B01, Trade, 8597008.181, 65, B01, S00, 1
B01, Trade, 8597280.631, 62, S00, B01, 1
B01, Trade, 8597608.831, 60, B01, S00, 1
B01, Trade, 8597848.331, 61, S00, B01, 1
B01, Trade, 8598326.881, 64, B01, S00, 1
B01, Trade, 8598411.681, 60, S00, B01, 1
B01, Trade, 8599747.981, 63, B01, S00, 1
B01, Trade, 8600122.781, 68, S00, B01, 1
B01, Trade, 8600230.031, 65, B01, S00, 1
B01, Trade, 8600256.131, 63, B01, S00, 1
B01, Trade, 8601941.431, 61, S00, B01, 1
B01, Trade, 8602454.281, 61, S00, B01, 1
B01, Trade, 8602520.131, 60, S00, B01, 1
B01, Trade, 8602646.381, 65, B01, S00, 1
B01, Trade, 8602650.431, 67, B01, S00, 1
B01, Trade, 8602747.631, 68, B01, S00, 1
B01, Trade, 8607518.631, 60, S00, B01, 1
B01, Trade, 8609474.681, 67, B01, S00, 1
B01, Trade, 8614297.831, 68, B01, S00, 1
B01, Trade, 8616923.531, 68, B01, S00, 1
B01, Trade, 8617544.831, 67, B01, S00, 1
B01, Trade, 8638920.282, 68, B01, S01, 1
B02, 100
B02, Trade, 8609908.481, 77, B02, S02, 1
B02, Trade, 8610078.381, 77, B02, S01, 1
B02, Trade, 8610125.631, 71, S00, B02, 1
B02, Trade, 8610130.481, 70, S01, B02, 1
B02, Trade, 8610256.531, 77, B02, S02, 1
B02, Trade, 8610290.381, 63, S00, B02, 1
B02, Trade, 8610292.031, 69, S01, B02, 1
B02, Trade, 8610319.331, 77, B02, S01, 1
B02, Trade, 8610356.031, 77, B02, S00, 1
B02, Trade, 8610506.781, 62, S00, B02, 1
B02, Trade, 8610605.831, 77, B02, S00, 1
B02, Trade, 8610798.831, 77, B02, S02, 1
B02, Trade, 8610948.631, 76, B02, S00, 1
B02, Trade, 8611017.981, 72, S01, B02, 1
B02, Trade, 8611143.031, 77, B02, S01, 1
B02, Trade, 8611200.031, 77, B02, S01, 1
B02, Trade, 8611222.981, 77, B02, S00, 1
B02, Trade, 8611249.631, 77, B02, S02, 1
B02, Trade, 8611294.881, 77, S02, B02, 1
B02, Trade, 8611429.731, 77, B02, S00, 1
B02, Trade, 8611478.781, 77, B02, S01, 1
B02, Trade, 8611560.781, 77, B02, S00, 1
B02, Trade, 8611692.981, 77, B02, S00, 1
B02, Trade, 8611753.831, 77, B02, S00, 1
B02, Trade, 8611976.381, 77, B02, S00, 1
B02, Trade, 8612191.281, 70, B02, S00, 1
B02, Trade, 8612249.681, 68, B02, S00, 1
B02, Trade, 8612279.031, 77, B02, S00, 1
B02, Trade, 8612316.631, 77, B02, S00, 1
B02, Trade, 8612501.431, 75, B02, S00, 1
B02, Trade, 8612737.381, 77, B02, S00, 1
B02, Trade, 8612767.181, 69, B02, S00, 1
B02, Trade, 8613011.081, 77, B02, S00, 1
B02, Trade, 8613020.981, 77, B02, S00, 1
B02, Trade, 8613066.581, 69, B02, S00, 1
B02, Trade, 8613172.281, 77, B02, S00, 1
B02, Trade, 8613299.331, 77, B02, S00, 1
B02, Trade, 8613349.381, 69, B02, S00, 1
B02, Trade, 8613622.731, 77, S02, B02, 1
B02, Trade, 8613646.831, 77, B02, S00, 1
B02, Trade, 8613949.931, 77, B02, S00, 1
B02, Trade, 8614362.381, 77, B02, S00, 1
B02, Trade, 8614378.231, 77, B02, S02, 1
B02, Trade, 8614429.481, 69, B02, S00, 1
B02, Trade, 8614605.931, 77, B02, S00, 1
B02, Trade, 8614703.831, 77, B02, S00, 1
B02, Trade, 8614766.481, 77, B02, S00, 1
B02, Trade, 8614862.481, 77, B02, S02, 1
B02, Trade, 8615624.331, 76, B02, S00, 1
B02, Trade, 8616108.331, 72, B02, S00, 1
B02, Trade, 8616247.931, 77, B02, S00, 1
B02, Trade, 8616298.981, 70, B02, S00, 1
B02, Trade, 8616879.431, 77, B02, S00, 1
B02, Trade, 8617393.681, 77, B02, S00, 1
B02, Trade, 8619477.131, 77, B02, S00, 1
B02, Trade, 8619491.881, 77, B02, S00, 1
B02, Trade, 8619594.381, 76, B02, S00, 1
B02, Trade, 8619956.081, 77, B02, S00, 1
B02, Trade, 8620854.381, 75, B02, S00, 1
B02, Trade, 8621436.531, 76, B02, S00, 1
B02, Trade, 8621497.081, 68, S01, B02, 1
B02, Trade, 8621845.231, 77, B02, S00, 1
B02, Trade, 8622131.081, 77, B02, S00, 1
B02, Trade, 8622740.931, 77, B02, S00, 1
B02, Trade, 8622795.931, 77, B02, S00, 1
B02, Trade, 8622984.181, 74, B02, S00, 1
B02, Trade, 8623226.731, 77, B02, S00, 1
B02, Trade, 8623240.381, 77, B02, S00, 1
B02, Trade, 8623680.081, 77, B02, S00, 1
B02, Trade, 8623952.881, 75, B02, S00, 1
B02, Trade, 8623963.881, 77, B02, S00, 1
B02, Trade, 8624462.681, 62, S00, B02, 1
B02, Trade, 8624464.331, 65, S00, B02, 1
B02, Trade, 8625210.281, 76, S00, B02, 1
B02, Trade, 8625270.931, 77, B02, S00, 1
B02, Trade, 8625688.531, 77, B02, S01, 1
B02, Trade, 8628672.482, 77, B02, S01, 1
B02, Trade, 8632556.932, 69, B02, S01, 1
B02, Trade, 8632825.832, 77, B02, S01, 1
B02, Trade, 8633568.382, 77, B02, S01, 1
B02, Trade, 8633673.932, 77, B02, S01, 1
B02, Trade, 8634623.482, 77, B02, S01, 1
B02, Trade, 8634712.982, 77, B02, S01, 1
B02, Trade, 8634749.932, 77, B02, S01, 1
B02, Trade, 8635890.382, 76, B02, S01, 1
B02, Trade, 8635954.482, 77, B02, S01, 1
B02, Trade, 8636158.982, 77, B02, S01, 1
B02, Trade, 8636210.182, 77, B02, S01, 1
B02, Trade, 8636291.432, 75, B02, S01, 1
B02, Trade, 8637141.082, 75, B02, S01, 1
B02, Trade, 8637169.482, 77, B02, S01, 1
B02, Trade, 8637820.682, 77, B02, S01, 1
B02, Trade, 8638305.882, 77, B02, S01, 1
B02, Trade, 8638701.882, 77, B02, S01, 1
B02, Trade, 8638930.682, 77, B02, S01, 1
B02, Trade, 8639602.532, 77, B02, S01, 1
B02, Trade, 8639657.532, 77, B02, S01, 1
B02, Trade, 8639664.932, 77, B02, S01, 1
B02, Trade, 8639695.582, 76, B02, S01, 1
B02, Trade, 8639858.432, 76, B02, S01, 1
B03, 100
B03, Trade, 8628612.632, 85, B03, S00, 1
B03, Trade, 8628754.232, 86, B03, S01, 1
B03, Trade, 8628787.582, 86, B03, S01, 1
B03, Trade, 8628811.832, 86, B03, S01, 1
B03, Trade, 8629003.032, 85, B03, S02, 1
B03, Trade, 8629003.282, 86, S03, B03, 1
B03, Trade, 8629065.182, 86, B03, S03, 1
