B00, 0
B01, 0
B02, 10
B02, Trade, 87260.800, 75, S01, B02, 1
B02, Trade, 134695.350, 76, B02, S01, 1
B02, Trade, 460894.250, 76, S01, B02, 1
B02, Trade, 612486.400, 76, B02, S01, 1
B02, Trade, 647807.400, 75, B02, S01, 1
B02, Trade, 1081626.000, 76, B02, S01, 1
B02, Trade, 1436815.551, 76, B02, S01, 1
B02, Trade, 2059510.651, 74, S01, B02, 1
B02, Trade, 2330214.901, 74, B02, S01, 1
B02, Trade, 2672477.599, 70, S00, B02, 1
B03, 100
B03, Trade, 4000972.244, 85, B03, S02, 1
B03, Trade, 4006643.444, 84, B03, S02, 1
B03, Trade, 4013811.144, 85, B03, S01, 1
B03, Trade, 4024220.544, 85, B03, S02, 1
B03, Trade, 4027204.894, 85, S01, B03, 1
B03, Trade, 4027372.194, 83, B03, S00, 1
B03, Trade, 4028869.094, 85, B03, S01, 1
B03, Trade, 4031180.894, 85, S01, B03, 1
B03, Trade, 4039996.744, 85, B03, S01, 1
B03, Trade, 4041348.544, 85, B03, S02, 1
B03, Trade, 4044153.994, 84, S02, B03, 1
B03, Trade, 4044617.194, 85, S02, B03, 1
B03, Trade, 4049302.094, 84, B03, S00, 1
B03, Trade, 4049845.944, 85, B03, S02, 1
B03, Trade, 4055526.694, 85, B03, S01, 1
B03, Trade, 4056135.994, 85, B03, S02, 1
B03, Trade, 4057410.344, 85, B03, S02, 1
B03, Trade, 4057779.594, 85, S00, B03, 1
B03, Trade, 4062251.694, 78, S02, B03, 1
B03, Trade, 4062377.344, 82, S01, B03, 1
B03, Trade, 4070501.644, 84, S01, B03, 1
B03, Trade, 4071735.494, 85, B03, S00, 1
B03, Trade, 4074450.694, 85, B03, S01, 1
B03, Trade, 4079892.794, 85, B03, S01, 1
B03, Trade, 4079895.794, 84, B03, S00, 1
B03, Trade, 4081596.744, 85, S02, B03, 1
B03, Trade, 4086863.794, 81, S01, B03, 1
B03, Trade, 4087415.544, 85, B03, S02, 1
B03, Trade, 4103639.394, 85, B03, S00, 1
B03, Trade, 4105289.744, 84, B03, S02, 1
B03, Trade, 4108958.344, 85, B03, S00, 1
B03, Trade, 4111085.194, 85, B03, S02, 1
B03, Trade, 4111209.544, 85, B03, S01, 1
B03, Trade, 4111910.294, 85, B03, S02, 1
B03, Trade, 4113313.944, 85, B03, S02, 1
B03, Trade, 4113322.544, 83, S02, B03, 1
B03, Trade, 4115967.394, 85, S02, B03, 1
B03, Trade, 4119537.194, 85, B03, S02, 1
B03, Trade, 4121252.294, 85, B03, S02, 1
B03, Trade, 4135905.144, 83, S02, B03, 1
B03, Trade, 4137937.194, 85, B03, S02, 1
B03, Trade, 4137949.094, 84, B03, S01, 1
B03, Trade, 4146230.794, 82, S02, B03, 1
B03, Trade, 4149766.144, 85, B03, S01, 1
B03, Trade, 4151903.994, 85, B03, S02, 1
B03, Trade, 4161969.494, 84, B03, S01, 1
B03, Trade, 4162261.344, 84, S02, B03, 1
B03, Trade, 4163451.944, 85, B03, S02, 1
B03, Trade, 4165756.444, 85, B03, S02, 1
B03, Trade, 4175302.244, 83, S00, B03, 1
B03, Trade, 4181102.444, 85, B03, S02, 1
B03, Trade, 4181400.694, 85, B03, S01, 1
B03, Trade, 4181410.044, 85, B03, S00, 1
B03, Trade, 4183350.144, 85, B03, S01, 1
B03, Trade, 4190095.994, 85, B03, S02, 1
B03, Trade, 4191180.594, 85, B03, S02, 1
B03, Trade, 4194074.344, 85, B03, S02, 1
B03, Trade, 4200665.094, 85, S01, B03, 1
B03, Trade, 4205152.994, 85, B03, S00, 1
B03, Trade, 4206495.944, 85, B03, S01, 1
B03, Trade, 4211625.944, 85, B03, S01, 1
B03, Trade, 4211629.144, 85, B03, S02, 1
B03, Trade, 4212884.993, 85, S02, B03, 1
B03, Trade, 4212890.393, 85, B03, S02, 1
B03, Trade, 4212967.193, 85, B03, S02, 1
B03, Trade, 4215475.193, 85, B03, S02, 1
B03, Trade, 4215865.793, 85, B03, S02, 1
B03, Trade, 4215981.593, 85, B03, S00, 1
B03, Trade, 4217175.093, 85, B03, S00, 1
B03, Trade, 4217500.593, 85, B03, S01, 1
B03, Trade, 4221181.093, 85, B03, S00, 1
B03, Trade, 4225933.843, 80, S02, B03, 1
B03, Trade, 4226699.893, 85, S02, B03, 1
B03, Trade, 4227713.443, 85, S01, B03, 1
B03, Trade, 4231642.093, 85, B03, S02, 1
B03, Trade, 4236579.143, 84, B03, S02, 1
B03, Trade, 4246853.493, 85, S01, B03, 1
B03, Trade, 4250776.743, 85, B03, S02, 1
B03, Trade, 4251999.893, 85, B03, S01, 1
B03, Trade, 4254025.743, 82, S02, B03, 1
B03, Trade, 4256529.943, 85, S01, B03, 1
B03, Trade, 4258167.543, 80, S01, B03, 1
B03, Trade, 4259014.093, 85, B03, S02, 1
B03, Trade, 4263012.843, 81, S01, B03, 1
B03, Trade, 4264690.843, 85, B03, S01, 1
B03, Trade, 4266061.743, 80, S02, B03, 1
B03, Trade, 4272482.493, 85, B03, S02, 1
B03, Trade, 4273393.793, 83, S01, B03, 1
B03, Trade, 4274922.593, 85, B03, S00, 1
B03, Trade, 4281101.893, 85, B03, S02, 1
B03, Trade, 4285263.793, 83, S00, B03, 1
B03, Trade, 4286808.043, 85, B03, S02, 1
B03, Trade, 4290141.493, 85, B03, S02, 1
B03, Trade, 4302264.493, 84, B03, S00, 1
B03, Trade, 4302283.043, 85, B03, S02, 1
B03, Trade, 4303764.393, 81, S02, B03, 1
B03, Trade, 4304687.093, 85, B03, S02, 1
B03, Trade, 4305392.493, 84, B03, S01, 1
B03, Trade, 4309806.143, 85, B03, S00, 1
B03, Trade, 4316378.093, 82, S02, B03, 1
B04, 100
B04, Trade, 4313575.343, 90, S02, B04, 1
B04, Trade, 4313611.893, 86, S01, B04, 1
B04, Trade, 4313642.343, 94, B04, S02, 1
B04, Trade, 4313701.793, 94, B04, S01, 1
B04, Trade, 4313711.343, 93, S03, B04, 1
B04, Trade, 4313807.893, 94, B04, S02, 1
B04, Trade, 4313812.043, 91, S01, B04, 1
B04, Trade, 4313876.993, 94, B04, S01, 1
B04, Trade, 4313906.943, 94, B04, S03, 1
B04, Trade, 4313946.493, 94, B04, S01, 1
B04, Trade, 4313978.843, 94, B04, S02, 1
B04, Trade, 4313980.943, 92, B04, S01, 1
