B00, 0
B01, 0
B02, 9
B02, Trade, 991126.800, 76, B02, S00, 1
B02, Trade, 1303877.001, 76, S00, B02, 1
B02, Trade, 1396735.551, 76, S00, B02, 1
B02, Trade, 1437826.151, 76, B02, S01, 1
B02, Trade, 1479775.751, 74, S00, B02, 1
B02, Trade, 1524585.151, 76, B02, S00, 1
B02, Trade, 1603016.551, 73, S00, B02, 1
B02, Trade, 1725346.251, 76, B02, S00, 1
B02, Trade, 1744738.601, 75, S00, B02, 1
B03, 100
B03, Trade, 4279243.943, 81, B03, S02, 1
B03, Trade, 4279551.343, 84, B03, S02, 1
B03, Trade, 4280345.593, 83, B03, S02, 1
B03, Trade, 4280642.593, 80, S02, B03, 1
B03, Trade, 4280655.993, 86, B03, S03, 1
B03, Trade, 4280681.793, 77, S02, B03, 1
B03, Trade, 4280834.993, 86, B03, S03, 1
B03, Trade, 4280925.893, 86, B03, S02, 1
B03, Trade, 4281320.093, 85, B03, S02, 1
B03, Trade, 4282280.493, 82, S02, B03, 1
B03, Trade, 4282692.493, 84, B03, S02, 1
B03, Trade, 4283125.643, 83, B03, S02, 1
B03, Trade, 4283533.943, 86, B03, S02, 1
B03, Trade, 4283566.793, 82, B03, S02, 1
B03, Trade, 4284227.943, 86, S03, B03, 1
B03, Trade, 4284707.143, 86, B03, S03, 1
B03, Trade, 4284745.843, 86, S03, B03, 1
B03, Trade, 4284875.543, 86, B03, S02, 1
B03, Trade, 4285322.843, 86, S01, B03, 1
B03, Trade, 4285404.543, 78, S02, B03, 1
B03, Trade, 4285431.243, 81, S02, B03, 1
B03, Trade, 4287071.743, 86, B03, S03, 1
B03, Trade, 4287280.393, 85, B03, S02, 1
B03, Trade, 4287333.093, 85, B03, S02, 1
B03, Trade, 4287544.543, 86, B03, S02, 1
B03, Trade, 4287608.393, 86, B03, S02, 1
B03, Trade, 4288099.343, 84, B03, S02, 1
B03, Trade, 4289058.193, 78, S02, B03, 1
B03, Trade, 4289398.593, 85, B03, S02, 1
B03, Trade, 4289456.143, 85, B03, S02, 1
B03, Trade, 4289567.993, 80, B03, S02, 1
B03, Trade, 4289649.343, 78, S02, B03, 1
B03, Trade, 4289681.993, 86, B03, S03, 1
B03, Trade, 4289835.843, 85, B03, S02, 1
B03, Trade, 4289889.343, 86, B03, S03, 1
B03, Trade, 4290051.093, 86, S03, B03, 1
B03, Trade, 4291305.193, 83, B03, S02, 1
B03, Trade, 4291495.793, 79, B03, S02, 1
B03, Trade, 4291873.443, 83, B03, S02, 1
B03, Trade, 4292062.843, 81, B03, S02, 1
B03, Trade, 4292568.793, 83, B03, S02, 1
B03, Trade, 4292811.393, 83, B03, S02, 1
B03, Trade, 4292918.843, 83, B03, S02, 1
B03, Trade, 4292964.443, 83, B03, S02, 1
B03, Trade, 4293655.143, 83, B03, S02, 1
B03, Trade, 4293839.543, 83, B03, S02, 1
B03, Trade, 4294172.493, 83, B03, S02, 1
B03, Trade, 4295018.643, 83, B03, S02, 1
B03, Trade, 4295087.193, 83, B03, S01, 1
B03, Trade, 4295426.543, 81, B03, S02, 1
B03, Trade, 4295457.243, 81, B03, S02, 1
B03, Trade, 4295618.193, 81, B03, S02, 1
B03, Trade, 4295817.543, 83, B03, S02, 1
B03, Trade, 4296858.193, 83, B03, S02, 1
B03, Trade, 4296898.193, 83, B03, S02, 1
B03, Trade, 4298038.893, 83, B03, S02, 1
B03, Trade, 4298397.243, 83, B03, S02, 1
B03, Trade, 4299223.343, 83, B03, S02, 1
B03, Trade, 4299645.693, 83, B03, S02, 1
B03, Trade, 4299721.843, 83, B03, S02, 1
B03, Trade, 4300213.993, 83, B03, S02, 1
B03, Trade, 4300487.043, 81, B03, S02, 1
B03, Trade, 4300535.793, 81, B03, S02, 1
