B00, 0
B01, 0
B02, 22
B02, Trade, 151473.050, 77, S00, B02, 1
B02, Trade, 151892.450, 77, S02, B02, 1
B02, Trade, 255293.250, 77, S02, B02, 1
B02, Trade, 255875.800, 72, S01, B02, 1
B02, Trade, 350778.800, 76, B02, S01, 1
B02, Trade, 753462.450, 77, B02, S02, 1
B02, Trade, 982150.900, 77, B02, S01, 1
B02, Trade, 1265586.701, 76, B02, S00, 1
B02, Trade, 1475022.601, 73, S01, B02, 1
B02, Trade, 2168413.201, 75, S00, B02, 1
B02, Trade, 2579690.050, 77, S01, B02, 1
B02, Trade, 2823994.799, 73, S01, B02, 1
B02, Trade, 3082474.798, 77, B02, S00, 1
B02, Trade, 3086370.998, 77, S00, B02, 1
B02, Trade, 3599001.496, 75, B02, S00, 1
B02, Trade, 3690923.195, 77, S01, B02, 1
B02, Trade, 3720882.345, 75, S01, B02, 1
B02, Trade, 3875977.445, 76, S01, B02, 1
B02, Trade, 4013214.294, 77, B02, S00, 1
B02, Trade, 4161334.494, 77, S02, B02, 1
B02, Trade, 4167256.994, 77, B02, S01, 1
B02, Trade, 4318835.843, 77, S01, B02, 1
B03, 100
B03, Trade, 4205082.294, 83, S01, B03, 1
B03, Trade, 4205703.744, 84, S02, B03, 1
B03, Trade, 4205721.894, 86, S03, B03, 1
B03, Trade, 4207194.594, 86, B03, S03, 1
B03, Trade, 4207221.044, 84, S00, B03, 1
B03, Trade, 4207260.794, 86, S02, B03, 1
B03, Trade, 4207820.894, 86, S02, B03, 1
B03, Trade, 4211121.794, 86, B03, S03, 1
B03, Trade, 4211629.744, 86, S03, B03, 1
B03, Trade, 4211635.744, 86, S01, B03, 1
B03, Trade, 4211661.394, 86, B03, S03, 1
B03, Trade, 4211682.044, 85, S01, B03, 1
B03, Trade, 4211825.794, 85, S02, B03, 1
B03, Trade, 4211840.144, 85, B03, S02, 1
B03, Trade, 4211852.794, 86, S00, B03, 1
B03, Trade, 4211865.194, 86, B03, S00, 1
B03, Trade, 4212813.243, 86, S01, B03, 1
B03, Trade, 4213401.093, 82, S01, B03, 1
B03, Trade, 4214919.743, 85, S01, B03, 1
B03, Trade, 4215232.993, 86, B03, S02, 1
B03, Trade, 4215607.943, 86, S02, B03, 1
B03, Trade, 4217468.943, 79, S02, B03, 1
B03, Trade, 4218744.693, 86, B03, S03, 1
B03, Trade, 4225961.393, 85, S01, B03, 1
B03, Trade, 4226569.093, 82, S00, B03, 1
B03, Trade, 4226572.543, 84, S00, B03, 1
B03, Trade, 4226592.843, 86, S03, B03, 1
B03, Trade, 4226755.093, 85, B03, S02, 1
B03, Trade, 4228214.343, 86, B03, S03, 1
B03, Trade, 4229208.893, 82, S02, B03, 1
B03, Trade, 4230283.393, 86, B03, S03, 1
B03, Trade, 4230335.593, 83, S01, B03, 1
B03, Trade, 4230376.593, 81, B03, S02, 1
B03, Trade, 4230470.143, 86, B03, S02, 1
B03, Trade, 4241204.543, 86, S00, B03, 1
B03, Trade, 4241215.743, 86, B03, S00, 1
B03, Trade, 4241675.443, 81, S00, B03, 1
B03, Trade, 4242400.843, 85, S00, B03, 1
B03, Trade, 4246449.593, 85, S02, B03, 1
B03, Trade, 4248780.543, 86, S03, B03, 1
B03, Trade, 4266029.143, 83, S01, B03, 1
B03, Trade, 4266305.493, 86, B03, S03, 1
B03, Trade, 4267014.143, 86, S00, B03, 1
B03, Trade, 4274442.443, 86, S00, B03, 1
B03, Trade, 4275722.143, 80, B03, S00, 1
B03, Trade, 4276233.693, 86, S01, B03, 1
B03, Trade, 4277550.343, 86, B03, S03, 1
B03, Trade, 4277957.543, 86, B03, S03, 1
B03, Trade, 4277965.743, 86, S01, B03, 1
B03, Trade, 4278013.793, 86, B03, S03, 1
B03, Trade, 4278274.343, 86, S03, B03, 1
B03, Trade, 4280123.043, 86, B03, S01, 1
B03, Trade, 4280126.243, 86, S03, B03, 1
B03, Trade, 4280136.193, 86, B03, S03, 1
B03, Trade, 4280291.343, 86, B03, S03, 1
B03, Trade, 4280591.643, 86, S00, B03, 1
B03, Trade, 4280597.893, 86, B03, S03, 1
B03, Trade, 4280815.893, 86, B03, S03, 1
B03, Trade, 4281131.043, 86, B03, S03, 1
B03, Trade, 4281144.593, 86, B03, S03, 1
B03, Trade, 4281350.743, 85, S01, B03, 1
B03, Trade, 4281353.593, 86, S03, B03, 1
B03, Trade, 4281369.343, 86, B03, S03, 1
B03, Trade, 4281897.943, 86, B03, S03, 1
B03, Trade, 4282065.543, 86, B03, S03, 1
B03, Trade, 4282327.693, 86, B03, S03, 1
B03, Trade, 4282818.393, 86, B03, S03, 1
B03, Trade, 4282823.543, 86, B03, S02, 1
B03, Trade, 4283349.193, 86, S03, B03, 1
B03, Trade, 4283683.293, 86, B03, S03, 1
B03, Trade, 4284144.043, 81, B03, S00, 1
B03, Trade, 4291532.343, 86, S01, B03, 1
B03, Trade, 4291875.593, 85, S00, B03, 1
B03, Trade, 4292973.493, 85, S01, B03, 1
B03, Trade, 4294165.793, 86, S01, B03, 1
