B00, 0
B01, 100
B01, Trade, 2734218.949, 67, B01, S00, 1
B01, Trade, 2739510.199, 66, B01, S00, 1
B01, Trade, 2761855.499, 67, B01, S00, 1
B01, Trade, 2802110.899, 67, B01, S00, 1
B01, Trade, 2805103.199, 67, B01, S00, 1
B01, Trade, 2810621.649, 66, B01, S00, 1
B01, Trade, 2811791.249, 66, B01, S00, 1
B01, Trade, 2829440.499, 67, B01, S00, 1
B01, Trade, 2861070.449, 67, B01, S00, 1
B01, Trade, 2863784.749, 62, S00, B01, 1
B01, Trade, 2864104.099, 67, B01, S00, 1
B01, Trade, 2867333.449, 67, B01, S00, 1
B01, Trade, 2899223.048, 67, B01, S00, 1
B01, Trade, 2899628.898, 67, B01, S00, 1
B01, Trade, 2963656.248, 61, S00, B01, 1
B01, Trade, 2981177.798, 67, B01, S00, 1
B01, Trade, 2988932.848, 67, B01, S00, 1
B01, Trade, 3023684.848, 67, B01, S00, 1
B01, Trade, 3035328.148, 67, B01, S00, 1
B01, Trade, 3036914.248, 67, B01, S00, 1
B01, Trade, 3054248.448, 67, B01, S00, 1
B01, Trade, 3066085.698, 66, B01, S00, 1
B01, Trade, 3088965.248, 67, B01, S00, 1
B01, Trade, 3103985.098, 67, B01, S00, 1
B01, Trade, 3130652.148, 67, B01, S00, 1
B01, Trade, 3177107.997, 67, B01, S00, 1
B01, Trade, 3183505.397, 61, S00, B01, 1
B01, Trade, 3184683.847, 67, B01, S00, 1
B01, Trade, 3188170.197, 66, B01, S00, 1
B01, Trade, 3197924.197, 67, B01, S00, 1
B01, Trade, 3198796.547, 66, B01, S00, 1
B01, Trade, 3199792.947, 66, B01, S00, 1
B01, Trade, 3208493.597, 67, B01, S00, 1
B01, Trade, 3216148.597, 67, B01, S00, 1
B01, Trade, 3221754.347, 67, B01, S00, 1
B01, Trade, 3222101.747, 67, B01, S00, 1
B01, Trade, 3237835.147, 67, B01, S00, 1
B01, Trade, 3256334.347, 67, B01, S00, 1
B01, Trade, 3258441.897, 67, B01, S00, 1
B01, Trade, 3285817.347, 67, B01, S00, 1
B01, Trade, 3302066.647, 67, B01, S00, 1
B01, Trade, 3329588.847, 67, B01, S00, 1
B01, Trade, 3355390.447, 67, B01, S00, 1
B01, Trade, 3387213.547, 67, B01, S00, 1
B01, Trade, 3418848.846, 63, S00, B01, 1
B01, Trade, 3423807.496, 63, S00, B01, 1
B01, Trade, 3432646.546, 67, B01, S00, 1
B01, Trade, 3434803.346, 66, S00, B01, 1
B01, Trade, 3455077.596, 67, B01, S00, 1
B01, Trade, 3466609.496, 67, B01, S00, 1
B01, Trade, 3477379.796, 67, B01, S00, 1
B01, Trade, 3490640.046, 67, B01, S00, 1
B01, Trade, 3515633.996, 67, B01, S00, 1
B01, Trade, 3521118.796, 66, B01, S00, 1
B01, Trade, 3563009.346, 67, B01, S00, 1
B01, Trade, 3581288.046, 66, B01, S00, 1
B01, Trade, 3596298.396, 64, S00, B01, 1
B01, Trade, 3599814.896, 65, B01, S00, 1
B01, Trade, 3600312.546, 67, B01, S00, 1
B01, Trade, 3601591.746, 66, B01, S00, 1
B01, Trade, 3602274.296, 67, B01, S00, 1
B01, Trade, 3604500.096, 66, B01, S00, 1
B01, Trade, 3615139.246, 67, B01, S00, 1
B01, Trade, 3616174.446, 66, B01, S00, 1
B01, Trade, 3645519.196, 67, B01, S00, 1
B01, Trade, 3646959.646, 66, B01, S00, 1
B01, Trade, 3661542.846, 66, B01, S00, 1
B01, Trade, 3700965.645, 67, B01, S00, 1
B01, Trade, 3702565.245, 67, B01, S00, 1
B01, Trade, 3720539.695, 66, B01, S00, 1
B01, Trade, 3740835.145, 67, B01, S00, 1
B01, Trade, 3746685.495, 67, B01, S00, 1
B01, Trade, 3815597.395, 67, B01, S00, 1
B01, Trade, 3823578.195, 67, B01, S00, 1
B01, Trade, 3861146.945, 61, S00, B01, 1
B01, Trade, 3870725.195, 67, B01, S00, 1
B01, Trade, 3876104.295, 66, B01, S00, 1
B01, Trade, 3914950.845, 67, B01, S00, 1
B01, Trade, 3945973.494, 67, B01, S00, 1
B01, Trade, 3963908.194, 66, B01, S00, 1
B01, Trade, 3981972.394, 67, B01, S00, 1
B01, Trade, 3987655.044, 67, B01, S00, 1
B01, Trade, 4007690.094, 67, B01, S00, 1
B01, Trade, 4016691.894, 67, B01, S00, 1
B01, Trade, 4057181.944, 67, B01, S00, 1
B01, Trade, 4060850.094, 67, B01, S00, 1
B01, Trade, 4062452.944, 66, B01, S00, 1
B01, Trade, 4066713.444, 67, B01, S00, 1
B01, Trade, 4077044.294, 67, B01, S00, 1
B01, Trade, 4079017.044, 66, B01, S00, 1
B01, Trade, 4079977.944, 67, B01, S00, 1
B01, Trade, 4112504.394, 67, B01, S00, 1
B01, Trade, 4201842.244, 67, B01, S00, 1
B01, Trade, 4207749.144, 67, B01, S00, 1
B01, Trade, 4252333.943, 67, B01, S00, 1
B01, Trade, 4272291.393, 66, B01, S00, 1
B01, Trade, 4282413.993, 65, B01, S00, 1
B01, Trade, 4283942.193, 67, B01, S00, 1
